datetime,1A-NorthZone-DBT
2021-08-18 06:15:00,19.394042716666668
2021-08-18 06:30:00,20.019562024999995
2021-08-18 06:45:00,20.18465845
2021-08-18 07:00:00,20.082406825000007
2021-08-18 07:15:00,20.38938600833334
2021-08-18 07:30:00,20.825203
2021-08-18 07:45:00,21.071338391666668
2021-08-18 08:00:00,21.27696308333333
2021-08-18 08:15:00,21.52251185833334
2021-08-18 08:30:00,21.68189418333333
2021-08-18 08:45:00,21.840166075
2021-08-18 09:00:00,21.989381175
2021-08-18 09:15:00,22.371622899999995
2021-08-18 09:30:00,22.66075879166666
2021-08-18 09:45:00,21.959945974999982
2021-08-18 10:00:00,21.740304816666665
2021-08-18 10:15:00,21.637967133333333
2021-08-18 10:30:00,21.60454498333333
2021-08-18 10:45:00,21.52372793333334
2021-08-18 11:00:00,21.42525896666667
2021-08-18 11:15:00,21.4160217
2021-08-18 11:30:00,21.394145408333337
2021-08-18 11:45:00,21.387524725
2021-08-18 12:00:00,21.407111208333333
2021-08-18 12:15:00,21.42127824166666
2021-08-18 12:30:00,21.489705800000003
2021-08-18 12:45:00,21.46316069166666
2021-08-18 13:00:00,21.53343130833333
2021-08-18 13:15:00,21.477688233333343
2021-08-18 13:30:00,21.49824668333333
2021-08-18 13:45:00,21.58783242500001
2021-08-18 14:00:00,21.57057101666666
2021-08-18 14:15:00,21.608278525000006
2021-08-18 14:30:00,21.62110274166667
2021-08-18 14:45:00,21.67539613333333
2021-08-18 15:00:00,21.72022468333333
2021-08-18 15:15:00,21.759706283333333
2021-08-18 15:30:00,21.82557143333333
2021-08-18 15:45:00,21.88626
2021-08-18 16:00:00,21.88113830833333
2021-08-18 16:15:00,21.984445091666668
2021-08-18 16:30:00,21.975228491666662
2021-08-18 16:45:00,21.97990245
2021-08-18 17:00:00,22.018852066666664
2021-08-18 17:15:00,21.98003745833334
2021-08-18 17:30:00,21.973250175
2021-08-18 17:45:00,21.97897655833332
2021-08-18 18:00:00,22.01804966666667
2021-08-18 18:15:00,21.992604383333333
2021-08-18 18:30:00,21.678249658333325
2021-08-18 18:45:00,21.46546533333333
2021-08-18 19:00:00,21.33244407500001
2021-08-18 19:15:00,21.125601908333337
2021-08-18 19:30:00,20.98774855
2021-08-18 19:45:00,20.87705208333333
2021-08-18 20:00:00,20.90182100833333
2021-08-18 20:15:00,21.053183058333325
2021-08-18 20:30:00,21.16746909166667
2021-08-18 20:45:00,21.25098299166666
2021-08-18 21:00:00,21.286566875000005
2021-08-18 21:15:00,21.26582401666668
2021-08-18 21:30:00,21.30634295833334
2021-08-18 21:45:00,21.320654375000007
2021-08-18 22:00:00,21.312956300000007
2021-08-18 22:15:00,20.69784818333333
2021-08-18 22:30:00,20.320049091666665
2021-08-18 22:45:00,20.17040635
2021-08-18 23:00:00,20.003546141666668
2021-08-18 23:15:00,19.92562431666668
2021-08-18 23:30:00,19.834553675
2021-08-18 23:45:00,19.6978317
2021-08-19 00:00:00,19.67638288333333
2021-08-19 00:15:00,19.52118243333333
2021-08-19 00:30:00,19.474859424999995
2021-08-19 00:45:00,19.42751438333333
2021-08-19 01:00:00,19.365699000000003
2021-08-19 01:15:00,19.27470253333333
2021-08-19 01:30:00,19.20898408333333
2021-08-19 01:45:00,19.193225741666662
2021-08-19 02:00:00,19.139003866666663
2021-08-19 02:15:00,19.09924818333333
2021-08-19 02:30:00,19.02353545
2021-08-19 02:45:00,18.99637495833333
2021-08-19 03:00:00,18.99075155000001
2021-08-19 03:15:00,18.94028310833333
2021-08-19 03:30:00,18.912204491666664
2021-08-19 03:45:00,18.82838595833334
2021-08-19 04:00:00,18.805522850000006
2021-08-19 04:15:00,18.780422183333336
2021-08-19 04:30:00,18.7367938
2021-08-19 04:45:00,18.658959483333337
2021-08-19 05:00:00,18.626246
2021-08-19 05:15:00,18.569314775
2021-08-19 05:30:00,18.545486141666668
2021-08-19 05:45:00,18.531009408333336
2021-08-19 06:00:00,18.506131933333336
2021-08-19 06:15:00,19.376671925
2021-08-19 06:30:00,20.07034934166667
2021-08-19 06:45:00,20.221327916666667
2021-08-19 07:00:00,20.132667875
2021-08-19 07:15:00,20.397095433333337
2021-08-19 07:30:00,20.848048725000005
2021-08-19 07:45:00,21.132398341666665
2021-08-19 08:00:00,21.33120583333333
2021-08-19 08:15:00,21.557428583333333
2021-08-19 08:30:00,21.75444875
2021-08-19 08:45:00,21.859759875
2021-08-19 09:00:00,21.93390065833332
2021-08-19 09:15:00,22.419776191666667
2021-08-19 09:30:00,22.695100733333337
2021-08-19 09:45:00,22.138650700000003
2021-08-19 10:00:00,21.739268875
2021-08-19 10:15:00,21.645368925000003
2021-08-19 10:30:00,21.59742400833333
2021-08-19 10:45:00,21.54464250833333
2021-08-19 11:00:00,21.506761966666662
2021-08-19 11:15:00,21.468690774999995
2021-08-19 11:30:00,21.43446231666667
2021-08-19 11:45:00,21.456079941666665
2021-08-19 12:00:00,21.437371849999995
2021-08-19 12:15:00,21.486089191666675
2021-08-19 12:30:00,21.43430101666668
2021-08-19 12:45:00,21.502744941666663
2021-08-19 13:00:00,21.539865241666668
2021-08-19 13:15:00,21.590496958333336
2021-08-19 13:30:00,21.586923599999995
2021-08-19 13:45:00,21.60719799166668
2021-08-19 14:00:00,21.621726275000007
