datetime,1B-El-AHU
2021-08-16 13:45:00,280.90054198154763
2021-08-16 14:00:00,285.9029209486111
2021-08-16 14:15:00,230.65277070902772
2021-08-16 14:30:00,224.5033961923077
2021-08-16 14:45:00,222.26264653106065
2021-08-16 15:00:00,240.74508137708327
2021-08-16 15:15:00,251.701706123718
2021-08-16 15:30:00,252.27298474615384
2021-08-16 15:45:00,252.49436436666667
2021-08-16 16:00:00,252.9740308527778
2021-08-16 16:15:00,251.99344263333333
2021-08-16 16:30:00,250.058030039394
2021-08-16 16:45:00,247.93067233611112
2021-08-16 17:00:00,245.8780555326923
2021-08-16 17:15:00,240.15081106964288
2021-08-16 17:30:00,233.51235772222225
2021-08-16 17:45:00,229.8097715708333
2021-08-16 18:00:00,225.8587932
2021-08-16 18:15:00,303.7874505166667
2021-08-16 18:30:00,306.85567736458336
2021-08-16 18:45:00,264.04490030256414
2021-08-16 19:00:00,238.71309578653847
2021-08-16 19:15:00,227.80706491136365
2021-08-16 19:30:00,223.3584752493056
2021-08-16 19:45:00,221.14097615705128
2021-08-16 20:00:00,220.1559714529762
2021-08-16 20:15:00,218.5612134854167
2021-08-16 20:30:00,217.7993709076923
2021-08-16 20:45:00,217.23310717916664
2021-08-16 21:00:00,216.18717683
2021-08-16 21:15:00,215.59155589090912
2021-08-16 21:30:00,215.3648091597222
2021-08-16 21:45:00,215.2014119451389
2021-08-16 22:00:00,215.35411153269231
2021-08-16 22:15:00,215.86341368809525
2021-08-16 22:30:00,217.1039808458333
2021-08-16 22:45:00,217.15081512569444
2021-08-16 23:00:00,217.30499249358976
2021-08-16 23:15:00,217.23036042045453
2021-08-16 23:30:00,217.6591625833333
2021-08-16 23:45:00,218.27014396858976
2021-08-17 00:00:00,218.1923435017857
2021-08-17 00:15:00,217.5421545201389
2021-08-17 00:30:00,217.625978847436
2021-08-17 00:45:00,217.64370490681816
2021-08-17 01:00:00,217.93404828472225
2021-08-17 01:15:00,217.6009659763889
2021-08-17 01:30:00,217.22999997179488
2021-08-17 01:45:00,217.5176618565476
2021-08-17 02:00:00,217.7009151048611
2021-08-17 02:15:00,217.76173727013887
2021-08-17 02:30:00,217.77991903205128
2021-08-17 02:45:00,217.6190143013889
2021-08-17 03:00:00,217.7499597270833
2021-08-17 03:15:00,217.42683376217948
2021-08-17 03:30:00,217.4038442090909
2021-08-17 03:45:00,217.56788621736112
2021-08-17 04:00:00,217.341558498718
2021-08-17 04:15:00,217.5437825755953
2021-08-17 04:30:00,217.37096744444443
2021-08-17 04:45:00,217.68299885972223
2021-08-17 05:00:00,217.5556256628205
2021-08-17 05:15:00,217.6440658159091
2021-08-17 05:30:00,217.82320903611108
2021-08-17 05:45:00,217.7004488929487
2021-08-17 06:00:00,217.07040642756408
2021-08-17 06:15:00,217.6587203772728
2021-08-17 06:30:00,217.52196143819447
2021-08-17 06:45:00,217.7591743294872
2021-08-17 07:00:00,218.09240833141027
2021-08-17 07:15:00,249.2634731011905
2021-08-17 07:30:00,244.283510875
2021-08-17 07:45:00,211.4917411930556
2021-08-17 08:00:00,210.5806054636364
2021-08-17 08:15:00,215.32627394444444
2021-08-17 08:30:00,218.9481063730769
2021-08-17 08:45:00,219.0434602897436
2021-08-17 09:00:00,218.94795558030305
2021-08-17 09:15:00,218.33558775625
2021-08-17 09:30:00,218.81584014166668
2021-08-17 09:45:00,218.49094227083333
2021-08-17 10:00:00,218.6371377930556
2021-08-17 10:15:00,218.65457154423075
2021-08-17 10:30:00,218.3782352352564
2021-08-17 10:45:00,218.31393525530305
2021-08-17 11:00:00,219.13333648194444
2021-08-17 11:15:00,223.4514754333333
2021-08-17 11:30:00,226.7312589303572
2021-08-17 11:45:00,243.90937405694444
2021-08-17 12:00:00,263.5008805679487
2021-08-17 12:15:00,250.99358607272725
2021-08-17 12:30:00,238.4410270513889
2021-08-17 12:45:00,241.6697702708333
2021-08-17 13:00:00,253.3280985743056
2021-08-17 13:15:00,267.4906646107143
2021-08-17 13:30:00,277.69073059305555
2021-08-17 13:45:00,285.69882485192306
2021-08-17 14:00:00,288.07707665757573
2021-08-17 14:15:00,229.10957483402777
2021-08-17 14:30:00,223.67357838
2021-08-17 14:45:00,222.0944126333333
2021-08-17 15:00:00,220.046535775
2021-08-17 15:15:00,232.20413294166667
2021-08-17 15:30:00,243.16694220384613
2021-08-17 15:45:00,248.5410216318182
2021-08-17 16:00:00,247.8574160680556
2021-08-17 16:15:00,246.28711929666665
2021-08-17 16:30:00,243.01416876969697
2021-08-17 16:45:00,238.10048545303027
2021-08-17 17:00:00,232.89486907013887
2021-08-17 17:15:00,228.6830452346154
2021-08-17 17:30:00,223.66354841212123
2021-08-17 17:45:00,218.89245719848483
2021-08-17 18:00:00,218.97554120625
2021-08-17 18:15:00,300.4841697666667
2021-08-17 18:30:00,297.83454742272727
2021-08-17 18:45:00,263.71417261597225
2021-08-17 19:00:00,235.90892031458336
2021-08-17 19:15:00,223.8951773775
2021-08-17 19:30:00,220.79586054848485
2021-08-17 19:45:00,220.40401124166667
2021-08-17 20:00:00,220.31834701217943
2021-08-17 20:15:00,219.92987854
2021-08-17 20:30:00,219.73572401439395
2021-08-17 20:45:00,219.4827112111111
2021-08-17 21:00:00,218.46899449333333
2021-08-17 21:15:00,218.36629858560607
2021-08-17 21:30:00,218.1438410055556
2021-08-17 21:45:00,218.3893604391025
2021-08-17 22:00:00,217.93909755
2021-08-17 22:15:00,218.1818996015152
2021-08-17 22:30:00,217.6494532527778
2021-08-17 22:45:00,217.3033731192308
2021-08-17 23:00:00,217.64747047954543
2021-08-17 23:15:00,217.63964340486112
2021-08-17 23:30:00,217.6824570423077
2021-08-17 23:45:00,217.39333177878788
2021-08-18 00:00:00,217.8162996492424
2021-08-18 00:15:00,217.33796568125
2021-08-18 00:30:00,217.93348787777776
2021-08-18 00:45:00,217.6680338783333
2021-08-18 01:00:00,217.34007119848485
2021-08-18 01:15:00,217.61830024513884
2021-08-18 01:30:00,217.5533826365385
2021-08-18 01:45:00,218.01725907051284
2021-08-18 02:00:00,217.7885885628788
2021-08-18 02:15:00,217.76524619375
2021-08-18 02:30:00,217.73683733125
2021-08-18 02:45:00,217.64475639621213
2021-08-18 03:00:00,217.3999122439394
2021-08-18 03:15:00,217.58145458888887
2021-08-18 03:30:00,217.37767958589745
2021-08-18 03:45:00,217.47080068030303
2021-08-18 04:00:00,217.4635740513889
2021-08-18 04:15:00,217.43913498541667
2021-08-18 04:30:00,217.3124872159091
2021-08-18 04:45:00,217.7028467391025
2021-08-18 05:00:00,217.671617405303
2021-08-18 05:15:00,217.5731328431818
2021-08-18 05:30:00,217.6997581923612
2021-08-18 05:45:00,218.55197658461532
2021-08-18 06:00:00,218.1218314522728
2021-08-18 06:15:00,218.4085028930556
2021-08-18 06:30:00,218.10681804743592
2021-08-18 06:45:00,218.1822204596154
2021-08-18 07:00:00,218.43931531590908
2021-08-18 07:15:00,251.69105735
2021-08-18 07:30:00,264.5692584967949
2021-08-18 07:45:00,265.1903203795454
2021-08-18 08:00:00,268.4940221643939
2021-08-18 08:15:00,261.22973750763884
2021-08-18 08:30:00,223.35647577051284
2021-08-18 08:45:00,224.41350274318185
2021-08-18 09:00:00,223.4930457576389
2021-08-18 09:15:00,221.88420202083333
2021-08-18 09:30:00,221.29304040666665
2021-08-18 09:45:00,220.57036209097225
2021-08-18 10:00:00,177.859443699359
2021-08-18 10:15:00,176.14302719404762
2021-08-18 10:30:00,268.8588336625
2021-08-18 10:45:00,251.56724192651515
2021-08-18 11:00:00,228.1015979673612
2021-08-18 11:15:00,212.5841270275
2021-08-18 11:30:00,254.72492138106065
2021-08-18 11:45:00,257.6097584666667
2021-08-18 12:00:00,262.1487211551282
2021-08-18 12:15:00,288.4632539780303
2021-08-18 12:30:00,311.4448922280303
2021-08-18 12:45:00,306.1915167048611
2021-08-18 13:00:00,303.087958825
2021-08-18 13:15:00,254.39231851666665
2021-08-18 13:30:00,234.7075225451389
2021-08-18 13:45:00,230.0242106576389
2021-08-18 14:00:00,229.65575002424245
2021-08-18 14:15:00,213.39618204469696
2021-08-18 14:30:00,215.12842045069445
2021-08-18 14:45:00,214.9279914404762
2021-08-18 15:00:00,215.2574396881944
2021-08-18 15:15:00,215.3644485269231
2021-08-18 15:30:00,215.25876984807687
2021-08-18 15:45:00,215.09670764848485
2021-08-18 16:00:00,215.3788438060606
2021-08-18 16:15:00,215.36991170972223
2021-08-18 16:30:00,215.35473729444445
2021-08-18 16:45:00,215.11718077083333
2021-08-18 17:00:00,215.61719724469697
2021-08-18 17:15:00,215.71924892847224
2021-08-18 17:30:00,217.1064855339744
2021-08-18 17:45:00,215.4710137810606
2021-08-18 18:00:00,215.80931597348487
2021-08-18 18:15:00,312.21343560625
2021-08-18 18:30:00,357.50865858500003
2021-08-18 18:45:00,342.48617641969696
2021-08-18 19:00:00,280.0685723861112
2021-08-18 19:15:00,229.0696266708333
2021-08-18 19:30:00,218.81775367416668
2021-08-18 19:45:00,217.63438905530305
2021-08-18 20:00:00,217.8019205346154
2021-08-18 20:15:00,217.2709133544872
2021-08-18 20:30:00,217.63225252045456
2021-08-18 20:45:00,217.32023923541664
2021-08-18 21:00:00,217.42670384358976
2021-08-18 21:15:00,217.3030564166667
2021-08-18 21:30:00,217.3100301856061
2021-08-18 21:45:00,217.1761002719697
2021-08-18 22:00:00,217.55286991041663
2021-08-18 22:15:00,217.9992358883333
2021-08-18 22:30:00,216.9098623886364
2021-08-18 22:45:00,216.2692191180556
2021-08-18 23:00:00,215.9062752645833
2021-08-18 23:15:00,215.69432332916668
2021-08-18 23:30:00,216.1482975401516
2021-08-18 23:45:00,216.6823221388889
2021-08-19 00:00:00,216.97860274916667
2021-08-19 00:15:00,216.40974603939395
2021-08-19 00:30:00,217.27085876212124
2021-08-19 00:45:00,216.9780623729167
2021-08-19 01:00:00,216.88754780064104
2021-08-19 01:15:00,97.70860209305556
2021-08-19 01:30:00,95.92983470694443
2021-08-19 01:45:00,95.89216089230769
2021-08-19 02:00:00,96.15571094404764
2021-08-19 02:15:00,96.02673591597222
2021-08-19 02:30:00,96.18645725833336
2021-08-19 02:45:00,96.29195172884616
2021-08-19 03:00:00,96.4512497051282
2021-08-19 03:15:00,96.52682690454547
2021-08-19 03:30:00,96.47533486875
2021-08-19 03:45:00,96.58515557847224
2021-08-19 04:00:00,96.445749405
2021-08-19 04:15:00,96.63672528257575
2021-08-19 04:30:00,96.24272910069443
2021-08-19 04:45:00,96.4708402602564
2021-08-19 05:00:00,96.38393578181818
2021-08-19 05:15:00,96.34862334166664
2021-08-19 05:30:00,96.27572030694444
2021-08-19 05:45:00,96.556603975
2021-08-19 06:00:00,96.5887598621212
2021-08-19 06:15:00,114.82476848680555
2021-08-19 06:30:00,150.34937168653846
2021-08-19 06:45:00,138.9013371977273
2021-08-19 07:00:00,103.4714807409722
2021-08-19 07:15:00,144.5555590974359
2021-08-19 07:30:00,289.0096165653846
2021-08-19 07:45:00,342.16383666666667
2021-08-19 08:00:00,288.22831465972223
2021-08-19 08:15:00,265.0493789125
2021-08-19 08:30:00,230.7220062631945
2021-08-19 08:45:00,165.64810929916666
2021-08-19 09:00:00,139.85857827272727
2021-08-19 09:15:00,105.7984052780303
2021-08-19 09:30:00,96.62961765625
2021-08-19 09:45:00,96.67251649423078
2021-08-19 10:00:00,96.21705633484848
2021-08-19 10:15:00,96.27699903958334
2021-08-19 10:30:00,96.59702612152778
2021-08-19 10:45:00,96.49729130333333
2021-08-19 11:00:00,96.28376289166668
2021-08-19 11:15:00,95.94306922152776
2021-08-19 11:30:00,96.25174259226188
2021-08-19 11:45:00,96.0871999348485
2021-08-19 12:00:00,95.92501124861111
2021-08-19 12:15:00,95.90035643205128
2021-08-19 12:30:00,96.06716966666669
2021-08-19 12:45:00,96.5809246451389
2021-08-19 13:00:00,97.52089654444444
2021-08-19 13:15:00,97.1068510955128
2021-08-19 13:30:00,96.97692931428573
2021-08-19 13:45:00,96.76195614930556
2021-08-19 14:00:00,96.43808698484848
2021-08-19 14:15:00,95.54324103958334
2021-08-19 14:30:00,95.85692159358976
2021-08-19 14:45:00,96.2095389840909
2021-08-19 15:00:00,96.133738119697
2021-08-19 15:15:00,96.53363173055556
2021-08-19 15:30:00,96.30293516583332
2021-08-19 15:45:00,96.37921039015151
2021-08-19 16:00:00,96.66325220208334
2021-08-19 16:15:00,96.27903273402778
2021-08-19 16:30:00,96.5183307525641
2021-08-19 16:45:00,96.74585289444444
2021-08-19 17:00:00,96.44055097243589
2021-08-19 17:15:00,96.32453550192308
2021-08-19 17:30:00,96.07248269285716
2021-08-19 17:45:00,96.1808762576389
2021-08-19 18:00:00,96.66210211346151
2021-08-19 18:15:00,96.84354284807692
2021-08-19 18:30:00,96.09179427121212
2021-08-19 18:45:00,95.8587269513889
2021-08-19 19:00:00,96.08706894423077
2021-08-19 19:15:00,96.16648805902776
2021-08-19 19:30:00,95.47122634666668
2021-08-19 19:45:00,95.52218891363636
2021-08-19 20:00:00,95.43175945347222
2021-08-19 20:15:00,95.54343746736112
2021-08-19 20:30:00,95.61095813583331
2021-08-19 20:45:00,95.52174209242423
2021-08-19 21:00:00,95.26009806060604
2021-08-19 21:15:00,94.00974207291668
2021-08-19 21:30:00,94.0816856224359
2021-08-19 21:45:00,94.00169769696971
2021-08-19 22:00:00,94.15890485892858
2021-08-19 22:15:00,96.3686633347222
2021-08-19 22:30:00,96.36157450555557
2021-08-19 22:45:00,96.46502380576923
2021-08-19 23:00:00,96.35860024642857
2021-08-19 23:15:00,96.42673057708332
2021-08-19 23:30:00,96.54280071666666
2021-08-19 23:45:00,96.36420130769233
2021-08-20 00:00:00,96.65695472121212
2021-08-20 00:15:00,96.55358093888889
2021-08-20 00:30:00,96.6236881448718
2021-08-20 00:45:00,96.48085555555556
2021-08-20 01:00:00,96.38197151833332
2021-08-20 01:15:00,96.48691605454545
2021-08-20 01:30:00,96.48401660555557
2021-08-20 01:45:00,96.56657688910256
2021-08-20 02:00:00,96.21190651363636
2021-08-20 02:15:00,96.3678124568182
2021-08-20 02:30:00,96.42228834652776
2021-08-20 02:45:00,96.20823857666667
2021-08-20 03:00:00,96.13511272847222
2021-08-20 03:15:00,96.19552085763888
2021-08-20 03:30:00,96.2974677852564
2021-08-20 03:45:00,96.24392637196968
2021-08-20 04:00:00,96.07561615625
2021-08-20 04:15:00,96.25929745208332
2021-08-20 04:30:00,96.1019747326923
2021-08-20 04:45:00,96.1582732440476
2021-08-20 05:00:00,96.13675906060604
2021-08-20 05:15:00,96.0987427013889
2021-08-20 05:30:00,96.46384543653843
2021-08-20 05:45:00,96.53547616130952
2021-08-20 06:00:00,96.8130279451389
2021-08-20 06:15:00,96.4730488181818
2021-08-20 06:30:00,96.7053417375
2021-08-20 06:45:00,96.78871166666669
2021-08-20 07:00:00,96.76417418583333
2021-08-20 07:15:00,143.1991181280303
2021-08-20 07:30:00,259.04917045
2021-08-20 07:45:00,286.868106625
2021-08-20 08:00:00,299.4145405307693
2021-08-20 08:15:00,250.09159812222225
2021-08-20 08:30:00,165.5732864525641
2021-08-20 08:45:00,130.03301321309524
2021-08-20 09:00:00,101.73084075227274
2021-08-20 09:15:00,96.69137999861113
2021-08-20 09:30:00,96.57502362756412
2021-08-20 09:45:00,96.49707963589744
2021-08-20 10:00:00,96.28320747803032
2021-08-20 10:15:00,96.24575332708332
2021-08-20 10:30:00,96.5150684423077
2021-08-20 10:45:00,96.30869251742423
2021-08-20 11:00:00,96.39670391388889
2021-08-20 11:15:00,96.51551050694444
2021-08-20 11:30:00,96.78505194102564
2021-08-20 11:45:00,111.85481722916666
2021-08-20 12:00:00,147.68886741
2021-08-20 12:15:00,187.030921575
2021-08-20 12:30:00,254.44255304513888
2021-08-20 12:45:00,275.89620205512824
2021-08-20 13:00:00,221.7909134583333
2021-08-20 13:15:00,161.2870307469697
2021-08-20 13:30:00,120.90433896153846
2021-08-20 13:45:00,99.37737573690475
2021-08-20 14:00:00,97.06622480138888
2021-08-20 14:15:00,96.12081805208334
2021-08-20 14:30:00,96.04273064166668
2021-08-20 14:45:00,96.02597873484848
2021-08-20 15:00:00,95.95222069097224
2021-08-20 15:15:00,95.88267134583332
2021-08-20 15:30:00,95.9391365974359
2021-08-20 15:45:00,95.85494056363636
2021-08-20 16:00:00,95.878418475
2021-08-20 16:15:00,95.93157360128204
2021-08-20 16:30:00,95.93456634935896
2021-08-20 16:45:00,95.86032720892857
2021-08-20 17:00:00,95.9554193818182
2021-08-20 17:15:00,95.98018172847225
2021-08-20 17:30:00,96.09753775277778
2021-08-20 17:45:00,96.291959605
2021-08-20 18:00:00,96.14819520378788
2021-08-20 18:15:00,123.19276968472222
2021-08-20 18:30:00,153.02059313589743
2021-08-20 18:45:00,138.47655112424243
2021-08-20 19:00:00,124.11623257361111
2021-08-20 19:15:00,100.66372849615384
2021-08-20 19:30:00,95.6119823044872
2021-08-20 19:45:00,95.6525975128788
2021-08-20 20:00:00,95.50803013055554
2021-08-20 20:15:00,95.5509885
2021-08-20 20:30:00,95.56756042307694
2021-08-20 20:45:00,95.43019212500002
2021-08-20 21:00:00,95.59016137424244
2021-08-20 21:15:00,95.54335291527777
2021-08-20 21:30:00,95.55063646153847
2021-08-20 21:45:00,95.57439853589744
2021-08-20 22:00:00,95.54600645151515
2021-08-20 22:15:00,95.47232259469698
2021-08-20 22:30:00,95.45164559652778
2021-08-20 22:45:00,95.65854783819444
2021-08-20 23:00:00,95.63148384615384
2021-08-20 23:15:00,95.8697804659091
2021-08-20 23:30:00,95.73832343888888
2021-08-20 23:45:00,95.7522417590909
2021-08-21 00:00:00,95.94022229166669
2021-08-21 00:15:00,95.89726945064103
2021-08-21 00:30:00,95.85971996369048
2021-08-21 00:45:00,95.83309511875
2021-08-21 01:00:00,95.8221712284722
2021-08-21 01:15:00,95.92058398589744
2021-08-21 01:30:00,95.77960397380951
2021-08-21 01:45:00,95.84123958472225
2021-08-21 02:00:00,95.90278873958331
2021-08-21 02:15:00,95.91976905641026
2021-08-21 02:30:00,95.9183164060606
2021-08-21 02:45:00,95.92009170625
2021-08-21 03:00:00,95.93336919166669
2021-08-21 03:15:00,95.93970184871796
2021-08-21 03:30:00,95.93639030333334
2021-08-21 03:45:00,95.8611683242424
2021-08-21 04:00:00,95.98026112348484
2021-08-21 04:15:00,95.88631103055556
2021-08-21 04:30:00,95.95465290384617
2021-08-21 04:45:00,95.79649281875
2021-08-21 05:00:00,95.85369785625
2021-08-21 05:15:00,95.79842791217948
2021-08-21 05:30:00,95.70855535
2021-08-21 05:45:00,95.70362903055556
2021-08-21 06:00:00,95.74841895763888
2021-08-21 06:15:00,95.61119828910256
2021-08-21 06:30:00,95.88113418939396
2021-08-21 06:45:00,95.85955507847224
2021-08-21 07:00:00,95.8923718986111
2021-08-21 07:15:00,129.05670083269231
2021-08-21 07:30:00,253.55276806818185
2021-08-21 07:45:00,249.90746820486115
2021-08-21 08:00:00,242.6226175486111
2021-08-21 08:15:00,193.9931815544872
2021-08-21 08:30:00,147.4704604315476
2021-08-21 08:45:00,116.2394594469697
2021-08-21 09:00:00,96.760342375
2021-08-21 09:15:00,95.71973776319444
2021-08-21 09:30:00,95.57380763819444
2021-08-21 09:45:00,95.73230449166668
2021-08-21 10:00:00,95.51378681111112
2021-08-21 10:15:00,95.65659608269227
2021-08-21 10:30:00,95.55452779166669
2021-08-21 10:45:00,95.60314940059524
2021-08-21 11:00:00,95.4412342
2021-08-21 11:15:00,95.42201497051283
2021-08-21 11:30:00,95.6199958051282
2021-08-21 11:45:00,95.53894613257576
2021-08-21 12:00:00,95.75941051458334
2021-08-21 12:15:00,95.9730537897436
2021-08-21 12:30:00,98.93860945705129
2021-08-21 12:45:00,107.80635190681818
2021-08-21 13:00:00,108.4277286715278
2021-08-21 13:15:00,110.07104228141029
2021-08-21 13:30:00,101.93086597820512
2021-08-21 13:45:00,99.02244404621212
2021-08-21 14:00:00,95.67648759583334
2021-08-21 14:15:00,95.52090629583334
2021-08-21 14:30:00,95.51900092777778
2021-08-21 14:45:00,95.273944825
2021-08-21 15:00:00,95.40944243030305
2021-08-21 15:15:00,95.37190358680556
2021-08-21 15:30:00,95.17391258819444
2021-08-21 15:45:00,95.03379645897436
2021-08-21 16:00:00,95.20685529545456
2021-08-21 16:15:00,95.26194474930556
2021-08-21 16:30:00,95.10730452916664
2021-08-21 16:45:00,95.20707679038462
2021-08-21 17:00:00,95.21826408511905
2021-08-21 17:15:00,95.19968737803028
2021-08-21 17:30:00,95.22859910069444
2021-08-21 17:45:00,95.16837010833332
2021-08-21 18:00:00,95.18550405075756
2021-08-21 18:15:00,128.79556072348484
2021-08-21 18:30:00,200.3145451430556
2021-08-21 18:45:00,203.5598335368056
2021-08-21 19:00:00,165.32631329423077
2021-08-21 19:15:00,126.91786526742423
2021-08-21 19:30:00,99.34276407651517
2021-08-21 19:45:00,95.74940410378788
2021-08-21 20:00:00,95.5214950201389
2021-08-21 20:15:00,95.53071743484848
2021-08-21 20:30:00,95.50744606388888
2021-08-21 20:45:00,95.48566149743588
2021-08-21 21:00:00,95.5163248625
2021-08-21 21:15:00,95.37393963611112
2021-08-21 21:30:00,95.58864490694444
2021-08-21 21:45:00,95.5026310525641
2021-08-21 22:00:00,95.24197520833332
2021-08-21 22:15:00,95.57440472045454
2021-08-21 22:30:00,95.7257235201389
