datetime,1B-ARAM-1
2021-08-18 13:00:00,917.0190666666666
2021-08-18 13:15:00,657.4306666666666
2021-08-18 13:30:00,518.8717333333333
2021-08-18 13:45:00,496.707
2021-08-18 14:00:00,497.2344
2021-08-18 14:15:00,395.8133333333333
2021-08-18 14:30:00,381.2165333333333
2021-08-18 14:45:00,376.172
2021-08-18 15:00:00,374.501
2021-08-18 15:15:00,371.0962666666666
2021-08-18 15:30:00,373.1686
2021-08-18 15:45:00,374.8238
2021-08-18 16:00:00,374.9288
2021-08-18 16:15:00,374.3505333333333
2021-08-18 16:30:00,368.7291333333333
2021-08-18 16:45:00,368.6560666666667
2021-08-18 17:00:00,372.56553333333335
2021-08-18 17:15:00,370.60653333333335
2021-08-18 17:30:00,384.2972666666666
2021-08-18 17:45:00,376.44733333333335
2021-08-18 18:00:00,378.3575333333334
2021-08-18 18:15:00,811.4762
2021-08-18 18:30:00,190.9558
2021-08-18 18:45:00,1.7122
2021-08-18 19:00:00,2.3018666666666667
2021-08-18 19:15:00,2.5278
2021-08-18 19:30:00,2.4012666666666664
2021-08-18 19:45:00,2.2602
2021-08-18 20:00:00,1.9024
2021-08-18 20:15:00,1.8349333333333333
2021-08-18 20:30:00,1.8535333333333333
2021-08-18 20:45:00,1.8276666666666663
2021-08-18 21:00:00,1.6627333333333332
2021-08-18 21:15:00,1.7456
2021-08-18 21:30:00,1.3276666666666666
2021-08-18 21:45:00,1.4986
2021-08-18 22:00:00,5.270866666666667
2021-08-18 22:15:00,63.20406666666666
2021-08-18 22:30:00,162.25053333333332
2021-08-18 22:45:00,235.35366666666667
2021-08-18 23:00:00,264.9070666666667
2021-08-18 23:15:00,245.27026666666669
2021-08-18 23:30:00,139.91766666666666
2021-08-18 23:45:00,99.53546666666666
2021-08-19 00:00:00,88.71006666666668
2021-08-19 00:15:00,83.31773333333334
2021-08-19 00:30:00,75.24466666666667
2021-08-19 00:45:00,67.2894
2021-08-19 01:00:00,67.34373333333333
2021-08-19 01:15:00,6.300066666666666
2021-08-19 01:30:00,1.7003333333333333
2021-08-19 01:45:00,1.7168666666666668
2021-08-19 02:00:00,1.7169333333333334
2021-08-19 02:15:00,1.431
2021-08-19 02:30:00,1.0248
2021-08-19 02:45:00,0.8244666666666667
2021-08-19 03:00:00,0.8156666666666667
2021-08-19 03:15:00,0.568
2021-08-19 03:30:00,0.5841999999999999
2021-08-19 03:45:00,0.5976666666666667
2021-08-19 04:00:00,0.5867333333333333
2021-08-19 04:15:00,0.5945333333333332
2021-08-19 04:30:00,0.5049333333333333
2021-08-19 04:45:00,0.4984
2021-08-19 05:00:00,0.5432
2021-08-19 05:15:00,0.5088
2021-08-19 05:30:00,0.5028
2021-08-19 05:45:00,0.5357333333333333
2021-08-19 06:00:00,0.5282
2021-08-19 06:15:00,0.5591333333333334
2021-08-19 06:30:00,0.5402666666666666
2021-08-19 06:45:00,0.5236
2021-08-19 07:00:00,0.5698000000000001
2021-08-19 07:15:00,0.5254
2021-08-19 07:30:00,0.5268
2021-08-19 07:45:00,0.5331333333333333
2021-08-19 08:00:00,0.5765999999999999
2021-08-19 08:15:00,0.5640000000000001
2021-08-19 08:30:00,0.606
2021-08-19 08:45:00,0.5872666666666666
2021-08-19 09:00:00,0.7144666666666667
2021-08-19 09:15:00,1.0360666666666667
2021-08-19 09:30:00,0.8085333333333333
2021-08-19 09:45:00,0.5663333333333332
2021-08-19 10:00:00,0.475
2021-08-19 10:15:00,0.5038666666666667
2021-08-19 10:30:00,0.4992
2021-08-19 10:45:00,0.4865333333333333
2021-08-19 11:00:00,0.4986
2021-08-19 11:15:00,201.03573333333333
2021-08-19 11:30:00,346.0159333333333
2021-08-19 11:45:00,333.4678
2021-08-19 12:00:00,337.23833333333334
2021-08-19 12:15:00,346.69980000000004
2021-08-19 12:30:00,349.32660000000004
2021-08-19 12:45:00,355.528
2021-08-19 13:00:00,396.5867333333333
2021-08-19 13:15:00,378.10226666666665
2021-08-19 13:30:00,371.8514666666667
2021-08-19 13:45:00,373.6938666666667
2021-08-19 14:00:00,371.2513333333334
2021-08-19 14:15:00,339.9175333333333
2021-08-19 14:30:00,345.5639333333333
2021-08-19 14:45:00,353.57966666666664
2021-08-19 15:00:00,357.24493333333334
2021-08-19 15:15:00,359.77573333333333
2021-08-19 15:30:00,360.8844
2021-08-19 15:45:00,359.33933333333334
2021-08-19 16:00:00,360.15686666666664
2021-08-19 16:15:00,354.76726666666667
2021-08-19 16:30:00,358.1428666666667
2021-08-19 16:45:00,360.8077333333333
2021-08-19 17:00:00,365.292
2021-08-19 17:15:00,356.0156
2021-08-19 17:30:00,352.1488
2021-08-19 17:45:00,349.32393333333334
2021-08-19 18:00:00,325.4719333333333
2021-08-19 18:15:00,129.11226666666667
2021-08-19 18:30:00,1.9714666666666667
2021-08-19 18:45:00,1.7892
2021-08-19 19:00:00,1.6617333333333333
2021-08-19 19:15:00,1.6338
2021-08-19 19:30:00,1.5960666666666663
2021-08-19 19:45:00,1.4218666666666666
2021-08-19 20:00:00,1.2540666666666669
2021-08-19 20:15:00,1.1644
2021-08-19 20:30:00,1.1496
2021-08-19 20:45:00,1.0039333333333331
2021-08-19 21:00:00,0.6984666666666667
2021-08-19 21:15:00,1.165266666666667
2021-08-19 21:30:00,1.1047333333333331
2021-08-19 21:45:00,0.7966666666666666
2021-08-19 22:00:00,0.8282666666666666
2021-08-19 22:15:00,0.5042666666666666
2021-08-19 22:30:00,0.4963333333333333
2021-08-19 22:45:00,0.4814
2021-08-19 23:00:00,0.5110666666666667
2021-08-19 23:15:00,0.5174
2021-08-19 23:30:00,0.4782
2021-08-19 23:45:00,0.5081333333333333
2021-08-20 00:00:00,0.4986
2021-08-20 00:15:00,0.4881333333333333
2021-08-20 00:30:00,0.4686666666666666
2021-08-20 00:45:00,0.4989333333333333
2021-08-20 01:00:00,0.4750666666666667
2021-08-20 01:15:00,313.7213333333333
2021-08-20 01:30:00,357.4042666666667
2021-08-20 01:45:00,354.8138666666667
2021-08-20 02:00:00,357.3729333333333
2021-08-20 02:15:00,357.0143333333333
2021-08-20 02:30:00,359.2434666666667
2021-08-20 02:45:00,356.5402666666667
2021-08-20 03:00:00,357.8903333333334
2021-08-20 03:15:00,358.45726666666667
2021-08-20 03:30:00,361.2102666666667
2021-08-20 03:45:00,362.0740666666667
2021-08-20 04:00:00,361.77973333333335
2021-08-20 04:15:00,360.7022
2021-08-20 04:30:00,363.1278
2021-08-20 04:45:00,361.9648666666666
2021-08-20 05:00:00,357.92960000000005
2021-08-20 05:15:00,359.55046666666664
2021-08-20 05:30:00,360.1094
2021-08-20 05:45:00,360.6552
2021-08-20 06:00:00,360.7488
2021-08-20 06:15:00,360.7416
2021-08-20 06:30:00,359.339
2021-08-20 06:45:00,361.751
2021-08-20 07:00:00,360.22886666666665
2021-08-20 07:15:00,499.6328666666667
2021-08-20 07:30:00,778.2188
2021-08-20 07:45:00,825.9101333333333
2021-08-20 08:00:00,871.0973333333333
2021-08-20 08:15:00,737.4912666666667
2021-08-20 08:30:00,388.7626666666666
2021-08-20 08:45:00,352.39733333333334
2021-08-20 09:00:00,364.89293333333336
2021-08-20 09:15:00,369.8858666666667
2021-08-20 09:30:00,372.5469333333333
2021-08-20 09:45:00,369.8086666666667
2021-08-20 10:00:00,369.5592
2021-08-20 10:15:00,366.5228
2021-08-20 10:30:00,369.9951333333333
2021-08-20 10:45:00,369.79106666666667
2021-08-20 11:00:00,298.4114666666666
2021-08-20 11:15:00,150.23706666666666
2021-08-20 11:30:00,64.10586666666667
2021-08-20 11:45:00,64.806
2021-08-20 12:00:00,51.5094
2021-08-20 12:15:00,11.948
2021-08-20 12:30:00,1.8
2021-08-20 12:45:00,1.7346666666666666
2021-08-20 13:00:00,1.7532666666666663
2021-08-20 13:15:00,1.7944
2021-08-20 13:30:00,1.8720666666666663
2021-08-20 13:45:00,1.8310666666666668
2021-08-20 14:00:00,1.8398
2021-08-20 14:15:00,1.808
2021-08-20 14:30:00,1.7838666666666667
2021-08-20 14:45:00,1.1641333333333332
2021-08-20 15:00:00,0.8070666666666667
2021-08-20 15:15:00,0.7842
2021-08-20 15:30:00,0.756
2021-08-20 15:45:00,0.9530666666666666
2021-08-20 16:00:00,1.161266666666667
2021-08-20 16:15:00,1.1098
2021-08-20 16:30:00,3.422266666666667
2021-08-20 16:45:00,5.8918
2021-08-20 17:00:00,6.010400000000001
2021-08-20 17:15:00,4.749733333333333
2021-08-20 17:30:00,4.617866666666667
2021-08-20 17:45:00,5.8986
2021-08-20 18:00:00,5.7354666666666665
2021-08-20 18:15:00,6.290066666666666
2021-08-20 18:30:00,1.8690666666666669
2021-08-20 18:45:00,1.8119333333333327
2021-08-20 19:00:00,1.5641333333333334
2021-08-20 19:15:00,16.743533333333332
2021-08-20 19:30:00,91.248
2021-08-20 19:45:00,109.49166666666666
2021-08-20 20:00:00,104.60553333333334
2021-08-20 20:15:00,89.50886666666666
2021-08-20 20:30:00,76.44373333333333
2021-08-20 20:45:00,71.97733333333333
2021-08-20 21:00:00,71.73873333333333
2021-08-20 21:15:00,74.3364
2021-08-20 21:30:00,74.47466666666666
2021-08-20 21:45:00,74.2
2021-08-20 22:00:00,75.73326666666667
2021-08-20 22:15:00,78.2556
2021-08-20 22:30:00,84.39786666666667
2021-08-20 22:45:00,87.76673333333333
2021-08-20 23:00:00,93.98893333333334
2021-08-20 23:15:00,100.1596
2021-08-20 23:30:00,105.63513333333334
2021-08-20 23:45:00,117.22266666666664
2021-08-21 00:00:00,121.3462
2021-08-21 00:15:00,123.891
2021-08-21 00:30:00,126.82893333333332
2021-08-21 00:45:00,126.5334
2021-08-21 01:00:00,138.7508
2021-08-21 01:15:00,142.9238
2021-08-21 01:30:00,141.51353333333333
2021-08-21 01:45:00,142.9454
2021-08-21 02:00:00,146.12646666666666
2021-08-21 02:15:00,151.10126666666667
2021-08-21 02:30:00,158.0410666666667
2021-08-21 02:45:00,153.88073333333332
2021-08-21 03:00:00,156.73646666666667
2021-08-21 03:15:00,155.8986
2021-08-21 03:30:00,154.6904
2021-08-21 03:45:00,151.56866666666667
2021-08-21 04:00:00,163.37693333333334
2021-08-21 04:15:00,164.7902
2021-08-21 04:30:00,167.83933333333334
2021-08-21 04:45:00,170.25093333333334
2021-08-21 05:00:00,174.174
2021-08-21 05:15:00,174.5838666666667
2021-08-21 05:30:00,174.49873333333335
2021-08-21 05:45:00,175.90853333333334
2021-08-21 06:00:00,176.0899333333333
2021-08-21 06:15:00,174.94266666666667
2021-08-21 06:30:00,172.1292
2021-08-21 06:45:00,170.85986666666668
2021-08-21 07:00:00,170.72899999999998
2021-08-21 07:15:00,277.1072666666667
2021-08-21 07:30:00,434.05286666666666
2021-08-21 07:45:00,360.02073333333334
2021-08-21 08:00:00,316.5150666666667
2021-08-21 08:15:00,219.6814666666667
2021-08-21 08:30:00,64.99246666666666
2021-08-21 08:45:00,63.528666666666666
2021-08-21 09:00:00,57.381933333333336
2021-08-21 09:15:00,47.546733333333336
2021-08-21 09:30:00,64.89546666666666
2021-08-21 09:45:00,79.90726666666666
2021-08-21 10:00:00,81.93560000000001
2021-08-21 10:15:00,76.632
2021-08-21 10:30:00,82.22793333333334
2021-08-21 10:45:00,83.91553333333333
2021-08-21 11:00:00,78.69293333333333
2021-08-21 11:15:00,65.8336
2021-08-21 11:30:00,62.8244
2021-08-21 11:45:00,62.78053333333333
2021-08-21 12:00:00,65.65046666666667
2021-08-21 12:15:00,82.16439999999999
2021-08-21 12:30:00,111.27313333333332
2021-08-21 12:45:00,138.0802
2021-08-21 13:00:00,140.10166666666666
2021-08-21 13:15:00,143.80366666666666
2021-08-21 13:30:00,122.90933333333334
2021-08-21 13:45:00,96.57246666666668
2021-08-21 14:00:00,73.68606666666666
2021-08-21 14:15:00,49.24006666666666
2021-08-21 14:30:00,36.3008
2021-08-21 14:45:00,29.893
2021-08-21 15:00:00,29.8334
2021-08-21 15:15:00,31.8152
2021-08-21 15:30:00,28.098266666666667
2021-08-21 15:45:00,28.082466666666665
2021-08-21 16:00:00,30.613466666666667
2021-08-21 16:15:00,32.846
2021-08-21 16:30:00,40.626133333333335
2021-08-21 16:45:00,43.14213333333333
2021-08-21 17:00:00,41.632266666666666
2021-08-21 17:15:00,32.068666666666665
2021-08-21 17:30:00,25.78653333333333
2021-08-21 17:45:00,15.944533333333334
2021-08-21 18:00:00,7.902466666666667
2021-08-21 18:15:00,5.0964
2021-08-21 18:30:00,1.9426
2021-08-21 18:45:00,1.8091333333333333
2021-08-21 19:00:00,1.7856666666666667
2021-08-21 19:15:00,1.3364666666666667
2021-08-21 19:30:00,38.72293333333334
2021-08-21 19:45:00,124.99973333333334
2021-08-21 20:00:00,164.46480000000005
2021-08-21 20:15:00,164.72013333333334
2021-08-21 20:30:00,157.29973333333334
2021-08-21 20:45:00,146.48986666666667
2021-08-21 21:00:00,140.72053333333332
2021-08-21 21:15:00,136.26293333333334
2021-08-21 21:30:00,136.30086666666665
2021-08-21 21:45:00,136.4876
2021-08-21 22:00:00,135.8972
2021-08-21 22:15:00,148.0225333333333
2021-08-21 22:30:00,150.5222
2021-08-21 22:45:00,156.85546666666667
2021-08-21 23:00:00,164.506
2021-08-21 23:15:00,173.01033333333334
2021-08-21 23:30:00,172.52693333333335
2021-08-21 23:45:00,181.8856
2021-08-22 00:00:00,180.56833333333333
2021-08-22 00:15:00,189.98266666666663
2021-08-22 00:30:00,190.6814
2021-08-22 00:45:00,192.00333333333336
2021-08-22 01:00:00,191.5227333333333
2021-08-22 01:15:00,192.0652
2021-08-22 01:30:00,191.01513333333327
2021-08-22 01:45:00,191.5322
2021-08-22 02:00:00,192.6295333333333
2021-08-22 02:15:00,191.29046666666667
2021-08-22 02:30:00,192.4431333333333
2021-08-22 02:45:00,202.1323333333333
2021-08-22 03:00:00,213.51093333333336
2021-08-22 03:15:00,212.90626666666668
2021-08-22 03:30:00,212.87126666666663
2021-08-22 03:45:00,210.2652
2021-08-22 04:00:00,209.8148
2021-08-22 04:15:00,209.1722
2021-08-22 04:30:00,209.72706666666667
2021-08-22 04:45:00,209.88826666666668
