datetime,desk3_plug_power
2021-08-14 23:45:00,
2021-08-15 00:00:00,7.908973333333334
2021-08-15 00:15:00,7.87828
2021-08-15 00:30:00,7.97026
2021-08-15 00:45:00,7.93156
2021-08-15 01:00:00,7.849086666666666
2021-08-15 01:15:00,7.9759
2021-08-15 01:30:00,7.874566666666666
2021-08-15 01:45:00,7.879966666666666
2021-08-15 02:00:00,7.947453333333333
2021-08-15 02:15:00,7.8888
2021-08-15 02:30:00,8.051306666666667
2021-08-15 02:45:00,7.883373333333334
2021-08-15 03:00:00,7.802153333333333
2021-08-15 03:15:00,7.828086666666667
2021-08-15 03:30:00,7.936646666666666
2021-08-15 03:45:00,7.9011
2021-08-15 04:00:00,7.882153333333334
2021-08-15 04:15:00,7.86556
2021-08-15 04:30:00,7.991506666666667
2021-08-15 04:45:00,7.875573333333333
2021-08-15 05:00:00,7.807119999999999
2021-08-15 05:15:00,7.82478
2021-08-15 05:30:00,7.931546666666667
2021-08-15 05:45:00,7.881460000000001
2021-08-15 06:00:00,8.00586
2021-08-15 06:15:00,7.82286
2021-08-15 06:30:00,7.777726666666666
2021-08-15 06:45:00,7.917766666666666
2021-08-15 07:00:00,7.766353333333333
2021-08-15 07:15:00,7.851026666666667
2021-08-15 07:30:00,7.889139999999999
2021-08-15 07:45:00,7.900580000000001
2021-08-15 08:00:00,7.793993333333333
2021-08-15 08:15:00,141.50162
2021-08-15 08:30:00,151.61514666666665
2021-08-15 08:45:00,151.34752666666665
2021-08-15 09:00:00,151.31877333333335
2021-08-15 09:15:00,151.29048666666668
2021-08-15 09:30:00,150.83466666666666
2021-08-15 09:45:00,151.48873333333333
2021-08-15 10:00:00,150.63262666666665
2021-08-15 10:15:00,150.32225333333332
2021-08-15 10:30:00,150.21047333333334
2021-08-15 10:45:00,150.25206666666665
2021-08-15 11:00:00,150.47693999999998
2021-08-15 11:15:00,150.87756
2021-08-15 11:30:00,150.05774666666667
2021-08-15 11:45:00,149.83049333333332
2021-08-15 12:00:00,149.95087999999998
2021-08-15 12:15:00,149.73392
2021-08-15 12:30:00,150.10811333333334
2021-08-15 12:45:00,149.83181333333332
