datetime,1B-NorthZone-DBT
2021-08-16 09:15:00,21.837215558333337
2021-08-16 09:30:00,21.94382860833333
2021-08-16 09:45:00,22.01763070833333
2021-08-16 10:00:00,22.10437344166667
2021-08-16 10:15:00,22.177547541666662
2021-08-16 10:30:00,22.237103391666675
2021-08-16 10:45:00,22.27280635
2021-08-16 11:00:00,22.12516203333333
2021-08-16 11:15:00,22.00688358333333
2021-08-16 11:30:00,22.04469385
2021-08-16 11:45:00,22.094837716666657
2021-08-16 12:00:00,22.1970669
2021-08-16 12:15:00,22.291089133333333
2021-08-16 12:30:00,22.309291408333333
2021-08-16 12:45:00,22.318746300000004
2021-08-16 13:00:00,22.31671251666668
2021-08-16 13:15:00,22.22219450833333
2021-08-16 13:30:00,22.06621978333333
2021-08-16 13:45:00,22.035985291666663
2021-08-16 14:00:00,22.020401725
2021-08-16 14:15:00,22.035053625
2021-08-16 14:30:00,22.166944725
2021-08-16 14:45:00,22.29198465833334
2021-08-16 15:00:00,22.44232935833333
2021-08-16 15:15:00,22.49061973333334
2021-08-16 15:30:00,22.581223541666663
2021-08-16 15:45:00,22.66561215
2021-08-16 16:00:00,22.748624033333343
2021-08-16 16:15:00,22.83813445833332
2021-08-16 16:30:00,22.90101305000001
2021-08-16 16:45:00,22.96342145833333
2021-08-16 17:00:00,23.01151914999999
2021-08-16 17:15:00,22.992678741666666
2021-08-16 17:30:00,22.97664413333333
2021-08-16 17:45:00,22.96309295
2021-08-16 18:00:00,22.99054341666665
2021-08-16 18:15:00,22.989970008333337
2021-08-16 18:30:00,22.82857235833334
2021-08-16 18:45:00,22.63013553333333
2021-08-16 19:00:00,22.48570433333333
2021-08-16 19:15:00,22.32943703333333
2021-08-16 19:30:00,22.159325866666663
2021-08-16 19:45:00,22.074496575000005
2021-08-16 20:00:00,21.9431441
2021-08-16 20:15:00,21.92793135833334
2021-08-16 20:30:00,21.89318389166668
2021-08-16 20:45:00,21.888404950000005
2021-08-16 21:00:00,21.904378633333337
2021-08-16 21:15:00,21.911437066666664
2021-08-16 21:30:00,21.90714389166667
2021-08-16 21:45:00,21.98655738333333
2021-08-16 22:00:00,22.047616525
2021-08-16 22:15:00,22.080711208333344
2021-08-16 22:30:00,22.080026766666663
2021-08-16 22:45:00,22.06106306666668
2021-08-16 23:00:00,21.99449103333334
2021-08-16 23:15:00,21.952406583333325
2021-08-16 23:30:00,21.907575583333333
2021-08-16 23:45:00,21.832758641666665
2021-08-17 00:00:00,21.805444541666667
2021-08-17 00:15:00,21.75209247499999
2021-08-17 00:30:00,21.736808175000004
2021-08-17 00:45:00,21.70556623333333
2021-08-17 01:00:00,21.662237850000004
2021-08-17 01:15:00,21.661811125
2021-08-17 01:30:00,21.613439883333324
2021-08-17 01:45:00,21.54297894166667
2021-08-17 02:00:00,21.562673425000003
2021-08-17 02:15:00,21.53617689166668
2021-08-17 02:30:00,21.501971866666665
2021-08-17 02:45:00,21.49155221666667
2021-08-17 03:00:00,21.4656446
2021-08-17 03:15:00,21.446040175
2021-08-17 03:30:00,21.43087361666667
2021-08-17 03:45:00,21.408707216666667
2021-08-17 04:00:00,21.401816158333325
2021-08-17 04:15:00,21.36540294166668
2021-08-17 04:30:00,21.35497308333333
2021-08-17 04:45:00,21.338500883333342
2021-08-17 05:00:00,21.32270741666667
2021-08-17 05:15:00,21.291315041666664
2021-08-17 05:30:00,21.257783724999992
2021-08-17 05:45:00,21.262588475
2021-08-17 06:00:00,21.23884839166666
2021-08-17 06:15:00,21.21739810833333
2021-08-17 06:30:00,21.19237125
2021-08-17 06:45:00,21.190418083333338
2021-08-17 07:00:00,21.140928366666667
2021-08-17 07:15:00,21.27048675833333
2021-08-17 07:30:00,21.36567955
2021-08-17 07:45:00,21.394834249999995
2021-08-17 08:00:00,21.35030545
2021-08-17 08:15:00,21.501508775
2021-08-17 08:30:00,21.597223708333328
2021-08-17 08:45:00,21.69987818333333
2021-08-17 09:00:00,21.79579173333334
2021-08-17 09:15:00,21.887213583333327
2021-08-17 09:30:00,21.959373799999995
2021-08-17 09:45:00,22.038156591666667
2021-08-17 10:00:00,22.08999573333333
2021-08-17 10:15:00,22.16415195
2021-08-17 10:30:00,22.23684935
2021-08-17 10:45:00,22.2959078
2021-08-17 11:00:00,22.352902691666664
2021-08-17 11:15:00,22.42751019166668
2021-08-17 11:30:00,22.489058475
2021-08-17 11:45:00,22.56062289166666
2021-08-17 12:00:00,22.549279541666657
2021-08-17 12:15:00,22.351032558333333
2021-08-17 12:30:00,22.174822116666668
2021-08-17 12:45:00,22.179406875
2021-08-17 13:00:00,22.2776646
2021-08-17 13:15:00,22.282685266666665
2021-08-17 13:30:00,22.230177891666663
2021-08-17 13:45:00,22.193939466666667
2021-08-17 14:00:00,22.142926366666664
2021-08-17 14:15:00,22.09468968333333
2021-08-17 14:30:00,22.22262180833332
2021-08-17 14:45:00,22.33490054166666
2021-08-17 15:00:00,22.442399075
2021-08-17 15:15:00,22.5466564
2021-08-17 15:30:00,22.673849366666666
2021-08-17 15:45:00,22.772299083333337
2021-08-17 16:00:00,22.837659133333325
2021-08-17 16:15:00,22.88846498333333
2021-08-17 16:30:00,22.93392748333333
2021-08-17 16:45:00,22.969563425000004
2021-08-17 17:00:00,23.023555100000006
2021-08-17 17:15:00,22.9524459
2021-08-17 17:30:00,22.92617118333333
2021-08-17 17:45:00,22.928876475000003
2021-08-17 18:00:00,22.895536625
2021-08-17 18:15:00,22.91375591666667
2021-08-17 18:30:00,22.82235484166667
2021-08-17 18:45:00,22.68554456666667
2021-08-17 19:00:00,22.57956573333333
2021-08-17 19:15:00,22.493468425
2021-08-17 19:30:00,22.42260726666667
2021-08-17 19:45:00,22.438506900000007
2021-08-17 20:00:00,22.40904691666666
2021-08-17 20:15:00,22.3304991
2021-08-17 20:30:00,22.250720091666665
2021-08-17 20:45:00,22.162057099999995
2021-08-17 21:00:00,22.082275950000003
2021-08-17 21:15:00,21.98692978333333
2021-08-17 21:30:00,21.96354498333334
2021-08-17 21:45:00,21.92063800833333
2021-08-17 22:00:00,21.91874636666666
2021-08-17 22:15:00,21.900242216666665
2021-08-17 22:30:00,21.843234533333337
2021-08-17 22:45:00,21.847683091666664
2021-08-17 23:00:00,21.79543219166668
2021-08-17 23:15:00,21.77600175
2021-08-17 23:30:00,21.74066586666667
2021-08-17 23:45:00,21.72408875833333
2021-08-18 00:00:00,21.675146225
2021-08-18 00:15:00,21.64761425
2021-08-18 00:30:00,21.62325495833334
2021-08-18 00:45:00,21.58221060833333
2021-08-18 01:00:00,21.53615609166667
2021-08-18 01:15:00,21.542543191666667
2021-08-18 01:30:00,21.530363275
2021-08-18 01:45:00,21.4807255
2021-08-18 02:00:00,21.47293970833333
2021-08-18 02:15:00,21.459249475000004
2021-08-18 02:30:00,21.43934674166667
2021-08-18 02:45:00,21.43142844166666
2021-08-18 03:00:00,21.40582160000001
2021-08-18 03:15:00,21.38873610833334
2021-08-18 03:30:00,21.395479416666664
2021-08-18 03:45:00,21.35717189166668
2021-08-18 04:00:00,21.31551917500001
2021-08-18 04:15:00,21.292256774999995
2021-08-18 04:30:00,21.26559256666666
2021-08-18 04:45:00,21.221072125000003
2021-08-18 05:00:00,21.20583708333333
2021-08-18 05:15:00,21.185388016666664
2021-08-18 05:30:00,21.162702875
2021-08-18 05:45:00,21.143494508333323
2021-08-18 06:00:00,21.11733768333333
2021-08-18 06:15:00,21.09573416666666
2021-08-18 06:30:00,21.08223960833333
2021-08-18 06:45:00,21.015141183333338
2021-08-18 07:00:00,21.036525550000004
2021-08-18 07:15:00,21.232556366666667
2021-08-18 07:30:00,21.45112217499999
2021-08-18 07:45:00,21.515886925000004
2021-08-18 08:00:00,21.540560225
2021-08-18 08:15:00,21.59749840833334
2021-08-18 08:30:00,21.693058650000005
2021-08-18 08:45:00,21.83758404166667
2021-08-18 09:00:00,21.9289255
2021-08-18 09:15:00,22.010595241666667
2021-08-18 09:30:00,22.09208934166667
2021-08-18 09:45:00,22.18638893333333
2021-08-18 10:00:00,22.185523924999995
2021-08-18 10:15:00,22.207565650000006
2021-08-18 10:30:00,22.306263391666665
2021-08-18 10:45:00,22.27725698333333
2021-08-18 11:00:00,22.107524275
2021-08-18 11:15:00,21.97754938333333
2021-08-18 11:30:00,21.978362625
2021-08-18 11:45:00,22.1172537
2021-08-18 12:00:00,22.23603148333334
2021-08-18 12:15:00,22.394434325000013
2021-08-18 12:30:00,22.5347887
2021-08-18 12:45:00,22.683558366666663
2021-08-18 13:00:00,22.59680665
2021-08-18 13:15:00,22.254735516666663
2021-08-18 13:30:00,21.8918861
2021-08-18 13:45:00,21.71821959166667
2021-08-18 14:00:00,21.607299550000008
2021-08-18 14:15:00,21.50514403333333
2021-08-18 14:30:00,21.643664333333337
2021-08-18 14:45:00,21.7261829
2021-08-18 15:00:00,21.811252858333333
2021-08-18 15:15:00,21.916401033333333
2021-08-18 15:30:00,22.035460841666666
2021-08-18 15:45:00,22.17526365833334
2021-08-18 16:00:00,22.25448534166668
2021-08-18 16:15:00,22.322478083333337
2021-08-18 16:30:00,22.436793758333337
2021-08-18 16:45:00,22.50396099166667
2021-08-18 17:00:00,22.592638383333327
2021-08-18 17:15:00,22.58994929166668
2021-08-18 17:30:00,22.58542393333333
2021-08-18 17:45:00,22.60673037499999
2021-08-18 18:00:00,22.604425483333333
2021-08-18 18:15:00,22.69038910833334
2021-08-18 18:30:00,22.798669333333336
2021-08-18 18:45:00,22.75227408333333
2021-08-18 19:00:00,22.59528035833333
2021-08-18 19:15:00,22.3339316
2021-08-18 19:30:00,22.019771750000004
2021-08-18 19:45:00,21.820774383333333
2021-08-18 20:00:00,21.633576783333336
2021-08-18 20:15:00,21.532016716666657
2021-08-18 20:30:00,21.465602149999995
2021-08-18 20:45:00,21.402511616666665
2021-08-18 21:00:00,21.37728798333334
2021-08-18 21:15:00,21.33799415
2021-08-18 21:30:00,21.31435504166667
2021-08-18 21:45:00,21.230727641666668
2021-08-18 22:00:00,21.20670420833333
2021-08-18 22:15:00,21.16012705
2021-08-18 22:30:00,21.13516785833333
2021-08-18 22:45:00,21.13387278333333
2021-08-18 23:00:00,21.14729729166667
2021-08-18 23:15:00,21.250469083333336
2021-08-18 23:30:00,21.301841825000004
2021-08-18 23:45:00,21.279460858333337
2021-08-19 00:00:00,21.293061141666666
2021-08-19 00:15:00,21.306248091666664
2021-08-19 00:30:00,21.27298383333333
2021-08-19 00:45:00,21.267328041666666
2021-08-19 01:00:00,21.265616750000017
2021-08-19 01:15:00,21.032431958333333
2021-08-19 01:30:00,20.79447186666665
2021-08-19 01:45:00,20.510071433333326
2021-08-19 02:00:00,20.353264666666664
2021-08-19 02:15:00,20.254617358333338
2021-08-19 02:30:00,20.135330550000003
2021-08-19 02:45:00,20.00652475
2021-08-19 03:00:00,19.911830524999992
2021-08-19 03:15:00,19.826280291666663
2021-08-19 03:30:00,19.745739808333337
2021-08-19 03:45:00,19.67054511666668
2021-08-19 04:00:00,19.58965025000001
2021-08-19 04:15:00,19.56165424166667
2021-08-19 04:30:00,19.49150225833333
2021-08-19 04:45:00,19.44629534166666
2021-08-19 05:00:00,19.350977525
2021-08-19 05:15:00,19.281329816666656
2021-08-19 05:30:00,19.20927060833333
2021-08-19 05:45:00,19.212943891666665
2021-08-19 06:00:00,19.15038353333334
2021-08-19 06:15:00,19.63605263333333
2021-08-19 06:30:00,19.681259083333337
2021-08-19 06:45:00,19.532530291666664
2021-08-19 07:00:00,19.500854966666665
2021-08-19 07:15:00,19.963501666666662
2021-08-19 07:30:00,20.368170083333336
2021-08-19 07:45:00,20.676610641666667
2021-08-19 08:00:00,20.85159615
2021-08-19 08:15:00,21.0759456
2021-08-19 08:30:00,21.379195675
2021-08-19 08:45:00,21.48631165
2021-08-19 09:00:00,21.45983705
2021-08-19 09:15:00,21.12044486666668
2021-08-19 09:30:00,21.02701581666667
2021-08-19 09:45:00,20.995310225
2021-08-19 10:00:00,21.029979925000006
2021-08-19 10:15:00,21.02000496666665
2021-08-19 10:30:00,20.951505091666668
2021-08-19 10:45:00,20.941981300000005
2021-08-19 11:00:00,20.964053158333325
2021-08-19 11:15:00,20.96792745833334
2021-08-19 11:30:00,20.90020601666667
