datetime,desk1_6_light_power
2021-08-16 09:45:00,170.69806666666668
2021-08-16 10:00:00,170.96823333333336
2021-08-16 10:15:00,170.6865
2021-08-16 10:30:00,170.58548666666667
2021-08-16 10:45:00,170.40850666666665
2021-08-16 11:00:00,170.23794
2021-08-16 11:15:00,169.86880666666667
2021-08-16 11:30:00,169.5989866666667
2021-08-16 11:45:00,169.21368666666666
2021-08-16 12:00:00,169.02472
2021-08-16 12:15:00,168.9006
2021-08-16 12:30:00,169.10327333333333
2021-08-16 12:45:00,169.41087333333334
2021-08-16 13:00:00,169.80391333333333
2021-08-16 13:15:00,169.85804000000002
2021-08-16 13:30:00,170.03951999999998
2021-08-16 13:45:00,170.10372666666666
2021-08-16 14:00:00,170.08202666666665
2021-08-16 14:15:00,169.28838
2021-08-16 14:30:00,168.30963333333332
2021-08-16 14:45:00,167.82803333333334
2021-08-16 15:00:00,167.61277333333334
2021-08-16 15:15:00,167.4061
2021-08-16 15:30:00,167.34656666666666
2021-08-16 15:45:00,167.60952
2021-08-16 16:00:00,167.69784666666666
2021-08-16 16:15:00,167.72502666666665
2021-08-16 16:30:00,167.80530666666667
2021-08-16 16:45:00,167.83176666666668
2021-08-16 17:00:00,164.1269133333333
2021-08-16 17:15:00,85.15169999999999
2021-08-16 17:30:00,85.21958666666666
2021-08-16 17:45:00,85.3036
2021-08-16 18:00:00,85.36834
2021-08-16 18:15:00,86.21126666666667
2021-08-16 18:30:00,85.65727333333332
2021-08-16 18:45:00,85.61488666666668
2021-08-16 19:00:00,85.66578
2021-08-16 19:15:00,85.68865333333333
2021-08-16 19:30:00,85.76756666666667
2021-08-16 19:45:00,85.82639333333333
2021-08-16 20:00:00,85.89579333333333
2021-08-16 20:15:00,85.95211333333333
2021-08-16 20:30:00,86.04512666666666
2021-08-16 20:45:00,86.09934
2021-08-16 21:00:00,82.33145333333333
2021-08-16 21:15:00,1.1819333333333333
2021-08-16 21:30:00,1.1835
2021-08-16 21:45:00,1.1881933333333334
2021-08-16 22:00:00,1.1858666666666666
2021-08-16 22:15:00,1.18362
2021-08-16 22:30:00,1.1869666666666667
2021-08-16 22:45:00,1.18594
2021-08-16 23:00:00,1.185533333333333
2021-08-16 23:15:00,1.18718
2021-08-16 23:30:00,1.1896733333333331
2021-08-16 23:45:00,1.195806666666667
2021-08-17 00:00:00,1.18648
2021-08-17 00:15:00,1.18346
2021-08-17 00:30:00,1.1897
2021-08-17 00:45:00,1.1892533333333333
2021-08-17 01:00:00,1.185633333333333
2021-08-17 01:15:00,1.1894066666666667
2021-08-17 01:30:00,1.18836
2021-08-17 01:45:00,1.1908266666666667
2021-08-17 02:00:00,1.1881666666666668
2021-08-17 02:15:00,1.19378
2021-08-17 02:30:00,1.1846266666666667
2021-08-17 02:45:00,1.18922
2021-08-17 03:00:00,1.1859333333333335
2021-08-17 03:15:00,1.1929466666666668
2021-08-17 03:30:00,1.1825266666666667
2021-08-17 03:45:00,1.1868933333333334
2021-08-17 04:00:00,1.19016
2021-08-17 04:15:00,1.1876266666666666
2021-08-17 04:30:00,1.1859866666666667
2021-08-17 04:45:00,1.1925733333333333
2021-08-17 05:00:00,1.19226
2021-08-17 05:15:00,1.1906733333333333
2021-08-17 05:30:00,1.1896533333333332
2021-08-17 05:45:00,1.1906466666666666
2021-08-17 06:00:00,1.18548
2021-08-17 06:15:00,1.1850133333333337
2021-08-17 06:30:00,1.19134
2021-08-17 06:45:00,1.1839666666666666
2021-08-17 07:00:00,2.309753333333333
2021-08-17 07:15:00,71.53216
2021-08-17 07:30:00,87.38973333333334
2021-08-17 07:45:00,87.23975999999999
2021-08-17 08:00:00,88.29125333333333
2021-08-17 08:15:00,157.14416
2021-08-17 08:30:00,171.38828
2021-08-17 08:45:00,171.03068
2021-08-17 09:00:00,170.89214666666666
2021-08-17 09:15:00,170.86937333333333
2021-08-17 09:30:00,170.10358
2021-08-17 09:45:00,170.37316
2021-08-17 10:00:00,170.91703333333334
2021-08-17 10:15:00,171.09040666666667
2021-08-17 10:30:00,171.1837733333333
2021-08-17 10:45:00,171.14705999999998
2021-08-17 11:00:00,171.05697333333333
2021-08-17 11:15:00,170.70560666666668
2021-08-17 11:30:00,170.46651333333332
2021-08-17 11:45:00,170.17951333333335
2021-08-17 12:00:00,169.88816666666668
2021-08-17 12:15:00,169.43186
2021-08-17 12:30:00,168.99664
2021-08-17 12:45:00,168.92673333333332
2021-08-17 13:00:00,169.21952000000002
2021-08-17 13:15:00,169.46408666666667
2021-08-17 13:30:00,169.39468
2021-08-17 13:45:00,169.37179999999998
2021-08-17 14:00:00,169.281
2021-08-17 14:15:00,168.90962
2021-08-17 14:30:00,168.45185333333333
2021-08-17 14:45:00,168.11271333333335
2021-08-17 15:00:00,167.9316
2021-08-17 15:15:00,167.82117333333332
2021-08-17 15:30:00,167.69577333333334
2021-08-17 15:45:00,167.65334
2021-08-17 16:00:00,167.69086666666666
2021-08-17 16:15:00,167.79012
2021-08-17 16:30:00,167.81906666666666
2021-08-17 16:45:00,167.94192
2021-08-17 17:00:00,164.29744
2021-08-17 17:15:00,85.29509333333334
2021-08-17 17:30:00,85.39522000000001
2021-08-17 17:45:00,85.59680666666667
2021-08-17 18:00:00,85.90814666666667
2021-08-17 18:15:00,86.07115333333333
2021-08-17 18:30:00,85.63050666666666
2021-08-17 18:45:00,85.61621333333332
2021-08-17 19:00:00,85.69844666666667
2021-08-17 19:15:00,85.80064666666667
2021-08-17 19:30:00,85.76817333333334
2021-08-17 19:45:00,85.84706
2021-08-17 20:00:00,85.93839333333334
2021-08-17 20:15:00,86.07680666666667
2021-08-17 20:30:00,86.15900666666667
2021-08-17 20:45:00,86.20531333333334
2021-08-17 21:00:00,82.39892
2021-08-17 21:15:00,1.1811066666666667
2021-08-17 21:30:00,1.18114
2021-08-17 21:45:00,1.18572
2021-08-17 22:00:00,1.1828666666666665
2021-08-17 22:15:00,1.189026666666667
2021-08-17 22:30:00,1.1862066666666666
2021-08-17 22:45:00,1.1861866666666667
2021-08-17 23:00:00,1.18772
2021-08-17 23:15:00,1.18582
2021-08-17 23:30:00,1.1820733333333335
2021-08-17 23:45:00,1.1874600000000002
2021-08-18 00:00:00,1.1881133333333334
2021-08-18 00:15:00,1.1849333333333334
2021-08-18 00:30:00,1.1871133333333332
2021-08-18 00:45:00,1.1900133333333334
2021-08-18 01:00:00,1.1857866666666663
2021-08-18 01:15:00,1.1827133333333333
2021-08-18 01:30:00,1.1862400000000002
2021-08-18 01:45:00,1.19034
2021-08-18 02:00:00,1.18794
2021-08-18 02:15:00,1.1872066666666667
2021-08-18 02:30:00,1.18808
2021-08-18 02:45:00,1.1902333333333333
2021-08-18 03:00:00,1.188586666666667
2021-08-18 03:15:00,1.1875399999999998
2021-08-18 03:30:00,1.1818866666666668
2021-08-18 03:45:00,1.1865133333333333
2021-08-18 04:00:00,1.19138
2021-08-18 04:15:00,1.1862
2021-08-18 04:30:00,1.18662
2021-08-18 04:45:00,1.1824800000000002
2021-08-18 05:00:00,1.1921333333333335
2021-08-18 05:15:00,1.1841866666666665
2021-08-18 05:30:00,1.1847733333333332
2021-08-18 05:45:00,1.1839266666666668
2021-08-18 06:00:00,1.1837533333333332
2021-08-18 06:15:00,1.1818266666666666
2021-08-18 06:30:00,1.1782266666666668
2021-08-18 06:45:00,1.1824466666666666
2021-08-18 07:00:00,3.6224
2021-08-18 07:15:00,75.06942857142857
2021-08-18 07:30:00,87.48039333333332
2021-08-18 07:45:00,87.28854
2021-08-18 08:00:00,88.28259333333334
2021-08-18 08:15:00,157.36342666666667
2021-08-18 08:30:00,171.43919333333332
2021-08-18 08:45:00,171.17526
2021-08-18 09:00:00,170.97393333333332
2021-08-18 09:15:00,169.77238666666665
2021-08-18 09:30:00,170.07863333333336
2021-08-18 09:45:00,170.58686666666665
2021-08-18 10:00:00,170.90686666666667
2021-08-18 10:15:00,170.78158666666667
2021-08-18 10:30:00,170.68333333333334
2021-08-18 10:45:00,170.50766000000002
2021-08-18 11:00:00,170.43769333333333
2021-08-18 11:15:00,170.23561999999998
2021-08-18 11:30:00,169.93612666666667
2021-08-18 11:45:00,169.67400666666666
2021-08-18 12:00:00,169.29611333333332
2021-08-18 12:15:00,168.98669999999998
2021-08-18 12:30:00,169.08938666666666
2021-08-18 12:45:00,169.31344
2021-08-18 13:00:00,169.45694666666665
2021-08-18 13:15:00,169.57046
2021-08-18 13:30:00,169.57048
2021-08-18 13:45:00,169.48160666666666
2021-08-18 14:00:00,169.19635333333332
2021-08-18 14:15:00,169.03644666666665
2021-08-18 14:30:00,168.5475
2021-08-18 14:45:00,168.25105333333337
2021-08-18 15:00:00,168.06613333333334
2021-08-18 15:15:00,167.84135333333333
2021-08-18 15:30:00,167.85896666666667
2021-08-18 15:45:00,167.94669333333334
2021-08-18 16:00:00,168.12908666666667
2021-08-18 16:15:00,168.23778666666666
2021-08-18 16:30:00,168.36866666666668
2021-08-18 16:45:00,168.66432666666665
2021-08-18 17:00:00,163.12685333333332
2021-08-18 17:15:00,85.63644000000001
2021-08-18 17:30:00,85.74096
2021-08-18 17:45:00,85.87258
2021-08-18 18:00:00,86.00462666666667
2021-08-18 18:15:00,86.13267333333333
2021-08-18 18:30:00,85.57210666666667
2021-08-18 18:45:00,85.61063333333333
2021-08-18 19:00:00,85.65792
2021-08-18 19:15:00,85.75956
2021-08-18 19:30:00,85.83633333333334
2021-08-18 19:45:00,85.87905333333333
2021-08-18 20:00:00,85.97052666666667
2021-08-18 20:15:00,86.07768666666668
2021-08-18 20:30:00,86.14644
2021-08-18 20:45:00,86.23841333333333
2021-08-18 21:00:00,80.5728
2021-08-18 21:15:00,1.1846
2021-08-18 21:30:00,1.18302
2021-08-18 21:45:00,1.1871866666666666
2021-08-18 22:00:00,1.1856266666666668
2021-08-18 22:15:00,1.1869533333333335
2021-08-18 22:30:00,1.1857266666666666
2021-08-18 22:45:00,1.1806333333333332
2021-08-18 23:00:00,1.1907733333333332
2021-08-18 23:15:00,1.18636
2021-08-18 23:30:00,1.18468
2021-08-18 23:45:00,1.1956666666666669
2021-08-19 00:00:00,1.1844333333333334
2021-08-19 00:15:00,1.1842266666666668
2021-08-19 00:30:00,1.1894533333333333
2021-08-19 00:45:00,1.186413333333333
2021-08-19 01:00:00,1.1844333333333334
2021-08-19 01:15:00,1.1855866666666666
2021-08-19 01:30:00,1.1866133333333333
2021-08-19 01:45:00,1.1894733333333332
2021-08-19 02:00:00,1.18226
2021-08-19 02:15:00,1.1856933333333333
2021-08-19 02:30:00,1.185633333333333
2021-08-19 02:45:00,1.1929533333333333
2021-08-19 03:00:00,1.1889933333333331
2021-08-19 03:15:00,1.1879933333333337
2021-08-19 03:30:00,1.18542
2021-08-19 03:45:00,1.1898266666666666
2021-08-19 04:00:00,1.18716
2021-08-19 04:15:00,1.1862
2021-08-19 04:30:00,1.1859066666666669
2021-08-19 04:45:00,1.1852333333333334
2021-08-19 05:00:00,1.18238
2021-08-19 05:15:00,1.19016
2021-08-19 05:30:00,1.1870133333333333
2021-08-19 05:45:00,1.1850666666666667
2021-08-19 06:00:00,1.1873600000000002
2021-08-19 06:15:00,1.18298
2021-08-19 06:30:00,1.1828266666666667
2021-08-19 06:45:00,1.17916
2021-08-19 07:00:00,2.3043400000000003
2021-08-19 07:15:00,71.92792666666666
2021-08-19 07:30:00,87.33534
2021-08-19 07:45:00,87.2184
2021-08-19 08:00:00,88.26567333333334
2021-08-19 08:15:00,156.80745333333334
2021-08-19 08:30:00,171.28082
2021-08-19 08:45:00,170.92309333333333
2021-08-19 09:00:00,169.99237333333335
2021-08-19 09:15:00,169.71877333333333
2021-08-19 09:30:00,170.47969999999998
2021-08-19 09:45:00,170.76694
2021-08-19 10:00:00,170.93572666666665
2021-08-19 10:15:00,170.85374
2021-08-19 10:30:00,170.78150666666667
2021-08-19 10:45:00,170.59224
2021-08-19 11:00:00,170.39011333333335
2021-08-19 11:15:00,170.2823
2021-08-19 11:30:00,169.9332666666667
2021-08-19 11:45:00,169.58301333333333
2021-08-19 12:00:00,169.21062
2021-08-19 12:15:00,169.03740666666667
2021-08-19 12:30:00,169.18059333333335
2021-08-19 12:45:00,169.29380666666663
2021-08-19 13:00:00,169.36302666666668
2021-08-19 13:15:00,169.4922
2021-08-19 13:30:00,169.27064666666666
2021-08-19 13:45:00,169.30504000000002
2021-08-19 14:00:00,169.23264666666668
2021-08-19 14:15:00,169.09758666666667
2021-08-19 14:30:00,168.93868
2021-08-19 14:45:00,168.85120666666668
2021-08-19 15:00:00,168.56819333333334
2021-08-19 15:15:00,168.37962666666667
2021-08-19 15:30:00,168.21624666666668
2021-08-19 15:45:00,168.1980133333333
2021-08-19 16:00:00,168.27532666666667
2021-08-19 16:15:00,168.36639333333332
2021-08-19 16:30:00,168.53268
2021-08-19 16:45:00,168.74864666666664
2021-08-19 17:00:00,163.3294
2021-08-19 17:15:00,85.78422
2021-08-19 17:30:00,86.03204666666667
2021-08-19 17:45:00,86.22545333333333
2021-08-19 18:00:00,86.32616666666667
2021-08-19 18:15:00,86.05451333333333
2021-08-19 18:30:00,85.66664
2021-08-19 18:45:00,85.71526
2021-08-19 19:00:00,85.78160666666666
2021-08-19 19:15:00,85.84315333333333
2021-08-19 19:30:00,85.93316
2021-08-19 19:45:00,85.96097333333334
2021-08-19 20:00:00,86.04545333333334
2021-08-19 20:15:00,86.05099333333332
2021-08-19 20:30:00,86.06981999999999
2021-08-19 20:45:00,86.06155333333332
2021-08-19 21:00:00,80.40203333333334
2021-08-19 21:15:00,1.1846133333333335
2021-08-19 21:30:00,1.1833933333333335
2021-08-19 21:45:00,1.18346
2021-08-19 22:00:00,1.1847
2021-08-19 22:15:00,1.1846333333333334
2021-08-19 22:30:00,1.19034
2021-08-19 22:45:00,1.1897333333333333
2021-08-19 23:00:00,1.1867466666666668
2021-08-19 23:15:00,1.185193333333333
2021-08-19 23:30:00,1.1840133333333334
2021-08-19 23:45:00,1.187973333333333
2021-08-20 00:00:00,1.19228
2021-08-20 00:15:00,1.1913866666666666
2021-08-20 00:30:00,1.1884066666666666
2021-08-20 00:45:00,1.18922
2021-08-20 01:00:00,1.188926666666667
2021-08-20 01:15:00,1.1910133333333337
2021-08-20 01:30:00,1.1869533333333335
2021-08-20 01:45:00,1.19156
2021-08-20 02:00:00,1.1859466666666667
2021-08-20 02:15:00,1.1845133333333335
2021-08-20 02:30:00,1.1918266666666668
2021-08-20 02:45:00,1.1839533333333334
2021-08-20 03:00:00,1.1858666666666666
2021-08-20 03:15:00,1.1877866666666668
2021-08-20 03:30:00,1.1885666666666668
2021-08-20 03:45:00,1.18604
2021-08-20 04:00:00,1.1866466666666668
2021-08-20 04:15:00,1.182486666666667
2021-08-20 04:30:00,1.1898466666666667
2021-08-20 04:45:00,1.188413333333333
2021-08-20 05:00:00,1.1906066666666666
2021-08-20 05:15:00,1.18784
2021-08-20 05:30:00,1.1845933333333332
2021-08-20 05:45:00,1.1857733333333331
2021-08-20 06:00:00,1.1788866666666666
2021-08-20 06:15:00,1.1845133333333335
2021-08-20 06:30:00,1.1837866666666663
2021-08-20 06:45:00,1.18098
2021-08-20 07:00:00,2.29596
2021-08-20 07:15:00,71.46463333333332
2021-08-20 07:30:00,86.70735333333333
2021-08-20 07:45:00,86.36398
2021-08-20 08:00:00,87.42064666666667
2021-08-20 08:15:00,156.3456866666667
2021-08-20 08:30:00,170.42974
2021-08-20 08:45:00,170.04853999999995
2021-08-20 09:00:00,169.84523333333334
2021-08-20 09:15:00,169.99877333333333
2021-08-20 09:30:00,170.31536
2021-08-20 09:45:00,170.42041333333333
2021-08-20 10:00:00,170.7008
2021-08-20 10:15:00,170.89692666666667
2021-08-20 10:30:00,170.91863999999998
2021-08-20 10:45:00,170.7465
2021-08-20 11:00:00,170.74818000000002
2021-08-20 11:15:00,170.73296666666664
2021-08-20 11:30:00,170.66487333333333
2021-08-20 11:45:00,170.28966666666665
2021-08-20 12:00:00,170.06136
2021-08-20 12:15:00,169.53931333333333
2021-08-20 12:30:00,169.65775333333335
2021-08-20 12:45:00,169.71674
2021-08-20 13:00:00,170.01350666666667
2021-08-20 13:15:00,169.86016
2021-08-20 13:30:00,169.84913333333333
2021-08-20 13:45:00,169.83754
2021-08-20 14:00:00,169.88736
2021-08-20 14:15:00,169.88523333333333
2021-08-20 14:30:00,169.95007333333334
2021-08-20 14:45:00,170.07849333333334
2021-08-20 15:00:00,170.19078666666667
2021-08-20 15:15:00,170.25436666666667
2021-08-20 15:30:00,170.20533333333333
2021-08-20 15:45:00,170.22252666666665
2021-08-20 16:00:00,170.29470666666666
2021-08-20 16:15:00,170.50356666666667
2021-08-20 16:30:00,170.50857333333337
2021-08-20 16:45:00,170.48573333333334
2021-08-20 17:00:00,164.93855333333337
2021-08-20 17:15:00,86.49530666666666
2021-08-20 17:30:00,86.58881333333333
2021-08-20 17:45:00,86.53286666666666
2021-08-20 18:00:00,86.55590000000001
2021-08-20 18:15:00,86.34238666666667
2021-08-20 18:30:00,86.00915333333334
2021-08-20 18:45:00,86.09348
2021-08-20 19:00:00,86.14738666666668
2021-08-20 19:15:00,86.16452666666666
2021-08-20 19:30:00,86.21524666666667
2021-08-20 19:45:00,86.20268
2021-08-20 20:00:00,86.21191333333333
2021-08-20 20:15:00,86.19184666666666
2021-08-20 20:30:00,86.2055
2021-08-20 20:45:00,86.19532666666667
2021-08-20 21:00:00,80.56752666666667
2021-08-20 21:15:00,1.1834066666666667
2021-08-20 21:30:00,1.1840866666666665
2021-08-20 21:45:00,1.1835266666666666
2021-08-20 22:00:00,1.1842733333333333
2021-08-20 22:15:00,1.18382
2021-08-20 22:30:00,1.186926666666667
2021-08-20 22:45:00,1.18416
2021-08-20 23:00:00,1.1914933333333333
2021-08-20 23:15:00,1.1846533333333331
2021-08-20 23:30:00,1.1871466666666666
2021-08-20 23:45:00,1.1903466666666669
2021-08-21 00:00:00,1.1862333333333337
2021-08-21 00:15:00,1.1846733333333332
2021-08-21 00:30:00,1.1887
2021-08-21 00:45:00,1.1889933333333331
2021-08-21 01:00:00,1.187633333333333
2021-08-21 01:15:00,1.1854866666666666
2021-08-21 01:30:00,1.1859666666666666
2021-08-21 01:45:00,1.1841133333333334
2021-08-21 02:00:00,1.1854266666666669
2021-08-21 02:15:00,1.1839266666666668
2021-08-21 02:30:00,1.18588
2021-08-21 02:45:00,1.1822733333333335
2021-08-21 03:00:00,1.18416
2021-08-21 03:15:00,1.18524
2021-08-21 03:30:00,1.18314
2021-08-21 03:45:00,1.1858533333333334
2021-08-21 04:00:00,1.1838933333333337
2021-08-21 04:15:00,1.18626
2021-08-21 04:30:00,1.1864199999999998
2021-08-21 04:45:00,1.18714
2021-08-21 05:00:00,1.1900133333333334
2021-08-21 05:15:00,1.1860933333333332
2021-08-21 05:30:00,1.18932
2021-08-21 05:45:00,1.1874
2021-08-21 06:00:00,1.1848666666666667
2021-08-21 06:15:00,1.1891866666666668
2021-08-21 06:30:00,1.1872666666666667
2021-08-21 06:45:00,1.1874866666666668
2021-08-21 07:00:00,2.3293200000000005
2021-08-21 07:15:00,71.91234666666666
2021-08-21 07:30:00,87.41405333333334
2021-08-21 07:45:00,87.2326
2021-08-21 08:00:00,88.22976
2021-08-21 08:15:00,157.36355333333333
2021-08-21 08:30:00,171.46930666666668
2021-08-21 08:45:00,171.1974933333333
2021-08-21 09:00:00,170.80767333333333
2021-08-21 09:15:00,169.6503
2021-08-21 09:30:00,170.43088666666665
2021-08-21 09:45:00,170.9705
2021-08-21 10:00:00,171.20318666666665
2021-08-21 10:15:00,171.11958
2021-08-21 10:30:00,171.16512666666668
2021-08-21 10:45:00,171.41252666666665
2021-08-21 11:00:00,171.41617333333335
2021-08-21 11:15:00,171.5046066666667
2021-08-21 11:30:00,171.4916266666667
2021-08-21 11:45:00,171.52495333333334
2021-08-21 12:00:00,171.67072666666667
2021-08-21 12:15:00,171.59490666666667
2021-08-21 12:30:00,171.60698
2021-08-21 12:45:00,171.50459333333336
2021-08-21 13:00:00,171.52307333333334
2021-08-21 13:15:00,171.40525333333335
2021-08-21 13:30:00,170.97732
2021-08-21 13:45:00,170.61244
2021-08-21 14:00:00,170.80434000000002
2021-08-21 14:15:00,170.76145333333335
2021-08-21 14:30:00,170.75402
2021-08-21 14:45:00,171.1247
2021-08-21 15:00:00,171.12824666666666
2021-08-21 15:15:00,171.16734666666667
2021-08-21 15:30:00,171.17878666666667
2021-08-21 15:45:00,171.22692666666666
2021-08-21 16:00:00,171.18160666666665
2021-08-21 16:15:00,171.21090666666666
2021-08-21 16:30:00,171.37606
2021-08-21 16:45:00,171.1379266666667
2021-08-21 17:00:00,165.51246666666665
2021-08-21 17:15:00,86.76277333333334
2021-08-21 17:30:00,86.75823333333332
2021-08-21 17:45:00,86.83539999999999
2021-08-21 18:00:00,86.7655
2021-08-21 18:15:00,86.62369333333332
2021-08-21 18:30:00,86.17342666666667
2021-08-21 18:45:00,86.21060000000001
2021-08-21 19:00:00,86.15676
2021-08-21 19:15:00,86.21924666666668
2021-08-21 19:30:00,86.25060666666667
2021-08-21 19:45:00,86.19256
2021-08-21 20:00:00,86.17356
2021-08-21 20:15:00,86.19977333333333
2021-08-21 20:30:00,86.32318666666667
2021-08-21 20:45:00,86.19535333333333
2021-08-21 21:00:00,80.50638666666667
2021-08-21 21:15:00,1.18466
2021-08-21 21:30:00,1.1837866666666663
2021-08-21 21:45:00,1.1795466666666667
2021-08-21 22:00:00,1.1858866666666663
2021-08-21 22:15:00,1.185533333333333
2021-08-21 22:30:00,1.1835533333333332
2021-08-21 22:45:00,1.188073333333333
2021-08-21 23:00:00,1.1854333333333331
2021-08-21 23:15:00,1.1859866666666667
2021-08-21 23:30:00,1.1875733333333334
2021-08-21 23:45:00,1.1891866666666668
2021-08-22 00:00:00,1.18462
2021-08-22 00:15:00,1.18832
2021-08-22 00:30:00,1.1895133333333334
2021-08-22 00:45:00,1.1866666666666668
2021-08-22 01:00:00,1.1870933333333331
2021-08-22 01:15:00,1.1876133333333334
2021-08-22 01:30:00,1.181973333333333
2021-08-22 01:45:00,1.18424
2021-08-22 02:00:00,1.183026666666667
2021-08-22 02:15:00,1.1885466666666666
2021-08-22 02:30:00,1.1831466666666666
