datetime,1B-MidZone-TCS9-DBT
2021-08-16 13:30:00,23.54127419949941
2021-08-16 13:45:00,23.44588262417789
2021-08-16 14:00:00,23.40710954681004
2021-08-16 14:15:00,23.46902140111331
2021-08-16 14:30:00,23.71419938945729
2021-08-16 14:45:00,23.944281761460275
2021-08-16 15:00:00,24.171976949683085
2021-08-16 15:15:00,24.288548962821835
2021-08-16 15:30:00,24.38182761388373
2021-08-16 15:45:00,24.49071259949369
2021-08-16 16:00:00,24.594473644577363
2021-08-16 16:15:00,24.687890910783324
2021-08-16 16:30:00,24.76061797252441
2021-08-16 16:45:00,24.8567426204433
2021-08-16 17:00:00,24.92692209258422
2021-08-16 17:15:00,24.90092635929159
2021-08-16 17:30:00,24.84894685589165
2021-08-16 17:45:00,24.85934148524433
2021-08-16 18:00:00,24.872336404568102
2021-08-16 18:15:00,23.99346995195145
2021-08-16 18:30:00,22.848199320076105
2021-08-16 18:45:00,22.66815461780493
2021-08-16 19:00:00,23.06710255431437
2021-08-16 19:15:00,23.211169055645826
2021-08-16 19:30:00,23.14150181181429
2021-08-16 19:45:00,23.06937321371793
2021-08-16 20:00:00,23.02301646172259
2021-08-16 20:15:00,23.051652087029424
2021-08-16 20:30:00,23.03867422502356
2021-08-16 20:45:00,23.04897444857937
2021-08-16 21:00:00,23.082352486592185
2021-08-16 21:15:00,23.02301646172259
2021-08-16 21:30:00,23.01807511312984
2021-08-16 21:45:00,23.11573905152926
2021-08-16 22:00:00,23.21880726266238
2021-08-16 22:15:00,23.27053899891621
2021-08-16 22:30:00,23.285826418468787
2021-08-16 22:45:00,23.24991935426783
2021-08-16 23:00:00,23.172612259798484
2021-08-16 23:15:00,23.11326197315356
2021-08-16 23:30:00,23.02301646172259
2021-08-16 23:45:00,22.92518161079778
2021-08-17 00:00:00,22.855804815795068
2021-08-17 00:15:00,22.778620424177348
2021-08-17 00:30:00,22.71419652523298
2021-08-17 00:45:00,22.70121495033891
2021-08-17 01:00:00,22.647335420386355
2021-08-17 01:15:00,22.60619865652029
2021-08-17 01:30:00,22.591031127544625
2021-08-17 01:45:00,22.539365075143223
2021-08-17 02:00:00,22.53422472417537
2021-08-17 02:15:00,22.493373578136698
2021-08-17 02:30:00,22.475252818562524
2021-08-17 02:45:00,22.43171329613228
2021-08-17 03:00:00,22.3954720314456
2021-08-17 03:15:00,22.37006681025059
2021-08-17 03:30:00,22.35708376454329
2021-08-17 03:45:00,22.341674106292032
2021-08-17 04:00:00,22.315993211113664
2021-08-17 04:15:00,22.29787287289156
2021-08-17 04:30:00,22.29273700702413
2021-08-17 04:45:00,22.2721944650084
2021-08-17 05:00:00,22.238964389006583
2021-08-17 05:15:00,22.210575613564856
2021-08-17 05:30:00,22.18762322986277
2021-08-17 05:45:00,22.17494137764617
2021-08-17 06:00:00,22.141423849640265
2021-08-17 06:15:00,22.12330441580468
2021-08-17 06:30:00,22.10036374825779
2021-08-17 06:45:00,22.090099599083203
2021-08-17 07:00:00,22.05930923760912
2021-08-17 07:15:00,22.115449846284548
2021-08-17 07:30:00,22.210575613564856
2021-08-17 07:45:00,22.315993211113664
2021-08-17 08:00:00,22.411162945808428
2021-08-17 08:15:00,22.585632685804057
2021-08-17 08:30:00,22.788910305622665
2021-08-17 08:45:00,22.9766686990684
2021-08-17 09:00:00,23.108110109618167
2021-08-17 09:15:00,23.37616015997816
2021-08-17 09:30:00,23.544079098542056
2021-08-17 09:45:00,23.703867022866348
2021-08-17 10:00:00,23.781494822839537
2021-08-17 10:15:00,23.87452951350452
2021-08-17 10:30:00,23.98048825041104
2021-08-17 10:45:00,24.065903601562013
2021-08-17 11:00:00,24.0969548461581
2021-08-17 11:15:00,24.081428601537027
2021-08-17 11:30:00,24.01670138800648
2021-08-17 11:45:00,23.944281761460275
2021-08-17 12:00:00,23.709163782340795
2021-08-17 12:15:00,23.27818214415703
2021-08-17 12:30:00,23.378823126955297
2021-08-17 12:45:00,23.494823197908545
2021-08-17 13:00:00,23.73751281391958
2021-08-17 13:15:00,23.81502644899649
2021-08-17 13:30:00,23.729698905663952
2021-08-17 13:45:00,23.657377720039392
2021-08-17 14:00:00,23.556760099533108
2021-08-17 14:15:00,23.566937915227413
2021-08-17 14:30:00,23.791829908236707
2021-08-17 14:45:00,24.006354096144776
2021-08-17 15:00:00,24.252286547907488
2021-08-17 15:15:00,24.412930979406497
2021-08-17 15:30:00,24.57890564640684
2021-08-17 15:45:00,24.71126896968041
2021-08-17 16:00:00,24.79178768847578
2021-08-17 16:15:00,24.85154589777937
2021-08-17 16:30:00,24.898329226650333
2021-08-17 16:45:00,24.984126847116784
2021-08-17 17:00:00,25.017947892282905
2021-08-17 17:15:00,24.976318384457613
2021-08-17 17:30:00,24.94252145653093
2021-08-17 17:45:00,24.95031649828894
2021-08-17 18:00:00,24.942502506420453
2021-08-17 18:15:00,24.01670138800648
2021-08-17 18:30:00,22.89205546188856
2021-08-17 18:45:00,22.69117323392584
2021-08-17 19:00:00,23.028374446893167
2021-08-17 19:15:00,23.31943082169647
2021-08-17 19:30:00,23.44838216853833
2021-08-17 19:45:00,23.55926738716113
2021-08-17 20:00:00,23.61355136327597
2021-08-17 20:15:00,23.59038878103678
2021-08-17 20:30:00,23.53345640338614
2021-08-17 20:45:00,23.458701540462584
2021-08-17 21:00:00,23.38131809020865
2021-08-17 21:15:00,23.216323210070925
2021-08-17 21:30:00,23.11821643832053
2021-08-17 21:45:00,23.04114613241433
2021-08-17 22:00:00,22.98449902629864
2021-08-17 22:15:00,22.956288383021047
2021-08-17 22:30:00,22.88668526804969
2021-08-17 22:45:00,22.858491474424795
2021-08-17 23:00:00,22.80188988044216
2021-08-17 23:15:00,22.788910305622665
2021-08-17 23:30:00,22.75020585419378
2021-08-17 23:45:00,22.734772663394608
2021-08-18 00:00:00,22.66790623038713
2021-08-18 00:15:00,22.631908377469586
2021-08-18 00:30:00,22.575350299564946
2021-08-18 00:45:00,22.54964607295483
2021-08-18 01:00:00,22.544505524692568
2021-08-18 01:15:00,22.482826607547167
2021-08-18 01:30:00,22.464975236097985
2021-08-18 01:45:00,22.444421230129365
2021-08-18 02:00:00,22.42629989331635
2021-08-18 02:15:00,22.4033178246076
2021-08-18 02:30:00,22.4033178246076
2021-08-18 02:45:00,22.37735007631937
2021-08-18 03:00:00,22.34409983979225
2021-08-18 03:15:00,22.35680022974344
2021-08-18 03:30:00,22.310568556704368
2021-08-18 03:45:00,22.29787287289156
2021-08-18 04:00:00,22.24923370735433
2021-08-18 04:15:00,22.2129929112848
2021-08-18 04:30:00,22.172222634933576
2021-08-18 04:45:00,22.161956017810667
2021-08-18 05:00:00,22.126025652201747
2021-08-18 05:15:00,22.08224445122329
2021-08-18 05:30:00,22.058992083577664
2021-08-18 05:45:00,22.04359633197106
2021-08-18 06:00:00,22.01553384122775
2021-08-18 06:15:00,21.979618725929697
2021-08-18 06:30:00,21.94916719880706
2021-08-18 06:45:00,21.940977580426303
2021-08-18 07:00:00,21.93617857984816
2021-08-18 07:15:00,21.995334767249343
2021-08-18 07:30:00,22.10036374825779
2021-08-18 07:45:00,22.21329268146718
2021-08-18 08:00:00,22.303008831166665
2021-08-18 08:15:00,22.542066602286862
2021-08-18 08:30:00,22.86609787177065
2021-08-18 08:45:00,23.07967594463969
2021-08-18 09:00:00,23.234271470875345
2021-08-18 09:15:00,23.51296271188312
2021-08-18 09:30:00,23.683203830983643
2021-08-18 09:45:00,23.822720548021948
2021-08-18 10:00:00,23.94691956295981
2021-08-18 10:15:00,24.0245096589407
2021-08-18 10:30:00,24.1901386550274
2021-08-18 10:45:00,24.01152767382928
2021-08-18 11:00:00,23.7530131975218
2021-08-18 11:15:00,23.6265305879611
2021-08-18 11:30:00,23.59806133010801
2021-08-18 11:45:00,23.84604015557403
2021-08-18 12:00:00,23.990834180704383
2021-08-18 12:15:00,24.13055790479501
2021-08-18 12:30:00,24.35591216221934
2021-08-18 12:45:00,24.192689843798632
2021-08-18 13:00:00,23.092655197402
2021-08-18 13:15:00,22.922497717841395
2021-08-18 13:30:00,22.966370407331112
2021-08-18 13:45:00,22.85334534395037
2021-08-18 14:00:00,22.752897550445027
2021-08-18 14:15:00,22.765639980814512
2021-08-18 14:30:00,22.951140202061765
2021-08-18 14:45:00,23.089979125302648
2021-08-18 15:00:00,23.24725057592985
2021-08-18 15:15:00,23.425083963728127
2021-08-18 15:30:00,23.629042532067444
2021-08-18 15:45:00,23.80733351750615
2021-08-18 16:00:00,23.96497037228465
2021-08-18 16:15:00,24.11248233905912
2021-08-18 16:30:00,24.22376342383496
2021-08-18 16:45:00,24.37146099579877
2021-08-18 17:00:00,24.45184081056493
2021-08-18 17:15:00,24.488098219679387
2021-08-18 17:30:00,24.55296200652873
2021-08-18 17:45:00,24.54777373089076
2021-08-18 18:00:00,24.591894104107496
2021-08-18 18:15:00,24.13318761097884
2021-08-18 18:30:00,23.91589204232685
2021-08-18 18:45:00,23.064222016578924
2021-08-18 19:00:00,22.66790623038713
2021-08-18 19:15:00,22.86363771163127
2021-08-18 19:30:00,22.92518161079778
2021-08-18 19:45:00,22.796511055760845
2021-08-18 20:00:00,22.68088728837216
2021-08-18 20:15:00,22.58049144286753
2021-08-18 20:30:00,22.490669919566244
2021-08-18 20:45:00,22.475252818562524
2021-08-18 21:00:00,22.444421230129365
2021-08-18 21:15:00,22.354373525211827
2021-08-18 21:30:00,22.28760123343335
2021-08-18 21:45:00,22.220844514237346
2021-08-18 22:00:00,22.1568228427052
2021-08-18 22:15:00,22.11607133826203
2021-08-18 22:30:00,22.10580782309961
2021-08-18 22:45:00,22.09250891833261
2021-08-18 23:00:00,22.12299446856065
2021-08-18 23:15:00,22.1568228427052
2021-08-18 23:30:00,22.22869543423002
2021-08-18 23:45:00,22.25950339032238
2021-08-19 00:00:00,22.26463836886677
2021-08-19 00:15:00,22.28246555198791
2021-08-19 00:30:00,22.25950339032238
2021-08-19 00:45:00,22.236545671812
2021-08-19 01:00:00,22.24409900266852
2021-08-19 01:15:00,22.1287466033632
2021-08-19 01:30:00,21.887284428490204
2021-08-19 01:45:00,21.61830835919426
2021-08-19 02:00:00,21.374778432077
2021-08-19 02:15:00,21.193218654709938
2021-08-19 02:30:00,21.044369800981656
2021-08-19 02:45:00,20.929463098787323
2021-08-19 03:00:00,20.79925570042286
2021-08-19 03:15:00,20.704417363863342
2021-08-19 03:30:00,20.59936045036432
2021-08-19 03:45:00,20.505029218498866
2021-08-19 04:00:00,20.41022131410881
2021-08-19 04:15:00,20.341482125850348
2021-08-19 04:30:00,20.259725192761778
2021-08-19 04:45:00,20.20581463308247
2021-08-19 05:00:00,20.14732622376812
2021-08-19 05:15:00,20.10874389491778
2021-08-19 05:30:00,20.02190236750755
2021-08-19 05:45:00,19.98159113114201
2021-08-19 06:00:00,19.91236740412495
2021-08-19 06:15:00,19.871512188162683
2021-08-19 06:30:00,19.894212128912955
2021-08-19 06:45:00,19.90726039281532
2021-08-19 07:00:00,19.927688628319004
2021-08-19 07:15:00,20.803911074076268
2021-08-19 07:30:00,21.725940206993243
2021-08-19 07:45:00,22.359510508632923
2021-08-19 08:00:00,22.647586131267587
2021-08-19 08:15:00,22.346810565351348
2021-08-19 08:30:00,21.89001703071835
2021-08-19 08:45:00,21.75943720638128
2021-08-19 09:00:00,21.736192629770244
2021-08-19 09:15:00,21.90540347113682
2021-08-19 09:30:00,21.953967603310048
2021-08-19 09:45:00,21.95669698059936
2021-08-19 10:00:00,21.96935802494295
2021-08-19 10:15:00,21.94610771786631
2021-08-19 10:30:00,21.93584752629539
2021-08-19 10:45:00,21.982346865563272
2021-08-19 11:00:00,22.02066491174133
2021-08-19 11:15:00,22.049046475643195
2021-08-19 11:30:00,22.01553384122775
2021-08-19 11:45:00,22.00799885914938
2021-08-19 12:00:00,22.0055951548768
2021-08-19 12:15:00,22.018260250661346
2021-08-19 12:30:00,22.07198033172505
2021-08-19 12:45:00,22.128437305779585
2021-08-19 13:00:00,22.113038899575542
2021-08-19 13:15:00,22.0254751120736
2021-08-19 13:30:00,21.82095913977946
2021-08-19 13:45:00,21.72355465688156
2021-08-19 14:00:00,21.60805945260688
2021-08-19 14:15:00,21.6234329250251
2021-08-19 14:30:00,21.82608648589008
2021-08-19 14:45:00,21.93617857984816
2021-08-19 15:00:00,22.023391074243023
2021-08-19 15:15:00,22.15410307949747
2021-08-19 15:30:00,22.18762322986277
2021-08-19 15:45:00,22.29031463743786
2021-08-19 16:00:00,22.28517919984
2021-08-19 16:15:00,22.36222050493842
2021-08-19 16:30:00,22.372494267983484
2021-08-19 16:45:00,22.4033178246076
2021-08-19 17:00:00,22.431438204442657
2021-08-19 17:15:00,22.3314014685908
2021-08-19 17:30:00,22.33111503382986
2021-08-19 17:45:00,22.29787287289156
2021-08-19 18:00:00,22.47768733229691
2021-08-19 18:15:00,22.557487524587827
2021-08-19 18:30:00,22.616482243103064
2021-08-19 18:45:00,22.663012343717355
2021-08-19 19:00:00,22.54964607295483
2021-08-19 19:15:00,22.35465731783586
2021-08-19 19:30:00,22.069572344806204
2021-08-19 19:45:00,21.83873420557262
2021-08-19 20:00:00,21.64869342148245
2021-08-19 20:15:00,21.47248096292418
2021-08-19 20:30:00,21.35941454518985
2021-08-19 20:45:00,21.27472124137591
2021-08-19 21:00:00,21.16527553058876
2021-08-19 21:15:00,21.16762572096109
2021-08-19 21:30:00,21.20068983101624
2021-08-19 21:45:00,21.23888027278161
2021-08-19 22:00:00,21.270007158159103
2021-08-19 22:15:00,21.036909881295912
2021-08-19 22:30:00,20.78623998720656
2021-08-19 22:45:00,20.681643503471605
2021-08-19 23:00:00,20.566371487337733
2021-08-19 23:15:00,20.45852904924675
2021-08-19 23:30:00,20.37674703631308
2021-08-19 23:45:00,20.277349425660645
2021-08-20 00:00:00,20.18026836942704
2021-08-20 00:15:00,20.14450521215048
2021-08-20 00:30:00,20.065593034595057
2021-08-20 00:45:00,19.98614701961634
2021-08-20 01:00:00,19.950393313774384
2021-08-20 01:15:00,19.93562787628781
2021-08-20 01:30:00,20.04744293182329
2021-08-20 01:45:00,20.12917871063121
2021-08-20 02:00:00,20.21603341144117
2021-08-20 02:15:00,20.26994423166161
2021-08-20 02:30:00,20.32104189175442
2021-08-20 02:45:00,20.397191475240906
2021-08-20 03:00:00,20.49200337764853
2021-08-20 03:15:00,20.52498549858609
2021-08-20 03:30:00,20.581708132466133
2021-08-20 03:45:00,20.59424772691773
2021-08-20 04:00:00,20.63794627369191
2021-08-20 04:15:00,20.668624168538543
2021-08-20 04:30:00,20.68349133078493
2021-08-20 04:45:00,20.706739195459875
2021-08-20 05:00:00,20.73230889027485
2021-08-20 05:15:00,20.74765133647099
2021-08-20 05:30:00,20.776011415680443
2021-08-20 05:45:00,20.801583249041016
2021-08-20 06:00:00,20.80669777805207
2021-08-20 06:15:00,20.8215848231776
2021-08-20 06:30:00,20.83227124196219
2021-08-20 06:45:00,20.84716200039003
2021-08-20 07:00:00,20.855061992484536
2021-08-20 07:15:00,21.3361704889453
2021-08-20 07:30:00,21.848649225600468
2021-08-20 07:45:00,22.010402855914947
2021-08-20 08:00:00,22.010402855914947
2021-08-20 08:15:00,22.24923370735433
2021-08-20 08:30:00,22.552347118295643
2021-08-20 08:45:00,22.786220278184143
2021-08-20 09:00:00,22.976882200589728
2021-08-20 09:15:00,23.26769054568416
2021-08-20 09:30:00,23.47152267138813
2021-08-20 09:45:00,23.629042532067444
2021-08-20 10:00:00,23.76851474921756
2021-08-20 10:15:00,23.895100154718705
2021-08-20 10:30:00,24.008892538779435
2021-08-20 10:45:00,24.10722087072054
2021-08-20 11:00:00,24.19006255795881
2021-08-20 11:15:00,24.272873677335213
2021-08-20 11:30:00,24.270383389019685
2021-08-20 11:45:00,24.18488389958901
2021-08-20 12:00:00,24.14345969795835
2021-08-20 12:15:00,23.95726314680332
2021-08-20 12:30:00,23.81238271852567
2021-08-20 12:45:00,23.703867022866348
2021-08-20 13:00:00,23.556760099533108
2021-08-20 13:15:00,23.577264141069293
2021-08-20 13:30:00,23.528294579540272
2021-08-20 13:45:00,23.47152267138813
2021-08-20 14:00:00,23.39662658332378
2021-08-20 14:15:00,23.443222665515805
2021-08-20 14:30:00,23.63937061061017
2021-08-20 14:45:00,23.791708634552208
2021-08-20 15:00:00,23.91578483173612
2021-08-20 15:15:00,24.01152767382928
2021-08-20 15:30:00,24.08397215433621
2021-08-20 15:45:00,24.164170674943307
2021-08-20 16:00:00,24.2314969177636
2021-08-20 16:15:00,24.2859259506983
2021-08-20 16:30:00,24.34548855210789
2021-08-20 16:45:00,24.37402499220383
2021-08-20 17:00:00,24.412930979406497
2021-08-20 17:15:00,24.38177328740892
2021-08-20 17:30:00,24.353292036282312
2021-08-20 17:45:00,24.327379111724326
2021-08-20 18:00:00,24.311895362328755
2021-08-20 18:15:00,23.99864289564533
2021-08-20 18:30:00,23.49232047425852
2021-08-20 18:45:00,23.2860049637834
2021-08-20 19:00:00,23.273026589738265
2021-08-20 19:15:00,23.27053899891621
2021-08-20 19:30:00,23.25240554469582
2021-08-20 19:45:00,23.19074290472713
2021-08-20 20:00:00,23.1647868610786
2021-08-20 20:15:00,23.12624043002728
2021-08-20 20:30:00,23.100482284783936
2021-08-20 20:45:00,23.064425621400687
2021-08-20 21:00:00,23.041352334111536
2021-08-20 21:15:00,22.922717354117022
2021-08-20 21:30:00,22.84305340266991
2021-08-20 21:45:00,22.768330961517904
2021-08-20 22:00:00,22.70145958930373
2021-08-20 22:15:00,22.639747583327
2021-08-20 22:30:00,22.59347314894785
2021-08-20 22:45:00,22.54964607295483
2021-08-20 23:00:00,22.50608789649226
2021-08-20 23:15:00,22.467680102799363
2021-08-20 23:30:00,22.426575565170083
2021-08-20 23:45:00,22.37034879898198
2021-08-21 00:00:00,22.35194711805792
2021-08-21 00:15:00,22.3184172617506
2021-08-21 00:30:00,22.300585789377408
2021-08-21 00:45:00,22.26463836886677
2021-08-21 01:00:00,22.238964389006583
2021-08-21 01:15:00,22.22869543423002
2021-08-21 01:30:00,22.195474703215893
2021-08-21 01:45:00,22.164370009223944
2021-08-21 02:00:00,22.154409480047946
2021-08-21 02:15:00,22.12330441580468
2021-08-21 02:30:00,22.09764128256893
2021-08-21 02:45:00,22.07198033172505
2021-08-21 03:00:00,22.04391522379467
2021-08-21 03:15:00,22.02098637360564
2021-08-21 03:30:00,21.98507471828765
2021-08-21 03:45:00,21.96935802494295
2021-08-21 04:00:00,21.93104918790658
2021-08-21 04:15:00,21.943707740593368
2021-08-21 04:30:00,21.9180595404726
2021-08-21 04:45:00,21.903006393003523
2021-08-21 05:00:00,21.86676932752374
2021-08-21 05:15:00,21.861980165846603
2021-08-21 05:30:00,21.828478612931463
2021-08-21 05:45:00,21.80557758225507
2021-08-21 06:00:00,21.7799432479012
2021-08-21 06:15:00,21.76456359845338
2021-08-21 06:30:00,21.74644536483112
2021-08-21 06:45:00,21.72868050111651
2021-08-21 07:00:00,21.72868050111651
2021-08-21 07:15:00,21.79019674319852
2021-08-21 07:30:00,21.92079065300328
2021-08-21 07:45:00,22.05930923760912
2021-08-21 08:00:00,22.20302463103076
2021-08-21 08:15:00,22.395751183976472
2021-08-21 08:30:00,22.67574446895009
2021-08-21 08:45:00,22.88153825810889
2021-08-21 09:00:00,23.020545633940344
2021-08-21 09:15:00,23.24991935426783
2021-08-21 09:30:00,23.42008808908548
2021-08-21 09:45:00,23.51296271188312
2021-08-21 10:00:00,23.60071438174805
2021-08-21 10:15:00,23.6783066255648
2021-08-21 10:30:00,23.73486566928653
2021-08-21 10:45:00,23.78918530809028
2021-08-21 11:00:00,23.85385144350556
2021-08-21 11:15:00,23.92106295999673
2021-08-21 11:30:00,23.972678776212888
2021-08-21 11:45:00,24.01143130346201
2021-08-21 12:00:00,24.02968342150575
2021-08-21 12:15:00,24.019240554027192
2021-08-21 12:30:00,23.93393826506445
2021-08-21 12:45:00,23.86671860213721
2021-08-21 13:00:00,23.8770586212886
2021-08-21 13:15:00,23.745326128016817
2021-08-21 13:30:00,23.59555151854198
2021-08-21 13:45:00,23.528294579540272
2021-08-21 14:00:00,23.54392977802325
2021-08-21 14:15:00,23.642021828639088
2021-08-21 14:30:00,23.8563791139232
2021-08-21 14:45:00,24.01416254411976
2021-08-21 15:00:00,24.14608899601365
2021-08-21 15:15:00,24.21595796980301
2021-08-21 15:30:00,24.301469805098293
2021-08-21 15:45:00,24.3507295087644
2021-08-21 16:00:00,24.405180476739645
2021-08-21 16:15:00,24.45441036684889
2021-08-21 16:30:00,24.47515360869062
2021-08-21 16:45:00,24.5295971874217
2021-08-21 17:00:00,24.58667395762064
2021-08-21 17:15:00,24.516647232013327
2021-08-21 17:30:00,24.501045233088632
2021-08-21 17:45:00,24.49847206539721
2021-08-21 18:00:00,24.472538567642005
2021-08-21 18:15:00,24.120204542146325
2021-08-21 18:30:00,23.41992471573741
2021-08-21 18:45:00,23.074726963150056
2021-08-21 19:00:00,22.96390338720738
2021-08-21 19:15:00,23.108110109618167
2021-08-21 19:30:00,23.167267422718965
2021-08-21 19:45:00,23.09513088461801
2021-08-21 20:00:00,23.05391995828313
2021-08-21 20:15:00,23.02301646172259
2021-08-21 20:30:00,23.01271618544945
2021-08-21 20:45:00,23.007776222675545
2021-08-21 21:00:00,23.01045574502388
2021-08-21 21:15:00,22.891832385457803
2021-08-21 21:30:00,22.7942895273747
