datetime,desk4_plug_power
2021-08-14 23:45:00,
2021-08-15 00:00:00,1.2728333333333337
2021-08-15 00:15:00,1.2864600000000002
2021-08-15 00:30:00,1.24936
2021-08-15 00:45:00,1.28866
2021-08-15 01:00:00,1.2426
2021-08-15 01:15:00,1.28042
2021-08-15 01:30:00,1.2630866666666667
2021-08-15 01:45:00,1.2744666666666666
2021-08-15 02:00:00,1.2389066666666666
2021-08-15 02:15:00,1.2665466666666667
2021-08-15 02:30:00,1.2472266666666667
2021-08-15 02:45:00,1.28758
2021-08-15 03:00:00,1.2581866666666666
2021-08-15 03:15:00,1.274406666666667
2021-08-15 03:30:00,1.2720133333333332
2021-08-15 03:45:00,1.2975133333333335
2021-08-15 04:00:00,1.2668066666666666
2021-08-15 04:15:00,1.2514733333333332
2021-08-15 04:30:00,1.2792533333333334
2021-08-15 04:45:00,1.287213333333333
2021-08-15 05:00:00,1.2933666666666668
2021-08-15 05:15:00,1.2271133333333333
2021-08-15 05:30:00,1.2744466666666667
2021-08-15 05:45:00,1.2751333333333332
2021-08-15 06:00:00,1.3016599999999998
2021-08-15 06:15:00,1.2754866666666669
2021-08-15 06:30:00,1.27596
2021-08-15 06:45:00,1.2608400000000002
2021-08-15 07:00:00,1.2710800000000002
2021-08-15 07:15:00,1.2824933333333337
2021-08-15 07:30:00,1.2599466666666668
2021-08-15 07:45:00,1.2630333333333332
2021-08-15 08:00:00,1.2347933333333332
2021-08-15 08:15:00,1.26568
2021-08-15 08:30:00,1.24034
2021-08-15 08:45:00,1.2935333333333332
2021-08-15 09:00:00,1.26846
2021-08-15 09:15:00,2.81902
2021-08-15 09:30:00,2.899553333333333
2021-08-15 09:45:00,3.0081866666666666
2021-08-15 10:00:00,2.9261600000000003
2021-08-15 10:15:00,2.9271266666666667
2021-08-15 10:30:00,2.9059666666666666
2021-08-15 10:45:00,2.93622
2021-08-15 11:00:00,2.9789000000000003
2021-08-15 11:15:00,3.005293333333334
2021-08-15 11:30:00,2.92022
2021-08-15 11:45:00,2.9181733333333333
2021-08-15 12:00:00,2.88372
2021-08-15 12:15:00,2.9761733333333336
2021-08-15 12:30:00,2.92246
2021-08-15 12:45:00,2.93426
2021-08-15 13:00:00,2.91788
2021-08-15 13:15:00,2.8383666666666665
2021-08-15 13:30:00,2.9334
2021-08-15 13:45:00,2.9129533333333333
2021-08-15 14:00:00,2.9383133333333333
2021-08-15 14:15:00,2.9073933333333333
2021-08-15 14:30:00,2.894473333333333
2021-08-15 14:45:00,2.8982
2021-08-15 15:00:00,2.8942666666666668
2021-08-15 15:15:00,2.9267733333333337
2021-08-15 15:30:00,2.9517466666666667
