datetime,desk6_light_power
2021-08-14 23:45:00,
2021-08-15 00:00:00,0.5864466666666667
2021-08-15 00:15:00,0.5885333333333332
2021-08-15 00:30:00,0.5874866666666667
2021-08-15 00:45:00,0.5897933333333333
2021-08-15 01:00:00,0.5880733333333333
2021-08-15 01:15:00,0.5894466666666667
2021-08-15 01:30:00,0.5893266666666667
2021-08-15 01:45:00,0.5888000000000001
2021-08-15 02:00:00,0.5877666666666667
2021-08-15 02:15:00,0.58802
2021-08-15 02:30:00,0.5871866666666666
2021-08-15 02:45:00,0.5862333333333333
2021-08-15 03:00:00,0.5884133333333333
2021-08-15 03:15:00,0.5892066666666668
2021-08-15 03:30:00,0.5886600000000001
2021-08-15 03:45:00,0.5876199999999999
2021-08-15 04:00:00,0.5867933333333333
2021-08-15 04:15:00,0.5868266666666667
2021-08-15 04:30:00,0.58802
2021-08-15 04:45:00,0.5875400000000001
2021-08-15 05:00:00,0.5859533333333334
2021-08-15 05:15:00,0.5869866666666667
2021-08-15 05:30:00,0.5871066666666667
2021-08-15 05:45:00,0.5870266666666667
2021-08-15 06:00:00,0.5877933333333334
2021-08-15 06:15:00,0.5864133333333333
2021-08-15 06:30:00,0.5861266666666667
2021-08-15 06:45:00,0.5862666666666667
2021-08-15 07:00:00,0.5855933333333333
2021-08-15 07:15:00,82.2534
2021-08-15 07:30:00,88.10246666666667
2021-08-15 07:45:00,87.80312
2021-08-15 08:00:00,87.70420666666668
2021-08-15 08:15:00,87.36586666666668
2021-08-15 08:30:00,86.55799333333334
2021-08-15 08:45:00,86.66201333333333
2021-08-15 09:00:00,86.73399333333333
2021-08-15 09:15:00,86.78885999999999
2021-08-15 09:30:00,86.7877
2021-08-15 09:45:00,86.74297333333334
2021-08-15 10:00:00,86.658
2021-08-15 10:15:00,86.575
2021-08-15 10:30:00,86.44483333333332
2021-08-15 10:45:00,86.43978
2021-08-15 11:00:00,86.58730666666666
2021-08-15 11:15:00,86.659
2021-08-15 11:30:00,86.79158666666667
2021-08-15 11:45:00,87.25798666666667
2021-08-15 12:00:00,87.58867333333335
2021-08-15 12:15:00,87.66687333333333
2021-08-15 12:30:00,87.7213
2021-08-15 12:45:00,87.6597
2021-08-15 13:00:00,87.54126
2021-08-15 13:15:00,87.76346
2021-08-15 13:30:00,87.69124000000001
2021-08-15 13:45:00,87.60445333333334
2021-08-15 14:00:00,87.64531333333333
2021-08-15 14:15:00,87.70322666666667
2021-08-15 14:30:00,87.69128666666667
