datetime,1B-WindowZone-TCS10-DBT
2021-08-16 13:30:00,23.326536407679896
2021-08-16 13:45:00,23.41654081014542
2021-08-16 14:00:00,23.46828968005821
2021-08-16 14:15:00,25.524999723335213
2021-08-16 14:30:00,26.62246109104456
2021-08-16 14:45:00,27.23142398673241
2021-08-16 15:00:00,26.83298540644222
2021-08-16 15:15:00,26.04774902167651
2021-08-16 15:30:00,25.66073852072867
2021-08-16 15:45:00,25.64507016499698
2021-08-16 16:00:00,25.592940783002746
2021-08-16 16:15:00,25.579845407934783
2021-08-16 16:30:00,25.459819210256967
2021-08-16 16:45:00,25.41294397118736
2021-08-16 17:00:00,25.415518505436864
2021-08-16 17:15:00,25.514641084863683
2021-08-16 17:30:00,25.63206006649648
2021-08-16 17:45:00,25.61639378601228
2021-08-16 18:00:00,25.67118499446548
2021-08-16 18:15:00,23.915000941843573
2021-08-16 18:30:00,22.759847907760843
2021-08-16 18:45:00,22.64400594089761
2021-08-16 19:00:00,22.978465949711904
2021-08-16 19:15:00,23.11257248371686
2021-08-16 19:30:00,22.960551195440644
2021-08-16 19:45:00,23.063539804856305
2021-08-16 20:00:00,22.99391345609439
2021-08-16 20:15:00,22.942639800803136
2021-08-16 20:30:00,22.839482322453705
2021-08-16 20:45:00,22.772825367304904
2021-08-16 21:00:00,22.70350938574109
2021-08-16 21:15:00,22.59528659828794
2021-08-16 21:30:00,22.587702459180377
2021-08-16 21:45:00,22.6775542364702
2021-08-16 22:00:00,22.721389063333163
2021-08-16 22:15:00,22.73167549727691
2021-08-16 22:30:00,22.67241175208227
2021-08-16 22:45:00,22.51818384363208
2021-08-16 23:00:00,22.34592548618167
2021-08-16 23:15:00,22.1997203112374
2021-08-16 23:30:00,22.04061922491252
2021-08-16 23:45:00,21.88159997016163
2021-08-17 00:00:00,21.740424867753006
2021-08-17 00:15:00,21.60240295587687
2021-08-17 00:30:00,21.522804579413503
2021-08-17 00:45:00,21.425479823603663
2021-08-17 01:00:00,21.34590466834169
2021-08-17 01:15:00,21.271859679018977
2021-08-17 01:30:00,21.22578524965411
2021-08-17 01:45:00,21.220666190667146
2021-08-17 02:00:00,21.18995317453892
2021-08-17 02:15:00,21.151773244191705
2021-08-17 02:30:00,21.102523356344022
2021-08-17 02:45:00,21.059234495857083
2021-08-17 03:00:00,21.03599225030069
2021-08-17 03:15:00,20.990372688943182
2021-08-17 03:30:00,20.951782742975297
2021-08-17 03:45:00,20.92620274162539
2021-08-17 04:00:00,20.9112988805893
2021-08-17 04:15:00,20.8931735968751
2021-08-17 04:30:00,20.85458617483397
2021-08-17 04:45:00,20.84480708701642
2021-08-17 05:00:00,20.79832352183672
2021-08-17 05:15:00,20.762523365842185
2021-08-17 05:30:00,20.73741648861136
2021-08-17 05:45:00,20.71185068651812
2021-08-17 06:00:00,20.67791239000053
2021-08-17 06:15:00,20.64211859979133
2021-08-17 06:30:00,20.59889731894009
2021-08-17 06:45:00,20.560313159256737
2021-08-17 07:00:00,20.51199118408812
2021-08-17 07:15:00,21.23326040893636
2021-08-17 07:30:00,21.842970264175506
2021-08-17 07:45:00,22.15352101049615
2021-08-17 08:00:00,21.876471634547272
2021-08-17 08:15:00,21.67414440098787
2021-08-17 08:30:00,21.643396272976418
2021-08-17 08:45:00,21.71753269746381
2021-08-17 09:00:00,21.799556233779185
2021-08-17 09:15:00,22.04061922491252
2021-08-17 09:30:00,22.20998780115173
2021-08-17 09:45:00,22.36432321423723
2021-08-17 10:00:00,22.559302552782697
2021-08-17 10:15:00,22.77259198170452
2021-08-17 10:30:00,23.01471773256486
2021-08-17 10:45:00,23.26716341740382
2021-08-17 11:00:00,23.5793171237408
2021-08-17 11:15:00,23.979695092651696
2021-08-17 11:30:00,24.492469977015617
2021-08-17 11:45:00,24.6947971393858
2021-08-17 12:00:00,24.041771422604256
2021-08-17 12:15:00,23.62829160654394
2021-08-17 12:30:00,23.907297401668817
2021-08-17 12:45:00,24.01844426112029
2021-08-17 13:00:00,23.79358246758335
2021-08-17 13:15:00,23.834925947880947
2021-08-17 13:30:00,23.674766374103456
2021-08-17 13:45:00,23.452811925671824
2021-08-17 14:00:00,23.182032033429778
2021-08-17 14:15:00,25.00402075876804
2021-08-17 14:30:00,25.95351715289587
2021-08-17 14:45:00,26.496306161575887
2021-08-17 15:00:00,26.89345562665796
2021-08-17 15:15:00,26.59616904331364
2021-08-17 15:30:00,26.183971333836723
2021-08-17 15:45:00,25.78614423431992
2021-08-17 16:00:00,25.634625496104206
2021-08-17 16:15:00,25.53021821769073
2021-08-17 16:30:00,25.423307980692528
2021-08-17 16:45:00,25.66073852072867
2021-08-17 17:00:00,25.710415837275207
2021-08-17 17:15:00,25.66339748965004
2021-08-17 17:30:00,25.68951697936632
2021-08-17 17:45:00,25.728653570576228
2021-08-17 18:00:00,25.598074817173767
2021-08-17 18:15:00,23.716212666076444
2021-08-17 18:30:00,22.57472369220204
2021-08-17 18:45:00,22.328089947239107
2021-08-17 19:00:00,22.754703780243403
2021-08-17 19:15:00,22.988973147766387
2021-08-17 19:30:00,23.09196812383817
2021-08-17 19:45:00,23.13317865189839
2021-08-17 20:00:00,23.11752943477637
2021-08-17 20:15:00,22.926981361745337
2021-08-17 20:30:00,22.716006225837248
2021-08-17 20:45:00,22.51574533047932
2021-08-17 21:00:00,22.36404372797745
2021-08-17 21:15:00,22.12272544623756
2021-08-17 21:30:00,21.950677406734822
2021-08-17 21:45:00,21.861087112564466
2021-08-17 22:00:00,21.763668483150184
2021-08-17 22:15:00,21.69976992017365
2021-08-17 22:30:00,21.617411157447805
2021-08-17 22:45:00,21.561044267573664
2021-08-17 23:00:00,21.49206769113664
2021-08-17 23:15:00,21.438092271899848
2021-08-17 23:30:00,21.348662187215893
2021-08-17 23:45:00,21.27738150419077
2021-08-18 00:00:00,21.240736556338103
2021-08-18 00:15:00,21.166712601180336
2021-08-18 00:30:00,21.138769850655308
2021-08-18 00:45:00,21.09271014740341
2021-08-18 01:00:00,21.03364840082196
2021-08-18 01:15:00,20.96990801359448
2021-08-18 01:30:00,20.93687514768783
2021-08-18 01:45:00,20.903404121794665
2021-08-18 02:00:00,20.867598252694503
2021-08-18 02:15:00,20.844356116572044
2021-08-18 02:30:00,20.833674047125385
2021-08-18 02:45:00,20.7829802824536
2021-08-18 03:00:00,20.765310408490564
2021-08-18 03:15:00,20.73416473167731
2021-08-18 03:30:00,20.68302598712222
2021-08-18 03:45:00,20.622142231030185
2021-08-18 04:00:00,20.581244139870364
2021-08-18 04:15:00,20.537550415054625
2021-08-18 04:30:00,20.479012030547324
2021-08-18 04:45:00,20.42509822581553
2021-08-18 05:00:00,20.35354875323713
2021-08-18 05:15:00,20.312667014746808
2021-08-18 05:30:00,20.29503861465861
2021-08-18 05:45:00,20.24342545233884
2021-08-18 06:00:00,20.218398667393444
2021-08-18 06:15:00,20.17470985452354
2021-08-18 06:30:00,20.14405644821801
2021-08-18 06:45:00,20.12362156697895
2021-08-18 07:00:00,20.11851293582538
2021-08-18 07:15:00,20.68813963427118
2021-08-18 07:30:00,21.364024489930387
2021-08-18 07:45:00,21.784175298440687
2021-08-18 08:00:00,22.11759315845376
2021-08-18 08:15:00,22.618296361926696
2021-08-18 08:30:00,22.80346224111463
2021-08-18 08:45:00,22.541442092847547
2021-08-18 09:00:00,22.50302977243427
2021-08-18 09:15:00,22.726532228827693
2021-08-18 09:30:00,22.96569958087082
2021-08-18 09:45:00,23.251699643168024
2021-08-18 10:00:00,23.45015399968713
2021-08-18 10:15:00,23.803917549726805
2021-08-18 10:30:00,24.158256363592784
2021-08-18 10:45:00,24.15300255218727
2021-08-18 11:00:00,24.101321336405704
2021-08-18 11:15:00,24.15045275473682
2021-08-18 11:30:00,24.165983679914007
2021-08-18 11:45:00,24.29027697637889
2021-08-18 12:00:00,24.13492309209397
2021-08-18 12:15:00,24.339471190124986
2021-08-18 12:30:00,24.85065059904696
2021-08-18 12:45:00,24.663662076692617
2021-08-18 13:00:00,23.14081053790187
2021-08-18 13:15:00,22.76768127039827
2021-08-18 13:30:00,23.197491985518127
2021-08-18 13:45:00,23.455313359885626
2021-08-18 14:00:00,23.50941897455641
2021-08-18 14:15:00,24.515753262619683
2021-08-18 14:30:00,24.98843503219712
2021-08-18 14:45:00,25.36073714333446
2021-08-18 15:00:00,25.68951697936632
2021-08-18 15:15:00,25.95351715289587
2021-08-18 15:30:00,26.06614955762245
2021-08-18 15:45:00,26.04774902167651
2021-08-18 16:00:00,25.99270666676182
2021-08-18 16:15:00,25.971900297064167
2021-08-18 16:30:00,25.961302975854096
2021-08-18 16:45:00,25.98236939474549
2021-08-18 17:00:00,26.060911865237472
2021-08-18 17:15:00,25.98236939474549
2021-08-18 17:30:00,25.87503732702703
2021-08-18 17:45:00,25.741769588995965
2021-08-18 18:00:00,25.666056808133703
2021-08-18 18:15:00,24.300638468475256
2021-08-18 18:30:00,24.1608065643452
2021-08-18 18:45:00,22.84999939510709
2021-08-18 19:00:00,22.407845344133023
2021-08-18 19:15:00,22.628829537110505
2021-08-18 19:30:00,22.60312436465523
2021-08-18 19:45:00,22.34349815209072
2021-08-18 20:00:00,22.12000576400368
2021-08-18 20:15:00,21.9072428663618
2021-08-18 20:30:00,21.748289190906178
2021-08-18 20:45:00,21.658769998345065
2021-08-18 21:00:00,21.58941006904655
2021-08-18 21:15:00,21.440845205613527
2021-08-18 21:30:00,21.31557817400767
2021-08-18 21:45:00,21.22578524965411
2021-08-18 22:00:00,21.12064725056922
2021-08-18 22:15:00,21.05646228143968
2021-08-18 22:30:00,20.98525643348501
2021-08-18 22:45:00,20.93687514768783
2021-08-18 23:00:00,20.967131426439607
2021-08-18 23:15:00,21.01361250177399
2021-08-18 23:30:00,21.07266597232308
2021-08-18 23:45:00,21.07501185072061
2021-08-19 00:00:00,21.082475327956782
2021-08-19 00:15:00,21.056889333156505
2021-08-19 00:30:00,21.072240749911884
2021-08-19 00:45:00,21.049427749149515
2021-08-19 01:00:00,21.049427749149515
2021-08-19 01:15:00,20.819235774950016
2021-08-19 01:30:00,20.417681421756697
2021-08-19 01:45:00,20.085576078269128
2021-08-19 02:00:00,19.81489214956497
2021-08-19 02:15:00,19.64128778946008
2021-08-19 02:30:00,19.48016963996241
2021-08-19 02:45:00,19.362754173584165
2021-08-19 03:00:00,19.18696540304535
2021-08-19 03:15:00,19.127946615878106
2021-08-19 03:30:00,19.02586348613204
2021-08-19 03:45:00,18.86253581888343
2021-08-19 04:00:00,18.87274367231572
2021-08-19 04:15:00,18.808603917240305
2021-08-19 04:30:00,18.68610332435788
2021-08-19 04:45:00,18.64306779092061
2021-08-19 05:00:00,18.5205722128581
2021-08-19 05:15:00,18.508170015007977
2021-08-19 05:30:00,18.42140485181733
2021-08-19 05:45:00,18.333901401150342
2021-08-19 06:00:00,18.333901401150342
2021-08-19 06:15:00,19.3758248851342
2021-08-19 06:30:00,20.00895843163414
2021-08-19 06:45:00,20.325697086603668
2021-08-19 07:00:00,20.581244139870364
2021-08-19 07:15:00,20.73974174786406
2021-08-19 07:30:00,21.072240749911884
2021-08-19 07:45:00,21.315180341750988
2021-08-19 08:00:00,21.50980928276737
2021-08-19 08:15:00,21.786911055369217
2021-08-19 08:30:00,22.053604144429016
2021-08-19 08:45:00,22.297276034383685
2021-08-19 09:00:00,22.692982300319443
2021-08-19 09:15:00,22.33593529021499
2021-08-19 09:30:00,21.64577824611149
2021-08-19 09:45:00,21.474328969981457
2021-08-19 10:00:00,21.48182263069924
2021-08-19 10:15:00,21.57403848005856
2021-08-19 10:30:00,21.822458657614163
2021-08-19 10:45:00,22.05119611731056
2021-08-19 11:00:00,22.29214070435131
2021-08-19 11:15:00,22.62099247180901
2021-08-19 11:30:00,23.001741343955075
2021-08-19 11:45:00,23.336678667533647
2021-08-19 12:00:00,23.589499942558803
2021-08-19 12:15:00,23.842734976012423
2021-08-19 12:30:00,24.003018518520207
2021-08-19 12:45:00,24.12719879876954
2021-08-19 13:00:00,23.803917549726805
2021-08-19 13:15:00,23.742038666871625
2021-08-19 13:30:00,23.754891724955257
2021-08-19 13:45:00,23.669733967908712
2021-08-19 14:00:00,23.545695038982444
2021-08-19 14:15:00,23.76774705004345
2021-08-19 14:30:00,23.90212714642979
2021-08-19 14:45:00,24.114218832792744
2021-08-19 15:00:00,24.39910157797169
2021-08-19 15:15:00,24.614363816363493
2021-08-19 15:30:00,24.715583049244177
2021-08-19 15:45:00,24.588417847855
2021-08-19 16:00:00,24.453559631094947
2021-08-19 16:15:00,24.35245460635633
2021-08-19 16:30:00,24.246280357698023
2021-08-19 16:45:00,24.116766085787106
2021-08-19 17:00:00,24.05211939496496
2021-08-19 17:15:00,23.82723046977605
2021-08-19 17:30:00,23.56899376611824
2021-08-19 17:45:00,23.39606951965596
2021-08-19 18:00:00,23.47610590898705
2021-08-19 18:15:00,23.39357227393009
2021-08-19 18:30:00,23.411543268532057
2021-08-19 18:45:00,23.262008709112425
2021-08-19 19:00:00,23.03037007748748
2021-08-19 19:15:00,22.639112308044616
2021-08-19 19:30:00,22.202436027247643
2021-08-19 19:45:00,21.6481605066229
2021-08-19 20:00:00,21.435723342165545
2021-08-19 20:15:00,21.12341606474405
2021-08-19 20:30:00,21.04388266062693
2021-08-19 20:45:00,20.70115758170857
2021-08-19 21:00:00,20.576132093081185
2021-08-19 21:15:00,20.803438040798767
2021-08-19 21:30:00,20.9215292187547
2021-08-19 21:45:00,21.08759270743866
2021-08-19 22:00:00,21.16159398050945
2021-08-19 22:15:00,20.4608761251381
2021-08-19 22:30:00,20.04188764201831
2021-08-19 22:45:00,19.78652177353473
2021-08-19 23:00:00,19.59248937485677
2021-08-19 23:15:00,19.564706392336177
2021-08-19 23:30:00,19.35254455006896
2021-08-19 23:45:00,19.31394690018101
2021-08-20 00:00:00,19.128591873255232
2021-08-20 00:15:00,19.10752971618018
2021-08-20 00:30:00,19.044055234831266
2021-08-20 00:45:00,18.99589947628664
2021-08-20 01:00:00,18.91800997825942
2021-08-20 01:15:00,18.974823030959385
2021-08-20 01:30:00,19.1528254534839
2021-08-20 01:45:00,19.2906612199032
2021-08-20 02:00:00,19.357649354018065
2021-08-20 02:15:00,19.40583889844936
2021-08-20 02:30:00,19.49833968779473
2021-08-20 02:45:00,19.549390694484885
2021-08-20 03:00:00,19.63618220693786
2021-08-20 03:15:00,19.66397095739393
2021-08-20 03:30:00,19.70934645052432
2021-08-20 03:45:00,19.76325574363784
2021-08-20 04:00:00,19.760989142431185
2021-08-20 04:15:00,19.80411069413202
2021-08-20 04:30:00,19.840424760009853
2021-08-20 04:45:00,19.852909788976262
2021-08-20 05:00:00,19.86539640983125
2021-08-20 05:15:00,19.888100032200896
2021-08-20 05:30:00,19.87788462481501
2021-08-20 05:45:00,19.90625584600781
2021-08-20 06:00:00,19.928962849344146
2021-08-20 06:15:00,19.926686277279146
2021-08-20 06:30:00,19.91136340865478
2021-08-20 06:45:00,19.931793960823768
2021-08-20 07:00:00,19.952225001888223
2021-08-20 07:15:00,20.5858760455597
2021-08-20 07:30:00,21.312420995049365
2021-08-20 07:45:00,21.7763121811559
2021-08-20 08:00:00,22.18431974561696
2021-08-20 08:15:00,22.69543267783717
2021-08-20 08:30:00,22.739272019354075
2021-08-20 08:45:00,22.615851097199368
2021-08-20 09:00:00,22.605568648105702
2021-08-20 09:15:00,22.78533814602457
2021-08-20 09:30:00,22.92183350026886
2021-08-20 09:45:00,23.066014961523024
2021-08-20 10:00:00,23.194822406890808
2021-08-20 10:15:00,23.352149155977543
2021-08-20 10:30:00,23.50175310786944
2021-08-20 10:45:00,23.69026025780124
2021-08-20 11:00:00,23.93822019274773
2021-08-20 11:15:00,24.230675343543908
2021-08-20 11:30:00,24.510566047572127
2021-08-20 11:45:00,24.565054515219742
2021-08-20 12:00:00,24.440575536673407
2021-08-20 12:15:00,24.45094550328924
2021-08-20 12:30:00,24.321421277699244
2021-08-20 12:45:00,23.617965275657586
2021-08-20 13:00:00,23.377935691117955
2021-08-20 13:15:00,23.377935691117955
2021-08-20 13:30:00,23.452811925671824
2021-08-20 13:45:00,23.56368831423299
2021-08-20 14:00:00,23.63080508192718
2021-08-20 14:15:00,23.855711755530933
2021-08-20 14:30:00,24.072816992979085
2021-08-20 14:45:00,24.1530797524074
2021-08-20 15:00:00,24.20222743594985
2021-08-20 15:15:00,24.274735817760245
2021-08-20 15:30:00,24.31880166389834
2021-08-20 15:45:00,24.342034465466725
2021-08-20 16:00:00,24.32910694017681
2021-08-20 16:15:00,24.303198850895512
2021-08-20 16:30:00,24.217762596277908
2021-08-20 16:45:00,24.194496582772445
2021-08-20 17:00:00,24.17633833326562
2021-08-20 17:15:00,24.04948787839368
2021-08-20 17:30:00,23.9254458519855
2021-08-20 17:45:00,23.809085287441235
2021-08-20 18:00:00,23.726417144728487
2021-08-20 18:15:00,23.553364537742823
2021-08-20 18:30:00,23.406385231581737
2021-08-20 18:45:00,23.23108291005844
2021-08-20 19:00:00,23.055914819387056
2021-08-20 19:15:00,22.8294173372978
2021-08-20 19:30:00,22.54928089733596
2021-08-20 19:45:00,22.376746430165383
2021-08-20 20:00:00,22.30483610186309
2021-08-20 20:15:00,22.25377462269699
2021-08-20 20:30:00,22.143255471511907
2021-08-20 20:45:00,22.08166957665253
2021-08-20 21:00:00,22.007109933997924
2021-08-20 21:15:00,21.86348315137559
2021-08-20 21:30:00,21.76605827346544
2021-08-20 21:45:00,21.65602797442876
2021-08-20 22:00:00,21.5815402907918
2021-08-20 22:15:00,21.494440185932035
2021-08-20 22:30:00,21.425479823603663
2021-08-20 22:45:00,21.358510689138257
2021-08-20 23:00:00,21.28169752241098
2021-08-20 23:15:00,21.22814096496012
2021-08-20 23:30:00,21.18718771055404
2021-08-20 23:45:00,21.12341606474405
2021-08-21 00:00:00,21.072240749911884
2021-08-21 00:15:00,21.021071443650555
2021-08-21 00:30:00,20.99505501930048
2021-08-21 00:45:00,20.96990801359448
2021-08-21 01:00:00,20.90062414813275
2021-08-21 01:15:00,20.867149830144683
2021-08-21 01:30:00,20.83924116880206
2021-08-21 01:45:00,20.80576763065864
2021-08-21 02:00:00,20.77275171946048
2021-08-21 02:15:00,20.731839550647408
2021-08-21 02:30:00,20.693253331579683
2021-08-21 02:45:00,20.63700539812197
2021-08-21 03:00:00,20.626779141158465
2021-08-21 03:15:00,20.593784816963137
2021-08-21 03:30:00,20.565425642287323
2021-08-21 03:45:00,20.555684377091893
2021-08-21 04:00:00,20.52452708243555
2021-08-21 04:15:00,20.48874325586831
2021-08-21 04:30:00,20.4631847323015
2021-08-21 04:45:00,20.445542476741537
2021-08-21 05:00:00,20.41537584301249
2021-08-21 05:15:00,20.40976549318981
2021-08-21 05:30:00,20.39443314708012
2021-08-21 05:45:00,20.36376960011057
2021-08-21 06:00:00,20.3302979031904
2021-08-21 06:15:00,20.312667014746808
2021-08-21 06:30:00,20.292740465488407
2021-08-21 06:45:00,20.276897618492622
2021-08-21 07:00:00,20.254162885400888
2021-08-21 07:15:00,20.7829802824536
2021-08-21 07:30:00,21.443214459097646
2021-08-21 07:45:00,21.8713433798315
2021-08-21 08:00:00,22.20485401148904
2021-08-21 08:15:00,22.597983629931093
2021-08-21 08:30:00,22.52846293296568
2021-08-21 08:45:00,22.138122833806165
2021-08-21 09:00:00,22.03821190109079
2021-08-21 09:15:00,22.14838819703084
2021-08-21 09:30:00,22.21270302737105
2021-08-21 09:45:00,22.25619595358916
2021-08-21 10:00:00,22.27644586054913
2021-08-21 10:15:00,22.3153929174074
2021-08-21 10:30:00,22.363764178352312
2021-08-21 10:45:00,22.44110303708408
2021-08-21 11:00:00,22.505203737369868
2021-08-21 11:15:00,22.53630254462746
2021-08-21 11:30:00,22.57472369220204
2021-08-21 11:45:00,22.59773050245832
2021-08-21 12:00:00,22.615851097199368
2021-08-21 12:15:00,22.65698490773019
2021-08-21 12:30:00,22.718697783715868
2021-08-21 12:45:00,22.782881650035392
2021-08-21 13:00:00,22.896315249190422
2021-08-21 13:15:00,22.93995874301732
2021-08-21 13:30:00,22.888485190056144
2021-08-21 13:45:00,22.88602208897652
2021-08-21 14:00:00,22.88333842649132
2021-08-21 14:15:00,23.006890606732213
2021-08-21 14:30:00,23.16390213326332
2021-08-21 14:45:00,23.3391723200636
2021-08-21 15:00:00,23.44499476135269
2021-08-21 15:15:00,23.491432304828265
2021-08-21 15:30:00,23.571359919882468
2021-08-21 15:45:00,23.60498842470037
2021-08-21 16:00:00,23.623128377906824
2021-08-21 16:15:00,23.62829160654394
2021-08-21 16:30:00,23.667085996529863
2021-08-21 16:45:00,23.7572917428285
2021-08-21 17:00:00,23.829757552423928
2021-08-21 17:15:00,23.798632572612348
2021-08-21 17:30:00,23.72893738941952
2021-08-21 17:45:00,23.684965260127683
2021-08-21 18:00:00,23.63094144693372
2021-08-21 18:15:00,23.44499476135269
2021-08-21 18:30:00,23.28778342251013
2021-08-21 18:45:00,23.05323895013231
2021-08-21 19:00:00,22.75739338852873
2021-08-21 19:15:00,22.47707137749262
2021-08-21 19:30:00,22.15352101049615
2021-08-21 19:45:00,21.89458740718732
2021-08-21 20:00:00,21.784175298440687
2021-08-21 20:15:00,21.70215548909829
2021-08-21 20:30:00,21.67414440098787
2021-08-21 20:45:00,21.61503085511322
2021-08-21 21:00:00,21.533050781362533
2021-08-21 21:15:00,21.41760421736365
