datetime,1B-OADA-1-POSN
2021-08-15 22:30:00,94.88013333333332
2021-08-15 22:45:00,94.98607333333332
2021-08-15 23:00:00,94.98545333333333
2021-08-15 23:15:00,94.98680666666664
2021-08-15 23:30:00,94.98385333333334
2021-08-15 23:45:00,94.98413333333332
2021-08-16 00:00:00,94.98458
2021-08-16 00:15:00,94.98867333333332
2021-08-16 00:30:00,94.97984666666666
2021-08-16 00:45:00,94.98576666666666
2021-08-16 01:00:00,94.9898
2021-08-16 01:15:00,94.9865
2021-08-16 01:30:00,94.9895
2021-08-16 01:45:00,94.99056666666668
2021-08-16 02:00:00,94.98214666666668
2021-08-16 02:15:00,94.98286666666668
2021-08-16 02:30:00,94.98776
2021-08-16 02:45:00,94.9844
2021-08-16 03:00:00,94.99019333333334
2021-08-16 03:15:00,94.98311333333332
2021-08-16 03:30:00,94.98528666666668
2021-08-16 03:45:00,94.97998666666668
2021-08-16 04:00:00,94.98318666666668
2021-08-16 04:15:00,94.98225333333332
2021-08-16 04:30:00,94.98144666666668
2021-08-16 04:45:00,94.98704
2021-08-16 05:00:00,94.98989333333334
2021-08-16 05:15:00,94.99356666666668
2021-08-16 05:30:00,94.98357333333334
2021-08-16 05:45:00,94.99071333333332
2021-08-16 06:00:00,94.98498
2021-08-16 06:15:00,94.98646
2021-08-16 06:30:00,94.98583333333332
2021-08-16 06:45:00,94.98502666666668
2021-08-16 07:00:00,94.98473333333332
2021-08-16 07:15:00,94.99316666666668
2021-08-16 07:30:00,94.98382666666666
2021-08-16 07:45:00,94.9837
2021-08-16 08:00:00,94.98146
2021-08-16 08:15:00,95.0027
2021-08-16 08:30:00,95.10842
2021-08-16 08:45:00,95.10608666666668
2021-08-16 09:00:00,95.10429333333332
2021-08-16 09:15:00,95.11019333333334
2021-08-16 09:30:00,95.111
2021-08-16 09:45:00,95.11123333333332
2021-08-16 10:00:00,95.11453333333334
2021-08-16 10:15:00,95.05706
2021-08-16 10:30:00,94.98401333333332
2021-08-16 10:45:00,59.30535333333333
2021-08-16 11:00:00,30.477066666666666
2021-08-16 11:15:00,30.477786666666667
2021-08-16 11:30:00,30.48054
2021-08-16 11:45:00,30.484013333333333
2021-08-16 12:00:00,30.47334
2021-08-16 12:15:00,30.47586
2021-08-16 12:30:00,30.48109333333333
2021-08-16 12:45:00,30.478853333333333
2021-08-16 13:00:00,30.483586666666667
2021-08-16 13:15:00,30.485233333333333
2021-08-16 13:30:00,30.48476
2021-08-16 13:45:00,30.478126666666665
2021-08-16 14:00:00,30.488153333333333
2021-08-16 14:15:00,30.479966666666662
2021-08-16 14:30:00,30.48286
2021-08-16 14:45:00,30.48152
2021-08-16 15:00:00,30.481806666666667
2021-08-16 15:15:00,30.48407333333333
2021-08-16 15:30:00,30.481606666666668
2021-08-16 15:45:00,30.48618
2021-08-16 16:00:00,30.48209333333333
2021-08-16 16:15:00,30.48529333333333
2021-08-16 16:30:00,30.479613333333337
2021-08-16 16:45:00,30.48552
2021-08-16 17:00:00,30.47997333333333
2021-08-16 17:15:00,30.48028
2021-08-16 17:30:00,30.486120000000003
2021-08-16 17:45:00,30.479100000000003
2021-08-16 18:00:00,30.483933333333333
2021-08-16 18:15:00,30.48656
2021-08-16 18:30:00,30.48492
2021-08-16 18:45:00,30.487213333333333
2021-08-16 19:00:00,30.481266666666667
2021-08-16 19:15:00,30.4844
2021-08-16 19:30:00,30.48882
2021-08-16 19:45:00,30.48625333333333
2021-08-16 20:00:00,30.47926
2021-08-16 20:15:00,30.478693333333336
2021-08-16 20:30:00,30.478946666666666
2021-08-16 20:45:00,30.48227333333333
2021-08-16 21:00:00,30.48097333333333
2021-08-16 21:15:00,40.08168666666667
2021-08-16 21:30:00,63.53616666666667
2021-08-16 21:45:00,89.04401333333334
2021-08-16 22:00:00,95.00391333333332
2021-08-16 22:15:00,94.99104666666668
2021-08-16 22:30:00,94.98854
2021-08-16 22:45:00,94.98878666666666
2021-08-16 23:00:00,94.98919333333332
2021-08-16 23:15:00,94.98296666666668
2021-08-16 23:30:00,94.98888
2021-08-16 23:45:00,94.98171333333332
2021-08-17 00:00:00,94.98700666666667
2021-08-17 00:15:00,95.10878
2021-08-17 00:30:00,95.11374
2021-08-17 00:45:00,95.11144666666664
2021-08-17 01:00:00,95.11634
2021-08-17 01:15:00,95.11037333333334
2021-08-17 01:30:00,95.1101
2021-08-17 01:45:00,95.11364
2021-08-17 02:00:00,95.11577333333334
2021-08-17 02:15:00,95.11657999999998
2021-08-17 02:30:00,95.1164
2021-08-17 02:45:00,95.10688
2021-08-17 03:00:00,95.11407333333334
2021-08-17 03:15:00,95.11065333333332
2021-08-17 03:30:00,95.11300666666666
2021-08-17 03:45:00,95.11281333333334
2021-08-17 04:00:00,95.10916
2021-08-17 04:15:00,95.11138666666668
2021-08-17 04:30:00,95.11120666666667
2021-08-17 04:45:00,95.11275333333332
2021-08-17 05:00:00,95.11184
2021-08-17 05:15:00,95.11190666666668
2021-08-17 05:30:00,95.1109
2021-08-17 05:45:00,95.11406
2021-08-17 06:00:00,95.11063333333333
2021-08-17 06:15:00,95.11404666666668
2021-08-17 06:30:00,95.11927333333333
2021-08-17 06:45:00,95.11034
2021-08-17 07:00:00,95.11587333333334
2021-08-17 07:15:00,95.11079333333332
2021-08-17 07:30:00,95.1159
2021-08-17 07:45:00,95.10942666666666
2021-08-17 08:00:00,95.11774666666666
2021-08-17 08:15:00,95.10756666666666
2021-08-17 08:30:00,95.10998666666669
2021-08-17 08:45:00,95.10423333333333
2021-08-17 09:00:00,95.10616666666668
2021-08-17 09:15:00,95.10898
2021-08-17 09:30:00,95.10465333333332
2021-08-17 09:45:00,95.10824
2021-08-17 10:00:00,95.11166
2021-08-17 10:15:00,95.10990666666666
2021-08-17 10:30:00,95.10947333333334
2021-08-17 10:45:00,95.11187333333334
2021-08-17 11:00:00,95.11472
2021-08-17 11:15:00,95.11258666666666
2021-08-17 11:30:00,95.11575333333332
2021-08-17 11:45:00,95.11564
2021-08-17 12:00:00,49.71494
2021-08-17 12:15:00,30.4825
2021-08-17 12:30:00,30.47283333333333
2021-08-17 12:45:00,30.476386666666667
2021-08-17 13:00:00,30.4782
2021-08-17 13:15:00,30.478373333333337
2021-08-17 13:30:00,30.481313333333333
2021-08-17 13:45:00,30.48132
2021-08-17 14:00:00,30.486426666666667
2021-08-17 14:15:00,30.479593333333337
2021-08-17 14:30:00,30.474686666666667
2021-08-17 14:45:00,30.480913333333337
2021-08-17 15:00:00,30.475846666666666
2021-08-17 15:15:00,30.475653333333337
2021-08-17 15:30:00,30.48671333333333
2021-08-17 15:45:00,30.48339333333333
2021-08-17 16:00:00,30.483106666666668
2021-08-17 16:15:00,30.480666666666664
2021-08-17 16:30:00,30.48142
2021-08-17 16:45:00,30.484106666666666
2021-08-17 17:00:00,30.485146666666665
2021-08-17 17:15:00,30.47901333333333
2021-08-17 17:30:00,30.482666666666667
2021-08-17 17:45:00,30.484586666666665
2021-08-17 18:00:00,30.481673333333333
2021-08-17 18:15:00,30.490713333333336
2021-08-17 18:30:00,30.472766666666665
2021-08-17 18:45:00,30.48303333333333
2021-08-17 19:00:00,33.2969
2021-08-17 19:15:00,62.77725333333333
2021-08-17 19:30:00,93.00248666666668
2021-08-17 19:45:00,95.13135333333334
2021-08-17 20:00:00,95.25462
2021-08-17 20:15:00,95.24818666666668
2021-08-17 20:30:00,95.2392
2021-08-17 20:45:00,95.24203333333334
2021-08-17 21:00:00,95.23811333333332
2021-08-17 21:15:00,95.23304
2021-08-17 21:30:00,95.23926666666668
2021-08-17 21:45:00,95.28284666666669
2021-08-17 22:00:00,95.36954666666666
2021-08-17 22:15:00,95.36960666666668
2021-08-17 22:30:00,95.36639333333332
2021-08-17 22:45:00,95.37474666666668
2021-08-17 23:00:00,95.35952
2021-08-17 23:15:00,95.37680666666668
2021-08-17 23:30:00,95.36328
2021-08-17 23:45:00,95.30184
2021-08-18 00:00:00,95.24014666666667
2021-08-18 00:15:00,95.24859333333332
2021-08-18 00:30:00,95.24079333333331
2021-08-18 00:45:00,95.24082
2021-08-18 01:00:00,95.23866
2021-08-18 01:15:00,95.23470666666668
2021-08-18 01:30:00,95.24252
2021-08-18 01:45:00,95.24027333333332
2021-08-18 02:00:00,95.23968
2021-08-18 02:15:00,95.23394666666668
2021-08-18 02:30:00,95.24303333333334
2021-08-18 02:45:00,95.24376666666667
2021-08-18 03:00:00,95.23978666666667
2021-08-18 03:15:00,95.2398
2021-08-18 03:30:00,95.24652
2021-08-18 03:45:00,95.24121333333332
2021-08-18 04:00:00,95.23836
2021-08-18 04:15:00,95.23676
2021-08-18 04:30:00,95.23872
2021-08-18 04:45:00,95.23862
2021-08-18 05:00:00,95.23926666666668
2021-08-18 05:15:00,95.23990666666668
2021-08-18 05:30:00,95.24348
2021-08-18 05:45:00,95.23673333333332
2021-08-18 06:00:00,95.24021333333332
2021-08-18 06:15:00,95.23572666666668
2021-08-18 06:30:00,95.24489333333332
2021-08-18 06:45:00,95.24236666666668
2021-08-18 07:00:00,95.23853125
2021-08-18 07:15:00,95.23912142857144
2021-08-18 07:30:00,95.23882
2021-08-18 07:45:00,95.24307333333331
2021-08-18 08:00:00,95.24158666666666
2021-08-18 08:15:00,95.23723333333334
2021-08-18 08:30:00,95.24328666666666
2021-08-18 08:45:00,95.24220666666666
2021-08-18 09:00:00,95.24296
2021-08-18 09:15:00,95.24269333333334
2021-08-18 09:30:00,95.23865333333332
2021-08-18 09:45:00,95.25004666666668
2021-08-18 10:00:00,57.15227333333333
2021-08-18 10:15:00,30.66418666666667
2021-08-18 10:30:00,30.54024
2021-08-18 10:45:00,30.48049333333333
2021-08-18 11:00:00,30.476533333333336
2021-08-18 11:15:00,30.47772
2021-08-18 11:30:00,30.58429333333333
2021-08-18 11:45:00,30.670293333333333
2021-08-18 12:00:00,30.6546
2021-08-18 12:15:00,30.660346666666666
2021-08-18 12:30:00,30.655880000000003
2021-08-18 12:45:00,30.586953333333337
2021-08-18 13:00:00,30.48036666666667
2021-08-18 13:15:00,30.48152
2021-08-18 13:30:00,30.478486666666665
2021-08-18 13:45:00,30.479613333333337
2021-08-18 14:00:00,30.47796
2021-08-18 14:15:00,30.48472
2021-08-18 14:30:00,30.479866666666663
2021-08-18 14:45:00,30.476226666666665
2021-08-18 15:00:00,30.48746
2021-08-18 15:15:00,30.482813333333336
2021-08-18 15:30:00,30.477766666666664
2021-08-18 15:45:00,30.479006666666667
2021-08-18 16:00:00,30.47576
2021-08-18 16:15:00,30.482766666666667
2021-08-18 16:30:00,30.47787333333333
2021-08-18 16:45:00,30.47967333333333
2021-08-18 17:00:00,30.473466666666663
2021-08-18 17:15:00,30.481426666666668
2021-08-18 17:30:00,30.48011333333333
2021-08-18 17:45:00,30.47846
2021-08-18 18:00:00,30.47673333333333
2021-08-18 18:15:00,59.893640000000005
2021-08-18 18:30:00,95.20496666666666
2021-08-18 18:45:00,95.36533333333334
2021-08-18 19:00:00,95.3749
2021-08-18 19:15:00,95.37034666666666
2021-08-18 19:30:00,95.36824666666666
2021-08-18 19:45:00,95.36875333333334
2021-08-18 20:00:00,95.36944
2021-08-18 20:15:00,95.37196
2021-08-18 20:30:00,95.3741
2021-08-18 20:45:00,95.37071333333331
2021-08-18 21:00:00,95.3706
2021-08-18 21:15:00,95.37383333333334
2021-08-18 21:30:00,95.36597333333334
2021-08-18 21:45:00,95.37113333333332
2021-08-18 22:00:00,95.36648666666666
2021-08-18 22:15:00,95.3617
2021-08-18 22:30:00,95.36848666666668
2021-08-18 22:45:00,95.36252666666664
2021-08-18 23:00:00,95.36431333333331
2021-08-18 23:15:00,95.36628
2021-08-18 23:30:00,95.37229333333332
2021-08-18 23:45:00,95.36854
2021-08-19 00:00:00,95.37149333333332
2021-08-19 00:15:00,95.3653
2021-08-19 00:30:00,95.39565333333331
2021-08-19 00:45:00,95.49226
2021-08-19 01:00:00,95.50027333333334
2021-08-19 01:15:00,95.49578
2021-08-19 01:30:00,95.49206
2021-08-19 01:45:00,95.49347333333334
2021-08-19 02:00:00,95.49174
2021-08-19 02:15:00,95.49096666666668
2021-08-19 02:30:00,95.49078
2021-08-19 02:45:00,95.49615333333333
2021-08-19 03:00:00,95.48324
2021-08-19 03:15:00,95.48969333333336
2021-08-19 03:30:00,95.49289333333331
2021-08-19 03:45:00,95.49119333333331
2021-08-19 04:00:00,95.4854
2021-08-19 04:15:00,95.49071333333332
2021-08-19 04:30:00,95.49363333333334
2021-08-19 04:45:00,95.48650666666666
2021-08-19 05:00:00,95.49070666666668
2021-08-19 05:15:00,95.48190666666666
2021-08-19 05:30:00,95.48544666666666
2021-08-19 05:45:00,95.48772666666667
2021-08-19 06:00:00,95.48924
2021-08-19 06:15:00,95.48404
2021-08-19 06:30:00,95.48893333333334
2021-08-19 06:45:00,95.48283333333332
2021-08-19 07:00:00,95.489
2021-08-19 07:15:00,95.48700666666667
2021-08-19 07:30:00,95.48232
2021-08-19 07:45:00,95.48324
2021-08-19 08:00:00,95.49720666666668
2021-08-19 08:15:00,95.48561333333332
2021-08-19 08:30:00,95.48348666666668
2021-08-19 08:45:00,95.49208
2021-08-19 09:00:00,95.48742
2021-08-19 09:15:00,95.48438666666668
2021-08-19 09:30:00,95.48756666666668
2021-08-19 09:45:00,95.49305333333334
2021-08-19 10:00:00,95.48942
2021-08-19 10:15:00,95.49018666666666
2021-08-19 10:30:00,95.48950666666666
2021-08-19 10:45:00,95.49014666666667
2021-08-19 11:00:00,95.49055333333334
2021-08-19 11:15:00,53.972033333333336
2021-08-19 11:30:00,30.4722
2021-08-19 11:45:00,30.472706666666667
2021-08-19 12:00:00,30.469526666666663
2021-08-19 12:15:00,30.476186666666667
2021-08-19 12:30:00,30.47162666666667
2021-08-19 12:45:00,30.47198
2021-08-19 13:00:00,30.475493333333336
2021-08-19 13:15:00,30.4738
2021-08-19 13:30:00,30.476166666666664
2021-08-19 13:45:00,30.477086666666665
2021-08-19 14:00:00,30.469446666666663
2021-08-19 14:15:00,30.479593333333337
2021-08-19 14:30:00,30.47404
2021-08-19 14:45:00,30.475426666666667
2021-08-19 15:00:00,30.481646666666663
2021-08-19 15:15:00,30.48314
2021-08-19 15:30:00,30.47704
2021-08-19 15:45:00,30.478706666666668
2021-08-19 16:00:00,30.472506666666668
2021-08-19 16:15:00,30.48532
2021-08-19 16:30:00,30.47810666666667
2021-08-19 16:45:00,30.47723333333333
2021-08-19 17:00:00,30.477286666666664
2021-08-19 17:15:00,30.48153333333333
2021-08-19 17:30:00,30.47494
2021-08-19 17:45:00,64.54862
2021-08-19 18:00:00,95.22654666666668
2021-08-19 18:15:00,95.52835333333331
2021-08-19 18:30:00,95.49856
2021-08-19 18:45:00,95.50006666666668
2021-08-19 19:00:00,95.49406
2021-08-19 19:15:00,95.49221333333334
2021-08-19 19:30:00,95.48832
2021-08-19 19:45:00,95.48923333333332
2021-08-19 20:00:00,95.49352666666668
2021-08-19 20:15:00,95.50478
2021-08-19 20:30:00,95.4839
2021-08-19 20:45:00,95.48580666666666
2021-08-19 21:00:00,95.48512
2021-08-19 21:15:00,95.48986
2021-08-19 21:30:00,95.49018
2021-08-19 21:45:00,95.49032
2021-08-19 22:00:00,95.49043333333331
2021-08-19 22:15:00,95.58174
2021-08-19 22:30:00,95.62312
2021-08-19 22:45:00,95.62053333333331
2021-08-19 23:00:00,95.61145333333334
2021-08-19 23:15:00,95.61180666666668
2021-08-19 23:30:00,95.61259333333334
2021-08-19 23:45:00,95.61324666666664
2021-08-20 00:00:00,95.60608
2021-08-20 00:15:00,95.61102666666667
2021-08-20 00:30:00,95.61416666666668
2021-08-20 00:45:00,95.61838
2021-08-20 01:00:00,95.60917333333332
2021-08-20 01:15:00,93.47728666666669
2021-08-20 01:30:00,79.68759333333334
2021-08-20 01:45:00,58.32969333333333
2021-08-20 02:00:00,37.84856666666666
2021-08-20 02:15:00,31.02893333333333
2021-08-20 02:30:00,30.52074
2021-08-20 02:45:00,30.537906666666668
2021-08-20 03:00:00,30.55643333333333
2021-08-20 03:15:00,30.57944666666667
2021-08-20 03:30:00,30.605106666666664
2021-08-20 03:45:00,30.62566
2021-08-20 04:00:00,30.64163333333333
2021-08-20 04:15:00,30.657733333333333
2021-08-20 04:30:00,30.65512
2021-08-20 04:45:00,30.655293333333336
2021-08-20 05:00:00,30.66031333333333
2021-08-20 05:15:00,30.65817333333333
2021-08-20 05:30:00,30.659460000000003
2021-08-20 05:45:00,30.652293333333333
2021-08-20 06:00:00,30.656153333333336
2021-08-20 06:15:00,30.652853333333333
2021-08-20 06:30:00,30.65322666666667
2021-08-20 06:45:00,30.651926666666668
2021-08-20 07:00:00,30.65879333333333
2021-08-20 07:15:00,30.654246666666666
2021-08-20 07:30:00,30.648946666666667
2021-08-20 07:45:00,30.65419333333333
2021-08-20 08:00:00,30.65816
2021-08-20 08:15:00,30.652093333333333
2021-08-20 08:30:00,30.652953333333336
2021-08-20 08:45:00,30.646606666666667
2021-08-20 09:00:00,30.620046666666667
2021-08-20 09:15:00,30.5933
2021-08-20 09:30:00,30.55188
2021-08-20 09:45:00,30.516046666666668
2021-08-20 10:00:00,31.898353333333333
2021-08-20 10:15:00,50.07845333333333
2021-08-20 10:30:00,72.42899333333334
2021-08-20 10:45:00,92.33254
2021-08-20 11:00:00,95.62873333333332
2021-08-20 11:15:00,95.63434666666669
2021-08-20 11:30:00,95.63116
2021-08-20 11:45:00,95.63374666666668
2021-08-20 12:00:00,95.62534
2021-08-20 12:15:00,95.62754
2021-08-20 12:30:00,95.62275333333334
2021-08-20 12:45:00,95.6261
2021-08-20 13:00:00,95.62726
2021-08-20 13:15:00,95.6238
2021-08-20 13:30:00,95.62557333333334
2021-08-20 13:45:00,95.62412
2021-08-20 14:00:00,95.62270666666667
2021-08-20 14:15:00,95.62544666666666
2021-08-20 14:30:00,95.62775333333332
2021-08-20 14:45:00,95.62993333333334
2021-08-20 15:00:00,95.62189333333336
2021-08-20 15:15:00,95.62266666666666
2021-08-20 15:30:00,95.62358
2021-08-20 15:45:00,95.62072
2021-08-20 16:00:00,95.62493333333332
2021-08-20 16:15:00,95.62143333333331
2021-08-20 16:30:00,95.6292
2021-08-20 16:45:00,95.62605333333332
2021-08-20 17:00:00,95.62736666666666
2021-08-20 17:15:00,95.62547333333332
2021-08-20 17:30:00,95.62421333333332
2021-08-20 17:45:00,95.62196
2021-08-20 18:00:00,95.62248
2021-08-20 18:15:00,95.62227333333334
2021-08-20 18:30:00,95.62644666666668
2021-08-20 18:45:00,95.61966666666667
2021-08-20 19:00:00,95.61640666666668
2021-08-20 19:15:00,95.62244666666668
2021-08-20 19:30:00,95.61854666666666
2021-08-20 19:45:00,95.61910666666668
2021-08-20 20:00:00,95.62344
2021-08-20 20:15:00,95.62063333333334
2021-08-20 20:30:00,95.62688666666666
2021-08-20 20:45:00,95.63108
2021-08-20 21:00:00,95.63232
2021-08-20 21:15:00,95.62153333333336
2021-08-20 21:30:00,95.62348
2021-08-20 21:45:00,95.62605333333332
2021-08-20 22:00:00,95.62291333333332
2021-08-20 22:15:00,95.62416666666668
2021-08-20 22:30:00,95.62844666666666
2021-08-20 22:45:00,95.63412
2021-08-20 23:00:00,95.62743333333331
2021-08-20 23:15:00,95.62120666666668
2021-08-20 23:30:00,95.62584666666666
2021-08-20 23:45:00,95.62294666666666
2021-08-21 00:00:00,95.62192
2021-08-21 00:15:00,95.62368666666666
2021-08-21 00:30:00,95.62998666666668
2021-08-21 00:45:00,95.62850666666668
2021-08-21 01:00:00,95.62101333333334
2021-08-21 01:15:00,95.62351333333332
2021-08-21 01:30:00,95.61239333333332
2021-08-21 01:45:00,95.62314666666666
2021-08-21 02:00:00,95.61686666666668
2021-08-21 02:15:00,95.62296666666666
2021-08-21 02:30:00,95.62034666666666
2021-08-21 02:45:00,95.70192666666668
2021-08-21 03:00:00,95.74872666666668
2021-08-21 03:15:00,95.74802
2021-08-21 03:30:00,95.74914666666668
2021-08-21 03:45:00,95.74748666666666
2021-08-21 04:00:00,95.74914666666668
2021-08-21 04:15:00,95.75124
2021-08-21 04:30:00,95.75676
2021-08-21 04:45:00,95.74648
2021-08-21 05:00:00,95.74992
2021-08-21 05:15:00,95.74455333333334
2021-08-21 05:30:00,95.74968
2021-08-21 05:45:00,95.75024
2021-08-21 06:00:00,95.75518666666667
2021-08-21 06:15:00,95.75701333333332
2021-08-21 06:30:00,95.74130666666666
2021-08-21 06:45:00,95.62104
2021-08-21 07:00:00,95.62149333333332
2021-08-21 07:15:00,95.61313333333334
2021-08-21 07:30:00,95.62370666666668
2021-08-21 07:45:00,95.61760666666666
2021-08-21 08:00:00,95.61725333333334
2021-08-21 08:15:00,95.62508
2021-08-21 08:30:00,95.62528
2021-08-21 08:45:00,95.62078666666666
2021-08-21 09:00:00,95.62049333333331
2021-08-21 09:15:00,95.62076666666668
2021-08-21 09:30:00,95.61943333333332
2021-08-21 09:45:00,95.62128666666668
2021-08-21 10:00:00,95.62665333333332
2021-08-21 10:15:00,95.62528
2021-08-21 10:30:00,95.62646
2021-08-21 10:45:00,95.62198666666669
2021-08-21 11:00:00,95.62646
2021-08-21 11:15:00,95.62045333333334
2021-08-21 11:30:00,95.62581333333334
2021-08-21 11:45:00,95.62724666666666
2021-08-21 12:00:00,95.62756666666668
2021-08-21 12:15:00,95.62794
2021-08-21 12:30:00,95.62439333333332
2021-08-21 12:45:00,95.61828
2021-08-21 13:00:00,95.62070666666666
2021-08-21 13:15:00,95.62590666666668
2021-08-21 13:30:00,95.62174
2021-08-21 13:45:00,95.62530666666666
2021-08-21 14:00:00,95.62848
2021-08-21 14:15:00,95.62286666666668
2021-08-21 14:30:00,95.6169
2021-08-21 14:45:00,95.62521333333332
2021-08-21 15:00:00,95.62616666666666
2021-08-21 15:15:00,95.62548666666666
2021-08-21 15:30:00,95.62886666666668
2021-08-21 15:45:00,95.62487333333334
2021-08-21 16:00:00,95.62247333333332
2021-08-21 16:15:00,95.62460666666668
2021-08-21 16:30:00,95.62602666666666
2021-08-21 16:45:00,95.62540666666668
2021-08-21 17:00:00,95.62596666666668
2021-08-21 17:15:00,95.6222
2021-08-21 17:30:00,95.62257333333334
2021-08-21 17:45:00,95.63040666666669
2021-08-21 18:00:00,95.63033333333333
2021-08-21 18:15:00,95.68066666666668
2021-08-21 18:30:00,95.74953333333332
2021-08-21 18:45:00,95.75153333333331
2021-08-21 19:00:00,95.74933333333334
2021-08-21 19:15:00,95.74444
2021-08-21 19:30:00,95.74362666666666
2021-08-21 19:45:00,95.74784
2021-08-21 20:00:00,95.74931333333332
2021-08-21 20:15:00,95.74877333333332
2021-08-21 20:30:00,95.74313333333332
2021-08-21 20:45:00,95.74956
2021-08-21 21:00:00,95.74827333333332
2021-08-21 21:15:00,95.74866
2021-08-21 21:30:00,95.7511
2021-08-21 21:45:00,95.74395333333334
2021-08-21 22:00:00,95.75029333333332
2021-08-21 22:15:00,95.74147333333332
2021-08-21 22:30:00,95.74629333333334
2021-08-21 22:45:00,95.74796666666666
2021-08-21 23:00:00,95.74923333333332
2021-08-21 23:15:00,95.74923333333332
2021-08-21 23:30:00,95.75174666666666
2021-08-21 23:45:00,95.74858
2021-08-22 00:00:00,95.76054666666668
2021-08-22 00:15:00,95.75291333333332
2021-08-22 00:30:00,95.75131333333334
2021-08-22 00:45:00,95.74148
2021-08-22 01:00:00,95.74746
2021-08-22 01:15:00,95.75025333333332
2021-08-22 01:30:00,95.75338
2021-08-22 01:45:00,95.74222666666668
2021-08-22 02:00:00,95.74714666666668
2021-08-22 02:15:00,95.75112
2021-08-22 02:30:00,95.74576666666668
2021-08-22 02:45:00,95.74682
2021-08-22 03:00:00,95.74957333333332
2021-08-22 03:15:00,95.74618666666667
2021-08-22 03:30:00,95.75116666666666
2021-08-22 03:45:00,95.75334
2021-08-22 04:00:00,95.74635333333336
2021-08-22 04:15:00,95.75108
2021-08-22 04:30:00,95.74234666666666
2021-08-22 04:45:00,95.74715333333332
2021-08-22 05:00:00,95.75012666666666
2021-08-22 05:15:00,95.75041333333334
2021-08-22 05:30:00,95.74578666666666
2021-08-22 05:45:00,95.74659333333334
