datetime,1A-OADA-1-POSN
2021-08-15 14:00:00,30.433286666666667
2021-08-15 14:15:00,30.43423333333333
2021-08-15 14:30:00,30.434686666666668
2021-08-15 14:45:00,30.43302
2021-08-15 15:00:00,30.432493333333333
2021-08-15 15:15:00,30.432153333333336
2021-08-15 15:30:00,30.4333
2021-08-15 15:45:00,30.43042666666667
2021-08-15 16:00:00,30.43108
2021-08-15 16:15:00,30.433006666666664
2021-08-15 16:30:00,30.433813333333333
2021-08-15 16:45:00,30.432233333333333
2021-08-15 17:00:00,30.430266666666668
2021-08-15 17:15:00,30.43477333333333
2021-08-15 17:30:00,30.431773333333336
2021-08-15 17:45:00,30.429973333333336
2021-08-15 18:00:00,30.433713333333333
2021-08-15 18:15:00,30.43388666666667
2021-08-15 18:30:00,30.43236
2021-08-15 18:45:00,30.4263
2021-08-15 19:00:00,30.4276
2021-08-15 19:15:00,30.435746666666667
2021-08-15 19:30:00,59.84847333333334
2021-08-15 19:45:00,94.86571333333332
2021-08-15 20:00:00,94.86644666666666
2021-08-15 20:15:00,94.86808666666668
2021-08-15 20:30:00,94.87421333333332
2021-08-15 20:45:00,94.87874666666669
2021-08-15 21:00:00,94.8782
2021-08-15 21:15:00,94.87278666666666
2021-08-15 21:30:00,94.87698
2021-08-15 21:45:00,94.87880666666666
2021-08-15 22:00:00,94.87886666666668
2021-08-15 22:15:00,94.87808
2021-08-15 22:30:00,94.88074666666668
2021-08-15 22:45:00,94.87844
2021-08-15 23:00:00,94.87838666666669
2021-08-15 23:15:00,94.88107333333332
2021-08-15 23:30:00,94.88344
2021-08-15 23:45:00,94.88183333333332
2021-08-16 00:00:00,94.87777333333334
2021-08-16 00:15:00,94.88005333333334
2021-08-16 00:30:00,94.87899333333333
2021-08-16 00:45:00,94.87895333333331
2021-08-16 01:00:00,94.88214
2021-08-16 01:15:00,94.88474
2021-08-16 01:30:00,94.88307333333334
2021-08-16 01:45:00,94.88257333333333
2021-08-16 02:00:00,94.88351333333334
2021-08-16 02:15:00,94.88434
2021-08-16 02:30:00,94.88630666666668
2021-08-16 02:45:00,94.88723333333334
2021-08-16 03:00:00,94.88562666666668
2021-08-16 03:15:00,94.88466
2021-08-16 03:30:00,94.88312666666666
2021-08-16 03:45:00,94.89140666666668
2021-08-16 04:00:00,94.88595333333332
2021-08-16 04:15:00,94.88891333333332
2021-08-16 04:30:00,94.89180666666668
2021-08-16 04:45:00,94.88768666666668
2021-08-16 05:00:00,94.88945333333336
2021-08-16 05:15:00,94.88822666666668
2021-08-16 05:30:00,94.887
2021-08-16 05:45:00,94.89111333333334
2021-08-16 06:00:00,94.88842666666666
2021-08-16 06:15:00,94.88671333333332
2021-08-16 06:30:00,94.88692666666664
2021-08-16 06:45:00,94.88615333333334
2021-08-16 07:00:00,94.88421333333334
2021-08-16 07:15:00,94.8883
2021-08-16 07:30:00,94.88722666666666
2021-08-16 07:45:00,94.88523333333332
2021-08-16 08:00:00,94.88623333333334
2021-08-16 08:15:00,94.88736
2021-08-16 08:30:00,94.8885
2021-08-16 08:45:00,94.88564666666666
2021-08-16 09:00:00,94.88696
2021-08-16 09:15:00,94.88500666666668
2021-08-16 09:30:00,94.81019333333332
2021-08-16 09:45:00,94.75689333333334
2021-08-16 10:00:00,94.74902666666668
2021-08-16 10:15:00,94.75150666666669
2021-08-16 10:30:00,48.02645333333333
2021-08-16 10:45:00,30.43982
2021-08-16 11:00:00,30.435246666666668
2021-08-16 11:15:00,30.436966666666667
2021-08-16 11:30:00,30.43546
2021-08-16 11:45:00,30.439453333333333
2021-08-16 12:00:00,30.43619333333333
2021-08-16 12:15:00,30.43842
2021-08-16 12:30:00,30.43461333333333
2021-08-16 12:45:00,30.439026666666667
2021-08-16 13:00:00,30.4385
2021-08-16 13:15:00,30.43591333333333
2021-08-16 13:30:00,30.437066666666663
2021-08-16 13:45:00,30.42841333333333
2021-08-16 14:00:00,30.436453333333336
2021-08-16 14:15:00,30.434686666666668
2021-08-16 14:30:00,30.432466666666663
2021-08-16 14:45:00,30.43756
2021-08-16 15:00:00,30.43056
2021-08-16 15:15:00,30.434086666666666
2021-08-16 15:30:00,30.43265333333333
2021-08-16 15:45:00,30.435046666666665
2021-08-16 16:00:00,30.43368
2021-08-16 16:15:00,30.433026666666667
2021-08-16 16:30:00,30.43362666666667
2021-08-16 16:45:00,30.43124
2021-08-16 17:00:00,30.430146666666666
2021-08-16 17:15:00,30.433766666666667
2021-08-16 17:30:00,30.430266666666668
2021-08-16 17:45:00,30.43347333333333
2021-08-16 18:00:00,30.43514
2021-08-16 18:15:00,30.43298
2021-08-16 18:30:00,30.43202666666667
2021-08-16 18:45:00,30.4343
2021-08-16 19:00:00,30.429266666666667
2021-08-16 19:15:00,30.430833333333336
2021-08-16 19:30:00,30.432406666666665
2021-08-16 19:45:00,30.431626666666663
2021-08-16 20:00:00,30.42861333333333
2021-08-16 20:15:00,30.43116
2021-08-16 20:30:00,30.43481333333333
2021-08-16 20:45:00,30.42952
2021-08-16 21:00:00,30.431926666666666
2021-08-16 21:15:00,30.43845333333333
2021-08-16 21:30:00,30.43573333333333
2021-08-16 21:45:00,30.43264
2021-08-16 22:00:00,30.43665333333333
2021-08-16 22:15:00,30.436106666666667
2021-08-16 22:30:00,30.43473333333333
2021-08-16 22:45:00,30.43830666666667
2021-08-16 23:00:00,30.43599333333333
2021-08-16 23:15:00,30.4368
2021-08-16 23:30:00,30.43494
2021-08-16 23:45:00,30.43258
2021-08-17 00:00:00,30.43271333333333
2021-08-17 00:15:00,30.44086
2021-08-17 00:30:00,30.43474
2021-08-17 00:45:00,30.439733333333333
2021-08-17 01:00:00,30.4362
2021-08-17 01:15:00,30.433993333333333
2021-08-17 01:30:00,30.4343
2021-08-17 01:45:00,30.433433333333333
2021-08-17 02:00:00,30.438906666666664
2021-08-17 02:15:00,30.43994
2021-08-17 02:30:00,30.435026666666666
2021-08-17 02:45:00,30.438846666666667
2021-08-17 03:00:00,30.438206666666662
2021-08-17 03:15:00,30.43826
2021-08-17 03:30:00,30.43638
2021-08-17 03:45:00,30.437666666666665
2021-08-17 04:00:00,30.438413333333333
2021-08-17 04:15:00,30.43883333333333
2021-08-17 04:30:00,30.44048666666667
2021-08-17 04:45:00,30.44051333333333
2021-08-17 05:00:00,30.44025333333333
2021-08-17 05:15:00,30.4401
2021-08-17 05:30:00,30.435773333333337
2021-08-17 05:45:00,30.43403333333333
2021-08-17 06:00:00,30.436746666666668
2021-08-17 06:15:00,30.437746666666666
2021-08-17 06:30:00,30.43876
2021-08-17 06:45:00,30.43748
2021-08-17 07:00:00,30.435186666666667
2021-08-17 07:15:00,30.438133333333333
2021-08-17 07:30:00,30.44118
2021-08-17 07:45:00,30.44013333333333
2021-08-17 08:00:00,30.43873333333333
2021-08-17 08:15:00,30.437486666666665
2021-08-17 08:30:00,30.436566666666668
2021-08-17 08:45:00,30.437126666666664
2021-08-17 09:00:00,30.43512
2021-08-17 09:15:00,30.43960666666667
2021-08-17 09:30:00,30.439
2021-08-17 09:45:00,30.435706666666665
2021-08-17 10:00:00,30.43237333333333
2021-08-17 10:15:00,30.436466666666668
2021-08-17 10:30:00,30.43797333333333
2021-08-17 10:45:00,30.4326
2021-08-17 11:00:00,30.434473333333337
2021-08-17 11:15:00,30.437933333333337
2021-08-17 11:30:00,30.43388
2021-08-17 11:45:00,30.43779333333333
2021-08-17 12:00:00,30.432166666666667
2021-08-17 12:15:00,30.43434
2021-08-17 12:30:00,30.43332666666667
2021-08-17 12:45:00,30.434193333333333
2021-08-17 13:00:00,30.43563333333333
2021-08-17 13:15:00,30.43431333333333
2021-08-17 13:30:00,30.43216
2021-08-17 13:45:00,30.43376
2021-08-17 14:00:00,30.43421333333333
2021-08-17 14:15:00,30.43752
2021-08-17 14:30:00,30.43169333333333
2021-08-17 14:45:00,30.43422
2021-08-17 15:00:00,30.43453333333333
2021-08-17 15:15:00,30.43326666666667
2021-08-17 15:30:00,30.434886666666667
2021-08-17 15:45:00,30.43316
2021-08-17 16:00:00,30.437486666666665
2021-08-17 16:15:00,30.43418
2021-08-17 16:30:00,30.432546666666667
2021-08-17 16:45:00,30.437873333333336
2021-08-17 17:00:00,30.446746666666662
2021-08-17 17:15:00,30.43539333333333
2021-08-17 17:30:00,30.43083333333333
2021-08-17 17:45:00,30.430206666666667
2021-08-17 18:00:00,30.43690666666667
2021-08-17 18:15:00,30.42954
2021-08-17 18:30:00,32.974266666666665
2021-08-17 18:45:00,36.9371
2021-08-17 19:00:00,87.19853333333334
2021-08-17 19:15:00,94.74738
2021-08-17 19:30:00,94.87074
2021-08-17 19:45:00,94.87388666666666
2021-08-17 20:00:00,94.87025333333334
2021-08-17 20:15:00,94.87174666666668
2021-08-17 20:30:00,94.8789
2021-08-17 20:45:00,94.8796
2021-08-17 21:00:00,94.88006
2021-08-17 21:15:00,94.88081333333334
2021-08-17 21:30:00,94.88163333333334
2021-08-17 21:45:00,94.88182666666668
2021-08-17 22:00:00,94.88372
2021-08-17 22:15:00,94.88587333333334
2021-08-17 22:30:00,94.88237333333332
2021-08-17 22:45:00,94.88392666666668
2021-08-17 23:00:00,94.88564
2021-08-17 23:15:00,94.88287333333332
2021-08-17 23:30:00,94.88520666666666
2021-08-17 23:45:00,94.88608666666669
2021-08-18 00:00:00,94.8834
2021-08-18 00:15:00,94.88759333333334
2021-08-18 00:30:00,94.88712
2021-08-18 00:45:00,94.88763333333333
2021-08-18 01:00:00,94.88563333333332
2021-08-18 01:15:00,94.88294
2021-08-18 01:30:00,94.89147333333334
2021-08-18 01:45:00,94.88431333333332
2021-08-18 02:00:00,94.88462
2021-08-18 02:15:00,94.88661333333332
2021-08-18 02:30:00,94.88794
2021-08-18 02:45:00,94.88422666666666
2021-08-18 03:00:00,94.8832
2021-08-18 03:15:00,94.88679333333332
2021-08-18 03:30:00,94.88241333333332
2021-08-18 03:45:00,94.88437333333331
2021-08-18 04:00:00,94.88485333333333
2021-08-18 04:15:00,94.88511333333332
2021-08-18 04:30:00,94.88274
2021-08-18 04:45:00,94.88620666666664
2021-08-18 05:00:00,94.88489333333334
2021-08-18 05:15:00,94.88339333333332
2021-08-18 05:30:00,94.88078666666668
2021-08-18 05:45:00,94.88431333333332
2021-08-18 06:00:00,94.88604
2021-08-18 06:15:00,94.88682
2021-08-18 06:30:00,94.88334
2021-08-18 06:45:00,94.88683333333331
2021-08-18 07:00:00,94.89024375
2021-08-18 07:15:00,94.88598571428572
2021-08-18 07:30:00,94.88953333333332
2021-08-18 07:45:00,94.8854
2021-08-18 08:00:00,94.8899
2021-08-18 08:15:00,94.88485333333333
2021-08-18 08:30:00,94.88080666666666
2021-08-18 08:45:00,94.88131333333334
2021-08-18 09:00:00,94.88844666666668
2021-08-18 09:15:00,94.88490666666668
2021-08-18 09:30:00,94.88167333333334
2021-08-18 09:45:00,94.88241333333332
2021-08-18 10:00:00,94.87918666666666
2021-08-18 10:15:00,94.87685333333334
2021-08-18 10:30:00,92.08944666666666
2021-08-18 10:45:00,70.64592666666667
2021-08-18 11:00:00,30.44196
2021-08-18 11:15:00,30.437306666666665
2021-08-18 11:30:00,30.437266666666662
2021-08-18 11:45:00,30.437953333333333
2021-08-18 12:00:00,30.43809333333333
2021-08-18 12:15:00,30.437486666666665
2021-08-18 12:30:00,30.434826666666662
2021-08-18 12:45:00,30.434833333333337
2021-08-18 13:00:00,30.434726666666663
2021-08-18 13:15:00,30.43675333333333
2021-08-18 13:30:00,30.433286666666667
2021-08-18 13:45:00,30.43576
2021-08-18 14:00:00,30.434266666666662
2021-08-18 14:15:00,30.43432
2021-08-18 14:30:00,30.438693333333333
2021-08-18 14:45:00,30.43350666666667
2021-08-18 15:00:00,30.43529333333333
2021-08-18 15:15:00,30.432946666666663
2021-08-18 15:30:00,30.431013333333333
2021-08-18 15:45:00,30.43264
2021-08-18 16:00:00,30.43619333333333
2021-08-18 16:15:00,56.14370666666667
2021-08-18 16:30:00,30.43422
2021-08-18 16:45:00,30.43078
2021-08-18 17:00:00,30.43504
2021-08-18 17:15:00,30.434126666666668
2021-08-18 17:30:00,47.58224666666667
2021-08-18 17:45:00,30.435413333333333
2021-08-18 18:00:00,84.72658666666666
2021-08-18 18:15:00,94.74202666666666
2021-08-18 18:30:00,94.74523333333332
2021-08-18 18:45:00,94.74794
2021-08-18 19:00:00,94.74600666666667
2021-08-18 19:15:00,94.74966
2021-08-18 19:30:00,94.75852666666668
2021-08-18 19:45:00,94.75515333333333
2021-08-18 20:00:00,94.75634
2021-08-18 20:15:00,94.75516666666668
2021-08-18 20:30:00,94.75368666666668
2021-08-18 20:45:00,94.75676
2021-08-18 21:00:00,94.75680666666668
2021-08-18 21:15:00,94.75917333333334
2021-08-18 21:30:00,94.75926666666668
2021-08-18 21:45:00,94.75737333333332
2021-08-18 22:00:00,94.75728666666669
2021-08-18 22:15:00,94.75896666666668
2021-08-18 22:30:00,94.75794666666668
2021-08-18 22:45:00,94.75747333333334
2021-08-18 23:00:00,94.76322
2021-08-18 23:15:00,94.76749333333332
2021-08-18 23:30:00,94.76326
2021-08-18 23:45:00,94.76278666666668
2021-08-19 00:00:00,94.76086666666669
2021-08-19 00:15:00,94.76091333333332
2021-08-19 00:30:00,94.76105333333334
2021-08-19 00:45:00,94.75889333333332
2021-08-19 01:00:00,94.75991333333332
2021-08-19 01:15:00,94.75977333333334
2021-08-19 01:30:00,94.76085333333334
2021-08-19 01:45:00,94.76238
2021-08-19 02:00:00,94.75816666666668
2021-08-19 02:15:00,94.76231333333334
2021-08-19 02:30:00,94.75926
2021-08-19 02:45:00,94.76068
2021-08-19 03:00:00,94.75920666666666
2021-08-19 03:15:00,94.75875333333332
2021-08-19 03:30:00,94.75662666666668
2021-08-19 03:45:00,94.75804
2021-08-19 04:00:00,94.75690666666668
2021-08-19 04:15:00,94.75897333333334
2021-08-19 04:30:00,94.75470666666666
2021-08-19 04:45:00,94.75648666666666
2021-08-19 05:00:00,94.76364666666667
2021-08-19 05:15:00,94.7545
2021-08-19 05:30:00,94.75858666666666
2021-08-19 05:45:00,94.75918666666666
2021-08-19 06:00:00,94.76174
2021-08-19 06:15:00,94.76072
2021-08-19 06:30:00,94.76318666666666
2021-08-19 06:45:00,94.7629
2021-08-19 07:00:00,94.76107333333331
2021-08-19 07:15:00,94.76223333333334
2021-08-19 07:30:00,94.75972666666668
2021-08-19 07:45:00,94.75764666666667
2021-08-19 08:00:00,94.75424666666666
2021-08-19 08:15:00,94.75822
2021-08-19 08:30:00,94.75841333333332
2021-08-19 08:45:00,94.75722
2021-08-19 09:00:00,94.75334
2021-08-19 09:15:00,94.75316666666669
2021-08-19 09:30:00,94.75312
2021-08-19 09:45:00,94.74750666666668
2021-08-19 10:00:00,94.75007333333332
2021-08-19 10:15:00,94.74848666666666
2021-08-19 10:30:00,94.75007333333332
2021-08-19 10:45:00,92.09127333333332
2021-08-19 11:00:00,60.402973333333335
2021-08-19 11:15:00,31.8834
2021-08-19 11:30:00,30.441253333333336
2021-08-19 11:45:00,30.44109333333333
2021-08-19 12:00:00,30.439560000000004
2021-08-19 12:15:00,30.43638
2021-08-19 12:30:00,30.439806666666662
2021-08-19 12:45:00,30.43818666666667
2021-08-19 13:00:00,30.438666666666663
2021-08-19 13:15:00,30.43548
2021-08-19 13:30:00,30.435326666666665
2021-08-19 13:45:00,30.43676
2021-08-19 14:00:00,30.435033333333333
2021-08-19 14:15:00,30.434986666666667
2021-08-19 14:30:00,30.43638
2021-08-19 14:45:00,30.43545333333333
2021-08-19 15:00:00,30.43693333333333
2021-08-19 15:15:00,30.43466
2021-08-19 15:30:00,30.43074
2021-08-19 15:45:00,30.43153333333333
2021-08-19 16:00:00,30.43131333333333
2021-08-19 16:15:00,30.433926666666665
2021-08-19 16:30:00,30.434206666666668
2021-08-19 16:45:00,30.43361333333333
2021-08-19 17:00:00,30.437186666666666
2021-08-19 17:15:00,30.429693333333333
2021-08-19 17:30:00,59.21507333333333
2021-08-19 17:45:00,94.86893333333336
2021-08-19 18:00:00,94.87779333333332
2021-08-19 18:15:00,94.87634
2021-08-19 18:30:00,94.87885333333334
2021-08-19 18:45:00,94.87823333333333
2021-08-19 19:00:00,94.87824666666668
2021-08-19 19:15:00,94.87436
2021-08-19 19:30:00,94.88039333333332
2021-08-19 19:45:00,42.30554666666667
2021-08-19 20:00:00,37.45867333333333
2021-08-19 20:15:00,37.45553333333333
2021-08-19 20:30:00,37.450453333333336
2021-08-19 20:45:00,37.450653333333335
2021-08-19 21:00:00,37.45616666666667
2021-08-19 21:15:00,37.44783333333333
2021-08-19 21:30:00,37.44943333333333
2021-08-19 21:45:00,37.45202
2021-08-19 22:00:00,37.44863333333333
2021-08-19 22:15:00,37.45172
2021-08-19 22:30:00,37.449846666666666
2021-08-19 22:45:00,37.44848666666667
2021-08-19 23:00:00,37.44829333333333
2021-08-19 23:15:00,37.45073333333333
2021-08-19 23:30:00,37.44978
2021-08-19 23:45:00,37.44606
2021-08-20 00:00:00,37.45538
2021-08-20 00:15:00,37.45140666666667
2021-08-20 00:30:00,37.44828
2021-08-20 00:45:00,37.44985333333333
2021-08-20 01:00:00,37.446646666666666
2021-08-20 01:15:00,37.44556666666666
2021-08-20 01:30:00,37.44296666666666
2021-08-20 01:45:00,37.44782666666666
2021-08-20 02:00:00,37.44714
2021-08-20 02:15:00,37.44832
2021-08-20 02:30:00,37.445166666666665
2021-08-20 02:45:00,37.44726
2021-08-20 03:00:00,37.44720666666667
2021-08-20 03:15:00,37.44817333333333
2021-08-20 03:30:00,37.44873333333333
2021-08-20 03:45:00,37.44752666666667
2021-08-20 04:00:00,37.446760000000005
2021-08-20 04:15:00,37.447766666666666
2021-08-20 04:30:00,37.44936666666667
2021-08-20 04:45:00,37.44702
2021-08-20 05:00:00,37.44646
2021-08-20 05:15:00,37.44693333333333
2021-08-20 05:30:00,37.44654666666667
2021-08-20 05:45:00,37.446646666666666
2021-08-20 06:00:00,37.44558666666667
2021-08-20 06:15:00,37.44528
2021-08-20 06:30:00,37.44698666666667
2021-08-20 06:45:00,37.44682
2021-08-20 07:00:00,37.45018666666667
2021-08-20 07:15:00,37.44696666666667
2021-08-20 07:30:00,37.443686666666665
2021-08-20 07:45:00,37.44862666666667
2021-08-20 08:00:00,37.44718666666667
2021-08-20 08:15:00,37.44864
2021-08-20 08:30:00,37.44627333333334
2021-08-20 08:45:00,76.59646
2021-08-20 09:00:00,94.86978
2021-08-20 09:15:00,94.86782
2021-08-20 09:30:00,94.87525333333332
2021-08-20 09:45:00,94.87618
2021-08-20 10:00:00,94.87733333333333
2021-08-20 10:15:00,94.88244
2021-08-20 10:30:00,94.88324666666668
2021-08-20 10:45:00,94.8856
2021-08-20 11:00:00,94.88628666666666
2021-08-20 11:15:00,94.88353333333332
2021-08-20 11:30:00,94.88337333333334
2021-08-20 11:45:00,69.01107999999999
2021-08-20 12:00:00,86.31392666666667
2021-08-20 12:15:00,94.87954
2021-08-20 12:30:00,94.88116
2021-08-20 12:45:00,94.87618
2021-08-20 13:00:00,94.87842666666668
2021-08-20 13:15:00,94.88032
2021-08-20 13:30:00,94.87432666666668
2021-08-20 13:45:00,94.87905333333332
2021-08-20 14:00:00,94.87913333333331
2021-08-20 14:15:00,94.87982666666667
2021-08-20 14:30:00,94.88043333333331
2021-08-20 14:45:00,94.87634
2021-08-20 15:00:00,94.88352
2021-08-20 15:15:00,94.88082666666668
2021-08-20 15:30:00,94.8845
2021-08-20 15:45:00,94.88081333333334
2021-08-20 16:00:00,94.88254666666668
2021-08-20 16:15:00,94.8785
2021-08-20 16:30:00,94.87997333333333
2021-08-20 16:45:00,94.88264
2021-08-20 17:00:00,94.87808666666666
2021-08-20 17:15:00,94.87876666666666
2021-08-20 17:30:00,94.88384
2021-08-20 17:45:00,94.87932666666669
2021-08-20 18:00:00,94.88101333333334
2021-08-20 18:15:00,94.87998
2021-08-20 18:30:00,94.88474
2021-08-20 18:45:00,94.88071333333332
2021-08-20 19:00:00,94.87991333333332
2021-08-20 19:15:00,94.8833
2021-08-20 19:30:00,94.88491333333332
2021-08-20 19:45:00,94.886
2021-08-20 20:00:00,94.88483333333332
2021-08-20 20:15:00,94.88716666666669
2021-08-20 20:30:00,94.88283333333334
2021-08-20 20:45:00,94.88564
2021-08-20 21:00:00,94.88678
2021-08-20 21:15:00,94.88337333333334
2021-08-20 21:30:00,94.88509333333332
2021-08-20 21:45:00,94.88652
2021-08-20 22:00:00,94.88514
2021-08-20 22:15:00,94.88464
2021-08-20 22:30:00,94.88658666666667
2021-08-20 22:45:00,94.88879333333333
2021-08-20 23:00:00,94.88029333333334
2021-08-20 23:15:00,94.88414666666668
2021-08-20 23:30:00,92.30651333333334
2021-08-20 23:45:00,82.57844666666666
2021-08-21 00:00:00,73.95462
2021-08-21 00:15:00,66.78652666666667
2021-08-21 00:30:00,60.95048666666666
2021-08-21 00:45:00,56.51446666666666
2021-08-21 01:00:00,52.87348
2021-08-21 01:15:00,49.98012000000001
2021-08-21 01:30:00,48.298973333333336
2021-08-21 01:45:00,47.73546666666667
2021-08-21 02:00:00,47.02118
2021-08-21 02:15:00,47.02027333333333
2021-08-21 02:30:00,47.88674666666667
2021-08-21 02:45:00,50.25778
2021-08-21 03:00:00,54.34822
2021-08-21 03:15:00,61.12548
2021-08-21 03:30:00,70.4076
2021-08-21 03:45:00,81.82072
2021-08-21 04:00:00,93.36733333333332
2021-08-21 04:15:00,94.86872
2021-08-21 04:30:00,94.86940666666666
2021-08-21 04:45:00,94.87276666666666
2021-08-21 05:00:00,94.87049333333331
2021-08-21 05:15:00,94.87212
2021-08-21 05:30:00,94.87676
2021-08-21 05:45:00,94.88191333333334
2021-08-21 06:00:00,94.8822
2021-08-21 06:15:00,94.8893
2021-08-21 06:30:00,94.88948
2021-08-21 06:45:00,94.88740666666666
2021-08-21 07:00:00,94.88812
2021-08-21 07:15:00,94.88841333333332
2021-08-21 07:30:00,94.89234
2021-08-21 07:45:00,94.89108
2021-08-21 08:00:00,94.88754
2021-08-21 08:15:00,94.88630666666668
2021-08-21 08:30:00,94.89075333333334
2021-08-21 08:45:00,94.88936666666667
2021-08-21 09:00:00,94.88524666666667
2021-08-21 09:15:00,94.88630666666668
2021-08-21 09:30:00,94.88588666666666
2021-08-21 09:45:00,94.8888
2021-08-21 10:00:00,94.88809333333332
2021-08-21 10:15:00,94.89095333333331
2021-08-21 10:30:00,94.88414666666668
2021-08-21 10:45:00,94.88480666666666
2021-08-21 11:00:00,94.88854666666666
2021-08-21 11:15:00,94.88834666666666
2021-08-21 11:30:00,94.88916
2021-08-21 11:45:00,94.88593333333333
2021-08-21 12:00:00,94.88971333333332
2021-08-21 12:15:00,94.88548
2021-08-21 12:30:00,94.88847333333334
2021-08-21 12:45:00,94.88568666666669
2021-08-21 13:00:00,94.88473333333332
2021-08-21 13:15:00,94.88715333333332
2021-08-21 13:30:00,94.88500666666668
2021-08-21 13:45:00,94.8884
2021-08-21 14:00:00,94.88556
2021-08-21 14:15:00,94.89106666666666
2021-08-21 14:30:00,94.88703333333332
2021-08-21 14:45:00,94.89127333333332
2021-08-21 15:00:00,94.89194666666668
2021-08-21 15:15:00,94.88632
2021-08-21 15:30:00,94.8845
2021-08-21 15:45:00,94.89015333333332
2021-08-21 16:00:00,94.88542
2021-08-21 16:15:00,94.88398
2021-08-21 16:30:00,94.88781333333333
2021-08-21 16:45:00,94.8832
2021-08-21 17:00:00,94.88159333333331
2021-08-21 17:15:00,94.88644666666666
2021-08-21 17:30:00,94.88581333333332
2021-08-21 17:45:00,94.88126666666668
2021-08-21 18:00:00,94.88511333333332
2021-08-21 18:15:00,94.88636
2021-08-21 18:30:00,94.88608
2021-08-21 18:45:00,94.88461333333332
2021-08-21 19:00:00,94.88440666666666
2021-08-21 19:15:00,94.88539333333333
2021-08-21 19:30:00,94.88488
2021-08-21 19:45:00,94.88666
2021-08-21 20:00:00,94.8838
2021-08-21 20:15:00,94.88775333333334
2021-08-21 20:30:00,94.89168666666666
2021-08-21 20:45:00,94.88871333333331
2021-08-21 21:00:00,94.88708666666666
2021-08-21 21:15:00,94.88798
2021-08-21 21:30:00,94.88922
2021-08-21 21:45:00,94.88564
2021-08-21 22:00:00,94.89101333333332
2021-08-21 22:15:00,94.88913333333332
2021-08-21 22:30:00,94.88614666666668
2021-08-21 22:45:00,92.58968666666668
2021-08-21 23:00:00,78.17402666666666
2021-08-21 23:15:00,63.74241333333334
2021-08-21 23:30:00,50.860533333333336
2021-08-21 23:45:00,39.44623333333333
2021-08-22 00:00:00,31.204006666666665
2021-08-22 00:15:00,30.448646666666665
2021-08-22 00:30:00,30.46201333333333
2021-08-22 00:45:00,30.47538
2021-08-22 01:00:00,30.48872
2021-08-22 01:15:00,30.49403333333333
2021-08-22 01:30:00,30.486553333333333
2021-08-22 01:45:00,30.47767333333333
2021-08-22 02:00:00,30.47213333333333
2021-08-22 02:15:00,30.469726666666663
2021-08-22 02:30:00,30.471786666666667
2021-08-22 02:45:00,30.462906666666665
2021-08-22 03:00:00,30.458306666666665
2021-08-22 03:15:00,30.44916
2021-08-22 03:30:00,30.81795333333333
2021-08-22 03:45:00,37.86889333333333
2021-08-22 04:00:00,48.91308
2021-08-22 04:15:00,60.97246666666667
2021-08-22 04:30:00,74.43946666666668
2021-08-22 04:45:00,89.09229333333333
2021-08-22 05:00:00,94.84368
2021-08-22 05:15:00,94.87177333333334
