datetime,1B-OAT-1
2021-08-23 02:00:00,12.8077
2021-08-23 02:15:00,13.3085
2021-08-23 02:30:00,13.777
2021-08-23 02:45:00,12.2957
2021-08-23 03:00:00,13.4392
2021-08-23 03:15:00,13.3284
2021-08-23 03:30:00,12.505
2021-08-23 03:45:00,12.9642
2021-08-23 04:00:00,13.2231
2021-08-23 04:15:00,13.1749
2021-08-23 04:30:00,13.368
2021-08-23 04:45:00,12.9546
2021-08-23 05:00:00,13.7211
2021-08-23 05:15:00,12.7971
2021-08-23 05:30:00,13.1099
2021-08-23 05:45:00,13.7563
2021-08-23 06:00:00,13.2272
2021-08-23 06:15:00,12.7136
2021-08-23 06:30:00,13.1817
2021-08-23 06:45:00,12.9048
2021-08-23 07:00:00,12.6108
2021-08-23 07:15:00,13.1051
2021-08-23 07:30:00,13.7816
2021-08-23 07:45:00,12.7168
2021-08-23 08:00:00,12.6737
2021-08-23 08:15:00,13.2959
2021-08-23 08:30:00,13.2925
2021-08-23 08:45:00,13.2467
2021-08-23 09:00:00,13.7755
2021-08-23 09:15:00,14.2627
2021-08-23 09:30:00,14.7344
2021-08-23 09:45:00,14.1204
2021-08-23 10:00:00,14.9951
2021-08-23 10:15:00,15.4369
2021-08-23 10:30:00,16.1891
2021-08-23 10:45:00,15.9954
2021-08-23 11:00:00,16.3964
2021-08-23 11:15:00,16.5847
2021-08-23 11:30:00,16.6334
2021-08-23 11:45:00,16.4847
2021-08-23 12:00:00,16.2049
2021-08-23 12:15:00,17.4481
2021-08-23 12:30:00,16.1951
2021-08-23 12:45:00,16.0888
2021-08-23 13:00:00,17.7677
2021-08-23 13:15:00,17.8297
2021-08-23 13:30:00,17.4651
2021-08-23 13:45:00,16.9773
2021-08-23 14:00:00,17.3111
2021-08-23 14:15:00,18.4638
2021-08-23 14:30:00,17.9848
2021-08-23 14:45:00,18.6948
2021-08-23 15:00:00,17.8879
2021-08-23 15:15:00,16.9289
2021-08-23 15:30:00,16.367
2021-08-23 15:45:00,16.5371
2021-08-23 16:00:00,16.1381
2021-08-23 16:15:00,16.8311
2021-08-23 16:30:00,16.2588
2021-08-23 16:45:00,16.3956
2021-08-23 17:00:00,16.1853
2021-08-23 17:15:00,16.0853
2021-08-23 17:30:00,15.6916
2021-08-23 17:45:00,15.3461
2021-08-23 18:00:00,15.3963
2021-08-23 18:15:00,15.2265
2021-08-23 18:30:00,15.0247
2021-08-23 18:45:00,14.8344
2021-08-23 19:00:00,13.6339
2021-08-23 19:15:00,13.9923
2021-08-23 19:30:00,14.2701
2021-08-23 19:45:00,13.9141
2021-08-23 20:00:00,14.082
2021-08-23 20:15:00,13.7034
2021-08-23 20:30:00,13.8118
2021-08-23 20:45:00,13.4123
2021-08-23 21:00:00,13.084
2021-08-23 21:15:00,13.6236
2021-08-23 21:30:00,13.5243
2021-08-23 21:45:00,13.2922
2021-08-23 22:00:00,12.7889
2021-08-23 22:15:00,13.1074
2021-08-23 22:30:00,13.464
2021-08-23 22:45:00,12.4332
2021-08-23 23:00:00,13.5569
2021-08-23 23:15:00,12.6618
2021-08-23 23:30:00,13.2815
2021-08-23 23:45:00,13.082
2021-08-24 00:00:00,14.5726
2021-08-24 00:15:00,12.2666
2021-08-24 00:30:00,13.8754
2021-08-24 00:45:00,13.2035
2021-08-24 01:00:00,14.0354
2021-08-24 01:15:00,12.9389
2021-08-24 01:30:00,12.9416
2021-08-24 01:45:00,13.3146
2021-08-24 02:00:00,12.9564
2021-08-24 02:15:00,12.8728
2021-08-24 02:30:00,13.4125
2021-08-24 02:45:00,12.8732
2021-08-24 03:00:00,12.9119
2021-08-24 03:15:00,13.1051
2021-08-24 03:30:00,12.4493
2021-08-24 03:45:00,12.7989
2021-08-24 04:00:00,12.8323
2021-08-24 04:15:00,12.9401
2021-08-24 04:30:00,12.8168
2021-08-24 04:45:00,12.6362
2021-08-24 05:00:00,13.5519
2021-08-24 05:15:00,12.6257
2021-08-24 05:30:00,13.6713
2021-08-24 05:45:00,13.2546
2021-08-24 06:00:00,14.6031
2021-08-24 06:15:00,13.5491
2021-08-24 06:30:00,12.9751
2021-08-24 06:45:00,13.8613
2021-08-24 07:00:00,14.1243
2021-08-24 07:15:00,13.4325
2021-08-24 07:30:00,13.0297
2021-08-24 07:45:00,15.0839
2021-08-24 08:00:00,13.592
2021-08-24 08:15:00,14.2055
2021-08-24 08:30:00,14.6063
2021-08-24 08:45:00,14.4257
2021-08-24 09:00:00,14.5504
2021-08-24 09:15:00,15.0763
2021-08-24 09:30:00,15.3931
2021-08-24 09:45:00,14.9972
2021-08-24 10:00:00,16.321
2021-08-24 10:15:00,15.5592
2021-08-24 10:30:00,15.7674
2021-08-24 10:45:00,15.8689
2021-08-24 11:00:00,17.5661
2021-08-24 11:15:00,18.024
2021-08-24 11:30:00,17.2356
2021-08-24 11:45:00,16.9343
2021-08-24 12:00:00,16.8293
2021-08-24 12:15:00,16.4235
2021-08-24 12:30:00,17.6445
2021-08-24 12:45:00,17.6289
2021-08-24 13:00:00,17.7749
2021-08-24 13:15:00,18.0322
2021-08-24 13:30:00,17.8204
2021-08-24 13:45:00,18.4833
2021-08-24 14:00:00,18.654
2021-08-24 14:15:00,17.6881
2021-08-24 14:30:00,18.6985
2021-08-24 14:45:00,17.168
2021-08-24 15:00:00,18.3245
2021-08-24 15:15:00,18.4091
2021-08-24 15:30:00,18.2453
2021-08-24 15:45:00,18.9107
2021-08-24 16:00:00,18.4431
2021-08-24 16:15:00,18.7051
2021-08-24 16:30:00,19.4503
2021-08-24 16:45:00,19.7739
2021-08-24 17:00:00,19.6959
2021-08-24 17:15:00,18.539
2021-08-24 17:30:00,18.4998
2021-08-24 17:45:00,17.6446
2021-08-24 18:00:00,17.2543
2021-08-24 18:15:00,16.34
2021-08-24 18:30:00,16.0122
2021-08-24 18:45:00,16.2489
2021-08-24 19:00:00,16.505
2021-08-24 19:15:00,14.7085
2021-08-24 19:30:00,14.3982
2021-08-24 19:45:00,14.2725
2021-08-24 20:00:00,13.9761
2021-08-24 20:15:00,13.7194
2021-08-24 20:30:00,13.8444
2021-08-24 20:45:00,14.3812
2021-08-24 21:00:00,14.5633
2021-08-24 21:15:00,13.5531
2021-08-24 21:30:00,13.3934
2021-08-24 21:45:00,14.0043
2021-08-24 22:00:00,13.5757
2021-08-24 22:15:00,14.0743
2021-08-24 22:30:00,13.0169
2021-08-24 22:45:00,13.5004
2021-08-24 23:00:00,13.7292
2021-08-24 23:15:00,13.7313
2021-08-24 23:30:00,13.63
2021-08-24 23:45:00,13.0857
2021-08-25 00:00:00,12.9134
2021-08-25 00:15:00,13.2461
2021-08-25 00:30:00,13.7408
2021-08-25 00:45:00,13.6016
2021-08-25 01:00:00,13.5235
2021-08-25 01:15:00,13.5178
2021-08-25 01:30:00,13.5724
2021-08-25 01:45:00,13.1628
2021-08-25 02:00:00,13.2568
2021-08-25 02:15:00,12.697
2021-08-25 02:30:00,13.0307
2021-08-25 02:45:00,13.1743
2021-08-25 03:00:00,13.5367
2021-08-25 03:15:00,13.3311
2021-08-25 03:30:00,12.7488
2021-08-25 03:45:00,12.8853
2021-08-25 04:00:00,14.0059
2021-08-25 04:15:00,13.1953
2021-08-25 04:30:00,13.0624
2021-08-25 04:45:00,12.8453
2021-08-25 05:00:00,12.1099
2021-08-25 05:15:00,13.0762
2021-08-25 05:30:00,13.0042
2021-08-25 05:45:00,12.2204
2021-08-25 06:00:00,12.7219
2021-08-25 06:15:00,12.9635
2021-08-25 06:30:00,13.3749
2021-08-25 06:45:00,11.8858
2021-08-25 07:00:00,12.4896
2021-08-25 07:15:00,12.5707
2021-08-25 07:30:00,12.1748
2021-08-25 07:45:00,12.0904
2021-08-25 08:00:00,12.4065
2021-08-25 08:15:00,12.9064
2021-08-25 08:30:00,12.225
2021-08-25 08:45:00,12.822
2021-08-25 09:00:00,13.1244
2021-08-25 09:15:00,14.0846
2021-08-25 09:30:00,14.2796
2021-08-25 09:45:00,13.8863
2021-08-25 10:00:00,14.4512
2021-08-25 10:15:00,14.9074
2021-08-25 10:30:00,15.897
2021-08-25 10:45:00,16.4656
2021-08-25 11:00:00,16.7207
2021-08-25 11:15:00,15.986
2021-08-25 11:30:00,16.9452
2021-08-25 11:45:00,16.3134
2021-08-25 12:00:00,16.284
2021-08-25 12:15:00,16.5086
2021-08-25 12:30:00,17.5446
2021-08-25 12:45:00,17.4219
2021-08-25 13:00:00,16.1312
2021-08-25 13:15:00,16.9994
2021-08-25 13:30:00,18.012
2021-08-25 13:45:00,19.6296
2021-08-25 14:00:00,19.0874
2021-08-25 14:15:00,19.6242
2021-08-25 14:30:00,19.0568
2021-08-25 14:45:00,20.3654
2021-08-25 15:00:00,19.0512
2021-08-25 15:15:00,19.431
2021-08-25 15:30:00,19.5071
2021-08-25 15:45:00,20.2653
2021-08-25 16:00:00,20.2673
2021-08-25 16:15:00,19.983
2021-08-25 16:30:00,20.1336
2021-08-25 16:45:00,19.5671
2021-08-25 17:00:00,19.3779
2021-08-25 17:15:00,18.8506
2021-08-25 17:30:00,17.8096
2021-08-25 17:45:00,18.0749
2021-08-25 18:00:00,17.9869
2021-08-25 18:15:00,16.6614
2021-08-25 18:30:00,16.1913
2021-08-25 18:45:00,15.6365
2021-08-25 19:00:00,16.0889
2021-08-25 19:15:00,15.4478
2021-08-25 19:30:00,15.2517
2021-08-25 19:45:00,14.3873
2021-08-25 20:00:00,15.0779
2021-08-25 20:15:00,14.2989
2021-08-25 20:30:00,13.3064
2021-08-25 20:45:00,13.2409
2021-08-25 21:00:00,13.6614
2021-08-25 21:15:00,13.4851
2021-08-25 21:30:00,14.5451
2021-08-25 21:45:00,13.6256
2021-08-25 22:00:00,13.1901
2021-08-25 22:15:00,13.0641
2021-08-25 22:30:00,12.9624
2021-08-25 22:45:00,13.2143
2021-08-25 23:00:00,13.1636
2021-08-25 23:15:00,12.8682
2021-08-25 23:30:00,12.5907
2021-08-25 23:45:00,12.6341
2021-08-26 00:00:00,12.2578
2021-08-26 00:15:00,12.146
2021-08-26 00:30:00,12.1129
2021-08-26 00:45:00,11.8636
2021-08-26 01:00:00,12.5567
2021-08-26 01:15:00,12.1701
2021-08-26 01:30:00,12.7109
2021-08-26 01:45:00,12.8664
2021-08-26 02:00:00,12.4456
2021-08-26 02:15:00,12.4215
2021-08-26 02:30:00,12.2716
2021-08-26 02:45:00,13.097
2021-08-26 03:00:00,12.3422
2021-08-26 03:15:00,11.9394
2021-08-26 03:30:00,12.2222
2021-08-26 03:45:00,13.1204
2021-08-26 04:00:00,12.6345
2021-08-26 04:15:00,12.2331
2021-08-26 04:30:00,12.1184
2021-08-26 04:45:00,12.6411
2021-08-26 05:00:00,12.4267
2021-08-26 05:15:00,12.2946
2021-08-26 05:30:00,12.8075
2021-08-26 05:45:00,12.2521
2021-08-26 06:00:00,12.3698
2021-08-26 06:15:00,12.2716
2021-08-26 06:30:00,12.7213
2021-08-26 06:45:00,12.3809
2021-08-26 07:00:00,13.0158
2021-08-26 07:15:00,11.8137
2021-08-26 07:30:00,13.5247
2021-08-26 07:45:00,12.2647
2021-08-26 08:00:00,11.8244
2021-08-26 08:15:00,13.7028
2021-08-26 08:30:00,14.1271
2021-08-26 08:45:00,14.8767
2021-08-26 09:00:00,15.472
2021-08-26 09:15:00,14.7797
2021-08-26 09:30:00,16.7427
2021-08-26 09:45:00,16.8533
2021-08-26 10:00:00,17.8698
2021-08-26 10:15:00,18.6476
2021-08-26 10:30:00,20.3676
2021-08-26 10:45:00,20.7554
2021-08-26 11:00:00,20.9298
2021-08-26 11:15:00,20.9234
2021-08-26 11:30:00,22.0066
2021-08-26 11:45:00,20.9254
2021-08-26 12:00:00,21.7744
2021-08-26 12:15:00,22.6789
2021-08-26 12:30:00,22.2447
2021-08-26 12:45:00,21.6479
2021-08-26 13:00:00,22.5778
2021-08-26 13:15:00,23.5584
2021-08-26 13:30:00,23.078
2021-08-26 13:45:00,24.4748
2021-08-26 14:00:00,23.6924
2021-08-26 14:15:00,23.9109
2021-08-26 14:30:00,23.6951
2021-08-26 14:45:00,24.672
2021-08-26 15:00:00,24.5065
2021-08-26 15:15:00,23.7913
2021-08-26 15:30:00,25.1568
2021-08-26 15:45:00,24.9169
2021-08-26 16:00:00,24.5366
2021-08-26 16:15:00,24.2671
2021-08-26 16:30:00,23.1271
2021-08-26 16:45:00,23.4056
2021-08-26 17:00:00,23.0331
2021-08-26 17:15:00,22.7975
2021-08-26 17:30:00,22.0444
2021-08-26 17:45:00,22.5178
2021-08-26 18:00:00,22.612
2021-08-26 18:15:00,20.4959
2021-08-26 18:30:00,21.9524
2021-08-26 18:45:00,21.4422
2021-08-26 19:00:00,21.0883
2021-08-26 19:15:00,20.3261
2021-08-26 19:30:00,19.3782
2021-08-26 19:45:00,18.9692
2021-08-26 20:00:00,17.7153
2021-08-26 20:15:00,16.9305
2021-08-26 20:30:00,17.6824
2021-08-26 20:45:00,17.7511
2021-08-26 21:00:00,19.003
2021-08-26 21:15:00,18.7591
2021-08-26 21:30:00,19.5904
2021-08-26 21:45:00,19.3461
2021-08-26 22:00:00,20.0873
2021-08-26 22:15:00,20.1312
2021-08-26 22:30:00,19.4525
2021-08-26 22:45:00,17.9798
2021-08-26 23:00:00,18.0768
2021-08-26 23:15:00,18.3913
2021-08-26 23:30:00,19.0321
2021-08-26 23:45:00,20.742
2021-08-27 00:00:00,20.4433
2021-08-27 00:15:00,20.1436
2021-08-27 00:30:00,20.5245
2021-08-27 00:45:00,20.9319
2021-08-27 01:00:00,21.2097
2021-08-27 01:15:00,20.7171
2021-08-27 01:30:00,17.1812
2021-08-27 01:45:00,16.1703
2021-08-27 02:00:00,18.417
2021-08-27 02:15:00,20.1618
2021-08-27 02:30:00,19.4218
2021-08-27 02:45:00,20.5535
2021-08-27 03:00:00,21.1054
2021-08-27 03:15:00,20.4427
2021-08-27 03:30:00,18.6267
2021-08-27 03:45:00,18.5212
2021-08-27 04:00:00,18.7536
2021-08-27 04:15:00,18.3019
2021-08-27 04:30:00,19.485
2021-08-27 04:45:00,17.9807
2021-08-27 05:00:00,19.5048
2021-08-27 05:15:00,19.4014
2021-08-27 05:30:00,19.5177
2021-08-27 05:45:00,18.7907
2021-08-27 06:00:00,19.3305
2021-08-27 06:15:00,18.9934
2021-08-27 06:30:00,18.6336
2021-08-27 06:45:00,18.7718
2021-08-27 07:00:00,18.7126
2021-08-27 07:15:00,19.1282
2021-08-27 07:30:00,18.9344
2021-08-27 07:45:00,20.1222
2021-08-27 08:00:00,20.3377
2021-08-27 08:15:00,21.1635
2021-08-27 08:30:00,21.0954
2021-08-27 08:45:00,21.7817
2021-08-27 09:00:00,22.5916
2021-08-27 09:15:00,22.7858
2021-08-27 09:30:00,23.2039
2021-08-27 09:45:00,22.9433
2021-08-27 10:00:00,23.8292
2021-08-27 10:15:00,24.0613
2021-08-27 10:30:00,24.4279
2021-08-27 10:45:00,24.6741
2021-08-27 11:00:00,25.6013
2021-08-27 11:15:00,25.8765
2021-08-27 11:30:00,26.3082
2021-08-27 11:45:00,26.9389
2021-08-27 12:00:00,26.9003
2021-08-27 12:15:00,28.5203
2021-08-27 12:30:00,28.76
2021-08-27 12:45:00,28.3844
2021-08-27 13:00:00,
2021-08-27 13:15:00,
2021-08-27 13:30:00,
2021-08-27 13:45:00,
2021-08-27 14:00:00,
2021-08-27 14:15:00,
2021-08-27 14:30:00,
2021-08-27 14:45:00,
2021-08-27 15:00:00,
2021-08-27 15:15:00,
2021-08-27 15:30:00,
2021-08-27 15:45:00,
2021-08-27 16:00:00,
2021-08-27 16:15:00,
2021-08-27 16:30:00,
2021-08-27 16:45:00,
2021-08-27 17:00:00,
2021-08-27 17:15:00,
2021-08-27 17:30:00,
2021-08-27 17:45:00,
2021-08-27 18:00:00,
2021-08-27 18:15:00,
2021-08-27 18:30:00,
2021-08-27 18:45:00,
2021-08-27 19:00:00,
2021-08-27 19:15:00,
2021-08-27 19:30:00,
2021-08-27 19:45:00,
2021-08-27 20:00:00,
2021-08-27 20:15:00,27.7278
2021-08-27 20:30:00,27.2575
2021-08-27 20:45:00,26.9091
2021-08-27 21:00:00,26.854
2021-08-27 21:15:00,26.3972
2021-08-27 21:30:00,26.7561
2021-08-27 21:45:00,26.4763
2021-08-27 22:00:00,26.1913
2021-08-27 22:15:00,25.9614
2021-08-27 22:30:00,26.4621
2021-08-27 22:45:00,26.2161
2021-08-27 23:00:00,24.1755
2021-08-27 23:15:00,23.4709
2021-08-27 23:30:00,23.7318
2021-08-27 23:45:00,23.6016
2021-08-28 00:00:00,24.2878
2021-08-28 00:15:00,24.1204
2021-08-28 00:30:00,24.8624
2021-08-28 00:45:00,24.4009
2021-08-28 01:00:00,25.407
2021-08-28 01:15:00,25.1812
2021-08-28 01:30:00,25.0198
2021-08-28 01:45:00,25.2045
2021-08-28 02:00:00,25.9912
2021-08-28 02:15:00,25.8302
2021-08-28 02:30:00,26.1361
2021-08-28 02:45:00,23.366
2021-08-28 03:00:00,22.1765
2021-08-28 03:15:00,22.1778
2021-08-28 03:30:00,21.0932
2021-08-28 03:45:00,20.5848
2021-08-28 04:00:00,21.1805
2021-08-28 04:15:00,21.2049
2021-08-28 04:30:00,21.2616
2021-08-28 04:45:00,22.8404
2021-08-28 05:00:00,22.1662
2021-08-28 05:15:00,22.3394
2021-08-28 05:30:00,22.1667
2021-08-28 05:45:00,22.6534
2021-08-28 06:00:00,21.4803
2021-08-28 06:15:00,21.2904
2021-08-28 06:30:00,20.9078
2021-08-28 06:45:00,21.4075
2021-08-28 07:00:00,22.432
2021-08-28 07:15:00,23.0849
2021-08-28 07:30:00,23.2344
2021-08-28 07:45:00,22.8955
2021-08-28 08:00:00,23.985
2021-08-28 08:15:00,25.0505
2021-08-28 08:30:00,24.47
2021-08-28 08:45:00,25.1539
2021-08-28 09:00:00,25.2569
2021-08-28 09:15:00,26.3232
2021-08-28 09:30:00,26.9919
2021-08-28 09:45:00,26.7794
2021-08-28 10:00:00,27.5578
2021-08-28 10:15:00,26.6105
2021-08-28 10:30:00,26.4754
2021-08-28 10:45:00,25.5659
2021-08-28 11:00:00,27.1711
2021-08-28 11:15:00,28.0954
2021-08-28 11:30:00,28.1386
2021-08-28 11:45:00,29.141
2021-08-28 12:00:00,29.6064
2021-08-28 12:15:00,30.4206
2021-08-28 12:30:00,30.8292
2021-08-28 12:45:00,30.2114
2021-08-28 13:00:00,31.4743
2021-08-28 13:15:00,29.8465
2021-08-28 13:30:00,28.525
2021-08-28 13:45:00,30.6455
2021-08-28 14:00:00,30.3086
2021-08-28 14:15:00,29.1089
2021-08-28 14:30:00,30.3919
2021-08-28 14:45:00,29.8
2021-08-28 15:00:00,30.0072
2021-08-28 15:15:00,29.8759
2021-08-28 15:30:00,28.5704
2021-08-28 15:45:00,29.098
2021-08-28 16:00:00,28.5137
2021-08-28 16:15:00,28.3361
2021-08-28 16:30:00,28.975
2021-08-28 16:45:00,27.2958
2021-08-28 17:00:00,27.6792
2021-08-28 17:15:00,26.4738
2021-08-28 17:30:00,25.2882
2021-08-28 17:45:00,25.1384
2021-08-28 18:00:00,23.9641
2021-08-28 18:15:00,23.1227
2021-08-28 18:30:00,22.135
2021-08-28 18:45:00,21.6588
2021-08-28 19:00:00,20.8594
2021-08-28 19:15:00,20.9879
2021-08-28 19:30:00,19.8909
2021-08-28 19:45:00,18.7663
2021-08-28 20:00:00,18.6771
2021-08-28 20:15:00,17.9824
2021-08-28 20:30:00,18.5792
2021-08-28 20:45:00,19.5258
2021-08-28 21:00:00,19.186
2021-08-28 21:15:00,19.6015
2021-08-28 21:30:00,20.0677
2021-08-28 21:45:00,20.3911
2021-08-28 22:00:00,20.9839
2021-08-28 22:15:00,20.5895
2021-08-28 22:30:00,20.7523
2021-08-28 22:45:00,20.4107
2021-08-28 23:00:00,20.9023
2021-08-28 23:15:00,21.116
2021-08-28 23:30:00,20.3737
2021-08-28 23:45:00,21.9807
2021-08-29 00:00:00,21.1143
2021-08-29 00:15:00,21.1983
2021-08-29 00:30:00,22.1238
2021-08-29 00:45:00,20.7333
2021-08-29 01:00:00,17.9996
2021-08-29 01:15:00,16.9821
2021-08-29 01:30:00,16.3734
2021-08-29 01:45:00,15.8576
2021-08-29 02:00:00,16.2653
2021-08-29 02:15:00,15.1414
2021-08-29 02:30:00,15.4112
2021-08-29 02:45:00,15.4768
2021-08-29 03:00:00,15.1226
2021-08-29 03:15:00,14.8349
2021-08-29 03:30:00,14.6188
2021-08-29 03:45:00,14.726
2021-08-29 04:00:00,14.4174
2021-08-29 04:15:00,14.1962
2021-08-29 04:30:00,13.9078
2021-08-29 04:45:00,13.7986
2021-08-29 05:00:00,14.273
2021-08-29 05:15:00,14.1444
2021-08-29 05:30:00,14.1964
2021-08-29 05:45:00,14.3222
2021-08-29 06:00:00,13.9033
2021-08-29 06:15:00,13.7495
2021-08-29 06:30:00,13.5454
2021-08-29 06:45:00,14.3005
2021-08-29 07:00:00,14.2263
2021-08-29 07:15:00,14.287
2021-08-29 07:30:00,13.9637
2021-08-29 07:45:00,13.6476
2021-08-29 08:00:00,13.7763
2021-08-29 08:15:00,14.7115
2021-08-29 08:30:00,15.727
2021-08-29 08:45:00,14.9244
2021-08-29 09:00:00,15.1294
2021-08-29 09:15:00,16.2223
2021-08-29 09:30:00,16.6959
2021-08-29 09:45:00,17.0554
2021-08-29 10:00:00,17.3895
2021-08-29 10:15:00,17.2227
2021-08-29 10:30:00,19.2719
2021-08-29 10:45:00,20.5392
2021-08-29 11:00:00,19.4315
2021-08-29 11:15:00,20.7324
2021-08-29 11:30:00,20.7965
2021-08-29 11:45:00,21.6332
2021-08-29 12:00:00,21.3884
2021-08-29 12:15:00,22.4541
2021-08-29 12:30:00,23.2277
2021-08-29 12:45:00,23.3059
2021-08-29 13:00:00,23.1116
2021-08-29 13:15:00,24.7676
2021-08-29 13:30:00,24.9174
2021-08-29 13:45:00,24.7658
2021-08-29 14:00:00,25.041
2021-08-29 14:15:00,24.6278
2021-08-29 14:30:00,25.699
2021-08-29 14:45:00,25.4331
2021-08-29 15:00:00,23.8351
2021-08-29 15:15:00,25.251
2021-08-29 15:30:00,23.4394
2021-08-29 15:45:00,23.6652
2021-08-29 16:00:00,23.591
2021-08-29 16:15:00,22.7568
2021-08-29 16:30:00,21.87
2021-08-29 16:45:00,21.8827
2021-08-29 17:00:00,20.8998
2021-08-29 17:15:00,20.9082
2021-08-29 17:30:00,20.5959
2021-08-29 17:45:00,19.3886
2021-08-29 18:00:00,18.08
2021-08-29 18:15:00,18.4528
2021-08-29 18:30:00,18.1941
2021-08-29 18:45:00,17.6564
2021-08-29 19:00:00,18.0631
2021-08-29 19:15:00,17.4806
2021-08-29 19:30:00,16.1576
2021-08-29 19:45:00,15.2032
2021-08-29 20:00:00,15.5683
2021-08-29 20:15:00,15.6709
2021-08-29 20:30:00,14.0716
2021-08-29 20:45:00,14.0125
2021-08-29 21:00:00,14.1691
2021-08-29 21:15:00,14.7576
2021-08-29 21:30:00,14.2857
2021-08-29 21:45:00,14.4771
2021-08-29 22:00:00,15.0464
2021-08-29 22:15:00,14.7248
2021-08-29 22:30:00,14.7777
2021-08-29 22:45:00,14.761
2021-08-29 23:00:00,14.6499
2021-08-29 23:15:00,13.9581
2021-08-29 23:30:00,15.3461
2021-08-29 23:45:00,14.0751
2021-08-30 00:00:00,14.7869
2021-08-30 00:15:00,14.3863
2021-08-30 00:30:00,14.3901
2021-08-30 00:45:00,13.7724
2021-08-30 01:00:00,14.6102
2021-08-30 01:15:00,13.9534
2021-08-30 01:30:00,14.0021
2021-08-30 01:45:00,14.1942
2021-08-30 02:00:00,13.5671
2021-08-30 02:15:00,13.2762
2021-08-30 02:30:00,13.9231
2021-08-30 02:45:00,13.2406
2021-08-30 03:00:00,14.2446
2021-08-30 03:15:00,12.1533
2021-08-30 03:30:00,13.1698
2021-08-30 03:45:00,13.3213
2021-08-30 04:00:00,13.4498
2021-08-30 04:15:00,14.6205
2021-08-30 04:30:00,13.3976
2021-08-30 04:45:00,13.6274
2021-08-30 05:00:00,13.374
2021-08-30 05:15:00,13.2448
2021-08-30 05:30:00,12.2291
2021-08-30 05:45:00,13.3907
2021-08-30 06:00:00,12.3018
2021-08-30 06:15:00,14.1962
2021-08-30 06:30:00,13.1722
2021-08-30 06:45:00,13.0915
2021-08-30 07:00:00,13.9503
2021-08-30 07:15:00,12.9849
2021-08-30 07:30:00,13.163
2021-08-30 07:45:00,14.0393
2021-08-30 08:00:00,13.5245
2021-08-30 08:15:00,14.4145
2021-08-30 08:30:00,15.1119
2021-08-30 08:45:00,15.7262
2021-08-30 09:00:00,14.8801
2021-08-30 09:15:00,15.9817
2021-08-30 09:30:00,15.8746
2021-08-30 09:45:00,16.9776
2021-08-30 10:00:00,17.6237
2021-08-30 10:15:00,17.263
2021-08-30 10:30:00,17.2368
2021-08-30 10:45:00,17.0894
2021-08-30 11:00:00,18.2433
2021-08-30 11:15:00,17.6594
2021-08-30 11:30:00,19.3179
2021-08-30 11:45:00,19.9882
2021-08-30 12:00:00,20.0751
2021-08-30 12:15:00,20.8337
2021-08-30 12:30:00,21.0849
2021-08-30 12:45:00,21.0605
2021-08-30 13:00:00,21.067
2021-08-30 13:15:00,21.605
2021-08-30 13:30:00,20.658
2021-08-30 13:45:00,22.1327
2021-08-30 14:00:00,21.2349
2021-08-30 14:15:00,21.4053
2021-08-30 14:30:00,22.4356
2021-08-30 14:45:00,22.1623
2021-08-30 15:00:00,22.197
2021-08-30 15:15:00,21.4699
2021-08-30 15:30:00,21.1762
2021-08-30 15:45:00,22.1681
2021-08-30 16:00:00,20.341
2021-08-30 16:15:00,22.0785
2021-08-30 16:30:00,21.9852
2021-08-30 16:45:00,21.1123
2021-08-30 17:00:00,21.4614
2021-08-30 17:15:00,21.6599
2021-08-30 17:30:00,21.1696
2021-08-30 17:45:00,20.1657
2021-08-30 18:00:00,19.6418
2021-08-30 18:15:00,18.7535
2021-08-30 18:30:00,18.9408
2021-08-30 18:45:00,19.0222
2021-08-30 19:00:00,18.2536
2021-08-30 19:15:00,18.1065
2021-08-30 19:30:00,17.2746
2021-08-30 19:45:00,15.7875
2021-08-30 20:00:00,15.4235
2021-08-30 20:15:00,16.0622
2021-08-30 20:30:00,15.721
2021-08-30 20:45:00,15.4128
2021-08-30 21:00:00,15.5516
2021-08-30 21:15:00,13.8175
2021-08-30 21:30:00,14.2007
2021-08-30 21:45:00,14.4733
2021-08-30 22:00:00,14.2885
2021-08-30 22:15:00,15.087
2021-08-30 22:30:00,14.7661
2021-08-30 22:45:00,15.6623
2021-08-30 23:00:00,14.667
2021-08-30 23:15:00,15.4132
2021-08-30 23:30:00,15.8241
2021-08-30 23:45:00,15.072
2021-08-31 00:00:00,15.2224
2021-08-31 00:15:00,15.1799
2021-08-31 00:30:00,14.6387
2021-08-31 00:45:00,14.7041
2021-08-31 01:00:00,14.7581
2021-08-31 01:15:00,15.3155
2021-08-31 01:30:00,14.691
2021-08-31 01:45:00,14.9842
2021-08-31 02:00:00,15.0978
2021-08-31 02:15:00,15.1249
2021-08-31 02:30:00,15.32
2021-08-31 02:45:00,15.0368
2021-08-31 03:00:00,14.6056
2021-08-31 03:15:00,13.7917
2021-08-31 03:30:00,14.0485
2021-08-31 03:45:00,13.0728
2021-08-31 04:00:00,12.7558
2021-08-31 04:15:00,13.4852
2021-08-31 04:30:00,13.3639
2021-08-31 04:45:00,12.052
2021-08-31 05:00:00,13.2168
2021-08-31 05:15:00,12.2871
2021-08-31 05:30:00,12.4072
2021-08-31 05:45:00,14.0979
2021-08-31 06:00:00,12.874
2021-08-31 06:15:00,13.5496
2021-08-31 06:30:00,13.2057
