datetime,1A-MidZone-TCS6-DBT
2021-08-16 13:30:00,22.69564619234245
2021-08-16 13:45:00,22.729196079590903
2021-08-16 14:00:00,22.63663923395262
2021-08-16 14:15:00,22.66993451274425
2021-08-16 14:30:00,22.806352338594422
2021-08-16 14:45:00,22.994093126408245
2021-08-16 15:00:00,23.1768484480437
2021-08-16 15:15:00,23.29290967637144
2021-08-16 15:30:00,23.426988438080457
2021-08-16 15:45:00,23.514699226239657
2021-08-16 16:00:00,23.57928781974698
2021-08-16 16:15:00,23.57928781974698
2021-08-16 16:30:00,23.636074566325988
2021-08-16 16:45:00,23.70837061770436
2021-08-16 17:00:00,23.73154976540189
2021-08-16 17:15:00,23.65672805279962
2021-08-16 17:30:00,23.60495544786432
2021-08-16 17:45:00,23.56380314148732
2021-08-16 18:00:00,23.576634030772027
2021-08-16 18:15:00,23.388387204011
2021-08-16 18:30:00,23.17436765844048
2021-08-16 18:45:00,22.9862637819744
2021-08-16 19:00:00,22.847512000506924
2021-08-16 19:15:00,22.65965055535389
2021-08-16 19:30:00,22.17674600947629
2021-08-16 19:45:00,22.051176469209565
2021-08-16 20:00:00,21.90209524622924
2021-08-16 20:15:00,21.702502317169888
2021-08-16 20:30:00,21.658763035012385
2021-08-16 20:45:00,21.58702855943397
2021-08-16 21:00:00,21.53105319132084
2021-08-16 21:15:00,21.32071319574663
2021-08-16 21:30:00,21.25457247139593
2021-08-16 21:45:00,21.14156875480262
2021-08-16 22:00:00,21.167155836772
2021-08-16 22:15:00,21.067589990911017
2021-08-16 22:30:00,20.9345938874194
2021-08-16 22:45:00,20.804424156668915
2021-08-16 23:00:00,20.75562403641254
2021-08-16 23:15:00,20.60507171325986
2021-08-16 23:30:00,20.55116983880697
2021-08-16 23:45:00,20.40759650300936
2021-08-17 00:00:00,20.382556217798022
2021-08-17 00:15:00,20.3031187554065
2021-08-17 00:30:00,20.226499152822043
2021-08-17 00:45:00,20.134568232092025
2021-08-17 01:00:00,20.11696270163236
2021-08-17 01:15:00,20.01939896289201
2021-08-17 01:30:00,19.96606162122225
2021-08-17 01:45:00,19.96378585815524
2021-08-17 02:00:00,19.84353639440428
2021-08-17 02:15:00,19.8134792682373
2021-08-17 02:30:00,19.77264804496872
2021-08-17 02:45:00,19.718769225133087
2021-08-17 03:00:00,19.69040659285929
2021-08-17 03:15:00,19.62405879459192
2021-08-17 03:30:00,19.56056717244286
2021-08-17 03:45:00,19.484027115305253
2021-08-17 04:00:00,19.455658015544827
2021-08-17 04:15:00,19.417696872563795
2021-08-17 04:30:00,19.361574313636936
2021-08-17 04:45:00,19.358712038953
2021-08-17 05:00:00,19.246468417988183
2021-08-17 05:15:00,19.20852553404132
2021-08-17 05:30:00,19.24136666035025
2021-08-17 05:45:00,19.16994394770495
2021-08-17 06:00:00,19.14443665353224
2021-08-17 06:15:00,19.958125827846573
2021-08-17 06:30:00,20.579035075709328
2021-08-17 06:45:00,19.9893129809704
2021-08-17 07:00:00,19.718769225133087
2021-08-17 07:15:00,20.8039650882871
2021-08-17 07:30:00,21.71787707227594
2021-08-17 07:45:00,22.21539497580875
2021-08-17 08:00:00,22.55709436745599
2021-08-17 08:15:00,22.87078015573502
2021-08-17 08:30:00,23.20547365790577
2021-08-17 08:45:00,22.258883561679568
2021-08-17 09:00:00,21.8767916496808
2021-08-17 09:15:00,21.874397016514703
2021-08-17 09:30:00,22.10248500760701
2021-08-17 09:45:00,22.230795166446285
2021-08-17 10:00:00,22.374852067411723
2021-08-17 10:15:00,22.418369330969483
2021-08-17 10:30:00,22.51084477858712
2021-08-17 10:45:00,22.51084477858712
2021-08-17 11:00:00,22.58549092493331
2021-08-17 11:15:00,22.621216297870888
2021-08-17 11:30:00,22.66993451274425
2021-08-17 11:45:00,22.72160303004944
2021-08-17 12:00:00,22.80880825656635
2021-08-17 12:15:00,22.8320763337328
2021-08-17 12:30:00,22.93253472542068
2021-08-17 12:45:00,23.009539878553426
2021-08-17 13:00:00,22.994093126408245
2021-08-17 13:15:00,22.914410985524228
2021-08-17 13:30:00,22.762508598849703
2021-08-17 13:45:00,22.701278616348816
2021-08-17 14:00:00,22.618518783228865
2021-08-17 14:15:00,22.66748783956928
2021-08-17 14:30:00,22.75222093547137
2021-08-17 14:45:00,22.981114957994578
2021-08-17 15:00:00,23.179520390850428
2021-08-17 15:15:00,23.30588664893185
2021-08-17 15:30:00,23.39870191448045
2021-08-17 15:45:00,23.47076050913228
2021-08-17 16:00:00,23.53018126279557
2021-08-17 16:15:00,23.56129627048984
2021-08-17 16:30:00,23.60258839664084
2021-08-17 16:45:00,23.66956983850276
2021-08-17 17:00:00,23.78838088729753
2021-08-17 17:15:00,23.837533060198552
2021-08-17 17:30:00,23.84786955599475
2021-08-17 17:45:00,23.866016219063223
2021-08-17 18:00:00,23.822029295866457
2021-08-17 18:15:00,23.636074566325988
2021-08-17 18:30:00,23.455441414642564
2021-08-17 18:45:00,23.419332773975555
2021-08-17 19:00:00,23.24403100304579
2021-08-17 19:15:00,23.1976502418184
2021-08-17 19:30:00,23.06865996960596
2021-08-17 19:45:00,22.88330797607693
2021-08-17 20:00:00,22.56197310473499
2021-08-17 20:15:00,22.4205228073256
2021-08-17 20:30:00,22.174027363208324
2021-08-17 20:45:00,21.97903263803829
2021-08-17 21:00:00,21.866197564751246
2021-08-17 21:15:00,21.65089473017929
2021-08-17 21:30:00,21.4459710409576
2021-08-17 21:45:00,21.356552071909164
2021-08-17 22:00:00,21.231336156762666
2021-08-17 22:15:00,21.097861457325337
2021-08-17 22:30:00,21.029438274670213
2021-08-17 22:45:00,20.89601287725344
2021-08-17 23:00:00,20.745399287680016
2021-08-17 23:15:00,20.699390633584983
2021-08-17 23:30:00,20.61018230005726
2021-08-17 23:45:00,20.49726743331257
2021-08-18 00:00:00,20.44947264000064
2021-08-18 00:15:00,20.34909528714769
2021-08-18 00:30:00,20.338877964549457
2021-08-18 00:45:00,20.24745210737774
2021-08-18 01:00:00,20.18845731144461
2021-08-18 01:15:00,20.10110492009369
2021-08-18 01:30:00,20.06589993002683
2021-08-18 01:45:00,20.02733195300777
2021-08-18 02:00:00,19.920112307811053
2021-08-18 02:15:00,19.83616349770415
2021-08-18 02:30:00,19.82027992273828
2021-08-18 02:45:00,19.807803553953363
2021-08-18 03:00:00,19.75165513693986
2021-08-18 03:15:00,19.72839604253812
2021-08-18 03:30:00,19.634265834324083
2021-08-18 03:45:00,19.58833502818112
2021-08-18 04:00:00,19.580381345728085
2021-08-18 04:15:00,19.48912960966408
2021-08-18 04:30:00,19.51403744085757
2021-08-18 04:45:00,19.417696872563795
2021-08-18 05:00:00,19.384223352672848
2021-08-18 05:15:00,19.2981165781963
2021-08-18 05:30:00,19.310556068574613
2021-08-18 05:45:00,19.312793014779515
2021-08-18 06:00:00,19.236901402482545
2021-08-18 06:15:00,19.953575263089192
2021-08-18 06:30:00,20.408100382453146
2021-08-18 06:45:00,19.943364811711547
2021-08-18 07:00:00,19.708561804554503
2021-08-18 07:15:00,20.77607419954808
2021-08-18 07:30:00,21.802624158418325
2021-08-18 07:45:00,22.325924914533857
2021-08-18 08:00:00,22.53653800846496
2021-08-18 08:15:00,22.963202585239287
2021-08-18 08:30:00,23.027666342311704
2021-08-18 08:45:00,22.133274350994213
2021-08-18 09:00:00,21.97150170713337
2021-08-18 09:15:00,22.046046095059808
2021-08-18 09:30:00,22.271866364085383
2021-08-18 09:45:00,22.40268120247333
2021-08-18 10:00:00,22.49516187175164
2021-08-18 10:15:00,22.59307181816456
2021-08-18 10:30:00,22.68021887788842
2021-08-18 10:45:00,22.734339101869185
2021-08-18 11:00:00,22.724053160687845
2021-08-18 11:15:00,22.75760324086844
2021-08-18 11:30:00,22.783085177032603
2021-08-18 11:45:00,22.855116446359204
2021-08-18 12:00:00,22.88107150987213
2021-08-18 12:15:00,22.929851792521788
2021-08-18 12:30:00,22.9862637819744
2021-08-18 12:45:00,23.048263941449136
2021-08-18 13:00:00,23.130672208715964
2021-08-18 13:15:00,23.00974990160961
2021-08-18 13:30:00,22.88084693895132
2021-08-18 13:45:00,22.811496926594373
2021-08-18 14:00:00,22.69564619234245
2021-08-18 14:15:00,22.69809487583001
2021-08-18 14:30:00,22.811496926594373
2021-08-18 14:45:00,23.03302295535218
2021-08-18 15:00:00,23.19746145981503
2021-08-18 15:15:00,23.29290967637144
2021-08-18 15:30:00,23.39870191448045
2021-08-18 15:45:00,23.499372915294884
2021-08-18 16:00:00,23.55613531309649
2021-08-18 16:15:00,23.65156449226697
2021-08-18 16:30:00,23.713405204164303
2021-08-18 16:45:00,23.70837061770436
2021-08-18 17:00:00,23.71605306404996
2021-08-18 17:15:00,23.661755518452253
2021-08-18 17:30:00,23.594773616205487
2021-08-18 17:45:00,23.58946714968414
2021-08-18 18:00:00,23.68492950102092
2021-08-18 18:15:00,23.661891739487487
2021-08-18 18:30:00,23.48123693405267
2021-08-18 18:45:00,23.28526623092557
2021-08-18 19:00:00,23.17703956180884
2021-08-18 19:15:00,22.929632723499367
2021-08-18 19:30:00,22.464331501963898
2021-08-18 19:45:00,22.284556347896626
2021-08-18 20:00:00,22.03546553843693
2021-08-18 20:15:00,21.95338473390888
2021-08-18 20:30:00,21.81765807666693
2021-08-18 20:45:00,21.720261776072
2021-08-18 21:00:00,21.61539192827644
2021-08-18 21:15:00,21.366792378719083
2021-08-18 21:30:00,21.287639524308418
2021-08-18 21:45:00,21.18015830900009
2021-08-18 22:00:00,21.22068801614438
2021-08-18 22:15:00,21.13410386577499
2021-08-18 22:30:00,20.95461006221552
2021-08-18 22:45:00,20.81697721627728
2021-08-18 23:00:00,20.7523704449448
2021-08-18 23:15:00,20.66034045729276
2021-08-18 23:30:00,20.55348130574077
2021-08-18 23:45:00,20.44105950541973
2021-08-19 00:00:00,20.41270605387342
2021-08-19 00:15:00,20.32584999110032
2021-08-19 00:30:00,20.25996008029722
2021-08-19 00:45:00,20.21910033633185
2021-08-19 01:00:00,20.1396751560369
2021-08-19 01:15:00,20.047756593344506
2021-08-19 01:30:00,20.01484102354948
2021-08-19 01:45:00,19.938259639595685
2021-08-19 02:00:00,19.90706885557261
2021-08-19 02:15:00,19.85941688478158
2021-08-19 02:30:00,19.795328800143068
2021-08-19 02:45:00,19.79816731908141
2021-08-19 03:00:00,19.738604862056263
2021-08-19 03:15:00,19.688147321970742
2021-08-19 03:30:00,19.61100312341728
2021-08-19 03:45:00,19.557715713164043
2021-08-19 04:00:00,19.448310333733502
2021-08-19 04:15:00,19.45341265922769
2021-08-19 04:30:00,19.45280070451736
2021-08-19 04:45:00,19.402390452536565
2021-08-19 05:00:00,19.34116676444313
2021-08-19 05:15:00,19.31852226490412
2021-08-19 05:30:00,19.30545435759035
2021-08-19 05:45:00,19.23913390244877
2021-08-19 06:00:00,19.218728251074992
2021-08-19 06:15:00,19.98193075847644
2021-08-19 06:30:00,20.50006920697928
2021-08-19 06:45:00,19.97627297509922
2021-08-19 07:00:00,19.780016321204528
2021-08-19 07:15:00,20.832316782626265
2021-08-19 07:30:00,21.84363525932963
2021-08-19 07:45:00,22.37186121863226
2021-08-19 08:00:00,22.6263571756607
2021-08-19 08:15:00,23.027666342311704
2021-08-19 08:30:00,22.84997066774708
2021-08-19 08:45:00,22.08950006792531
2021-08-19 09:00:00,21.97935907693113
2021-08-19 09:15:00,22.046046095059808
2021-08-19 09:30:00,22.174331788539742
2021-08-19 09:45:00,22.32079000881356
2021-08-19 10:00:00,22.44648556992354
2021-08-19 10:15:00,22.52869760198331
2021-08-19 10:30:00,22.57739345477046
2021-08-19 10:45:00,22.621216297870888
2021-08-19 11:00:00,22.65450872925232
2021-08-19 11:15:00,22.708625022973024
2021-08-19 11:30:00,22.759817506128115
2021-08-19 11:45:00,22.79091920566396
2021-08-19 12:00:00,22.84997066774708
2021-08-19 12:15:00,22.922021302714484
2021-08-19 12:30:00,22.95044105176447
2021-08-19 12:45:00,22.9889444289376
2021-08-19 13:00:00,23.030137092169586
2021-08-19 13:15:00,22.94261107509726
2021-08-19 13:30:00,22.79091920566396
2021-08-19 13:45:00,22.708625022973024
2021-08-19 14:00:00,22.63663923395262
2021-08-19 14:15:00,22.677771521704813
2021-08-19 14:30:00,22.7884646210544
2021-08-19 14:45:00,22.916874130197986
2021-08-19 15:00:00,23.0818397675792
2021-08-19 15:15:00,23.1976502418184
2021-08-19 15:30:00,23.30339739209427
2021-08-19 15:45:00,23.383230028151445
2021-08-19 16:00:00,23.42964892503249
2021-08-19 16:15:00,23.50703549914704
2021-08-19 16:30:00,23.54315863728777
2021-08-19 16:45:00,23.58710291679887
2021-08-19 17:00:00,23.6257485774716
2021-08-19 17:15:00,23.53033237847444
2021-08-19 17:30:00,23.44246426406636
2021-08-19 17:45:00,23.679898555498767
2021-08-19 18:00:00,23.759900826115768
2021-08-19 18:15:00,23.59993579744116
2021-08-19 18:30:00,23.41401060179317
2021-08-19 18:45:00,23.194979275107983
2021-08-19 19:00:00,23.06371330782128
2021-08-19 19:15:00,22.88084693895132
2021-08-19 19:30:00,22.43593596218369
2021-08-19 19:45:00,22.22566167851943
2021-08-19 20:00:00,22.179464371198208
2021-08-19 20:15:00,22.24106241606848
2021-08-19 20:30:00,22.317790326191016
2021-08-19 20:45:00,22.33348424635699
2021-08-19 21:00:00,22.356736317188336
2021-08-19 21:15:00,22.336195006664184
2021-08-19 21:30:00,22.29996112904189
2021-08-19 21:45:00,22.315655196489672
2021-08-19 22:00:00,22.30267363184049
2021-08-19 22:15:00,22.28756118731241
2021-08-19 22:30:00,22.28726958130693
2021-08-19 22:45:00,22.26673214294152
2021-08-19 23:00:00,22.30780850111603
2021-08-19 23:15:00,22.28726958130693
2021-08-19 23:30:00,22.284848276864807
2021-08-19 23:45:00,22.29996112904189
2021-08-20 00:00:00,22.328348910376462
2021-08-20 00:15:00,22.34646547388189
2021-08-20 00:30:00,22.367007537584584
2021-08-20 00:45:00,22.400252187868432
2021-08-20 01:00:00,22.418092480795508
2021-08-20 01:15:00,22.44919099618932
2021-08-20 01:30:00,22.536274505695417
2021-08-20 01:45:00,22.564673263182613
2021-08-20 02:00:00,22.6263571756607
2021-08-20 02:15:00,22.65965055535389
2021-08-20 02:30:00,22.65475887612575
2021-08-20 02:45:00,22.67507664428433
2021-08-20 03:00:00,22.66993451274425
2021-08-20 03:15:00,22.682666536108115
2021-08-20 03:30:00,22.69295199345192
2021-08-20 03:45:00,22.713767632504585
2021-08-20 04:00:00,22.70348251631384
2021-08-20 04:15:00,22.71891034503432
2021-08-20 04:30:00,22.690749732062955
2021-08-20 04:45:00,22.69319781110977
2021-08-20 05:00:00,22.765199413461403
2021-08-20 05:15:00,22.726503593950326
2021-08-20 05:30:00,22.734339101869185
2021-08-20 05:45:00,22.73188828679412
2021-08-20 06:00:00,22.739241640400166
2021-08-20 06:15:00,22.724053160687845
2021-08-20 06:30:00,22.72136043611277
2021-08-20 06:45:00,22.723810829811555
2021-08-20 07:00:00,22.742173957255886
2021-08-20 07:15:00,22.84482499547636
2021-08-20 07:30:00,22.945293574084985
2021-08-20 07:45:00,22.96073633361766
2021-08-20 08:00:00,23.00171091257073
2021-08-20 08:15:00,23.16654262887039
2021-08-20 08:30:00,23.39088238919817
2021-08-20 08:45:00,23.643750257299416
2021-08-20 09:00:00,23.67473413369368
2021-08-20 09:15:00,23.69274380601684
2021-08-20 09:30:00,23.726512961121387
2021-08-20 09:45:00,23.721218503362195
2021-08-20 10:00:00,23.72134797938469
2021-08-20 10:15:00,23.6773835577576
2021-08-20 10:30:00,23.70055751141319
2021-08-20 10:45:00,23.68254775034154
2021-08-20 11:00:00,23.679898555498767
2021-08-20 11:15:00,23.67724909212575
2021-08-20 11:30:00,23.66956983850276
2021-08-20 11:45:00,23.68254775034154
2021-08-20 12:00:00,23.667055552458123
2021-08-20 12:15:00,23.72386586626942
2021-08-20 12:30:00,23.741881539513543
2021-08-20 12:45:00,23.765192162265123
2021-08-20 13:00:00,23.80388299490733
2021-08-20 13:15:00,23.70837061770436
2021-08-20 13:30:00,23.566310327360327
2021-08-20 13:45:00,23.51735578153585
2021-08-20 14:00:00,23.375578801841986
2021-08-20 14:15:00,23.403859449344225
2021-08-20 14:30:00,23.52251610674284
2021-08-20 14:45:00,23.56645735166961
2021-08-20 15:00:00,23.68771206971832
2021-08-20 15:15:00,23.68003271329649
2021-08-20 15:30:00,23.8245542896085
2021-08-20 15:45:00,23.89439028041897
2021-08-20 16:00:00,23.915069585221943
2021-08-20 16:15:00,23.943559232005217
2021-08-20 16:30:00,23.95896889515041
2021-08-20 16:45:00,24.005517962917395
2021-08-20 17:00:00,23.97194863297534
2021-08-20 17:15:00,23.82707960219585
2021-08-20 17:30:00,23.76002592568426
2021-08-20 17:45:00,23.77287994449512
2021-08-20 18:00:00,23.757380163050243
2021-08-20 18:15:00,23.545664406779053
2021-08-20 18:30:00,23.272469568725622
2021-08-20 18:45:00,23.08926346479973
2021-08-20 19:00:00,22.945293574084985
2021-08-20 19:15:00,22.60309603339317
2021-08-20 19:30:00,22.39511562380892
2021-08-20 19:45:00,22.179464371198208
2021-08-20 20:00:00,22.1124363894657
2021-08-20 20:15:00,21.9844883334942
2021-08-20 20:30:00,21.840558837049
2021-08-20 20:45:00,21.76365485241911
2021-08-20 21:00:00,21.638265939260293
2021-08-20 21:15:00,21.525553667880843
2021-08-20 21:30:00,21.40775642481924
2021-08-20 21:45:00,21.318353924516828
2021-08-20 22:00:00,21.249045559205285
2021-08-20 22:15:00,21.167155836772
2021-08-20 22:30:00,21.35931032898316
2021-08-20 22:45:00,21.405391644733182
2021-08-20 23:00:00,21.46408944339595
2021-08-20 23:15:00,21.54092138233608
2021-08-20 23:30:00,21.60752259756174
2021-08-20 23:45:00,21.67175491946313
2021-08-21 00:00:00,21.710367988824657
2021-08-21 00:15:00,21.76639326725353
2021-08-21 00:30:00,21.81765807666693
2021-08-21 00:45:00,21.81765807666693
2021-08-21 01:00:00,21.8713255568789
2021-08-21 01:15:00,21.902430370004083
2021-08-21 01:30:00,21.925340746907523
2021-08-21 01:45:00,21.963971817311176
2021-08-21 02:00:00,21.989292394559925
2021-08-21 02:15:00,22.00500621318963
2021-08-21 02:30:00,22.01526566684987
2021-08-21 02:45:00,22.05358267733118
2021-08-21 03:00:00,22.038190816085205
2021-08-21 03:15:00,22.061437478159405
2021-08-21 03:30:00,22.081645687139087
2021-08-21 03:45:00,22.09976296770992
2021-08-21 04:00:00,22.130553783881624
2021-08-21 04:15:00,22.19456055240215
2021-08-21 04:30:00,22.284556347896626
2021-08-21 04:45:00,22.23834698782065
2021-08-21 05:00:00,22.253749280663897
2021-08-21 05:15:00,22.10217246994506
2021-08-21 05:30:00,21.86380334185316
2021-08-21 05:45:00,21.482206689700604
2021-08-21 06:00:00,21.12344724074677
2021-08-21 06:15:00,20.942043870906502
2021-08-21 06:30:00,20.6886949704782
2021-08-21 06:45:00,20.50979660719804
2021-08-21 07:00:00,20.425731080537048
2021-08-21 07:15:00,21.44635764978869
2021-08-21 07:30:00,22.35131645766307
2021-08-21 07:45:00,22.43593596218369
2021-08-21 08:00:00,21.7305126637196
2021-08-21 08:15:00,21.59452875093126
2021-08-21 08:30:00,21.61539192827644
2021-08-21 08:45:00,21.751015388669657
2021-08-21 09:00:00,21.817313363233325
2021-08-21 09:15:00,22.02279973366103
2021-08-21 09:30:00,22.30509624174357
2021-08-21 09:45:00,22.477312160217537
2021-08-21 10:00:00,22.626103805439985
2021-08-21 10:15:00,22.68780921358649
2021-08-21 10:30:00,22.78577503795748
2021-08-21 10:45:00,22.824243367290308
2021-08-21 11:00:00,22.87570062674212
2021-08-21 11:15:00,22.90926426584025
2021-08-21 11:30:00,22.95537247905941
2021-08-21 11:45:00,22.973498994492275
2021-08-21 12:00:00,22.996561759136284
2021-08-21 12:15:00,23.01221930555932
2021-08-21 12:30:00,23.035286672145503
2021-08-21 12:45:00,23.09689014784982
2021-08-21 13:00:00,23.115020359641
2021-08-21 13:15:00,23.04290811319493
2021-08-21 13:30:00,22.914190170824725
2021-08-21 13:45:00,22.767652586778468
2021-08-21 14:00:00,22.708380948627223
2021-08-21 14:15:00,22.71107442989836
2021-08-21 14:30:00,22.7906844316679
2021-08-21 14:45:00,22.91665358140159
2021-08-21 15:00:00,22.99141271564628
2021-08-21 15:15:00,23.10471726403983
2021-08-21 15:30:00,23.1768484480437
2021-08-21 15:45:00,23.22571455029737
2021-08-21 16:00:00,23.305710114395765
2021-08-21 16:15:00,23.32899991754357
2021-08-21 16:30:00,23.36243240231636
2021-08-21 16:45:00,23.33931247596269
2021-08-21 17:00:00,23.403694004367253
2021-08-21 17:15:00,23.341804459665298
2021-08-21 17:30:00,23.32650894712896
2021-08-21 17:45:00,23.26713445140018
2021-08-21 18:00:00,23.2646476849996
2021-08-21 18:15:00,23.078961493272686
2021-08-21 18:30:00,22.91955781311509
2021-08-21 18:45:00,22.77548701669508
2021-08-21 19:00:00,22.57495291584644
2021-08-21 19:15:00,22.43621081293628
2021-08-21 19:30:00,22.10248500760701
2021-08-21 19:45:00,21.892174633075285
2021-08-21 20:00:00,21.73563822606337
2021-08-21 20:15:00,21.5460441025553
2021-08-21 20:30:00,21.497571656704057
2021-08-21 20:45:00,21.41799814603064
2021-08-21 21:00:00,21.338831570458183
2021-08-21 21:15:00,21.13879948171592
2021-08-21 21:30:00,21.200628652911178
