datetime,1B-El-HWP
2021-08-16 13:45:00,51.43558211845238
2021-08-16 14:00:00,51.43160928333333
2021-08-16 14:15:00,51.37087877708333
2021-08-16 14:30:00,51.32255446217949
2021-08-16 14:45:00,51.332139860606055
2021-08-16 15:00:00,51.39299542708333
2021-08-16 15:15:00,51.29964798205128
2021-08-16 15:30:00,51.406662934615376
2021-08-16 15:45:00,51.346933627272726
2021-08-16 16:00:00,51.44607697708333
2021-08-16 16:15:00,51.48901412847221
2021-08-16 16:30:00,51.45560133484848
2021-08-16 16:45:00,51.62725293194445
2021-08-16 17:00:00,51.82205048205128
2021-08-16 17:15:00,51.791088935714285
2021-08-16 17:30:00,51.76239193611111
2021-08-16 17:45:00,51.72241304513889
2021-08-16 18:00:00,51.57960022820513
2021-08-16 18:15:00,52.00757666212121
2021-08-16 18:30:00,52.12983802430556
2021-08-16 18:45:00,52.0497429647436
2021-08-16 19:00:00,51.96301191602564
2021-08-16 19:15:00,51.92357941287879
2021-08-16 19:30:00,51.815267015277776
2021-08-16 19:45:00,51.81763669679488
2021-08-16 20:00:00,51.83236036547619
2021-08-16 20:15:00,51.84635989861111
2021-08-16 20:30:00,51.820980631410265
2021-08-16 20:45:00,51.88947563958333
2021-08-16 21:00:00,51.80548848583334
2021-08-16 21:15:00,51.662697484848486
2021-08-16 21:30:00,51.75062193125
2021-08-16 21:45:00,51.81562099027778
2021-08-16 22:00:00,51.76116891666666
2021-08-16 22:15:00,51.86518532738096
2021-08-16 22:30:00,51.78050511458333
2021-08-16 22:45:00,51.730520465277785
2021-08-16 23:00:00,51.69844659038461
2021-08-16 23:15:00,51.6579036280303
2021-08-16 23:30:00,51.89515083055554
2021-08-16 23:45:00,51.75669860192308
2021-08-17 00:00:00,51.78511749583333
2021-08-17 00:15:00,51.700904613194446
2021-08-17 00:30:00,51.71700504615384
2021-08-17 00:45:00,51.563910848484845
2021-08-17 01:00:00,51.73863955277778
2021-08-17 01:15:00,51.667228009722216
2021-08-17 01:30:00,51.61736654807692
2021-08-17 01:45:00,51.58314496369047
2021-08-17 02:00:00,51.49795976527778
2021-08-17 02:15:00,51.53692140416666
2021-08-17 02:30:00,51.556462426282046
2021-08-17 02:45:00,51.524060391666666
2021-08-17 03:00:00,51.57554524791667
2021-08-17 03:15:00,51.61655012435897
2021-08-17 03:30:00,51.49657630606061
2021-08-17 03:45:00,51.4808531
2021-08-17 04:00:00,51.546948362179485
2021-08-17 04:15:00,51.557091036904765
2021-08-17 04:30:00,51.43944
2021-08-17 04:45:00,51.421436425694445
2021-08-17 05:00:00,51.44242986602564
2021-08-17 05:15:00,51.43378461212121
2021-08-17 05:30:00,51.42132594375
2021-08-17 05:45:00,51.45326041217949
2021-08-17 06:00:00,51.47870166858974
2021-08-17 06:15:00,51.41736210606061
2021-08-17 06:30:00,51.41088102708334
2021-08-17 06:45:00,51.23920558269231
2021-08-17 07:00:00,51.03791637179487
2021-08-17 07:15:00,51.04672867678572
2021-08-17 07:30:00,51.08058553472222
2021-08-17 07:45:00,51.00937206388888
2021-08-17 08:00:00,51.04035171742425
2021-08-17 08:15:00,51.07837489652778
2021-08-17 08:30:00,51.07105176602564
2021-08-17 08:45:00,51.03001002115384
2021-08-17 09:00:00,51.07278297878788
2021-08-17 09:15:00,51.06226009652778
2021-08-17 09:30:00,51.02527287820513
2021-08-17 09:45:00,50.91593385178572
2021-08-17 10:00:00,50.89624598125
2021-08-17 10:15:00,50.86883685512821
2021-08-17 10:30:00,50.92601839615384
2021-08-17 10:45:00,50.895786825
2021-08-17 11:00:00,50.865213958333335
2021-08-17 11:15:00,51.04173778205128
2021-08-17 11:30:00,51.20941570238096
2021-08-17 11:45:00,51.46840811597222
2021-08-17 12:00:00,51.319976138461534
2021-08-17 12:15:00,51.35261959924242
2021-08-17 12:30:00,51.36500957291667
2021-08-17 12:45:00,51.361355934027785
2021-08-17 13:00:00,51.30368128263888
2021-08-17 13:15:00,51.44022031607143
2021-08-17 13:30:00,51.12285968611111
2021-08-17 13:45:00,51.09235532307692
2021-08-17 14:00:00,51.10203862272727
2021-08-17 14:15:00,51.24459413055556
2021-08-17 14:30:00,51.21715357416666
2021-08-17 14:45:00,51.33830811060605
2021-08-17 15:00:00,51.46287812575758
2021-08-17 15:15:00,51.488025677083336
2021-08-17 15:30:00,51.4295905025641
2021-08-17 15:45:00,51.43058648030303
2021-08-17 16:00:00,51.26730373680556
2021-08-17 16:15:00,51.61822526666667
2021-08-17 16:30:00,51.44193361515151
2021-08-17 16:45:00,51.50189125606061
2021-08-17 17:00:00,51.72143972430556
2021-08-17 17:15:00,51.84860415384615
2021-08-17 17:30:00,51.63101690151515
2021-08-17 17:45:00,51.79308789772728
2021-08-17 18:00:00,51.92972323055556
2021-08-17 18:15:00,52.02353993939394
2021-08-17 18:30:00,52.437164631818185
2021-08-17 18:45:00,52.37355115347223
2021-08-17 19:00:00,52.12841669166667
2021-08-17 19:15:00,52.19050496083334
2021-08-17 19:30:00,51.940128190909086
2021-08-17 19:45:00,52.21530974305555
2021-08-17 20:00:00,51.98461895
2021-08-17 20:15:00,51.75905129583333
2021-08-17 20:30:00,51.664603934848486
2021-08-17 20:45:00,51.715666896527786
2021-08-17 21:00:00,51.643235038333344
2021-08-17 21:15:00,51.80444668181818
2021-08-17 21:30:00,51.73661834236111
2021-08-17 21:45:00,51.6132332198718
2021-08-17 22:00:00,51.57590761060606
2021-08-17 22:15:00,51.68327525
2021-08-17 22:30:00,51.75859668472223
2021-08-17 22:45:00,51.60493974038461
2021-08-17 23:00:00,51.6045533128788
2021-08-17 23:15:00,51.45554703194444
2021-08-17 23:30:00,51.49164906538461
2021-08-17 23:45:00,51.49070390227273
2021-08-18 00:00:00,51.4596484189394
2021-08-18 00:15:00,51.60260225
2021-08-18 00:30:00,51.553398113888896
2021-08-18 00:45:00,51.46276615416666
2021-08-18 01:00:00,51.581588275757575
2021-08-18 01:15:00,51.5283063
2021-08-18 01:30:00,51.54546466346154
2021-08-18 01:45:00,51.58007595064103
2021-08-18 02:00:00,51.5106886689394
2021-08-18 02:15:00,51.57968917013888
2021-08-18 02:30:00,51.580124151388894
2021-08-18 02:45:00,51.64438399015151
2021-08-18 03:00:00,51.56622521515151
2021-08-18 03:15:00,51.67210161944445
2021-08-18 03:30:00,51.41064642692307
2021-08-18 03:45:00,51.57230408787878
2021-08-18 04:00:00,51.46974879097223
2021-08-18 04:15:00,51.50547909930555
2021-08-18 04:30:00,51.60554662651514
2021-08-18 04:45:00,51.55024348846154
2021-08-18 05:00:00,51.54853230606061
2021-08-18 05:15:00,51.58356863257576
2021-08-18 05:30:00,51.2583717
2021-08-18 05:45:00,51.33297750384615
2021-08-18 06:00:00,51.37365915378789
2021-08-18 06:15:00,51.13979321944444
2021-08-18 06:30:00,51.10924610192308
2021-08-18 06:45:00,51.167448037820506
2021-08-18 07:00:00,51.08396428409091
2021-08-18 07:15:00,51.151125888888885
2021-08-18 07:30:00,50.91699655512821
2021-08-18 07:45:00,50.89064563106061
2021-08-18 08:00:00,50.95477373106061
2021-08-18 08:15:00,50.94541965138888
2021-08-18 08:30:00,50.9605079275641
2021-08-18 08:45:00,51.03338706515152
2021-08-18 09:00:00,51.214263825
2021-08-18 09:15:00,51.00770885763888
2021-08-18 09:30:00,51.14653796916666
2021-08-18 09:45:00,51.21482824652778
2021-08-18 10:00:00,52.87883100320513
2021-08-18 10:15:00,53.39462762916666
2021-08-18 10:30:00,51.68290403472222
2021-08-18 10:45:00,51.16311173030303
2021-08-18 11:00:00,51.11811186180555
2021-08-18 11:15:00,51.43155275916666
2021-08-18 11:30:00,53.29149113939393
2021-08-18 11:45:00,53.6366908625
2021-08-18 12:00:00,53.58837221089743
2021-08-18 12:15:00,53.52954120454546
2021-08-18 12:30:00,52.972580453030304
2021-08-18 12:45:00,51.538242727083336
2021-08-18 13:00:00,51.2601565475
2021-08-18 13:15:00,51.19029626363636
2021-08-18 13:30:00,51.18824922708334
2021-08-18 13:45:00,51.20303525625
2021-08-18 14:00:00,51.34662928712121
2021-08-18 14:15:00,51.349402215909095
2021-08-18 14:30:00,51.45817982847223
2021-08-18 14:45:00,51.29748882857143
2021-08-18 15:00:00,51.27929503333332
2021-08-18 15:15:00,51.37069483076924
2021-08-18 15:30:00,51.43989458525641
2021-08-18 15:45:00,51.39731623257576
2021-08-18 16:00:00,51.29923508939394
2021-08-18 16:15:00,51.26343815416667
2021-08-18 16:30:00,51.11729443402778
2021-08-18 16:45:00,51.12647122416666
2021-08-18 17:00:00,51.10083145530303
2021-08-18 17:15:00,51.363696875
2021-08-18 17:30:00,51.2601104474359
2021-08-18 17:45:00,51.35801191136363
2021-08-18 18:00:00,51.23698448636364
2021-08-18 18:15:00,51.71529955972222
2021-08-18 18:30:00,51.59122064
2021-08-18 18:45:00,51.51121816893939
2021-08-18 19:00:00,51.64278768472223
2021-08-18 19:15:00,51.86582741666667
2021-08-18 19:30:00,51.59863296
2021-08-18 19:45:00,51.70747076515151
2021-08-18 20:00:00,51.71721418333333
2021-08-18 20:15:00,51.63065881217949
2021-08-18 20:30:00,51.684732549242426
2021-08-18 20:45:00,51.66751319236111
2021-08-18 21:00:00,51.69812521730769
2021-08-18 21:15:00,51.65333749226191
2021-08-18 21:30:00,51.583359817424245
2021-08-18 21:45:00,51.63507243030302
2021-08-18 22:00:00,51.74175199236111
2021-08-18 22:15:00,51.76793954166667
2021-08-18 22:30:00,51.544867077272734
2021-08-18 22:45:00,51.540342332638886
2021-08-18 23:00:00,51.61011655555556
2021-08-18 23:15:00,51.49568934916666
2021-08-18 23:30:00,51.49352354545456
2021-08-18 23:45:00,51.44480926597222
2021-08-19 00:00:00,51.49794935083332
2021-08-19 00:15:00,51.41550771515153
2021-08-19 00:30:00,51.51036313106061
2021-08-19 00:45:00,51.38625716111111
2021-08-19 01:00:00,51.35712898012821
2021-08-19 01:15:00,51.49262371736111
2021-08-19 01:30:00,51.59178851041668
2021-08-19 01:45:00,51.493114508333335
2021-08-19 02:00:00,51.41966029821428
2021-08-19 02:15:00,51.41158344861111
2021-08-19 02:30:00,51.3922378625
2021-08-19 02:45:00,51.38795754230769
2021-08-19 03:00:00,51.40922569679487
2021-08-19 03:15:00,51.4586485810606
2021-08-19 03:30:00,51.34576454444444
2021-08-19 03:45:00,51.37507775972222
2021-08-19 04:00:00,51.4567887175
2021-08-19 04:15:00,51.64345904469697
2021-08-19 04:30:00,51.50013222013889
2021-08-19 04:45:00,51.58707185961539
2021-08-19 05:00:00,51.53538872575757
2021-08-19 05:15:00,51.53774967499999
2021-08-19 05:30:00,51.58211086180555
2021-08-19 05:45:00,51.524650668589736
2021-08-19 06:00:00,51.32680331742424
2021-08-19 06:15:00,51.15339681736111
2021-08-19 06:30:00,50.9530801051282
2021-08-19 06:45:00,51.02156129166667
2021-08-19 07:00:00,51.11690013611111
2021-08-19 07:15:00,51.29596429935897
2021-08-19 07:30:00,51.0606928647436
2021-08-19 07:45:00,51.20364355151515
2021-08-19 08:00:00,51.19079486666667
2021-08-19 08:15:00,51.18343353541667
2021-08-19 08:30:00,51.07866532777778
2021-08-19 08:45:00,51.01867212333333
2021-08-19 09:00:00,50.96595554621212
2021-08-19 09:15:00,50.947961744696975
2021-08-19 09:30:00,51.06306229166668
2021-08-19 09:45:00,51.12241888205128
2021-08-19 10:00:00,51.21826430530303
2021-08-19 10:15:00,51.17208347430556
2021-08-19 10:30:00,51.31565761805555
2021-08-19 10:45:00,51.33620099833333
2021-08-19 11:00:00,51.37798226363636
2021-08-19 11:15:00,51.517511894444446
2021-08-19 11:30:00,51.77499226011905
2021-08-19 11:45:00,51.66792336060605
2021-08-19 12:00:00,51.400683157638895
2021-08-19 12:15:00,51.45584120192307
2021-08-19 12:30:00,51.43078468928571
2021-08-19 12:45:00,51.443597729861104
2021-08-19 13:00:00,51.3093990875
2021-08-19 13:15:00,51.18884407884615
2021-08-19 13:30:00,51.18740698511904
2021-08-19 13:45:00,51.23389377083333
2021-08-19 14:00:00,51.24848776363637
2021-08-19 14:15:00,51.38118466875
2021-08-19 14:30:00,51.311267288461536
2021-08-19 14:45:00,51.32396079318183
2021-08-19 15:00:00,51.3782286310606
2021-08-19 15:15:00,51.35447812152778
2021-08-19 15:30:00,51.269929994166674
2021-08-19 15:45:00,51.31958080075758
2021-08-19 16:00:00,51.31958669583332
2021-08-19 16:15:00,51.233484510416666
2021-08-19 16:30:00,51.22267909102565
2021-08-19 16:45:00,51.2751413625
2021-08-19 17:00:00,51.34699375448717
2021-08-19 17:15:00,51.26159791410256
2021-08-19 17:30:00,51.14602187380952
2021-08-19 17:45:00,51.05090925208333
2021-08-19 18:00:00,51.02283804807692
2021-08-19 18:15:00,51.23841214615384
2021-08-19 18:30:00,51.54562631893939
2021-08-19 18:45:00,51.70274931736111
2021-08-19 19:00:00,51.637449966666665
2021-08-19 19:15:00,51.57619818472222
2021-08-19 19:30:00,51.56620332499999
2021-08-19 19:45:00,51.57762924090909
2021-08-19 20:00:00,51.48624153750001
2021-08-19 20:15:00,51.55876471597222
2021-08-19 20:30:00,51.54876017083334
2021-08-19 20:45:00,51.48605426969697
2021-08-19 21:00:00,51.40244643333333
2021-08-19 21:15:00,51.5347692125
2021-08-19 21:30:00,51.535299007051286
2021-08-19 21:45:00,51.57341410681818
2021-08-19 22:00:00,51.58826076130952
2021-08-19 22:15:00,51.52654227361111
2021-08-19 22:30:00,51.58471764930556
2021-08-19 22:45:00,51.65562275705128
2021-08-19 23:00:00,51.53741337202381
2021-08-19 23:15:00,51.53703614375
2021-08-19 23:30:00,51.48430892291666
2021-08-19 23:45:00,51.53543372371795
2021-08-20 00:00:00,51.72562875833334
2021-08-20 00:15:00,51.494409034027775
2021-08-20 00:30:00,51.51550590512821
2021-08-20 00:45:00,51.55681701736111
2021-08-20 01:00:00,51.570907787500005
2021-08-20 01:15:00,51.59879776893938
2021-08-20 01:30:00,51.52139689097222
2021-08-20 01:45:00,51.49892831153846
2021-08-20 02:00:00,51.46232755984849
2021-08-20 02:15:00,51.49566955075757
2021-08-20 02:30:00,51.56261284444444
2021-08-20 02:45:00,51.83621898916666
2021-08-20 03:00:00,52.15893985694444
2021-08-20 03:15:00,52.19262405625
2021-08-20 03:30:00,52.30979065448718
2021-08-20 03:45:00,52.34523240757576
2021-08-20 04:00:00,52.26733652291666
2021-08-20 04:15:00,52.29128399513889
2021-08-20 04:30:00,52.21557629230769
2021-08-20 04:45:00,52.19863498214285
2021-08-20 05:00:00,52.3524794969697
2021-08-20 05:15:00,52.39280956111112
2021-08-20 05:30:00,52.29651336089744
2021-08-20 05:45:00,52.34760250119047
2021-08-20 06:00:00,52.51205405486112
2021-08-20 06:15:00,52.35314109848485
2021-08-20 06:30:00,52.61237501666667
2021-08-20 06:45:00,52.65560776089744
2021-08-20 07:00:00,52.61879876500001
2021-08-20 07:15:00,52.60415683409092
2021-08-20 07:30:00,52.53551864513889
2021-08-20 07:45:00,52.43147926597222
2021-08-20 08:00:00,52.07145410512821
2021-08-20 08:15:00,51.80616527708332
2021-08-20 08:30:00,51.70499740576923
2021-08-20 08:45:00,51.67538929940476
2021-08-20 09:00:00,51.55881780757576
2021-08-20 09:15:00,51.32817733125
2021-08-20 09:30:00,51.14965601794871
2021-08-20 09:45:00,51.02190130128205
2021-08-20 10:00:00,50.86281330530303
2021-08-20 10:15:00,50.885055245833335
2021-08-20 10:30:00,50.94383702948718
2021-08-20 10:45:00,50.81524454318182
2021-08-20 11:00:00,51.03250174722223
2021-08-20 11:15:00,51.07382432291666
2021-08-20 11:30:00,51.26369393461538
2021-08-20 11:45:00,51.39281515625
2021-08-20 12:00:00,51.28313373916667
2021-08-20 12:15:00,51.41134841666667
2021-08-20 12:30:00,51.31681481527778
2021-08-20 12:45:00,51.47333445
2021-08-20 13:00:00,52.22750899318181
2021-08-20 13:15:00,51.44549701818182
2021-08-20 13:30:00,51.31439521666667
2021-08-20 13:45:00,51.29560193214286
2021-08-20 14:00:00,51.31258918263888
2021-08-20 14:15:00,51.172810982638886
2021-08-20 14:30:00,51.07457127692308
2021-08-20 14:45:00,51.13893679772728
2021-08-20 15:00:00,51.13629811527778
2021-08-20 15:15:00,51.19243180694445
2021-08-20 15:30:00,51.01879664551282
2021-08-20 15:45:00,51.237925
2021-08-20 16:00:00,51.13932640069444
2021-08-20 16:15:00,51.082781241666666
2021-08-20 16:30:00,51.00047582179487
2021-08-20 16:45:00,51.02603913333333
2021-08-20 17:00:00,51.22691158257576
2021-08-20 17:15:00,51.06134394166667
2021-08-20 17:30:00,50.96692784305555
2021-08-20 17:45:00,51.0014304125
2021-08-20 18:00:00,51.22325677954545
2021-08-20 18:15:00,51.522968520138896
2021-08-20 18:30:00,51.64264386346154
2021-08-20 18:45:00,51.55039628409091
2021-08-20 19:00:00,51.590817454166654
2021-08-20 19:15:00,51.58211121602564
2021-08-20 19:30:00,51.55144260897436
2021-08-20 19:45:00,51.60536964166667
2021-08-20 20:00:00,51.54714067013888
2021-08-20 20:15:00,51.55329819444445
2021-08-20 20:30:00,51.52256449423077
2021-08-20 20:45:00,51.55928298560605
2021-08-20 21:00:00,51.55961400909091
2021-08-20 21:15:00,51.58073017291667
2021-08-20 21:30:00,51.6298741576923
2021-08-20 21:45:00,51.48328009487179
2021-08-20 22:00:00,51.52878722727273
2021-08-20 22:15:00,51.48077293181818
2021-08-20 22:30:00,51.53396772152778
2021-08-20 22:45:00,51.48229178402778
2021-08-20 23:00:00,51.4826701801282
2021-08-20 23:15:00,51.46015352424242
2021-08-20 23:30:00,51.3963051361111
2021-08-20 23:45:00,51.543049121969695
2021-08-21 00:00:00,51.44800291458333
2021-08-21 00:15:00,51.51916606858974
2021-08-21 00:30:00,51.46696064880952
2021-08-21 00:45:00,51.581850411805554
2021-08-21 01:00:00,51.57049227083333
2021-08-21 01:15:00,51.56477892307692
2021-08-21 01:30:00,51.5224099827381
2021-08-21 01:45:00,51.61264754305555
2021-08-21 02:00:00,51.58792109513889
2021-08-21 02:15:00,51.58179675961538
2021-08-21 02:30:00,51.59585124393941
2021-08-21 02:45:00,51.627129178472224
2021-08-21 03:00:00,51.62693616388889
2021-08-21 03:15:00,51.567726254487184
2021-08-21 03:30:00,51.52508708333333
2021-08-21 03:45:00,51.5871375719697
2021-08-21 04:00:00,51.589024612121214
2021-08-21 04:15:00,51.67167677500001
2021-08-21 04:30:00,51.61524424871795
2021-08-21 04:45:00,51.59459780277778
2021-08-21 05:00:00,51.609959752777776
2021-08-21 05:15:00,51.61224146346153
2021-08-21 05:30:00,51.61341096130952
2021-08-21 05:45:00,51.53889966944445
2021-08-21 06:00:00,51.61656740833333
2021-08-21 06:15:00,51.51046862371795
2021-08-21 06:30:00,51.74784358106061
2021-08-21 06:45:00,51.68138681319444
2021-08-21 07:00:00,51.65717071944445
2021-08-21 07:15:00,51.61806773589744
2021-08-21 07:30:00,51.64461012727273
2021-08-21 07:45:00,51.74853514375
2021-08-21 08:00:00,51.721835775
2021-08-21 08:15:00,51.519918410256416
2021-08-21 08:30:00,51.51502906428571
2021-08-21 08:45:00,51.72183656363636
2021-08-21 09:00:00,51.51709817121212
2021-08-21 09:15:00,51.57451509652778
2021-08-21 09:30:00,51.49222392430556
2021-08-21 09:45:00,51.68434039500001
2021-08-21 10:00:00,51.52054071388888
2021-08-21 10:15:00,51.53620445064102
2021-08-21 10:30:00,51.459116521153845
2021-08-21 10:45:00,51.426362958333335
2021-08-21 11:00:00,51.46268814166667
2021-08-21 11:15:00,51.47880673589744
2021-08-21 11:30:00,51.50736250064103
2021-08-21 11:45:00,51.531774725
2021-08-21 12:00:00,51.58486865208334
2021-08-21 12:15:00,51.52955222948718
2021-08-21 12:30:00,51.55037172756411
2021-08-21 12:45:00,51.643977959848485
2021-08-21 13:00:00,51.62597425486111
2021-08-21 13:15:00,51.62328921666666
2021-08-21 13:30:00,51.57831724102565
2021-08-21 13:45:00,51.62660103787879
2021-08-21 14:00:00,51.58418353402778
2021-08-21 14:15:00,51.56680202291667
2021-08-21 14:30:00,51.479528833333326
2021-08-21 14:45:00,51.377941355
2021-08-21 15:00:00,51.49349271969697
2021-08-21 15:15:00,51.62778478263889
2021-08-21 15:30:00,51.55696425902778
2021-08-21 15:45:00,51.496647337820505
2021-08-21 16:00:00,51.51977449772728
2021-08-21 16:15:00,51.49465027013889
2021-08-21 16:30:00,51.396300263194455
2021-08-21 16:45:00,51.40444292307692
2021-08-21 17:00:00,51.49515222619048
2021-08-21 17:15:00,51.48570558030303
2021-08-21 17:30:00,51.407359569444445
2021-08-21 17:45:00,51.427521112820514
2021-08-21 18:00:00,51.43086170378788
2021-08-21 18:15:00,51.41030100454545
2021-08-21 18:30:00,51.52171939236111
2021-08-21 18:45:00,51.46811778125
2021-08-21 19:00:00,51.4978873826923
2021-08-21 19:15:00,51.56216072651516
2021-08-21 19:30:00,51.44453637196969
2021-08-21 19:45:00,51.500469340909085
2021-08-21 20:00:00,51.53848345902778
2021-08-21 20:15:00,52.126868091666665
2021-08-21 20:30:00,51.47835114305556
2021-08-21 20:45:00,51.46372059615384
2021-08-21 21:00:00,51.41741832142857
2021-08-21 21:15:00,51.37757209861112
2021-08-21 21:30:00,51.620594716666666
2021-08-21 21:45:00,51.52479984615385
2021-08-21 22:00:00,51.49686421153846
2021-08-21 22:15:00,51.470999015909086
