datetime,desk2_plug_power
2021-08-14 23:45:00,
2021-08-15 00:00:00,36.0072
2021-08-15 00:15:00,35.85391333333334
2021-08-15 00:30:00,35.76772666666667
2021-08-15 00:45:00,35.379506666666664
2021-08-15 01:00:00,35.37414666666667
2021-08-15 01:15:00,35.678533333333334
2021-08-15 01:30:00,35.42420666666667
2021-08-15 01:45:00,35.7497
2021-08-15 02:00:00,35.98129333333333
2021-08-15 02:15:00,35.52502666666667
2021-08-15 02:30:00,36.92924666666667
2021-08-15 02:45:00,36.38840666666667
2021-08-15 03:00:00,35.31102666666666
2021-08-15 03:15:00,35.48754
2021-08-15 03:30:00,35.84677333333333
2021-08-15 03:45:00,35.30518
2021-08-15 04:00:00,35.54257333333333
2021-08-15 04:15:00,36.4594
2021-08-15 04:30:00,35.583153333333335
2021-08-15 04:45:00,35.82324666666667
2021-08-15 05:00:00,36.03711333333333
2021-08-15 05:15:00,36.44124
2021-08-15 05:30:00,35.434740000000005
2021-08-15 05:45:00,35.73523333333333
2021-08-15 06:00:00,35.51585333333333
2021-08-15 06:15:00,36.00484666666667
2021-08-15 06:30:00,37.10815333333333
2021-08-15 06:45:00,36.027566666666665
2021-08-15 07:00:00,36.36478
2021-08-15 07:15:00,35.809066666666666
2021-08-15 07:30:00,35.012813333333334
2021-08-15 07:45:00,35.868766666666666
2021-08-15 08:00:00,35.46884
2021-08-15 08:15:00,168.95782
2021-08-15 08:30:00,177.08440000000002
2021-08-15 08:45:00,177.65593333333334
2021-08-15 09:00:00,178.19399333333334
2021-08-15 09:15:00,227.7890133333333
2021-08-15 09:30:00,231.21172
2021-08-15 09:45:00,231.9085533333333
2021-08-15 10:00:00,231.42784666666665
2021-08-15 10:15:00,231.2923933333333
2021-08-15 10:30:00,230.7261333333333
2021-08-15 10:45:00,230.9848
2021-08-15 11:00:00,231.23098666666667
2021-08-15 11:15:00,231.86892666666665
2021-08-15 11:30:00,230.98204
2021-08-15 11:45:00,230.71422666666663
2021-08-15 12:00:00,230.2683933333333
2021-08-15 12:15:00,230.97704666666667
2021-08-15 12:30:00,231.1774
2021-08-15 12:45:00,230.7457
2021-08-15 13:00:00,230.51584
2021-08-15 13:15:00,88.69834666666667
2021-08-15 13:30:00,78.74690000000001
2021-08-15 13:45:00,79.12664666666666
2021-08-15 14:00:00,78.87327333333333
2021-08-15 14:15:00,220.4236
2021-08-15 14:30:00,229.67206
2021-08-15 14:45:00,229.38147333333333
2021-08-15 15:00:00,229.63160666666667
2021-08-15 15:15:00,229.3462333333333
2021-08-15 15:30:00,229.54702666666665
2021-08-15 15:45:00,229.04649333333333
2021-08-15 16:00:00,229.5752533333333
2021-08-15 16:15:00,229.71858
2021-08-15 16:30:00,229.0775333333333
2021-08-15 16:45:00,229.3599933333333
2021-08-15 17:00:00,228.27636
2021-08-15 17:15:00,228.6583733333333
2021-08-15 17:30:00,229.6884
2021-08-15 17:45:00,228.96364666666665
2021-08-15 18:00:00,229.14711333333327
2021-08-15 18:15:00,188.49208
2021-08-15 18:30:00,185.63938
2021-08-15 18:45:00,187.2434
2021-08-15 19:00:00,187.61025333333333
2021-08-15 19:15:00,46.002833333333335
2021-08-15 19:30:00,35.537760000000006
2021-08-15 19:45:00,36.08415333333333
2021-08-15 20:00:00,36.03180666666667
2021-08-15 20:15:00,35.57365333333333
2021-08-15 20:30:00,36.26556666666667
2021-08-15 20:45:00,35.40248666666666
2021-08-15 21:00:00,35.17963333333333
2021-08-15 21:15:00,35.52299333333334
2021-08-15 21:30:00,35.356046666666664
2021-08-15 21:45:00,35.09076
2021-08-15 22:00:00,35.91728666666666
2021-08-15 22:15:00,35.74518
2021-08-15 22:30:00,35.62034666666667
2021-08-15 22:45:00,35.67749333333334
2021-08-15 23:00:00,35.904419999999995
2021-08-15 23:15:00,35.538106666666664
2021-08-15 23:30:00,35.51954666666666
2021-08-15 23:45:00,35.24198666666667
2021-08-16 00:00:00,36.13382
2021-08-16 00:15:00,36.00758
2021-08-16 00:30:00,36.17748666666667
2021-08-16 00:45:00,36.26526
2021-08-16 01:00:00,35.16623333333334
2021-08-16 01:15:00,35.96574
2021-08-16 01:30:00,35.334766666666674
2021-08-16 01:45:00,35.76795333333334
2021-08-16 02:00:00,35.97514
2021-08-16 02:15:00,35.5295
2021-08-16 02:30:00,35.42084
2021-08-16 02:45:00,34.95684666666667
2021-08-16 03:00:00,35.632113333333336
2021-08-16 03:15:00,35.953133333333334
2021-08-16 03:30:00,35.4683
2021-08-16 03:45:00,35.143966666666664
2021-08-16 04:00:00,36.12660666666667
2021-08-16 04:15:00,35.9234
2021-08-16 04:30:00,35.95578666666667
2021-08-16 04:45:00,35.91104666666667
2021-08-16 05:00:00,35.79192666666667
2021-08-16 05:15:00,35.27747333333333
2021-08-16 05:30:00,35.67236
2021-08-16 05:45:00,35.73211333333334
2021-08-16 06:00:00,35.87498
2021-08-16 06:15:00,35.18832666666666
2021-08-16 06:30:00,35.80074666666667
2021-08-16 06:45:00,35.75188
2021-08-16 07:00:00,36.36288666666667
2021-08-16 07:15:00,35.63422666666667
2021-08-16 07:30:00,36.338326666666674
2021-08-16 07:45:00,35.71036
2021-08-16 08:00:00,35.39296
2021-08-16 08:15:00,166.49652666666668
2021-08-16 08:30:00,175.33059999999998
2021-08-16 08:45:00,176.54300666666668
2021-08-16 09:00:00,175.77907333333332
2021-08-16 09:15:00,226.58076666666665
2021-08-16 09:30:00,230.17812
2021-08-16 09:45:00,228.96882
2021-08-16 10:00:00,228.85234666666668
2021-08-16 10:15:00,228.96025333333333
2021-08-16 10:30:00,229.36906
2021-08-16 10:45:00,228.62154
2021-08-16 11:00:00,229.03436
2021-08-16 11:15:00,228.73525333333333
2021-08-16 11:30:00,229.5720733333333
2021-08-16 11:45:00,228.48442666666668
2021-08-16 12:00:00,228.50861333333333
2021-08-16 12:15:00,228.69858
2021-08-16 12:30:00,229.47156
2021-08-16 12:45:00,229.26512666666667
2021-08-16 13:00:00,228.02088
2021-08-16 13:15:00,88.21613333333333
2021-08-16 13:30:00,78.52692
2021-08-16 13:45:00,78.29006666666668
2021-08-16 14:00:00,78.41464666666667
2021-08-16 14:15:00,214.58014
2021-08-16 14:30:00,224.70770666666667
2021-08-16 14:45:00,223.3027933333333
2021-08-16 15:00:00,223.7707
2021-08-16 15:15:00,222.6837333333333
2021-08-16 15:30:00,222.96246666666667
2021-08-16 15:45:00,222.0949733333333
2021-08-16 16:00:00,222.2475733333333
2021-08-16 16:15:00,223.6847733333333
2021-08-16 16:30:00,224.10102666666668
2021-08-16 16:45:00,222.52432666666667
2021-08-16 17:00:00,223.17048666666668
2021-08-16 17:15:00,223.91190666666668
2021-08-16 17:30:00,223.95062
2021-08-16 17:45:00,223.2354733333333
2021-08-16 18:00:00,224.22907333333333
2021-08-16 18:15:00,188.5074133333333
2021-08-16 18:30:00,185.3570733333333
2021-08-16 18:45:00,186.5378
2021-08-16 19:00:00,187.45768
2021-08-16 19:15:00,45.59648666666667
2021-08-16 19:30:00,35.170640000000006
2021-08-16 19:45:00,35.85708
2021-08-16 20:00:00,35.713386666666665
2021-08-16 20:15:00,35.587106666666664
2021-08-16 20:30:00,35.50744666666667
2021-08-16 20:45:00,35.89618
2021-08-16 21:00:00,35.85329333333333
2021-08-16 21:15:00,35.60299333333333
2021-08-16 21:30:00,36.22717333333333
2021-08-16 21:45:00,35.45882
2021-08-16 22:00:00,35.59975333333333
2021-08-16 22:15:00,35.72899333333333
2021-08-16 22:30:00,35.98226
2021-08-16 22:45:00,36.14073333333333
2021-08-16 23:00:00,35.468399999999995
2021-08-16 23:15:00,35.56424666666667
2021-08-16 23:30:00,36.15628666666667
2021-08-16 23:45:00,36.403400000000005
2021-08-17 00:00:00,36.16356
2021-08-17 00:15:00,35.36306666666667
2021-08-17 00:30:00,35.93485999999999
2021-08-17 00:45:00,34.83384
2021-08-17 01:00:00,35.543906666666665
2021-08-17 01:15:00,35.224873333333335
2021-08-17 01:30:00,35.628953333333335
2021-08-17 01:45:00,35.87844
2021-08-17 02:00:00,35.46592666666667
2021-08-17 02:15:00,36.27506
2021-08-17 02:30:00,35.30296666666666
2021-08-17 02:45:00,35.69968666666667
2021-08-17 03:00:00,35.97148
2021-08-17 03:15:00,35.48621333333333
2021-08-17 03:30:00,35.74034666666667
2021-08-17 03:45:00,35.485326666666666
2021-08-17 04:00:00,35.53373333333333
2021-08-17 04:15:00,36.56316
2021-08-17 04:30:00,35.43884
2021-08-17 04:45:00,35.54024666666667
2021-08-17 05:00:00,35.96138
2021-08-17 05:15:00,36.024786666666664
2021-08-17 05:30:00,36.19667333333334
2021-08-17 05:45:00,35.71456666666666
2021-08-17 06:00:00,35.74394666666667
2021-08-17 06:15:00,35.52722666666667
2021-08-17 06:30:00,35.494546666666665
2021-08-17 06:45:00,36.214513333333336
2021-08-17 07:00:00,35.59391333333333
2021-08-17 07:15:00,35.36396666666666
2021-08-17 07:30:00,35.44398
2021-08-17 07:45:00,35.05535999999999
2021-08-17 08:00:00,35.30922666666667
2021-08-17 08:15:00,166.68387333333334
2021-08-17 08:30:00,176.03634666666667
2021-08-17 08:45:00,174.85084
2021-08-17 09:00:00,176.22231333333332
2021-08-17 09:15:00,225.43682666666663
2021-08-17 09:30:00,230.07358666666667
2021-08-17 09:45:00,230.66982
2021-08-17 10:00:00,229.11274
2021-08-17 10:15:00,229.86497333333327
2021-08-17 10:30:00,229.72776
2021-08-17 10:45:00,229.59314666666663
2021-08-17 11:00:00,229.5625733333333
2021-08-17 11:15:00,230.1771
2021-08-17 11:30:00,228.6914
2021-08-17 11:45:00,228.75844
2021-08-17 12:00:00,229.59480666666667
2021-08-17 12:15:00,229.75511333333333
2021-08-17 12:30:00,229.7409133333333
2021-08-17 12:45:00,229.2435133333333
2021-08-17 13:00:00,229.86023333333333
2021-08-17 13:15:00,88.77718666666667
2021-08-17 13:30:00,78.84419333333334
2021-08-17 13:45:00,79.09648
2021-08-17 14:00:00,79.25244666666666
2021-08-17 14:15:00,220.1103533333333
2021-08-17 14:30:00,229.2467533333333
2021-08-17 14:45:00,228.8495
2021-08-17 15:00:00,227.94338666666667
2021-08-17 15:15:00,227.52892666666668
2021-08-17 15:30:00,227.64749333333333
2021-08-17 15:45:00,228.2239933333333
2021-08-17 16:00:00,227.59897333333336
2021-08-17 16:15:00,227.41714666666667
2021-08-17 16:30:00,226.54976666666667
2021-08-17 16:45:00,226.4913733333333
2021-08-17 17:00:00,227.3322333333333
2021-08-17 17:15:00,228.39154
2021-08-17 17:30:00,228.31484666666668
2021-08-17 17:45:00,228.03736666666663
2021-08-17 18:00:00,228.4446333333333
2021-08-17 18:15:00,189.7044
2021-08-17 18:30:00,185.9895133333333
2021-08-17 18:45:00,187.29435333333333
2021-08-17 19:00:00,187.87556
2021-08-17 19:15:00,45.48594666666666
2021-08-17 19:30:00,35.81374666666667
2021-08-17 19:45:00,35.56610666666666
2021-08-17 20:00:00,35.94484
2021-08-17 20:15:00,35.58982
2021-08-17 20:30:00,35.90475333333333
2021-08-17 20:45:00,36.46494666666667
2021-08-17 21:00:00,36.35758666666666
2021-08-17 21:15:00,35.8068
2021-08-17 21:30:00,36.31052666666667
2021-08-17 21:45:00,35.494440000000004
2021-08-17 22:00:00,36.31791333333333
2021-08-17 22:15:00,35.862653333333334
2021-08-17 22:30:00,35.60434
2021-08-17 22:45:00,35.29682666666667
2021-08-17 23:00:00,35.297646666666665
2021-08-17 23:15:00,35.249606666666665
2021-08-17 23:30:00,36.05954
2021-08-17 23:45:00,36.18681333333333
2021-08-18 00:00:00,35.32144
2021-08-18 00:15:00,35.64288666666666
2021-08-18 00:30:00,35.27702
2021-08-18 00:45:00,35.63623333333333
2021-08-18 01:00:00,35.4522
2021-08-18 01:15:00,35.872793333333334
2021-08-18 01:30:00,35.40754666666667
2021-08-18 01:45:00,36.09861333333333
2021-08-18 02:00:00,35.57552666666666
2021-08-18 02:15:00,35.518906666666666
2021-08-18 02:30:00,35.78220666666667
2021-08-18 02:45:00,36.07132
2021-08-18 03:00:00,35.25006666666666
2021-08-18 03:15:00,35.59966
2021-08-18 03:30:00,35.20750666666667
2021-08-18 03:45:00,35.29255333333333
2021-08-18 04:00:00,35.3669
2021-08-18 04:15:00,35.6529
2021-08-18 04:30:00,35.18188
2021-08-18 04:45:00,35.046746666666664
2021-08-18 05:00:00,35.38584
2021-08-18 05:15:00,36.15772666666667
2021-08-18 05:30:00,35.103359999999995
2021-08-18 05:45:00,34.94882666666667
2021-08-18 06:00:00,36.21426666666667
2021-08-18 06:15:00,34.91952666666667
2021-08-18 06:30:00,35.469953333333336
2021-08-18 06:45:00,35.696086666666666
2021-08-18 07:00:00,35.5439875
2021-08-18 07:15:00,35.06662142857143
2021-08-18 07:30:00,36.09605333333333
2021-08-18 07:45:00,35.70665999999999
2021-08-18 08:00:00,35.79739333333334
2021-08-18 08:15:00,166.40140666666667
2021-08-18 08:30:00,176.5021
2021-08-18 08:45:00,176.24931333333333
2021-08-18 09:00:00,175.7336
2021-08-18 09:15:00,225.89998666666668
2021-08-18 09:30:00,230.31984
2021-08-18 09:45:00,230.26816
2021-08-18 10:00:00,229.0941533333333
2021-08-18 10:15:00,230.24422
2021-08-18 10:30:00,229.4715733333333
2021-08-18 10:45:00,229.6664933333333
2021-08-18 11:00:00,229.14494
2021-08-18 11:15:00,228.89874
2021-08-18 11:30:00,228.1732333333333
2021-08-18 11:45:00,229.19403333333327
2021-08-18 12:00:00,229.54774
2021-08-18 12:15:00,229.65946
2021-08-18 12:30:00,229.47194666666667
2021-08-18 12:45:00,229.3379
2021-08-18 13:00:00,228.7779133333333
2021-08-18 13:15:00,88.46534
2021-08-18 13:30:00,78.66798666666666
2021-08-18 13:45:00,78.38906
2021-08-18 14:00:00,78.50204666666667
2021-08-18 14:15:00,219.50300666666664
2021-08-18 14:30:00,229.20532
2021-08-18 14:45:00,227.6801333333333
2021-08-18 15:00:00,228.7785533333333
2021-08-18 15:15:00,228.89374
2021-08-18 15:30:00,229.54960666666665
2021-08-18 15:45:00,228.72798
2021-08-18 16:00:00,229.14254
2021-08-18 16:15:00,229.6637333333333
2021-08-18 16:30:00,228.29502
2021-08-18 16:45:00,228.54738666666665
2021-08-18 17:00:00,228.84852
2021-08-18 17:15:00,229.47019333333336
2021-08-18 17:30:00,228.93751333333333
2021-08-18 17:45:00,229.4530333333333
2021-08-18 18:00:00,228.8672733333333
2021-08-18 18:15:00,190.35264
2021-08-18 18:30:00,188.01988666666665
2021-08-18 18:45:00,186.99924
2021-08-18 19:00:00,187.80352666666667
2021-08-18 19:15:00,45.94018666666667
2021-08-18 19:30:00,35.685813333333336
2021-08-18 19:45:00,35.96163333333333
2021-08-18 20:00:00,35.281420000000004
2021-08-18 20:15:00,35.88316
2021-08-18 20:30:00,35.04598
2021-08-18 20:45:00,36.04986
2021-08-18 21:00:00,35.6158
2021-08-18 21:15:00,35.20008666666667
2021-08-18 21:30:00,35.21024
2021-08-18 21:45:00,35.8507
2021-08-18 22:00:00,35.83096666666667
2021-08-18 22:15:00,35.363926666666664
2021-08-18 22:30:00,35.83542
2021-08-18 22:45:00,36.05502
2021-08-18 23:00:00,36.041273333333336
2021-08-18 23:15:00,35.757913333333335
2021-08-18 23:30:00,36.206066666666665
2021-08-18 23:45:00,36.14515333333334
2021-08-19 00:00:00,35.886026666666666
2021-08-19 00:15:00,35.74780666666666
2021-08-19 00:30:00,36.01942666666666
2021-08-19 00:45:00,35.8053
2021-08-19 01:00:00,34.977459999999994
2021-08-19 01:15:00,36.086133333333336
2021-08-19 01:30:00,35.84641333333333
2021-08-19 01:45:00,35.552566666666664
2021-08-19 02:00:00,35.72190666666667
2021-08-19 02:15:00,36.03746
2021-08-19 02:30:00,35.57423333333334
2021-08-19 02:45:00,35.88411333333333
2021-08-19 03:00:00,35.75503333333334
2021-08-19 03:15:00,35.43938
