datetime,1A-El-HWP
2021-08-16 13:45:00,54.05876824226191
2021-08-16 14:00:00,53.86708988749999
2021-08-16 14:15:00,54.93944483750001
2021-08-16 14:30:00,55.32076436346154
2021-08-16 14:45:00,54.560293031818176
2021-08-16 15:00:00,54.57382127083333
2021-08-16 15:15:00,54.58406605705128
2021-08-16 15:30:00,54.69134582884616
2021-08-16 15:45:00,55.6898135340909
2021-08-16 16:00:00,54.99234036597223
2021-08-16 16:15:00,56.33859705277777
2021-08-16 16:30:00,55.49131349545455
2021-08-16 16:45:00,54.82797601388888
2021-08-16 17:00:00,54.8583749673077
2021-08-16 17:15:00,55.005594833928576
2021-08-16 17:30:00,55.14369199236111
2021-08-16 17:45:00,56.43863281944444
2021-08-16 18:00:00,56.86791990576923
2021-08-16 18:15:00,55.660890462121216
2021-08-16 18:30:00,55.022741888888895
2021-08-16 18:45:00,54.67348481282051
2021-08-16 19:00:00,54.64268976410256
2021-08-16 19:15:00,54.60240183560607
2021-08-16 19:30:00,54.75429725416666
2021-08-16 19:45:00,54.73018396858974
2021-08-16 20:00:00,54.492681938095245
2021-08-16 20:15:00,54.65601710000001
2021-08-16 20:30:00,54.97458529871796
2021-08-16 20:45:00,55.14006901458334
2021-08-16 21:00:00,54.5191656725
2021-08-16 21:15:00,54.31741054848485
2021-08-16 21:30:00,54.43411424999999
2021-08-16 21:45:00,54.12632837430556
2021-08-16 22:00:00,54.22748317371794
2021-08-16 22:15:00,55.35974782976191
2021-08-16 22:30:00,57.42680393680556
2021-08-16 22:45:00,56.92163574027777
2021-08-16 23:00:00,56.68329856538461
2021-08-16 23:15:00,55.603304696969694
2021-08-16 23:30:00,58.00066528958333
2021-08-16 23:45:00,59.38280645512821
2021-08-17 00:00:00,57.814239891666666
2021-08-17 00:15:00,55.536549541666666
2021-08-17 00:30:00,54.90332420897436
2021-08-17 00:45:00,54.41632287727271
2021-08-17 01:00:00,54.15138895681819
2021-08-17 01:15:00,54.72611917291667
2021-08-17 01:30:00,54.69074215384615
2021-08-17 01:45:00,54.950511858333336
2021-08-17 02:00:00,55.0196471611111
2021-08-17 02:15:00,56.71603471944445
2021-08-17 02:30:00,56.08409593076923
2021-08-17 02:45:00,57.05788156388889
2021-08-17 03:00:00,57.86507490972223
2021-08-17 03:15:00,59.47968499743591
2021-08-17 03:30:00,59.83481511439395
2021-08-17 03:45:00,58.48013335138889
2021-08-17 04:00:00,56.76731902371795
2021-08-17 04:15:00,57.643592121428576
2021-08-17 04:30:00,56.48281094652777
2021-08-17 04:45:00,59.02668834930555
2021-08-17 05:00:00,58.26051980897436
2021-08-17 05:15:00,55.47433380454545
2021-08-17 05:30:00,54.65832663402778
2021-08-17 05:45:00,54.83436041089744
2021-08-17 06:00:00,54.76036438846154
2021-08-17 06:15:00,57.52983611363637
2021-08-17 06:30:00,59.228114044444446
2021-08-17 06:45:00,59.50704866282051
2021-08-17 07:00:00,58.39909894294871
2021-08-17 07:15:00,56.68874219702381
2021-08-17 07:30:00,58.47526564375
2021-08-17 07:45:00,57.35047973680556
2021-08-17 08:00:00,57.761756743939394
2021-08-17 08:15:00,58.78590472013889
2021-08-17 08:30:00,58.23801449358974
2021-08-17 08:45:00,58.62955987051282
2021-08-17 09:00:00,57.47106142424243
2021-08-17 09:15:00,55.681357586805554
2021-08-17 09:30:00,55.98038644871795
2021-08-17 09:45:00,55.48953366666667
2021-08-17 10:00:00,53.97110974722222
2021-08-17 10:15:00,54.10443596111111
2021-08-17 10:30:00,55.74160339038462
2021-08-17 10:45:00,54.355396067424245
2021-08-17 11:00:00,53.7994434263889
2021-08-17 11:15:00,53.53563004423077
2021-08-17 11:30:00,54.40894263928571
2021-08-17 11:45:00,54.20891962291668
2021-08-17 12:00:00,56.101485263461534
2021-08-17 12:15:00,56.17116202121213
2021-08-17 12:30:00,54.97079089305556
2021-08-17 12:45:00,55.51084576805555
2021-08-17 13:00:00,56.40720123541666
2021-08-17 13:15:00,55.574071069642855
2021-08-17 13:30:00,55.285677912500006
2021-08-17 13:45:00,55.22502298717949
2021-08-17 14:00:00,54.482495669696966
2021-08-17 14:15:00,54.32322542847222
2021-08-17 14:30:00,54.29450371
2021-08-17 14:45:00,54.37999627121212
2021-08-17 15:00:00,56.46291518257576
2021-08-17 15:15:00,57.10959054166667
2021-08-17 15:30:00,55.44004393910256
2021-08-17 15:45:00,54.83981014545454
2021-08-17 16:00:00,55.15266805208333
2021-08-17 16:15:00,55.13373704749999
2021-08-17 16:30:00,54.98510831363637
2021-08-17 16:45:00,57.25571275681818
2021-08-17 17:00:00,58.98184391388889
2021-08-17 17:15:00,58.93715311538462
2021-08-17 17:30:00,58.25501167045454
2021-08-17 17:45:00,57.69146916666666
2021-08-17 18:00:00,57.97002184861111
2021-08-17 18:15:00,57.40467448257575
2021-08-17 18:30:00,57.48638695454545
2021-08-17 18:45:00,56.58612033263889
2021-08-17 19:00:00,56.212500825
2021-08-17 19:15:00,55.640682231666666
2021-08-17 19:30:00,55.48926185530304
2021-08-17 19:45:00,55.19405711180556
2021-08-17 20:00:00,55.16590184236112
2021-08-17 20:15:00,55.41481122750001
2021-08-17 20:30:00,55.26296376136364
2021-08-17 20:45:00,54.85826318472223
2021-08-17 21:00:00,54.782786736666665
2021-08-17 21:15:00,54.87333370227273
2021-08-17 21:30:00,55.087492334027786
2021-08-17 21:45:00,55.385368195512825
2021-08-17 22:00:00,55.63841472045454
2021-08-17 22:15:00,55.18492179848485
2021-08-17 22:30:00,54.76604380972222
2021-08-17 22:45:00,54.85544382051282
2021-08-17 23:00:00,55.19174810757576
2021-08-17 23:15:00,55.46911230555555
2021-08-17 23:30:00,55.23960224871794
2021-08-17 23:45:00,55.30902528333333
2021-08-18 00:00:00,54.88399478560605
2021-08-18 00:15:00,55.29122584652777
2021-08-18 00:30:00,55.18657021736112
2021-08-18 00:45:00,57.68004745
2021-08-18 01:00:00,57.473810296969695
2021-08-18 01:15:00,58.07707845
2021-08-18 01:30:00,59.37553865
2021-08-18 01:45:00,59.323202737179486
2021-08-18 02:00:00,57.40533614166666
2021-08-18 02:15:00,58.29601467152778
2021-08-18 02:30:00,58.97257896527777
2021-08-18 02:45:00,59.15183165666666
2021-08-18 03:00:00,59.89840339166667
2021-08-18 03:15:00,59.353769925
2021-08-18 03:30:00,59.35404040384616
2021-08-18 03:45:00,59.17669287878788
2021-08-18 04:00:00,59.22172014652778
2021-08-18 04:15:00,58.90324428958334
2021-08-18 04:30:00,58.79431924393939
2021-08-18 04:45:00,58.38581575
2021-08-18 05:00:00,56.35206250984848
2021-08-18 05:15:00,57.93455033030303
2021-08-18 05:30:00,56.59574165138889
2021-08-18 05:45:00,55.15106590448717
2021-08-18 06:00:00,57.84898183030303
2021-08-18 06:15:00,58.51523878541667
2021-08-18 06:30:00,58.640116735256406
2021-08-18 06:45:00,58.67733401923077
2021-08-18 07:00:00,56.797830323484845
2021-08-18 07:15:00,55.43134498680556
2021-08-18 07:30:00,55.47334081666666
2021-08-18 07:45:00,57.420779
2021-08-18 08:00:00,57.840824321212125
2021-08-18 08:15:00,58.99816056388889
2021-08-18 08:30:00,58.34251341987179
2021-08-18 08:45:00,58.22522700151515
2021-08-18 09:00:00,57.92373566458334
2021-08-18 09:15:00,57.71859716388889
2021-08-18 09:30:00,57.86388869333333
2021-08-18 09:45:00,58.417766246527776
2021-08-18 10:00:00,58.869355298076925
2021-08-18 10:15:00,58.65572322857143
2021-08-18 10:30:00,58.66457611736112
2021-08-18 10:45:00,58.58384754090909
2021-08-18 11:00:00,57.98906876041666
2021-08-18 11:15:00,58.65248271833333
2021-08-18 11:30:00,58.31905714166666
2021-08-18 11:45:00,58.036290065972224
2021-08-18 12:00:00,57.0987917602564
2021-08-18 12:15:00,55.759401890909096
2021-08-18 12:30:00,54.906101165909085
2021-08-18 12:45:00,54.48144597847223
2021-08-18 13:00:00,55.39424378166666
2021-08-18 13:15:00,55.890347846969696
2021-08-18 13:30:00,57.73986740138889
2021-08-18 13:45:00,58.36387548055556
2021-08-18 14:00:00,57.40448518833333
2021-08-18 14:15:00,57.020111669696966
2021-08-18 14:30:00,56.920392831250005
2021-08-18 14:45:00,56.11977719642857
2021-08-18 15:00:00,55.94870292916666
2021-08-18 15:15:00,55.95951122884616
2021-08-18 15:30:00,54.56654250769231
2021-08-18 15:45:00,54.6864478871212
2021-08-18 16:00:00,54.87580389015152
2021-08-18 16:15:00,56.53608333124999
2021-08-18 16:30:00,56.123694891666666
2021-08-18 16:45:00,55.23033218666667
2021-08-18 17:00:00,55.276786475
2021-08-18 17:15:00,56.14754502222223
2021-08-18 17:30:00,57.491046035416666
2021-08-18 17:45:00,57.401692509166665
2021-08-18 18:00:00,58.69174741515151
2021-08-18 18:15:00,58.04318684791667
2021-08-18 18:30:00,56.4095745525
2021-08-18 18:45:00,54.93318904848484
2021-08-18 19:00:00,54.910171014393946
2021-08-18 19:15:00,55.85973937291667
2021-08-18 19:30:00,56.27366137916668
2021-08-18 19:45:00,58.20320003560607
2021-08-18 20:00:00,58.761965011538464
2021-08-18 20:15:00,58.23097017051281
2021-08-18 20:30:00,57.194965554545455
2021-08-18 20:45:00,56.80206079097223
2021-08-18 21:00:00,56.621225380769225
2021-08-18 21:15:00,56.07527344464285
2021-08-18 21:30:00,55.90841607575758
2021-08-18 21:45:00,55.51670503636364
2021-08-18 22:00:00,54.99842151250001
2021-08-18 22:15:00,55.74439752499999
2021-08-18 22:30:00,55.56947269545455
2021-08-18 22:45:00,54.88462080277777
2021-08-18 23:00:00,56.559118820833326
2021-08-18 23:15:00,55.89490055083333
2021-08-18 23:30:00,53.411317556818176
2021-08-18 23:45:00,54.28581406597223
2021-08-19 00:00:00,54.56533694166666
2021-08-19 00:15:00,53.624092939166665
2021-08-19 00:30:00,55.06088813181818
2021-08-19 00:45:00,55.35756588055555
2021-08-19 01:00:00,55.18822002692308
2021-08-19 01:15:00,55.313524308333335
2021-08-19 01:30:00,55.29888588055556
2021-08-19 01:45:00,55.12382307948719
2021-08-19 02:00:00,55.09213385178571
2021-08-19 02:15:00,54.99460018680556
2021-08-19 02:30:00,54.58708343194445
2021-08-19 02:45:00,54.70010744230769
2021-08-19 03:00:00,55.30318562051282
2021-08-19 03:15:00,55.16981425378789
2021-08-19 03:30:00,55.056144951388895
2021-08-19 03:45:00,55.25259628888889
2021-08-19 04:00:00,55.52514682333333
2021-08-19 04:15:00,56.43671660909092
2021-08-19 04:30:00,56.38935155486112
2021-08-19 04:45:00,56.61392879102565
2021-08-19 05:00:00,57.92233820583333
2021-08-19 05:15:00,57.53900248787879
2021-08-19 05:30:00,58.415081625
2021-08-19 05:45:00,57.09357146666667
2021-08-19 06:00:00,55.91385919924243
2021-08-19 06:15:00,55.061677672916666
2021-08-19 06:30:00,54.80165920128205
2021-08-19 06:45:00,56.44112761969697
2021-08-19 07:00:00,56.299291152083335
2021-08-19 07:15:00,56.59731968611111
2021-08-19 07:30:00,55.30947771025642
2021-08-19 07:45:00,56.11116398030303
2021-08-19 08:00:00,54.88712289444444
2021-08-19 08:15:00,55.67174273611111
2021-08-19 08:30:00,55.380265719444445
2021-08-19 08:45:00,55.34807954166668
2021-08-19 09:00:00,55.56104467878788
2021-08-19 09:15:00,55.08611651212121
2021-08-19 09:30:00,55.68512740069445
2021-08-19 09:45:00,53.84448737628205
2021-08-19 10:00:00,55.048505244696976
2021-08-19 10:15:00,55.324774175
2021-08-19 10:30:00,54.54305896319445
2021-08-19 10:45:00,58.8693307025
2021-08-19 11:00:00,59.39341737803029
2021-08-19 11:15:00,58.56766562847222
2021-08-19 11:30:00,56.876309426282056
2021-08-19 11:45:00,55.0584154780303
2021-08-19 12:00:00,54.26366297013889
2021-08-19 12:15:00,54.31327660128205
2021-08-19 12:30:00,54.55018864404762
2021-08-19 12:45:00,54.49061785833333
2021-08-19 13:00:00,54.32301784722223
2021-08-19 13:15:00,54.05605416858975
2021-08-19 13:30:00,54.471788625
2021-08-19 13:45:00,57.19810609722222
2021-08-19 14:00:00,57.9088583780303
2021-08-19 14:15:00,57.02102073541667
2021-08-19 14:30:00,56.043222376282046
2021-08-19 14:45:00,55.750045187121216
2021-08-19 15:00:00,55.31782664848485
2021-08-19 15:15:00,55.05477449513889
2021-08-19 15:30:00,55.31632867333333
2021-08-19 15:45:00,54.80885005530303
2021-08-19 16:00:00,54.945043938888894
2021-08-19 16:15:00,55.78880472638889
2021-08-19 16:30:00,55.76779413782052
2021-08-19 16:45:00,57.68506780902778
2021-08-19 17:00:00,56.42731988525641
2021-08-19 17:15:00,56.26111920064103
2021-08-19 17:30:00,56.36300404523809
2021-08-19 17:45:00,56.38931230069444
2021-08-19 18:00:00,56.26487220961538
2021-08-19 18:15:00,56.01910249038462
2021-08-19 18:30:00,55.571100481818185
2021-08-19 18:45:00,55.32083220347221
2021-08-19 19:00:00,55.005989425
2021-08-19 19:15:00,55.92430201041666
2021-08-19 19:30:00,54.17430639333334
2021-08-19 19:45:00,55.385847921212125
2021-08-19 20:00:00,57.59683915555555
2021-08-19 20:15:00,56.46256725763889
2021-08-19 20:30:00,55.434123315
2021-08-19 20:45:00,57.361876754545456
2021-08-19 21:00:00,56.90590440757576
2021-08-19 21:15:00,56.64665462361111
2021-08-19 21:30:00,55.51990226858974
2021-08-19 21:45:00,54.84568806136363
2021-08-19 22:00:00,54.47093143511904
2021-08-19 22:15:00,56.91467596388888
2021-08-19 22:30:00,57.70534172847223
2021-08-19 22:45:00,56.84752026730769
2021-08-19 23:00:00,55.87887658214286
2021-08-19 23:15:00,55.65183511944445
2021-08-19 23:30:00,57.32887020486112
2021-08-19 23:45:00,56.83486355897436
2021-08-20 00:00:00,57.0497262280303
2021-08-20 00:15:00,57.71043319444445
2021-08-20 00:30:00,56.25979589423077
2021-08-20 00:45:00,56.131689077777786
2021-08-20 01:00:00,56.152733776666665
2021-08-20 01:15:00,56.390928842424245
2021-08-20 01:30:00,57.87324760833334
2021-08-20 01:45:00,60.14207261410256
2021-08-20 02:00:00,59.72012400757576
2021-08-20 02:15:00,58.0266627189394
2021-08-20 02:30:00,56.69280399930556
2021-08-20 02:45:00,56.9067185725
2021-08-20 03:00:00,57.642097777777785
2021-08-20 03:15:00,58.12091586458333
2021-08-20 03:30:00,57.12788102564103
2021-08-20 03:45:00,58.15407251590909
2021-08-20 04:00:00,58.548794519696976
2021-08-20 04:15:00,57.89438085694445
2021-08-20 04:30:00,55.97389376153846
2021-08-20 04:45:00,56.05320385535714
2021-08-20 05:00:00,55.57012423333334
2021-08-20 05:15:00,54.99634570208334
2021-08-20 05:30:00,57.278913904487176
2021-08-20 05:45:00,56.98407145714285
2021-08-20 06:00:00,56.58379297291668
2021-08-20 06:15:00,56.03492895833333
2021-08-20 06:30:00,57.23668802083333
2021-08-20 06:45:00,57.8232314275641
2021-08-20 07:00:00,58.42944649166666
2021-08-20 07:15:00,58.520512500757576
2021-08-20 07:30:00,58.58339255833332
2021-08-20 07:45:00,58.20118966319445
2021-08-20 08:00:00,57.04208090384616
2021-08-20 08:15:00,56.7779680875
2021-08-20 08:30:00,57.61209935320512
2021-08-20 08:45:00,57.72296517678571
2021-08-20 09:00:00,57.095940135606064
2021-08-20 09:15:00,56.54132116111112
2021-08-20 09:30:00,56.69218271794871
2021-08-20 09:45:00,56.11107138653846
2021-08-20 10:00:00,56.79276161136364
2021-08-20 10:15:00,56.36568635138889
2021-08-20 10:30:00,56.32556374294871
2021-08-20 10:45:00,56.22893245984849
2021-08-20 11:00:00,56.37321431060607
2021-08-20 11:15:00,56.21128509097222
2021-08-20 11:30:00,56.35374220833333
2021-08-20 11:45:00,55.62425109236111
2021-08-20 12:00:00,55.21628714416666
2021-08-20 12:15:00,56.666543575
2021-08-20 12:30:00,56.032170916666665
2021-08-20 12:45:00,55.06019254166666
2021-08-20 13:00:00,54.24999004583333
2021-08-20 13:15:00,54.70654799848485
2021-08-20 13:30:00,54.0786467948718
2021-08-20 13:45:00,54.18183743988095
2021-08-20 14:00:00,54.531016576388886
2021-08-20 14:15:00,54.670006593055554
2021-08-20 14:30:00,55.39748467884616
2021-08-20 14:45:00,55.7182889969697
2021-08-20 15:00:00,55.67611604242425
2021-08-20 15:15:00,56.33965834375
2021-08-20 15:30:00,55.53722131730769
2021-08-20 15:45:00,55.57765257727272
2021-08-20 16:00:00,55.44525484930555
2021-08-20 16:15:00,54.74272403958333
2021-08-20 16:30:00,55.59508739487179
2021-08-20 16:45:00,55.98453599821429
2021-08-20 17:00:00,56.36324885454546
2021-08-20 17:15:00,55.60172936458333
2021-08-20 17:30:00,55.58130962361111
2021-08-20 17:45:00,55.922472485833325
2021-08-20 18:00:00,55.85831401515152
2021-08-20 18:15:00,56.37524438611111
2021-08-20 18:30:00,55.68892835064104
2021-08-20 18:45:00,56.1538308310606
2021-08-20 19:00:00,55.63938046388889
2021-08-20 19:15:00,55.98774294807692
2021-08-20 19:30:00,54.80388625
2021-08-20 19:45:00,55.037618520454544
2021-08-20 20:00:00,54.86550573541666
2021-08-20 20:15:00,55.04211017083333
2021-08-20 20:30:00,55.23133044615385
2021-08-20 20:45:00,54.43137907045455
2021-08-20 21:00:00,54.42745549772727
2021-08-20 21:15:00,54.70684972847221
2021-08-20 21:30:00,56.01390799294872
2021-08-20 21:45:00,58.09610103653847
2021-08-20 22:00:00,57.41273640681818
2021-08-20 22:15:00,55.07152112575757
2021-08-20 22:30:00,54.36572279166666
2021-08-20 22:45:00,54.14771990902778
2021-08-20 23:00:00,54.07806452628206
2021-08-20 23:15:00,55.19008631893939
2021-08-20 23:30:00,58.49778045
2021-08-20 23:45:00,58.48127361287879
2021-08-21 00:00:00,59.012476971527775
2021-08-21 00:15:00,59.291861201282046
2021-08-21 00:30:00,59.84431831726191
2021-08-21 00:45:00,59.98998931388888
2021-08-21 01:00:00,59.43964242013889
2021-08-21 01:15:00,58.31925082884615
2021-08-21 01:30:00,57.45131542202381
2021-08-21 01:45:00,57.39989806041667
2021-08-21 02:00:00,57.6205030125
2021-08-21 02:15:00,57.3443019897436
2021-08-21 02:30:00,57.310729725
2021-08-21 02:45:00,57.4968811
2021-08-21 03:00:00,56.69896627222223
2021-08-21 03:15:00,56.83453461025642
2021-08-21 03:30:00,57.24031851416667
2021-08-21 03:45:00,58.27000659393939
2021-08-21 04:00:00,56.518206309090914
2021-08-21 04:15:00,56.44128050277778
2021-08-21 04:30:00,56.11107631217949
2021-08-21 04:45:00,56.73580678333334
2021-08-21 05:00:00,56.578665725
2021-08-21 05:15:00,56.47596673269232
2021-08-21 05:30:00,56.66224163452381
2021-08-21 05:45:00,56.03595098125
2021-08-21 06:00:00,56.41344490138889
2021-08-21 06:15:00,56.56704560705129
2021-08-21 06:30:00,56.9572639469697
2021-08-21 06:45:00,56.74308376319444
2021-08-21 07:00:00,57.33740410763889
2021-08-21 07:15:00,57.84566847564103
2021-08-21 07:30:00,57.76212355
2021-08-21 07:45:00,57.058759556944445
2021-08-21 08:00:00,56.74913432291666
2021-08-21 08:15:00,55.081459015384624
2021-08-21 08:30:00,54.58203544107143
2021-08-21 08:45:00,54.77723936666666
2021-08-21 09:00:00,55.37293489848485
2021-08-21 09:15:00,55.71062295069444
2021-08-21 09:30:00,57.83202983611111
2021-08-21 09:45:00,57.76258326166667
2021-08-21 10:00:00,57.88041427986111
2021-08-21 10:15:00,57.90484759615384
2021-08-21 10:30:00,57.88522757243589
2021-08-21 10:45:00,57.60089103988095
2021-08-21 11:00:00,56.18428242916666
2021-08-21 11:15:00,55.39101903461538
2021-08-21 11:30:00,56.35848921602564
2021-08-21 11:45:00,56.93645809015152
2021-08-21 12:00:00,57.83180475486112
2021-08-21 12:15:00,55.26298194102564
2021-08-21 12:30:00,54.294847792307685
2021-08-21 12:45:00,55.69364343939394
2021-08-21 13:00:00,57.5856142701389
2021-08-21 13:15:00,58.6113523147436
2021-08-21 13:30:00,58.679819365384624
2021-08-21 13:45:00,57.07690206515151
2021-08-21 14:00:00,56.2520027
2021-08-21 14:15:00,55.36551334444445
2021-08-21 14:30:00,54.993269015277775
2021-08-21 14:45:00,57.00662074333333
2021-08-21 15:00:00,58.10215389772728
2021-08-21 15:15:00,57.139277402777786
2021-08-21 15:30:00,57.12384112083333
2021-08-21 15:45:00,56.829420397435904
2021-08-21 16:00:00,58.62077167651515
2021-08-21 16:15:00,59.00727701111112
2021-08-21 16:30:00,59.08155722569444
2021-08-21 16:45:00,57.60815316410257
2021-08-21 17:00:00,57.0335120621795
2021-08-21 17:15:00,57.048168381818186
2021-08-21 17:30:00,57.50135894444444
2021-08-21 17:45:00,58.66150472435898
2021-08-21 18:00:00,58.617150940151525
2021-08-21 18:15:00,58.48509816969697
2021-08-21 18:30:00,56.976688808333336
2021-08-21 18:45:00,56.103295583333335
2021-08-21 19:00:00,56.065800282051285
2021-08-21 19:15:00,55.99993687651515
2021-08-21 19:30:00,57.22961740227274
2021-08-21 19:45:00,58.60565421969697
2021-08-21 20:00:00,57.92509430902779
2021-08-21 20:15:00,55.07377330833333
2021-08-21 20:30:00,54.31774808402778
2021-08-21 20:45:00,54.12489042115384
2021-08-21 21:00:00,54.69672011488096
2021-08-21 21:15:00,56.37977266805556
2021-08-21 21:30:00,58.49750542569444
2021-08-21 21:45:00,55.81652810384615
2021-08-21 22:00:00,54.3923007724359
2021-08-21 22:15:00,54.49532005984848
