datetime,1B-SAT-1
2021-08-15 13:15:00,16.079819999999998
2021-08-15 13:30:00,15.614493333333334
2021-08-15 13:45:00,15.98342
2021-08-15 14:00:00,16.445006666666664
2021-08-15 14:15:00,16.71442
2021-08-15 14:30:00,16.68134
2021-08-15 14:45:00,15.80616
2021-08-15 15:00:00,15.098513333333331
2021-08-15 15:15:00,14.701933333333333
2021-08-15 15:30:00,14.922413333333331
2021-08-15 15:45:00,15.321973333333334
2021-08-15 16:00:00,15.746086666666669
2021-08-15 16:15:00,16.181666666666665
2021-08-15 16:30:00,16.473366666666667
2021-08-15 16:45:00,16.96088
2021-08-15 17:00:00,17.335446666666666
2021-08-15 17:15:00,17.817113333333335
2021-08-15 17:30:00,18.156793333333333
2021-08-15 17:45:00,18.29917333333333
2021-08-15 18:00:00,18.2859
2021-08-15 18:15:00,18.354546666666668
2021-08-15 18:30:00,18.349966666666667
2021-08-15 18:45:00,18.243526666666664
2021-08-15 19:00:00,18.10276
2021-08-15 19:15:00,18.335846666666665
2021-08-15 19:30:00,18.28492
2021-08-15 19:45:00,18.716573333333333
2021-08-15 20:00:00,19.788286666666668
2021-08-15 20:15:00,20.60173333333333
2021-08-15 20:30:00,21.106573333333337
2021-08-15 20:45:00,21.043413333333337
2021-08-15 21:00:00,20.46806
2021-08-15 21:15:00,19.787966666666662
2021-08-15 21:30:00,19.233653333333333
2021-08-15 21:45:00,18.91896
2021-08-15 22:00:00,18.658686666666664
2021-08-15 22:15:00,18.52404
2021-08-15 22:30:00,18.428166666666662
2021-08-15 22:45:00,18.35363333333333
2021-08-15 23:00:00,18.271986666666667
2021-08-15 23:15:00,18.230486666666668
2021-08-15 23:30:00,18.150013333333337
2021-08-15 23:45:00,18.13944
2021-08-16 00:00:00,18.1369
2021-08-16 00:15:00,18.154846666666668
2021-08-16 00:30:00,18.18547333333333
2021-08-16 00:45:00,18.21018
2021-08-16 01:00:00,18.23614
2021-08-16 01:15:00,18.37066
2021-08-16 01:30:00,18.476286666666667
2021-08-16 01:45:00,18.52022
2021-08-16 02:00:00,18.50671333333333
2021-08-16 02:15:00,18.4156
2021-08-16 02:30:00,18.385466666666662
2021-08-16 02:45:00,18.37844
2021-08-16 03:00:00,18.33818
2021-08-16 03:15:00,18.298773333333333
2021-08-16 03:30:00,18.27054
2021-08-16 03:45:00,18.24484
2021-08-16 04:00:00,18.22102
2021-08-16 04:15:00,18.236393333333336
2021-08-16 04:30:00,18.31441333333333
2021-08-16 04:45:00,18.312546666666663
2021-08-16 05:00:00,18.31404
2021-08-16 05:15:00,18.307033333333333
2021-08-16 05:30:00,18.30293333333333
2021-08-16 05:45:00,18.30435333333333
2021-08-16 06:00:00,18.25616
2021-08-16 06:15:00,18.2866
2021-08-16 06:30:00,18.33148
2021-08-16 06:45:00,18.334846666666667
2021-08-16 07:00:00,18.30565333333333
2021-08-16 07:15:00,18.05061333333333
2021-08-16 07:30:00,18.03831333333333
2021-08-16 07:45:00,18.28166666666667
2021-08-16 08:00:00,18.74586
2021-08-16 08:15:00,18.962613333333337
2021-08-16 08:30:00,18.65731333333333
2021-08-16 08:45:00,18.42035333333333
2021-08-16 09:00:00,18.33656
2021-08-16 09:15:00,18.30821333333333
2021-08-16 09:30:00,18.410653333333336
2021-08-16 09:45:00,18.57339333333333
2021-08-16 10:00:00,18.809086666666666
2021-08-16 10:15:00,18.952286666666662
2021-08-16 10:30:00,19.042906666666667
2021-08-16 10:45:00,18.65907333333333
2021-08-16 11:00:00,14.851386666666668
2021-08-16 11:15:00,13.69554
2021-08-16 11:30:00,14.756573333333334
2021-08-16 11:45:00,15.938306666666668
2021-08-16 12:00:00,17.35073333333333
2021-08-16 12:15:00,16.878233333333334
2021-08-16 12:30:00,16.65268
2021-08-16 12:45:00,16.07146
2021-08-16 13:00:00,15.400333333333332
2021-08-16 13:15:00,15.26164
2021-08-16 13:30:00,15.71508
2021-08-16 13:45:00,16.14648
2021-08-16 14:00:00,16.48884
2021-08-16 14:15:00,16.2141
2021-08-16 14:30:00,16.728833333333334
2021-08-16 14:45:00,17.083813333333335
2021-08-16 15:00:00,17.531940000000002
2021-08-16 15:15:00,16.299186666666667
2021-08-16 15:30:00,16.82554
2021-08-16 15:45:00,17.151026666666667
2021-08-16 16:00:00,17.480653333333333
2021-08-16 16:15:00,17.796993333333333
2021-08-16 16:30:00,17.962766666666667
2021-08-16 16:45:00,18.200766666666667
2021-08-16 17:00:00,18.37699333333333
2021-08-16 17:15:00,18.508840000000003
2021-08-16 17:30:00,18.18977333333333
2021-08-16 17:45:00,18.118206666666666
2021-08-16 18:00:00,18.648886666666662
2021-08-16 18:15:00,17.71684
2021-08-16 18:30:00,15.373606666666666
2021-08-16 18:45:00,14.281246666666668
2021-08-16 19:00:00,14.0086
2021-08-16 19:15:00,14.311986666666666
2021-08-16 19:30:00,14.71376
2021-08-16 19:45:00,15.218
2021-08-16 20:00:00,15.643786666666667
2021-08-16 20:15:00,16.192613333333334
2021-08-16 20:30:00,16.539046666666668
2021-08-16 20:45:00,17.114633333333334
2021-08-16 21:00:00,17.40162666666667
2021-08-16 21:15:00,17.88968
2021-08-16 21:30:00,19.370046666666667
2021-08-16 21:45:00,20.613826666666668
2021-08-16 22:00:00,21.322906666666665
2021-08-16 22:15:00,21.43922
2021-08-16 22:30:00,20.95713333333333
2021-08-16 22:45:00,20.18342
2021-08-16 23:00:00,19.530486666666665
2021-08-16 23:15:00,18.980353333333333
2021-08-16 23:30:00,18.59852
2021-08-16 23:45:00,18.28986
2021-08-17 00:00:00,18.11499333333333
2021-08-17 00:15:00,18.064166666666665
2021-08-17 00:30:00,18.10183333333333
2021-08-17 00:45:00,18.16988
2021-08-17 01:00:00,18.19498
2021-08-17 01:15:00,18.248093333333333
2021-08-17 01:30:00,18.24572
2021-08-17 01:45:00,18.207986666666667
2021-08-17 02:00:00,18.26302666666667
2021-08-17 02:15:00,18.289593333333336
2021-08-17 02:30:00,18.28802
2021-08-17 02:45:00,18.239826666666666
2021-08-17 03:00:00,18.233040000000003
2021-08-17 03:15:00,18.274946666666665
2021-08-17 03:30:00,18.292166666666667
2021-08-17 03:45:00,18.360406666666663
2021-08-17 04:00:00,18.372153333333333
2021-08-17 04:15:00,18.39031333333333
2021-08-17 04:30:00,18.3939
2021-08-17 04:45:00,18.387486666666668
2021-08-17 05:00:00,18.402606666666667
2021-08-17 05:15:00,18.335853333333333
2021-08-17 05:30:00,18.328413333333337
2021-08-17 05:45:00,18.28305333333333
2021-08-17 06:00:00,18.28956
2021-08-17 06:15:00,18.25424
2021-08-17 06:30:00,18.226166666666664
2021-08-17 06:45:00,18.26221333333333
2021-08-17 07:00:00,18.239686666666667
2021-08-17 07:15:00,18.0163
2021-08-17 07:30:00,17.986159999999998
2021-08-17 07:45:00,18.47526
2021-08-17 08:00:00,18.75584
2021-08-17 08:15:00,18.73071333333333
2021-08-17 08:30:00,18.457446666666662
2021-08-17 08:45:00,18.25762
2021-08-17 09:00:00,18.190746666666666
2021-08-17 09:15:00,18.28946
2021-08-17 09:30:00,18.402046666666667
2021-08-17 09:45:00,18.48468666666667
2021-08-17 10:00:00,18.51826
2021-08-17 10:15:00,18.6285
2021-08-17 10:30:00,18.687046666666667
2021-08-17 10:45:00,18.73343333333333
2021-08-17 11:00:00,18.736373333333333
2021-08-17 11:15:00,18.74472666666667
2021-08-17 11:30:00,18.767706666666665
2021-08-17 11:45:00,18.86939333333333
2021-08-17 12:00:00,17.463553333333333
2021-08-17 12:15:00,13.55358
2021-08-17 12:30:00,12.92834
2021-08-17 12:45:00,13.722086666666666
2021-08-17 13:00:00,15.4205
2021-08-17 13:15:00,17.146366666666665
2021-08-17 13:30:00,17.05574
2021-08-17 13:45:00,17.15238
2021-08-17 14:00:00,16.61204
2021-08-17 14:15:00,15.994313333333334
2021-08-17 14:30:00,16.84814
2021-08-17 14:45:00,16.878733333333333
2021-08-17 15:00:00,17.835493333333332
2021-08-17 15:15:00,17.597886666666668
2021-08-17 15:30:00,18.401106666666667
2021-08-17 15:45:00,18.52624
2021-08-17 16:00:00,18.47433333333333
2021-08-17 16:15:00,18.31698
2021-08-17 16:30:00,18.04207333333333
2021-08-17 16:45:00,18.296646666666668
2021-08-17 17:00:00,18.566546666666667
2021-08-17 17:15:00,18.16148666666667
2021-08-17 17:30:00,18.16658
2021-08-17 17:45:00,18.64931333333333
2021-08-17 18:00:00,17.759286666666664
2021-08-17 18:15:00,18.07835333333333
2021-08-17 18:30:00,15.478613333333334
2021-08-17 18:45:00,14.658453333333334
2021-08-17 19:00:00,14.853773333333333
2021-08-17 19:15:00,16.213919999999998
2021-08-17 19:30:00,18.809966666666664
2021-08-17 19:45:00,20.348706666666665
2021-08-17 20:00:00,20.23168
2021-08-17 20:15:00,19.3291
2021-08-17 20:30:00,18.575646666666668
2021-08-17 20:45:00,18.07265333333333
2021-08-17 21:00:00,17.754520000000003
2021-08-17 21:15:00,17.6984
2021-08-17 21:30:00,17.96676
2021-08-17 21:45:00,18.19838
2021-08-17 22:00:00,18.332733333333337
2021-08-17 22:15:00,18.39015333333333
2021-08-17 22:30:00,18.395253333333336
2021-08-17 22:45:00,18.35579333333333
2021-08-17 23:00:00,18.39147333333333
2021-08-17 23:15:00,18.34532
2021-08-17 23:30:00,18.32199333333333
2021-08-17 23:45:00,18.28126
2021-08-18 00:00:00,18.24835333333333
2021-08-18 00:15:00,18.186206666666667
2021-08-18 00:30:00,18.15329333333333
2021-08-18 00:45:00,18.15442
2021-08-18 01:00:00,18.223506666666665
2021-08-18 01:15:00,18.25511333333333
2021-08-18 01:30:00,18.29878666666667
2021-08-18 01:45:00,18.358146666666663
2021-08-18 02:00:00,18.41274
2021-08-18 02:15:00,18.49668666666667
2021-08-18 02:30:00,18.569086666666667
2021-08-18 02:45:00,18.55408
2021-08-18 03:00:00,18.51277333333333
2021-08-18 03:15:00,18.46869333333333
2021-08-18 03:30:00,18.417046666666668
2021-08-18 03:45:00,18.33758
2021-08-18 04:00:00,18.28928
2021-08-18 04:15:00,18.19808
2021-08-18 04:30:00,18.14399333333333
2021-08-18 04:45:00,18.14302
2021-08-18 05:00:00,18.154613333333337
2021-08-18 05:15:00,18.208720000000003
2021-08-18 05:30:00,18.22704
2021-08-18 05:45:00,18.2223
2021-08-18 06:00:00,18.19922
2021-08-18 06:15:00,18.26782
2021-08-18 06:30:00,18.298206666666665
2021-08-18 06:45:00,18.344246666666667
2021-08-18 07:00:00,18.361975
2021-08-18 07:15:00,18.251335714285712
2021-08-18 07:30:00,18.080613333333336
2021-08-18 07:45:00,18.29276
2021-08-18 08:00:00,18.472906666666667
2021-08-18 08:15:00,18.5408
2021-08-18 08:30:00,18.816893333333333
2021-08-18 08:45:00,18.87494
2021-08-18 09:00:00,18.79988
2021-08-18 09:15:00,18.73831333333333
2021-08-18 09:30:00,18.72311333333333
2021-08-18 09:45:00,18.649206666666668
2021-08-18 10:00:00,18.802886666666662
2021-08-18 10:15:00,19.5858
2021-08-18 10:30:00,19.483386666666664
2021-08-18 10:45:00,15.408613333333331
2021-08-18 11:00:00,13.57364
2021-08-18 11:15:00,12.70268
2021-08-18 11:30:00,13.77872
2021-08-18 11:45:00,16.44626
2021-08-18 12:00:00,17.110866666666666
2021-08-18 12:15:00,19.235966666666663
2021-08-18 12:30:00,21.089406666666665
2021-08-18 12:45:00,20.77693333333333
2021-08-18 13:00:00,14.56004
2021-08-18 13:15:00,12.665313333333334
2021-08-18 13:30:00,12.165553333333332
2021-08-18 13:45:00,11.950173333333334
2021-08-18 14:00:00,11.921126666666668
2021-08-18 14:15:00,12.13836
2021-08-18 14:30:00,12.361646666666667
2021-08-18 14:45:00,12.610306666666668
2021-08-18 15:00:00,13.217586666666667
2021-08-18 15:15:00,14.08944
2021-08-18 15:30:00,14.764393333333334
2021-08-18 15:45:00,15.447826666666666
2021-08-18 16:00:00,15.95022
2021-08-18 16:15:00,16.435326666666665
2021-08-18 16:30:00,17.02892
2021-08-18 16:45:00,17.14528
2021-08-18 17:00:00,17.908546666666666
2021-08-18 17:15:00,17.83691333333333
2021-08-18 17:30:00,18.563206666666662
2021-08-18 17:45:00,18.001086666666666
2021-08-18 18:00:00,18.422766666666668
2021-08-18 18:15:00,18.98629333333333
2021-08-18 18:30:00,20.73298
2021-08-18 18:45:00,16.89716
2021-08-18 19:00:00,15.135693333333334
2021-08-18 19:15:00,14.2589
2021-08-18 19:30:00,13.933113333333331
2021-08-18 19:45:00,13.656666666666666
2021-08-18 20:00:00,13.724073333333331
2021-08-18 20:15:00,13.889613333333331
2021-08-18 20:30:00,14.19312
2021-08-18 20:45:00,14.442586666666667
2021-08-18 21:00:00,14.781566666666668
2021-08-18 21:15:00,15.04414
2021-08-18 21:30:00,15.26932
2021-08-18 21:45:00,15.39542
2021-08-18 22:00:00,15.48616
2021-08-18 22:15:00,15.658546666666666
2021-08-18 22:30:00,15.957906666666668
2021-08-18 22:45:00,16.4418
2021-08-18 23:00:00,17.26452
2021-08-18 23:15:00,18.183806666666666
2021-08-18 23:30:00,18.74944
2021-08-18 23:45:00,18.786493333333333
2021-08-19 00:00:00,18.6261
2021-08-19 00:15:00,18.546413333333337
2021-08-19 00:30:00,18.533106666666665
2021-08-19 00:45:00,18.48168
2021-08-19 01:00:00,18.45606666666667
2021-08-19 01:15:00,16.49495333333333
2021-08-19 01:30:00,13.487453333333333
2021-08-19 01:45:00,12.661653333333334
2021-08-19 02:00:00,12.241073333333333
2021-08-19 02:15:00,11.987773333333331
2021-08-19 02:30:00,11.846193333333334
2021-08-19 02:45:00,11.7663
2021-08-19 03:00:00,11.649473333333331
2021-08-19 03:15:00,11.577153333333332
2021-08-19 03:30:00,11.596173333333333
2021-08-19 03:45:00,11.54734
2021-08-19 04:00:00,11.514553333333334
2021-08-19 04:15:00,11.501893333333332
2021-08-19 04:30:00,11.497533333333331
2021-08-19 04:45:00,11.55258
2021-08-19 05:00:00,11.516566666666668
2021-08-19 05:15:00,11.621933333333336
2021-08-19 05:30:00,11.586133333333333
2021-08-19 05:45:00,11.608426666666666
2021-08-19 06:00:00,11.597413333333332
2021-08-19 06:15:00,11.713153333333333
2021-08-19 06:30:00,11.87366
2021-08-19 06:45:00,11.70954
2021-08-19 07:00:00,11.611953333333334
2021-08-19 07:15:00,11.66412
2021-08-19 07:30:00,12.290746666666667
2021-08-19 07:45:00,12.5179
2021-08-19 08:00:00,12.402726666666666
2021-08-19 08:15:00,12.162606666666669
2021-08-19 08:30:00,12.099513333333334
2021-08-19 08:45:00,11.830493333333331
2021-08-19 09:00:00,11.62804
2021-08-19 09:15:00,11.30278
2021-08-19 09:30:00,11.293466666666664
2021-08-19 09:45:00,11.31358
2021-08-19 10:00:00,11.3218
2021-08-19 10:15:00,11.30812
2021-08-19 10:30:00,11.397953333333334
2021-08-19 10:45:00,11.452166666666669
2021-08-19 11:00:00,11.473426666666668
2021-08-19 11:15:00,11.336566666666666
2021-08-19 11:30:00,10.899693333333332
2021-08-19 11:45:00,10.680773333333333
2021-08-19 12:00:00,10.600066666666669
2021-08-19 12:15:00,10.571966666666668
2021-08-19 12:30:00,10.569886666666669
2021-08-19 12:45:00,10.49346
2021-08-19 13:00:00,10.553533333333332
2021-08-19 13:15:00,10.59404
2021-08-19 13:30:00,10.595613333333334
2021-08-19 13:45:00,10.645066666666668
2021-08-19 14:00:00,10.681046666666669
2021-08-19 14:15:00,10.683586666666669
2021-08-19 14:30:00,10.8152
2021-08-19 14:45:00,10.859826666666669
2021-08-19 15:00:00,10.876146666666669
2021-08-19 15:15:00,10.983773333333334
2021-08-19 15:30:00,11.079433333333332
2021-08-19 15:45:00,11.122533333333331
2021-08-19 16:00:00,11.182453333333337
2021-08-19 16:15:00,11.222886666666666
2021-08-19 16:30:00,11.301653333333332
2021-08-19 16:45:00,11.33122
2021-08-19 17:00:00,11.30352
2021-08-19 17:15:00,11.402286666666669
2021-08-19 17:30:00,11.487133333333334
2021-08-19 17:45:00,11.884766666666668
2021-08-19 18:00:00,14.028546666666667
2021-08-19 18:15:00,14.890513333333333
2021-08-19 18:30:00,15.174813333333333
2021-08-19 18:45:00,14.786733333333334
2021-08-19 19:00:00,13.48026
2021-08-19 19:15:00,13.06286
2021-08-19 19:30:00,12.597733333333334
2021-08-19 19:45:00,12.275806666666666
2021-08-19 20:00:00,12.064553333333333
2021-08-19 20:15:00,11.82894
2021-08-19 20:30:00,11.845193333333333
2021-08-19 20:45:00,11.877406666666667
2021-08-19 21:00:00,11.859053333333332
2021-08-19 21:15:00,11.81152
2021-08-19 21:30:00,11.614313333333332
2021-08-19 21:45:00,11.66512
2021-08-19 22:00:00,11.554313333333337
2021-08-19 22:15:00,11.64204
2021-08-19 22:30:00,11.678586666666666
2021-08-19 22:45:00,11.731573333333332
2021-08-19 23:00:00,11.740373333333334
2021-08-19 23:15:00,11.68244
2021-08-19 23:30:00,11.51942
2021-08-19 23:45:00,11.582826666666667
2021-08-20 00:00:00,11.60214
2021-08-20 00:15:00,11.719006666666669
2021-08-20 00:30:00,11.593613333333334
2021-08-20 00:45:00,11.608846666666668
2021-08-20 01:00:00,11.801606666666666
2021-08-20 01:15:00,12.456646666666668
2021-08-20 01:30:00,13.836813333333334
2021-08-20 01:45:00,14.394086666666665
2021-08-20 02:00:00,14.761033333333334
2021-08-20 02:15:00,15.081946666666664
2021-08-20 02:30:00,15.35032
2021-08-20 02:45:00,16.01672
2021-08-20 03:00:00,16.40852
2021-08-20 03:15:00,16.33894666666667
2021-08-20 03:30:00,16.481666666666666
2021-08-20 03:45:00,16.570493333333335
2021-08-20 04:00:00,16.710353333333334
2021-08-20 04:15:00,16.82442
2021-08-20 04:30:00,16.91237333333333
2021-08-20 04:45:00,17.009586666666667
2021-08-20 05:00:00,17.094686666666668
2021-08-20 05:15:00,17.15243333333333
2021-08-20 05:30:00,17.273973333333334
2021-08-20 05:45:00,17.30232
2021-08-20 06:00:00,17.36976
2021-08-20 06:15:00,17.460106666666665
2021-08-20 06:30:00,17.501753333333333
2021-08-20 06:45:00,17.562066666666666
2021-08-20 07:00:00,17.62264
2021-08-20 07:15:00,17.690006666666665
2021-08-20 07:30:00,18.12798666666667
2021-08-20 07:45:00,18.798146666666664
2021-08-20 08:00:00,19.44823333333333
2021-08-20 08:15:00,20.114686666666667
2021-08-20 08:30:00,20.51447333333333
2021-08-20 08:45:00,20.64906
2021-08-20 09:00:00,20.73847333333333
2021-08-20 09:15:00,20.83691333333333
2021-08-20 09:30:00,20.994586666666667
2021-08-20 09:45:00,21.145126666666663
2021-08-20 10:00:00,21.29147333333333
2021-08-20 10:15:00,21.393833333333337
2021-08-20 10:30:00,21.447746666666667
2021-08-20 10:45:00,21.534213333333337
2021-08-20 11:00:00,21.527326666666667
2021-08-20 11:15:00,21.28838
2021-08-20 11:30:00,20.614946666666665
2021-08-20 11:45:00,19.973466666666663
2021-08-20 12:00:00,19.609266666666667
2021-08-20 12:15:00,19.32632
2021-08-20 12:30:00,18.898986666666666
2021-08-20 12:45:00,18.61552
2021-08-20 13:00:00,17.092006666666666
2021-08-20 13:15:00,17.81858
2021-08-20 13:30:00,17.7029
2021-08-20 13:45:00,17.75372666666667
2021-08-20 14:00:00,17.8397
2021-08-20 14:15:00,17.914226666666664
2021-08-20 14:30:00,17.937313333333336
2021-08-20 14:45:00,17.957446666666666
2021-08-20 15:00:00,17.976546666666668
2021-08-20 15:15:00,17.994233333333334
2021-08-20 15:30:00,18.015786666666667
2021-08-20 15:45:00,18.09093333333333
2021-08-20 16:00:00,18.15419333333333
2021-08-20 16:15:00,18.146073333333337
2021-08-20 16:30:00,18.14608
2021-08-20 16:45:00,18.199306666666665
2021-08-20 17:00:00,18.26448
2021-08-20 17:15:00,18.33576
2021-08-20 17:30:00,18.37892
2021-08-20 17:45:00,18.387446666666666
2021-08-20 18:00:00,18.37435333333333
2021-08-20 18:15:00,18.3684
2021-08-20 18:30:00,18.09772
2021-08-20 18:45:00,17.61501333333333
2021-08-20 19:00:00,17.236246666666666
2021-08-20 19:15:00,17.038413333333335
2021-08-20 19:30:00,17.236839999999997
2021-08-20 19:45:00,17.73522
2021-08-20 20:00:00,18.109106666666666
2021-08-20 20:15:00,18.3126
2021-08-20 20:30:00,18.34106
2021-08-20 20:45:00,18.32674
2021-08-20 21:00:00,18.29129333333333
2021-08-20 21:15:00,18.305
2021-08-20 21:30:00,18.31284
2021-08-20 21:45:00,18.3346
2021-08-20 22:00:00,18.31064
2021-08-20 22:15:00,18.272846666666663
2021-08-20 22:30:00,18.244786666666663
2021-08-20 22:45:00,18.199853333333333
2021-08-20 23:00:00,18.201006666666668
2021-08-20 23:15:00,18.17866
2021-08-20 23:30:00,18.19526
2021-08-20 23:45:00,18.209306666666667
2021-08-21 00:00:00,18.247433333333333
2021-08-21 00:15:00,18.27613333333333
2021-08-21 00:30:00,18.277026666666664
2021-08-21 00:45:00,18.300653333333333
2021-08-21 01:00:00,18.25306
2021-08-21 01:15:00,18.322353333333336
2021-08-21 01:30:00,18.327673333333333
2021-08-21 01:45:00,18.32128
2021-08-21 02:00:00,18.29973333333333
2021-08-21 02:15:00,18.28998
2021-08-21 02:30:00,18.292666666666666
2021-08-21 02:45:00,18.328993333333337
2021-08-21 03:00:00,18.31986
2021-08-21 03:15:00,18.32162
2021-08-21 03:30:00,18.347753333333333
2021-08-21 03:45:00,18.30524666666667
2021-08-21 04:00:00,18.2931
2021-08-21 04:15:00,18.31474
2021-08-21 04:30:00,18.32402666666667
2021-08-21 04:45:00,18.337726666666665
2021-08-21 05:00:00,18.355466666666665
2021-08-21 05:15:00,18.376666666666665
2021-08-21 05:30:00,18.37055333333333
2021-08-21 05:45:00,18.35483333333333
2021-08-21 06:00:00,18.36868
2021-08-21 06:15:00,18.32246
2021-08-21 06:30:00,18.332606666666667
2021-08-21 06:45:00,18.347226666666664
2021-08-21 07:00:00,18.342766666666662
2021-08-21 07:15:00,18.316986666666665
2021-08-21 07:30:00,18.381106666666668
2021-08-21 07:45:00,18.548006666666662
2021-08-21 08:00:00,18.578306666666663
2021-08-21 08:15:00,18.550193333333333
2021-08-21 08:30:00,18.690006666666665
2021-08-21 08:45:00,18.55056666666667
2021-08-21 09:00:00,18.340526666666666
2021-08-21 09:15:00,18.27216
2021-08-21 09:30:00,18.19318666666667
2021-08-21 09:45:00,18.20734
2021-08-21 10:00:00,18.24645333333333
2021-08-21 10:15:00,18.233386666666668
2021-08-21 10:30:00,18.30203333333333
2021-08-21 10:45:00,18.38016
2021-08-21 11:00:00,18.46162
2021-08-21 11:15:00,18.47668666666667
2021-08-21 11:30:00,18.43171333333333
2021-08-21 11:45:00,18.334786666666663
2021-08-21 12:00:00,18.308566666666668
2021-08-21 12:15:00,18.187446666666663
2021-08-21 12:30:00,18.163046666666663
2021-08-21 12:45:00,18.23442
2021-08-21 13:00:00,18.342113333333337
2021-08-21 13:15:00,18.40917333333333
2021-08-21 13:30:00,18.428106666666668
2021-08-21 13:45:00,18.477246666666662
2021-08-21 14:00:00,18.49188
2021-08-21 14:15:00,18.56459333333333
2021-08-21 14:30:00,18.53272
2021-08-21 14:45:00,18.415686666666662
2021-08-21 15:00:00,18.33562
2021-08-21 15:15:00,18.30672666666667
2021-08-21 15:30:00,18.282466666666668
2021-08-21 15:45:00,18.29212
2021-08-21 16:00:00,18.25482
2021-08-21 16:15:00,18.27676
2021-08-21 16:30:00,18.27468
2021-08-21 16:45:00,18.298246666666667
2021-08-21 17:00:00,18.36134666666667
2021-08-21 17:15:00,18.47227333333333
2021-08-21 17:30:00,18.526226666666663
2021-08-21 17:45:00,18.556926666666666
2021-08-21 18:00:00,18.513753333333337
2021-08-21 18:15:00,18.41713333333333
2021-08-21 18:30:00,18.024366666666666
2021-08-21 18:45:00,17.147846666666666
2021-08-21 19:00:00,16.352
2021-08-21 19:15:00,16.361900000000002
2021-08-21 19:30:00,16.383779999999998
2021-08-21 19:45:00,16.768826666666666
2021-08-21 20:00:00,17.37986
2021-08-21 20:15:00,17.910386666666668
2021-08-21 20:30:00,18.1872
2021-08-21 20:45:00,18.30742
2021-08-21 21:00:00,18.314126666666667
2021-08-21 21:15:00,18.314686666666667
2021-08-21 21:30:00,18.279746666666664
2021-08-21 21:45:00,18.243426666666668
2021-08-21 22:00:00,18.23644
2021-08-21 22:15:00,18.229126666666662
2021-08-21 22:30:00,18.246233333333336
2021-08-21 22:45:00,18.23096
2021-08-21 23:00:00,18.229033333333337
2021-08-21 23:15:00,18.2347
2021-08-21 23:30:00,18.2117
2021-08-21 23:45:00,18.23443333333333
2021-08-22 00:00:00,18.267706666666665
2021-08-22 00:15:00,18.275666666666663
2021-08-22 00:30:00,18.306140000000003
2021-08-22 00:45:00,18.32133333333333
2021-08-22 01:00:00,18.316133333333333
2021-08-22 01:15:00,18.31879333333333
2021-08-22 01:30:00,18.362926666666667
2021-08-22 01:45:00,18.36781333333333
2021-08-22 02:00:00,18.37073333333333
2021-08-22 02:15:00,18.32761333333333
2021-08-22 02:30:00,18.27422
2021-08-22 02:45:00,18.27449333333333
2021-08-22 03:00:00,18.246613333333336
2021-08-22 03:15:00,18.33218
2021-08-22 03:30:00,18.36649333333333
2021-08-22 03:45:00,18.382673333333333
2021-08-22 04:00:00,18.39730666666667
2021-08-22 04:15:00,18.35494
2021-08-22 04:30:00,18.33673333333333
2021-08-22 04:45:00,18.303800000000003
2021-08-22 05:00:00,18.296006666666667
2021-08-22 05:15:00,18.288273333333333
2021-08-22 05:30:00,18.29976
2021-08-22 05:45:00,18.33371333333333
