datetime,1B-El-CHWP
2021-08-16 13:45:00,55.47493238154762
2021-08-16 14:00:00,55.54377852222223
2021-08-16 14:15:00,55.10226056111111
2021-08-16 14:30:00,54.93453291538462
2021-08-16 14:45:00,54.89972435454546
2021-08-16 15:00:00,55.67964671111111
2021-08-16 15:15:00,55.17124161153846
2021-08-16 15:30:00,55.435910277564105
2021-08-16 15:45:00,55.47496889469698
2021-08-16 16:00:00,55.404916106944434
2021-08-16 16:15:00,55.17395075347223
2021-08-16 16:30:00,55.15652672424242
2021-08-16 16:45:00,55.36726344652777
2021-08-16 17:00:00,55.77709625064103
2021-08-16 17:15:00,55.94500988095238
2021-08-16 17:30:00,55.80623626388888
2021-08-16 17:45:00,55.95915348819445
2021-08-16 18:00:00,56.55718526153846
2021-08-16 18:15:00,58.49078240681819
2021-08-16 18:30:00,59.47144750208333
2021-08-16 18:45:00,59.55080841923076
2021-08-16 19:00:00,59.39154288974359
2021-08-16 19:15:00,58.917849840151526
2021-08-16 19:30:00,58.517035096527785
2021-08-16 19:45:00,58.05816738717949
2021-08-16 20:00:00,58.09971803809525
2021-08-16 20:15:00,58.3594606361111
2021-08-16 20:30:00,58.35771793076923
2021-08-16 20:45:00,58.49115168402778
2021-08-16 21:00:00,58.46002203416667
2021-08-16 21:15:00,58.323759406818176
2021-08-16 21:30:00,58.50853521944444
2021-08-16 21:45:00,58.53491044027778
2021-08-16 22:00:00,58.4037095673077
2021-08-16 22:15:00,57.53558184880952
2021-08-16 22:30:00,56.88282838402778
2021-08-16 22:45:00,57.29864817361111
2021-08-16 23:00:00,58.10133514935898
2021-08-16 23:15:00,58.37050647651515
2021-08-16 23:30:00,58.574179065972224
2021-08-16 23:45:00,57.80907603397436
2021-08-17 00:00:00,57.41260289761904
2021-08-17 00:15:00,58.07071763680555
2021-08-17 00:30:00,59.061051212179486
2021-08-17 00:45:00,56.08581819090909
2021-08-17 01:00:00,54.94326354236111
2021-08-17 01:15:00,54.90666582986111
2021-08-17 01:30:00,54.83601947692308
2021-08-17 01:45:00,54.83594053511904
2021-08-17 02:00:00,54.92840621944444
2021-08-17 02:15:00,55.01275738541667
2021-08-17 02:30:00,55.02452205320513
2021-08-17 02:45:00,54.94426092222222
2021-08-17 03:00:00,54.94562632291667
2021-08-17 03:15:00,54.880750331410255
2021-08-17 03:30:00,54.791379856060615
2021-08-17 03:45:00,54.920961302777776
2021-08-17 04:00:00,54.88745339294872
2021-08-17 04:15:00,54.84003425714285
2021-08-17 04:30:00,54.86828602361111
2021-08-17 04:45:00,54.90903700347223
2021-08-17 05:00:00,54.8096231698718
2021-08-17 05:15:00,54.87651312045454
2021-08-17 05:30:00,54.76969370208332
2021-08-17 05:45:00,54.76420924102565
2021-08-17 06:00:00,54.75375872948718
2021-08-17 06:15:00,54.58350267045454
2021-08-17 06:30:00,54.69299101111111
2021-08-17 06:45:00,54.53277730256411
2021-08-17 07:00:00,54.42734546858974
2021-08-17 07:15:00,54.38221106190476
2021-08-17 07:30:00,54.68203706111111
2021-08-17 07:45:00,54.876697261111104
2021-08-17 08:00:00,55.06425088484848
2021-08-17 08:15:00,55.24068024375
2021-08-17 08:30:00,55.26968029615385
2021-08-17 08:45:00,55.67492446410256
2021-08-17 09:00:00,56.44662003636363
2021-08-17 09:15:00,56.36645571458333
2021-08-17 09:30:00,56.14509127500001
2021-08-17 09:45:00,55.7596428625
2021-08-17 10:00:00,55.890207064583336
2021-08-17 10:15:00,55.929599478205134
2021-08-17 10:30:00,56.09588600769231
2021-08-17 10:45:00,56.04261397272728
2021-08-17 11:00:00,56.08535661458333
2021-08-17 11:15:00,56.45170479358974
2021-08-17 11:30:00,56.65766748988095
2021-08-17 11:45:00,56.78529387083333
2021-08-17 12:00:00,60.299215284615386
2021-08-17 12:15:00,59.71039968181819
2021-08-17 12:30:00,58.0338567
2021-08-17 12:45:00,56.558168381250006
2021-08-17 13:00:00,56.11934472777778
2021-08-17 13:15:00,57.07538601130953
2021-08-17 13:30:00,56.84977208402778
2021-08-17 13:45:00,57.07501369807692
2021-08-17 14:00:00,57.48334085
2021-08-17 14:15:00,56.869533618750005
2021-08-17 14:30:00,57.0609390075
2021-08-17 14:45:00,56.68163267651516
2021-08-17 15:00:00,57.048450196969696
2021-08-17 15:15:00,56.569986665277774
2021-08-17 15:30:00,56.62533833141026
2021-08-17 15:45:00,56.75702586969697
2021-08-17 16:00:00,56.611711103472224
2021-08-17 16:15:00,56.67327556333333
2021-08-17 16:30:00,56.46371639015152
2021-08-17 16:45:00,56.4524249
2021-08-17 17:00:00,57.22582425138889
2021-08-17 17:15:00,57.00813156217949
2021-08-17 17:30:00,56.629160537121216
2021-08-17 17:45:00,57.22736684772727
2021-08-17 18:00:00,56.56215412361112
2021-08-17 18:15:00,58.093504386363634
2021-08-17 18:30:00,58.36794605075758
2021-08-17 18:45:00,57.84419094444444
2021-08-17 19:00:00,57.09807571180556
2021-08-17 19:15:00,56.48152410583333
2021-08-17 19:30:00,56.35114893181819
2021-08-17 19:45:00,56.19231854375
2021-08-17 20:00:00,56.05094905256411
2021-08-17 20:15:00,55.94680563000001
2021-08-17 20:30:00,56.0656041280303
2021-08-17 20:45:00,56.2881237625
2021-08-17 21:00:00,56.33334084166667
2021-08-17 21:15:00,56.414149439393945
2021-08-17 21:30:00,56.41836167708333
2021-08-17 21:45:00,56.25678005512821
2021-08-17 22:00:00,55.87327369772727
2021-08-17 22:15:00,55.88685364848486
2021-08-17 22:30:00,55.90792188819445
2021-08-17 22:45:00,55.86339590320513
2021-08-17 23:00:00,55.82934968939394
2021-08-17 23:15:00,56.02472803402778
2021-08-17 23:30:00,55.9548768551282
2021-08-17 23:45:00,55.78940278484849
2021-08-18 00:00:00,55.66248927196969
2021-08-18 00:15:00,55.25598862986112
2021-08-18 00:30:00,54.840610486111125
2021-08-18 00:45:00,54.672424749166666
2021-08-18 01:00:00,55.00131048333333
2021-08-18 01:15:00,55.16981127708333
2021-08-18 01:30:00,54.97566857628205
2021-08-18 01:45:00,54.935315972435895
2021-08-18 02:00:00,54.876316262121215
2021-08-18 02:15:00,55.63497935625
2021-08-18 02:30:00,55.52350257847223
2021-08-18 02:45:00,55.77121654621212
2021-08-18 03:00:00,55.55620755984849
2021-08-18 03:15:00,55.389033945833326
2021-08-18 03:30:00,54.74507348525641
2021-08-18 03:45:00,55.02162056969696
2021-08-18 04:00:00,55.18104593055556
2021-08-18 04:15:00,54.96857128958333
2021-08-18 04:30:00,54.90195215833333
2021-08-18 04:45:00,54.84340768974359
2021-08-18 05:00:00,55.51620000227273
2021-08-18 05:15:00,55.29427876212121
2021-08-18 05:30:00,55.28259663125
2021-08-18 05:45:00,55.63273849230769
2021-08-18 06:00:00,55.78137061515152
2021-08-18 06:15:00,55.63866048124999
2021-08-18 06:30:00,55.486889886538464
2021-08-18 06:45:00,55.37646986217949
2021-08-18 07:00:00,55.31789187272727
2021-08-18 07:15:00,55.24233387708333
2021-08-18 07:30:00,55.32676919743589
2021-08-18 07:45:00,55.11538910681818
2021-08-18 08:00:00,55.18210581287879
2021-08-18 08:15:00,54.74919049166667
2021-08-18 08:30:00,55.21118222435897
2021-08-18 08:45:00,55.00185919848485
2021-08-18 09:00:00,54.85753270069444
2021-08-18 09:15:00,55.13623997986111
2021-08-18 09:30:00,55.071891055
2021-08-18 09:45:00,54.92761094444444
2021-08-18 10:00:00,54.65503090769229
2021-08-18 10:15:00,55.16097030238095
2021-08-18 10:30:00,59.12019916319445
2021-08-18 10:45:00,59.86626907954545
2021-08-18 11:00:00,59.90820366458333
2021-08-18 11:15:00,60.028219400833336
2021-08-18 11:30:00,55.63384444090909
2021-08-18 11:45:00,55.17114785625
2021-08-18 12:00:00,55.03114278076923
2021-08-18 12:15:00,55.0773828128788
2021-08-18 12:30:00,54.88376037954546
2021-08-18 12:45:00,58.18323735277777
2021-08-18 13:00:00,59.839492891666666
2021-08-18 13:15:00,59.56157294166667
2021-08-18 13:30:00,59.25245838958333
2021-08-18 13:45:00,59.02660715694444
2021-08-18 14:00:00,58.25064482878789
2021-08-18 14:15:00,57.79599835833333
2021-08-18 14:30:00,57.66418765763888
2021-08-18 14:45:00,56.644732427976194
2021-08-18 15:00:00,55.88830956527777
2021-08-18 15:15:00,55.71330075064103
2021-08-18 15:30:00,55.77766644743589
2021-08-18 15:45:00,55.68286783560606
2021-08-18 16:00:00,55.66138016136363
2021-08-18 16:15:00,55.592052529166665
2021-08-18 16:30:00,55.53489679166668
2021-08-18 16:45:00,55.120053170000006
2021-08-18 17:00:00,55.39948898636365
2021-08-18 17:15:00,55.02442148333333
2021-08-18 17:30:00,55.62097087243589
2021-08-18 17:45:00,55.14629406969697
2021-08-18 18:00:00,55.413205975
2021-08-18 18:15:00,55.31698017361111
2021-08-18 18:30:00,55.37785750666667
2021-08-18 18:45:00,55.84701132878788
2021-08-18 19:00:00,56.54627479375
2021-08-18 19:15:00,56.748891377777774
2021-08-18 19:30:00,56.87646081416666
2021-08-18 19:45:00,56.4413141030303
2021-08-18 20:00:00,56.24737868333333
2021-08-18 20:15:00,55.959289374358974
2021-08-18 20:30:00,55.79867394090909
2021-08-18 20:45:00,55.61932509166666
2021-08-18 21:00:00,55.444921055128205
2021-08-18 21:15:00,55.25113966845238
2021-08-18 21:30:00,55.4963476840909
2021-08-18 21:45:00,55.33617519545454
2021-08-18 22:00:00,55.23487093472223
2021-08-18 22:15:00,55.16002901833333
2021-08-18 22:30:00,55.04846236287879
2021-08-18 22:45:00,54.968545659027775
2021-08-18 23:00:00,54.99767765277778
2021-08-18 23:15:00,55.08208752666667
2021-08-18 23:30:00,55.01952561590909
2021-08-18 23:45:00,55.047272872916665
2021-08-19 00:00:00,54.95837317916666
2021-08-19 00:15:00,54.946426399242426
2021-08-19 00:30:00,55.14487038863637
2021-08-19 00:45:00,55.04467355486111
2021-08-19 01:00:00,55.1209918878205
2021-08-19 01:15:00,58.860148413888886
2021-08-19 01:30:00,58.12866269652778
2021-08-19 01:45:00,57.88784850641026
2021-08-19 02:00:00,57.77032690476191
2021-08-19 02:15:00,57.66314149236111
2021-08-19 02:30:00,57.70793205208333
2021-08-19 02:45:00,57.705305631410255
2021-08-19 03:00:00,57.70540578589744
2021-08-19 03:15:00,57.54094150757575
2021-08-19 03:30:00,57.59590175
2021-08-19 03:45:00,57.53709065625
2021-08-19 04:00:00,57.4209154175
2021-08-19 04:15:00,57.42991968636363
2021-08-19 04:30:00,57.25683853055555
2021-08-19 04:45:00,57.31058012307692
2021-08-19 05:00:00,57.21059359545455
2021-08-19 05:15:00,57.2152019
2021-08-19 05:30:00,57.14402760555556
2021-08-19 05:45:00,57.13134446923077
2021-08-19 06:00:00,56.90254574318181
2021-08-19 06:15:00,56.79149467222223
2021-08-19 06:30:00,57.06178334551282
2021-08-19 06:45:00,57.03573674242425
2021-08-19 07:00:00,56.95049598680556
2021-08-19 07:15:00,56.8432492974359
2021-08-19 07:30:00,57.258286526282056
2021-08-19 07:45:00,57.32696787424243
2021-08-19 08:00:00,57.52031297222222
2021-08-19 08:15:00,57.58603816805555
2021-08-19 08:30:00,57.7428331986111
2021-08-19 08:45:00,57.68150467
2021-08-19 09:00:00,57.655703471212114
2021-08-19 09:15:00,57.49072606590908
2021-08-19 09:30:00,57.340944943055554
2021-08-19 09:45:00,57.31806458333334
2021-08-19 10:00:00,57.402722902272735
2021-08-19 10:15:00,57.16476105416666
2021-08-19 10:30:00,57.40772760347222
2021-08-19 10:45:00,57.38527111833334
2021-08-19 11:00:00,57.25174651136364
2021-08-19 11:15:00,59.745604121527776
2021-08-19 11:30:00,59.86882496845238
2021-08-19 11:45:00,59.866105275
2021-08-19 12:00:00,59.97551738611111
2021-08-19 12:15:00,59.98380847243589
2021-08-19 12:30:00,59.939848638690485
2021-08-19 12:45:00,59.9088732423611
2021-08-19 13:00:00,59.70442207986111
2021-08-19 13:15:00,59.65205273461539
2021-08-19 13:30:00,59.55573245416666
2021-08-19 13:45:00,59.36546589305556
2021-08-19 14:00:00,59.25649064545455
2021-08-19 14:15:00,59.11612941944444
2021-08-19 14:30:00,58.92106352692308
2021-08-19 14:45:00,59.44342482727273
2021-08-19 15:00:00,58.168858152272726
2021-08-19 15:15:00,57.81472645416667
2021-08-19 15:30:00,57.59242909249999
2021-08-19 15:45:00,57.50428850530304
2021-08-19 16:00:00,57.58264196319445
2021-08-19 16:15:00,57.37583087569445
2021-08-19 16:30:00,57.00947927820513
2021-08-19 16:45:00,57.0051365486111
2021-08-19 17:00:00,56.85465103846154
2021-08-19 17:15:00,56.76794234230769
2021-08-19 17:30:00,56.74312285119048
2021-08-19 17:45:00,54.96863585763888
2021-08-19 18:00:00,54.62986264935898
2021-08-19 18:15:00,54.76153172179488
2021-08-19 18:30:00,55.17165160378788
2021-08-19 18:45:00,56.06374197430555
2021-08-19 19:00:00,55.82847682884615
2021-08-19 19:15:00,56.16211189791667
2021-08-19 19:30:00,56.30036499500001
2021-08-19 19:45:00,56.60659506439394
2021-08-19 20:00:00,56.65866892361112
2021-08-19 20:15:00,56.68235336736111
2021-08-19 20:30:00,56.544007995
2021-08-19 20:45:00,56.72860316136364
2021-08-19 21:00:00,56.87860965530303
2021-08-19 21:15:00,56.917591833333326
2021-08-19 21:30:00,56.79810876923078
2021-08-19 21:45:00,56.72833076136365
2021-08-19 22:00:00,56.60660133869048
2021-08-19 22:15:00,56.68559582291667
2021-08-19 22:30:00,56.68996548333333
2021-08-19 22:45:00,56.65126591153846
2021-08-19 23:00:00,56.750743150000005
2021-08-19 23:15:00,56.74739693749999
2021-08-19 23:30:00,56.678492185416665
2021-08-19 23:45:00,56.59276189807692
2021-08-20 00:00:00,56.640716103787874
2021-08-20 00:15:00,56.65137621875
2021-08-20 00:30:00,56.76441285961539
2021-08-20 00:45:00,56.6145834611111
2021-08-20 01:00:00,56.5988632325
2021-08-20 01:15:00,55.14696291742425
2021-08-20 01:30:00,55.15036172083333
2021-08-20 01:45:00,55.14833565128205
2021-08-20 02:00:00,55.40542260530303
2021-08-20 02:15:00,55.234140329545454
2021-08-20 02:30:00,55.17204658333333
2021-08-20 02:45:00,55.11470240999999
2021-08-20 03:00:00,55.13441370277778
2021-08-20 03:15:00,55.22877163888888
2021-08-20 03:30:00,55.04899321602564
2021-08-20 03:45:00,54.99308513939393
2021-08-20 04:00:00,54.998576540972216
2021-08-20 04:15:00,55.04184895763888
2021-08-20 04:30:00,55.194102624358976
2021-08-20 04:45:00,55.0352718297619
2021-08-20 05:00:00,54.92560748939393
2021-08-20 05:15:00,55.16296741666665
2021-08-20 05:30:00,54.78937618525641
2021-08-20 05:45:00,54.85901984464285
2021-08-20 06:00:00,54.73799876111112
2021-08-20 06:15:00,54.53974466060606
2021-08-20 06:30:00,54.65117265138889
2021-08-20 06:45:00,54.59126212435898
2021-08-20 07:00:00,54.758818256666665
2021-08-20 07:15:00,54.94811656893939
2021-08-20 07:30:00,54.949118068055554
2021-08-20 07:45:00,54.76908928333333
2021-08-20 08:00:00,54.92427098653847
2021-08-20 08:15:00,54.84092550694445
2021-08-20 08:30:00,55.07886496282052
2021-08-20 08:45:00,54.5564236672619
2021-08-20 09:00:00,54.32640711439394
2021-08-20 09:15:00,54.221510270833335
2021-08-20 09:30:00,54.54509839551282
2021-08-20 09:45:00,54.506323164102575
2021-08-20 10:00:00,54.1455693439394
2021-08-20 10:15:00,54.28145195694445
2021-08-20 10:30:00,54.55004291858974
2021-08-20 10:45:00,54.4119596280303
2021-08-20 11:00:00,54.49318208402778
2021-08-20 11:15:00,54.302074951388896
2021-08-20 11:30:00,54.30369619294872
2021-08-20 11:45:00,54.38142942222222
2021-08-20 12:00:00,54.514820360833326
2021-08-20 12:15:00,54.59252778257576
2021-08-20 12:30:00,54.73329374861111
2021-08-20 12:45:00,55.63303904679487
2021-08-20 13:00:00,54.66526642878789
2021-08-20 13:15:00,54.6561685780303
2021-08-20 13:30:00,54.62547318846154
2021-08-20 13:45:00,54.46915556904762
2021-08-20 14:00:00,54.33317673680556
2021-08-20 14:15:00,54.303527025
2021-08-20 14:30:00,54.24063725448718
2021-08-20 14:45:00,54.25831866136364
2021-08-20 15:00:00,54.223228703472216
2021-08-20 15:15:00,54.23562280486112
2021-08-20 15:30:00,54.20698053717948
2021-08-20 15:45:00,54.21907578484849
2021-08-20 16:00:00,54.09282801805556
2021-08-20 16:15:00,54.19238256410256
2021-08-20 16:30:00,54.287046867307694
2021-08-20 16:45:00,54.20610167440476
2021-08-20 17:00:00,54.25955698863636
2021-08-20 17:15:00,54.17400820694445
2021-08-20 17:30:00,54.13713463333334
2021-08-20 17:45:00,54.10661502249999
2021-08-20 18:00:00,54.472544726515146
2021-08-20 18:15:00,54.644921421527776
2021-08-20 18:30:00,54.686371370512816
2021-08-20 18:45:00,54.56964685757577
2021-08-20 19:00:00,54.78131584861112
2021-08-20 19:15:00,54.60525218269231
2021-08-20 19:30:00,54.48902084038461
2021-08-20 19:45:00,54.631469964393936
2021-08-20 20:00:00,54.65231011597222
2021-08-20 20:15:00,54.67669112083334
2021-08-20 20:30:00,54.66593160961538
2021-08-20 20:45:00,54.6447280219697
2021-08-20 21:00:00,54.83813264015152
2021-08-20 21:15:00,54.65004119027778
2021-08-20 21:30:00,54.82846581666666
2021-08-20 21:45:00,54.61799122115384
2021-08-20 22:00:00,54.91197998636365
2021-08-20 22:15:00,54.99217742272728
2021-08-20 22:30:00,54.662970877083325
2021-08-20 22:45:00,54.69884076597222
2021-08-20 23:00:00,54.65169965128205
2021-08-20 23:15:00,54.68181730075758
2021-08-20 23:30:00,54.741601
2021-08-20 23:45:00,54.66498716439394
2021-08-21 00:00:00,54.6518369125
2021-08-21 00:15:00,54.70959037628205
2021-08-21 00:30:00,54.61203812738096
2021-08-21 00:45:00,54.75549077638888
2021-08-21 01:00:00,54.83302345416667
2021-08-21 01:15:00,55.07804361089744
2021-08-21 01:30:00,55.124733507142864
2021-08-21 01:45:00,55.57450521388889
2021-08-21 02:00:00,55.73534618125
2021-08-21 02:15:00,55.65713174423077
2021-08-21 02:30:00,55.74361824848484
2021-08-21 02:45:00,55.93658891249999
2021-08-21 03:00:00,55.943298556944434
2021-08-21 03:15:00,55.947296990384615
2021-08-21 03:30:00,55.970028346666666
2021-08-21 03:45:00,56.07608561742424
2021-08-21 04:00:00,56.04825619015151
2021-08-21 04:15:00,55.92216032569444
2021-08-21 04:30:00,56.06662245576923
2021-08-21 04:45:00,55.83726886805555
2021-08-21 05:00:00,55.5804287375
2021-08-21 05:15:00,55.76013252756411
2021-08-21 05:30:00,55.60772060535714
2021-08-21 05:45:00,55.78468249861111
2021-08-21 06:00:00,55.46354938263889
2021-08-21 06:15:00,55.40066173846154
2021-08-21 06:30:00,55.42868365530303
2021-08-21 06:45:00,55.52908877361111
2021-08-21 07:00:00,55.369755577777774
2021-08-21 07:15:00,55.37430329038462
2021-08-21 07:30:00,55.298330876515145
2021-08-21 07:45:00,55.304872241666665
2021-08-21 08:00:00,55.37541370555556
2021-08-21 08:15:00,55.08242009102564
2021-08-21 08:30:00,55.14800993988094
2021-08-21 08:45:00,55.33996606287879
2021-08-21 09:00:00,55.42822417348486
2021-08-21 09:15:00,55.39474298333334
2021-08-21 09:30:00,55.3147366638889
2021-08-21 09:45:00,55.51751940916667
2021-08-21 10:00:00,55.20229851944444
2021-08-21 10:15:00,55.272860012179486
2021-08-21 10:30:00,55.23925493717949
2021-08-21 10:45:00,55.125635534523816
2021-08-21 11:00:00,55.120024790277775
2021-08-21 11:15:00,54.62853201538461
2021-08-21 11:30:00,54.67051051346154
2021-08-21 11:45:00,54.65157515757576
2021-08-21 12:00:00,54.64846295277778
2021-08-21 12:15:00,54.701028755128206
2021-08-21 12:30:00,54.6344996
2021-08-21 12:45:00,54.701710325
2021-08-21 13:00:00,54.58350701944445
2021-08-21 13:15:00,54.54752788653846
2021-08-21 13:30:00,54.60969271346154
2021-08-21 13:45:00,54.48672501590909
2021-08-21 14:00:00,54.57808188194445
2021-08-21 14:15:00,54.5138353875
2021-08-21 14:30:00,54.53549785902778
2021-08-21 14:45:00,54.46453507916666
2021-08-21 15:00:00,54.47057417272727
2021-08-21 15:15:00,54.53930595138888
2021-08-21 15:30:00,54.47683146875
2021-08-21 15:45:00,54.53037178782051
2021-08-21 16:00:00,54.48629624545454
2021-08-21 16:15:00,54.47031487083333
2021-08-21 16:30:00,54.37865971527777
2021-08-21 16:45:00,54.60433333717948
2021-08-21 17:00:00,54.91333875952381
2021-08-21 17:15:00,54.816116621212124
2021-08-21 17:30:00,54.81758637569445
2021-08-21 17:45:00,54.7051478801282
2021-08-21 18:00:00,54.57433964621212
2021-08-21 18:15:00,54.65263527954546
2021-08-21 18:30:00,55.27552197013889
2021-08-21 18:45:00,55.356151796527776
2021-08-21 19:00:00,54.97452443717949
2021-08-21 19:15:00,54.914968064393946
2021-08-21 19:30:00,54.82309726742424
2021-08-21 19:45:00,54.8299756969697
2021-08-21 20:00:00,54.773602127777785
2021-08-21 20:15:00,54.749345014393946
2021-08-21 20:30:00,54.69678487569445
2021-08-21 20:45:00,54.64617146987179
2021-08-21 21:00:00,54.62239305952381
2021-08-21 21:15:00,54.69955044305556
2021-08-21 21:30:00,54.83984060416666
2021-08-21 21:45:00,54.7818053525641
2021-08-21 22:00:00,54.7352359551282
