datetime,1A-WindowZone-TCS7-DBT
2021-08-16 13:30:00,23.72424099439496
2021-08-16 13:45:00,23.788848150546187
2021-08-16 14:00:00,23.794022860575183
2021-08-16 14:15:00,25.251067069543524
2021-08-16 14:30:00,26.08511427022092
2021-08-16 14:45:00,26.58662593046484
2021-08-16 15:00:00,26.876303475467186
2021-08-16 15:15:00,27.097927778176256
2021-08-16 15:30:00,26.96872186286015
2021-08-16 15:45:00,26.476180496174152
2021-08-16 16:00:00,26.376327635956613
2021-08-16 16:15:00,26.30550289831615
2021-08-16 16:30:00,26.247750035905085
2021-08-16 16:45:00,26.21355819788056
2021-08-16 17:00:00,26.232003226535767
2021-08-16 17:15:00,26.06938480463458
2021-08-16 17:30:00,25.96712178742024
2021-08-16 17:45:00,25.799565717161443
2021-08-16 18:00:00,25.66878916448104
2021-08-16 18:15:00,22.92390140076936
2021-08-16 18:30:00,23.390769822265213
2021-08-16 18:45:00,23.50960035014549
2021-08-16 19:00:00,23.40643379827497
2021-08-16 19:15:00,23.106860539128206
2021-08-16 19:30:00,22.640296905133425
2021-08-16 19:45:00,22.26735574077708
2021-08-16 20:00:00,21.851113109585924
2021-08-16 20:15:00,21.60983822292752
2021-08-16 20:30:00,21.322578467468304
2021-08-16 20:45:00,21.114750195814167
2021-08-16 21:00:00,20.95355789472376
2021-08-16 21:15:00,21.04578215967706
2021-08-16 21:30:00,21.22239490663452
2021-08-16 21:45:00,21.42001639040211
2021-08-16 22:00:00,21.5020892192332
2021-08-16 22:15:00,20.75892506695891
2021-08-16 22:30:00,20.328957564581344
2021-08-16 22:45:00,20.093638348619663
2021-08-16 23:00:00,19.85840249610311
2021-08-16 23:15:00,19.70276413896607
2021-08-16 23:30:00,19.495457180213805
2021-08-16 23:45:00,19.372802256283705
2021-08-17 00:00:00,19.252396434454965
2021-08-17 00:15:00,19.114429126249377
2021-08-17 00:30:00,18.95892634324514
2021-08-17 00:45:00,18.856749665444056
2021-08-17 01:00:00,18.772111037781883
2021-08-17 01:15:00,18.664826235387523
2021-08-17 01:30:00,18.56265238054789
2021-08-17 01:45:00,18.56265238054789
2021-08-17 02:00:00,18.499155751241403
2021-08-17 02:15:00,18.407205673782528
2021-08-17 02:30:00,18.350274104827804
2021-08-17 02:45:00,18.246667588266973
2021-08-17 03:00:00,18.21015479814156
2021-08-17 03:15:00,18.145913240587333
2021-08-17 03:30:00,18.098528907500167
2021-08-17 03:45:00,18.05255352511824
2021-08-17 04:00:00,17.990471052381793
2021-08-17 04:15:00,17.956869167860418
2021-08-17 04:30:00,17.942327011173916
2021-08-17 04:45:00,17.88022538467817
2021-08-17 05:00:00,17.850363909492785
2021-08-17 05:15:00,18.320363644304564
2021-08-17 05:30:00,18.191895176392904
2021-08-17 05:45:00,18.18461091356204
2021-08-17 06:00:00,18.10721073927516
2021-08-17 06:15:00,18.98669207082753
2021-08-17 06:30:00,19.68910334650428
2021-08-17 06:45:00,20.08569493512641
2021-08-17 07:00:00,20.300557506190785
2021-08-17 07:15:00,20.563883183529526
2021-08-17 07:30:00,20.85623109149259
2021-08-17 07:45:00,21.05368517992929
2021-08-17 08:00:00,21.24331410048836
2021-08-17 08:15:00,21.53524701084058
2021-08-17 08:30:00,21.90760715338149
2021-08-17 08:45:00,22.14910539689208
2021-08-17 09:00:00,22.37293574877497
2021-08-17 09:15:00,22.74109768472852
2021-08-17 09:30:00,23.248678903145617
2021-08-17 09:45:00,22.197789951879145
2021-08-17 10:00:00,21.966845053308816
2021-08-17 10:15:00,22.039092875695303
2021-08-17 10:30:00,22.11585220802567
2021-08-17 10:45:00,22.28035948618077
2021-08-17 11:00:00,22.496418123870622
2021-08-17 11:15:00,22.7693080674141
2021-08-17 11:30:00,23.137815721323705
2021-08-17 11:45:00,23.55094764244393
2021-08-17 12:00:00,23.982937049475822
2021-08-17 12:15:00,24.467870880452608
2021-08-17 12:30:00,24.795288659775903
2021-08-17 12:45:00,24.452294105398096
2021-08-17 13:00:00,24.22398185294645
2021-08-17 13:15:00,24.16694608646037
2021-08-17 13:30:00,24.148843737744983
2021-08-17 13:45:00,24.096925436117203
2021-08-17 14:00:00,24.042561739184464
2021-08-17 14:15:00,24.933188279447737
2021-08-17 14:30:00,25.61659247031764
2021-08-17 14:45:00,25.969803213478546
2021-08-17 15:00:00,26.226754666964663
2021-08-17 15:15:00,26.35802546899538
2021-08-17 15:30:00,26.46584717399054
2021-08-17 15:45:00,26.50772752565132
2021-08-17 16:00:00,26.48397515376649
2021-08-17 16:15:00,26.40259794695839
2021-08-17 16:30:00,26.23979901792643
2021-08-17 16:45:00,26.13231265149176
2021-08-17 17:00:00,26.084977251481632
2021-08-17 17:15:00,25.990762276944963
2021-08-17 17:30:00,25.91218075547289
2021-08-17 17:45:00,25.71851882451034
2021-08-17 18:00:00,25.50155370811291
2021-08-17 18:15:00,23.07343306793961
2021-08-17 18:30:00,23.184256069186404
2021-08-17 18:45:00,23.12501711156864
2021-08-17 19:00:00,23.21789663980149
2021-08-17 19:15:00,23.150813317010886
2021-08-17 19:30:00,22.846592913291488
2021-08-17 19:45:00,22.45768642807804
2021-08-17 20:00:00,22.0360401389255
2021-08-17 20:15:00,21.620101751639368
2021-08-17 20:30:00,21.281559437484987
2021-08-17 20:45:00,21.107276131873448
2021-08-17 21:00:00,21.227935460484048
2021-08-17 21:15:00,21.404629773108525
2021-08-17 21:30:00,21.54313260446787
2021-08-17 21:45:00,21.57154022535257
2021-08-17 22:00:00,21.59957499624216
2021-08-17 22:15:00,20.651399470633976
2021-08-17 22:30:00,20.093638348619663
2021-08-17 22:45:00,19.794204647178617
2021-08-17 23:00:00,19.56190119730627
2021-08-17 23:15:00,19.415931660498984
2021-08-17 23:30:00,19.29838854562081
2021-08-17 23:45:00,19.122419641311808
2021-08-18 00:00:00,19.030452878708672
2021-08-18 00:15:00,18.942927228059773
2021-08-18 00:30:00,18.82098880574091
2021-08-18 00:45:00,18.74145793683749
2021-08-18 01:00:00,18.665530126483983
2021-08-18 01:15:00,18.58599783705785
2021-08-18 01:30:00,18.48091413171357
2021-08-18 01:45:00,18.44734369089008
2021-08-18 02:00:00,18.36341561273059
2021-08-18 02:15:00,18.294821726906605
2021-08-18 02:30:00,18.248846030244465
2021-08-18 02:45:00,18.19482848571795
2021-08-18 03:00:00,18.12841378280922
2021-08-18 03:15:00,18.061997768825503
2021-08-18 03:30:00,18.00579837751178
2021-08-18 03:45:00,17.959816098992917
2021-08-18 04:00:00,17.89123693629267
2021-08-18 04:15:00,17.822663148449635
2021-08-18 04:30:00,17.778833840464586
2021-08-18 04:45:00,17.742258478214865
2021-08-18 05:00:00,17.664277024907165
2021-08-18 05:15:00,18.47361405462669
2021-08-18 05:30:00,18.37874153660283
2021-08-18 05:45:00,18.330580388613555
2021-08-18 06:00:00,18.27949653269951
2021-08-18 06:15:00,18.98158276950943
2021-08-18 06:30:00,19.620384598326893
2021-08-18 06:45:00,19.9606694714181
2021-08-18 07:00:00,20.20387815403501
2021-08-18 07:15:00,20.47224121485204
2021-08-18 07:30:00,20.78452994790604
2021-08-18 07:45:00,21.0895541973033
2021-08-18 08:00:00,21.35058157876392
2021-08-18 08:15:00,21.69708794286015
2021-08-18 08:30:00,22.179948744921543
2021-08-18 08:45:00,22.58636207476325
2021-08-18 09:00:00,22.94452104355992
2021-08-18 09:15:00,23.357285419413813
2021-08-18 09:30:00,22.57091777340503
2021-08-18 09:45:00,22.49127192495797
2021-08-18 10:00:00,22.555474358283675
2021-08-18 10:15:00,22.679046680503347
2021-08-18 10:30:00,22.869668665657457
2021-08-18 10:45:00,23.09138445287704
2021-08-18 11:00:00,23.315976230519368
2021-08-18 11:15:00,23.615640572876032
2021-08-18 11:30:00,23.89236680664737
2021-08-18 11:45:00,24.231723543839166
2021-08-18 12:00:00,24.5951467279964
2021-08-18 12:15:00,24.527614325786203
2021-08-18 12:30:00,24.35110693851101
2021-08-18 12:45:00,24.174763150331955
2021-08-18 13:00:00,24.07628749704196
2021-08-18 13:15:00,24.08401452585076
2021-08-18 13:30:00,24.09437907012523
2021-08-18 13:45:00,24.065924484837865
2021-08-18 14:00:00,24.01147778085766
2021-08-18 14:15:00,24.84731455316239
2021-08-18 14:30:00,25.467638563690628
2021-08-18 14:45:00,25.804799071988555
2021-08-18 15:00:00,26.106089476484613
2021-08-18 15:15:00,26.26334103560993
2021-08-18 15:30:00,26.26874842490196
2021-08-18 15:45:00,26.14265957943809
2021-08-18 16:00:00,25.935690987307623
2021-08-18 16:15:00,25.810032604361425
2021-08-18 16:30:00,25.63476246154067
2021-08-18 16:45:00,25.5903756038432
2021-08-18 17:00:00,25.49890710525977
2021-08-18 17:15:00,25.378879323074955
2021-08-18 17:30:00,25.277104337878484
2021-08-18 17:45:00,25.227538588772973
2021-08-18 18:00:00,25.09463781011613
2021-08-18 18:15:00,23.33413612459748
2021-08-18 18:30:00,23.30547076928389
2021-08-18 18:45:00,23.23586721465148
2021-08-18 19:00:00,23.094065352096493
2021-08-18 19:15:00,22.722948334134287
2021-08-18 19:30:00,22.146380135416905
2021-08-18 19:45:00,21.73302078114631
2021-08-18 20:00:00,21.40975857476019
2021-08-18 20:15:00,21.17155220159077
2021-08-18 20:30:00,21.032754099511635
2021-08-18 20:45:00,21.0895541973033
2021-08-18 21:00:00,21.25079801119625
2021-08-18 21:15:00,21.44290270586555
2021-08-18 21:30:00,21.53800192388894
2021-08-18 21:45:00,21.617720789375426
2021-08-18 22:00:00,21.64851123241885
2021-08-18 22:15:00,20.77661593471862
2021-08-18 22:30:00,20.14990230526314
2021-08-18 22:45:00,19.889081125240462
2021-08-18 23:00:00,19.672094237688896
2021-08-18 23:15:00,19.452322597867408
2021-08-18 23:30:00,19.342140587987387
2021-08-18 23:45:00,19.20352950896978
2021-08-19 00:00:00,19.05599871666948
2021-08-19 00:15:00,18.988913156014576
2021-08-19 00:30:00,18.86407212694144
2021-08-19 00:45:00,18.843636074859777
2021-08-19 01:00:00,18.73124029416391
2021-08-19 01:15:00,18.68015246885159
2021-08-19 01:30:00,18.61664818138536
2021-08-19 01:45:00,18.5940164041167
2021-08-19 02:00:00,18.518868590960665
2021-08-19 02:15:00,18.47069687471793
2021-08-19 02:30:00,18.455370992800056
2021-08-19 02:45:00,18.399176078512312
2021-08-19 03:00:00,18.36852425592912
2021-08-19 03:15:00,18.320363644304564
2021-08-19 03:30:00,18.28460493470408
2021-08-19 03:45:00,18.21819535349545
2021-08-19 04:00:00,18.1743933158196
2021-08-19 04:15:00,18.17732746723016
2021-08-19 04:30:00,18.11819602664849
2021-08-19 04:45:00,18.039394875403616
2021-08-19 05:00:00,18.024068630293183
2021-08-19 05:15:00,18.210910466693804
2021-08-19 05:30:00,18.12330490866969
2021-08-19 05:45:00,18.08460305307966
2021-08-19 06:00:00,18.092651493987265
2021-08-19 06:15:00,19.10709150259646
2021-08-19 06:30:00,19.85328951021313
2021-08-19 06:45:00,20.293142269534822
2021-08-19 07:00:00,20.56156805883694
2021-08-19 07:15:00,20.86880884508264
2021-08-19 07:30:00,21.214912725020213
2021-08-19 07:45:00,21.52498536575763
2021-08-19 08:00:00,21.7539100872246
2021-08-19 08:15:00,22.094979151074085
2021-08-19 08:30:00,22.48341670787687
2021-08-19 08:45:00,22.78722015672406
2021-08-19 09:00:00,23.13513666927384
2021-08-19 09:15:00,22.31364066511776
2021-08-19 09:30:00,22.08501719789752
2021-08-19 09:45:00,22.169667273768823
2021-08-19 10:00:00,22.298211530640287
2021-08-19 10:15:00,22.478270459661644
2021-08-19 10:30:00,22.637849522671843
2021-08-19 10:45:00,22.87997662039453
2021-08-19 11:00:00,23.13533525756435
2021-08-19 11:15:00,23.54843913423821
2021-08-19 11:30:00,23.938967152160217
2021-08-19 11:45:00,24.29922435926295
2021-08-19 12:00:00,24.615930930779143
2021-08-19 12:15:00,24.621127351190808
2021-08-19 12:30:00,24.29922435926295
2021-08-19 12:45:00,24.17484401552309
2021-08-19 13:00:00,24.1021973889317
2021-08-19 13:15:00,24.08401452585076
2021-08-19 13:30:00,24.07619544194779
2021-08-19 13:45:00,23.998477112273747
2021-08-19 14:00:00,24.02447780820989
2021-08-19 14:15:00,24.486022658986144
2021-08-19 14:30:00,24.766687735280986
2021-08-19 14:45:00,25.105059141978305
2021-08-19 15:00:00,25.438885508296096
2021-08-19 15:15:00,25.70025844715991
2021-08-19 15:30:00,25.85714240698377
2021-08-19 15:45:00,25.817936430272823
2021-08-19 16:00:00,25.705395540751056
2021-08-19 16:15:00,25.57469755440508
2021-08-19 16:30:00,25.454550276266616
2021-08-19 16:45:00,25.35794804964513
2021-08-19 17:00:00,25.35278287261127
2021-08-19 17:15:00,25.144159537617668
2021-08-19 17:30:00,24.977446823957337
2021-08-19 17:45:00,24.95661912126758
2021-08-19 18:00:00,24.90976592870811
2021-08-19 18:15:00,23.27485728156296
2021-08-19 18:30:00,23.30814207463368
2021-08-19 18:45:00,23.057960015804213
2021-08-19 19:00:00,22.91605780394065
2021-08-19 19:15:00,22.5346180760846
2021-08-19 19:30:00,22.064462262816164
2021-08-19 19:45:00,21.80763959972888
2021-08-19 20:00:00,21.86378072687989
2021-08-19 20:15:00,21.85350915785807
2021-08-19 20:30:00,21.815167484156177
2021-08-19 20:45:00,21.85624852299526
2021-08-19 21:00:00,21.794278919577835
2021-08-19 21:15:00,21.69672695889836
2021-08-19 21:30:00,21.63549761314721
2021-08-19 21:45:00,21.579049445036503
2021-08-19 22:00:00,21.53524701084058
2021-08-19 22:15:00,21.532491805299912
2021-08-19 22:30:00,21.50170623438123
2021-08-19 22:45:00,21.48394171534818
2021-08-19 23:00:00,21.56365606717384
2021-08-19 23:15:00,21.57867514332844
2021-08-19 23:30:00,21.59169135723829
2021-08-19 23:45:00,21.60946739498013
2021-08-20 00:00:00,21.617350871846384
2021-08-20 00:15:00,21.6430122788122
2021-08-20 00:30:00,21.67380848661918
2021-08-20 00:45:00,21.709740902923382
2021-08-20 01:00:00,21.72752977518354
2021-08-20 01:15:00,21.730275423287537
2021-08-20 01:30:00,21.72239577735741
2021-08-20 01:45:00,21.71487441586231
2021-08-20 02:00:00,21.71762052509621
2021-08-20 02:15:00,21.725141675922032
2021-08-20 02:30:00,21.74328801052701
2021-08-20 02:45:00,21.76621385654068
2021-08-20 03:00:00,21.794278919577835
2021-08-20 03:15:00,21.81242612504832
2021-08-20 03:30:00,21.82783165638193
2021-08-20 03:45:00,21.83296699475835
2021-08-20 04:00:00,21.84084252642657
2021-08-20 04:15:00,21.84597777743727
2021-08-20 04:30:00,21.850769503880315
2021-08-20 04:45:00,21.84597777743727
2021-08-20 05:00:00,21.843582349930045
2021-08-20 05:15:00,21.82783165638193
2021-08-20 05:30:00,21.84597777743727
2021-08-20 05:45:00,21.81242612504832
2021-08-20 06:00:00,21.802156172763773
2021-08-20 06:15:00,21.802156172763773
2021-08-20 06:30:00,21.799763424609864
2021-08-20 06:45:00,21.77922579847376
2021-08-20 07:00:00,21.784360085383184
2021-08-20 07:15:00,21.85898759935594
2021-08-20 07:30:00,21.951102336457325
2021-08-20 07:45:00,22.0360401389255
2021-08-20 08:00:00,22.100118855564176
2021-08-20 08:15:00,22.29035027075872
2021-08-20 08:30:00,22.4628322920288
2021-08-20 08:45:00,22.66629766041921
2021-08-20 09:00:00,22.537591205815147
2021-08-20 09:15:00,22.58121387563415
2021-08-20 09:30:00,22.57336073157643
2021-08-20 09:45:00,22.658194814730564
2021-08-20 10:00:00,22.679046680503347
2021-08-20 10:15:00,22.6944972788408
2021-08-20 10:30:00,22.774459663330106
2021-08-20 10:45:00,22.86944004176428
2021-08-20 11:00:00,23.00349191953012
2021-08-20 11:15:00,23.23586721465148
2021-08-20 11:30:00,23.491592492484187
2021-08-20 11:45:00,23.814722981538864
2021-08-20 12:00:00,24.2084249898536
2021-08-20 12:15:00,24.53538530041516
2021-08-20 12:30:00,24.304345815904355
2021-08-20 12:45:00,24.07883245629677
2021-08-20 13:00:00,23.95450296279756
2021-08-20 13:15:00,23.869128366098835
2021-08-20 13:30:00,23.907899077485183
2021-08-20 13:45:00,23.983039678630742
2021-08-20 14:00:00,23.91825457813019
2021-08-20 14:15:00,23.8820126113734
2021-08-20 14:30:00,23.975115701920856
2021-08-20 14:45:00,23.964860828976217
2021-08-20 15:00:00,24.01411747705208
2021-08-20 15:15:00,24.02965817404709
2021-08-20 15:30:00,24.01411747705208
2021-08-20 15:45:00,23.95450296279756
2021-08-20 16:00:00,23.822546462515504
2021-08-20 16:15:00,23.75515142224361
2021-08-20 16:30:00,23.649178889555344
2021-08-20 16:45:00,23.5948144007632
2021-08-20 17:00:00,23.532934047763263
2021-08-20 17:15:00,23.41143146696725
2021-08-20 17:30:00,23.29532443304754
2021-08-20 17:45:00,23.17909557935087
2021-08-20 18:00:00,23.0321737970412
2021-08-20 18:15:00,22.645446539121792
2021-08-20 18:30:00,22.16452667155528
2021-08-20 18:45:00,21.84084252642657
2021-08-20 19:00:00,21.671423959848426
2021-08-20 19:15:00,21.389243791364493
2021-08-20 19:30:00,21.10962496707873
2021-08-20 19:45:00,21.25079801119625
2021-08-20 20:00:00,21.4018682747236
2021-08-20 20:15:00,21.52498536575763
2021-08-20 20:30:00,21.58142807782957
2021-08-20 20:45:00,21.648144788634227
2021-08-20 21:00:00,21.67894145684795
2021-08-20 21:15:00,21.66354277716073
2021-08-20 21:30:00,21.67894145684795
2021-08-20 21:45:00,21.67380848661918
2021-08-20 22:00:00,21.70699425263757
2021-08-20 22:15:00,20.83295385794173
2021-08-20 22:30:00,20.464314330956995
2021-08-20 22:45:00,20.3340742143439
2021-08-20 23:00:00,20.333559371456147
2021-08-20 23:15:00,20.315907718175936
2021-08-20 23:30:00,20.36196078101068
2021-08-20 23:45:00,20.38012610750513
2021-08-21 00:00:00,20.405712104710403
2021-08-21 00:15:00,20.451268315413984
2021-08-21 00:30:00,20.50014258158097
2021-08-21 00:45:00,20.525735659332383
2021-08-21 01:00:00,20.54389710728537
2021-08-21 01:15:00,20.574122093954315
2021-08-21 01:30:00,20.58996677626629
2021-08-21 01:45:00,20.615562823818664
2021-08-21 02:00:00,20.636040594056112
2021-08-21 02:15:00,20.653719988902367
2021-08-21 02:30:00,20.67652254706229
2021-08-21 02:45:00,20.6872386988901
2021-08-21 03:00:00,20.692358801808552
2021-08-21 03:15:00,20.707719432997123
2021-08-21 03:30:00,20.72820103147637
2021-08-21 03:45:00,20.75892506695891
2021-08-21 04:00:00,20.822710090830128
2021-08-21 04:15:00,20.88696358704277
2021-08-21 04:30:00,20.91769818104291
2021-08-21 04:45:00,20.907453081589267
2021-08-21 05:00:00,20.843197853097536
2021-08-21 05:15:00,20.638360166358098
2021-08-21 05:30:00,20.285727969971333
2021-08-21 05:45:00,19.773753386917065
2021-08-21 06:00:00,19.346624290883028
2021-08-21 06:15:00,19.860674848067504
2021-08-21 06:30:00,19.95783396628792
2021-08-21 06:45:00,19.998746925996382
2021-08-21 07:00:00,20.0112570574816
2021-08-21 07:15:00,20.47966900367163
2021-08-21 07:30:00,21.05837615749789
2021-08-21 07:45:00,21.399106482292268
2021-08-21 08:00:00,21.61221881802556
2021-08-21 08:15:00,21.915479809897363
2021-08-21 08:30:00,22.28035948618077
2021-08-21 08:45:00,22.529737293449383
2021-08-21 09:00:00,22.80782977632765
2021-08-21 09:15:00,22.61455023490408
2021-08-21 09:30:00,21.928152911717177
2021-08-21 09:45:00,21.71523333211826
2021-08-21 10:00:00,21.64337930157569
2021-08-21 10:15:00,21.60983822292752
2021-08-21 10:30:00,21.70496754231789
2021-08-21 10:45:00,21.75355555466137
2021-08-21 11:00:00,21.751166060176782
2021-08-21 11:15:00,21.74364370127904
2021-08-21 11:30:00,21.68956944055452
2021-08-21 11:45:00,21.72752977518354
2021-08-21 12:00:00,21.76895746316921
2021-08-21 12:15:00,21.78710265273679
2021-08-21 12:30:00,21.864122845212933
2021-08-21 12:45:00,21.93842628898949
2021-08-21 13:00:00,22.03363244806212
2021-08-21 13:15:00,22.043908709240043
2021-08-21 13:30:00,21.88192681323972
2021-08-21 13:45:00,21.853852434938062
2021-08-21 14:00:00,21.874393581734697
2021-08-21 14:15:00,21.87952907264452
2021-08-21 14:30:00,22.136410631240267
2021-08-21 14:45:00,22.275217236388983
2021-08-21 15:00:00,22.398656735420506
2021-08-21 15:15:00,22.493980515758267
2021-08-21 15:30:00,22.51700388750072
2021-08-21 15:45:00,22.58095267187599
2021-08-21 16:00:00,22.601807265690013
2021-08-21 16:15:00,22.63540244149505
2021-08-21 16:30:00,22.64814820920748
2021-08-21 16:45:00,22.69719650620732
2021-08-21 17:00:00,22.74870271469149
2021-08-21 17:15:00,22.751157308551285
2021-08-21 17:30:00,22.720004803986622
2021-08-21 17:45:00,22.65844729703264
2021-08-21 18:00:00,22.61480763063168
2021-08-21 18:15:00,22.25192907874913
2021-08-21 18:30:00,21.815515066774083
2021-08-21 18:45:00,21.45355046583694
2021-08-21 19:00:00,21.33047117438491
2021-08-21 19:15:00,21.44053287446133
2021-08-21 19:30:00,21.54826335896365
2021-08-21 19:45:00,21.630365583356195
2021-08-21 20:00:00,21.68168932127213
2021-08-21 20:15:00,21.69672695889836
2021-08-21 20:30:00,21.68168932127213
2021-08-21 20:45:00,21.66903972121316
2021-08-21 21:00:00,21.65877532348708
2021-08-21 21:15:00,21.65089415971965
