datetime,desk5_light_power
2021-08-14 23:45:00,
2021-08-15 00:00:00,0.6005400000000001
2021-08-15 00:15:00,0.60234
2021-08-15 00:30:00,0.6008533333333334
2021-08-15 00:45:00,0.60172
2021-08-15 01:00:00,0.6007
2021-08-15 01:15:00,0.6015
2021-08-15 01:30:00,0.6012866666666666
2021-08-15 01:45:00,0.6012866666666666
2021-08-15 02:00:00,0.6002133333333333
2021-08-15 02:15:00,0.60102
2021-08-15 02:30:00,0.5997533333333334
2021-08-15 02:45:00,0.5992
2021-08-15 03:00:00,0.6009
2021-08-15 03:15:00,0.60132
2021-08-15 03:30:00,0.60154
2021-08-15 03:45:00,0.60136
2021-08-15 04:00:00,0.6010733333333333
2021-08-15 04:15:00,0.60012
2021-08-15 04:30:00,0.6018533333333334
2021-08-15 04:45:00,0.60102
2021-08-15 05:00:00,0.6002733333333333
2021-08-15 05:15:00,0.6003866666666667
2021-08-15 05:30:00,0.60116
2021-08-15 05:45:00,0.6002866666666667
2021-08-15 06:00:00,0.6012866666666666
2021-08-15 06:15:00,0.5997466666666667
2021-08-15 06:30:00,0.5997666666666667
2021-08-15 06:45:00,0.6004533333333334
2021-08-15 07:00:00,0.6000133333333333
2021-08-15 07:15:00,81.21543333333334
2021-08-15 07:30:00,87.52188
2021-08-15 07:45:00,87.16260666666668
2021-08-15 08:00:00,87.06507333333334
2021-08-15 08:15:00,86.97767333333333
2021-08-15 08:30:00,86.8512
2021-08-15 08:45:00,86.75737333333333
2021-08-15 09:00:00,86.73015333333333
2021-08-15 09:15:00,86.70764666666668
2021-08-15 09:30:00,86.71665333333334
2021-08-15 09:45:00,86.68726666666666
2021-08-15 10:00:00,86.65856000000001
2021-08-15 10:15:00,86.66335333333333
2021-08-15 10:30:00,86.66260666666668
2021-08-15 10:45:00,86.61312
2021-08-15 11:00:00,86.73342
2021-08-15 11:15:00,86.71509999999999
2021-08-15 11:30:00,86.68272
2021-08-15 11:45:00,86.64414666666667
2021-08-15 12:00:00,86.68347333333332
2021-08-15 12:15:00,86.77878000000001
2021-08-15 12:30:00,86.78768
2021-08-15 12:45:00,86.83322
2021-08-15 13:00:00,86.74478
2021-08-15 13:15:00,86.78749333333333
2021-08-15 13:30:00,86.70019333333333
2021-08-15 13:45:00,86.67828666666666
2021-08-15 14:00:00,86.72227333333333
2021-08-15 14:15:00,86.79858
2021-08-15 14:30:00,86.8541
2021-08-15 14:45:00,86.85722000000001
