datetime,1B-El-Exhaust Fan
2021-08-17 04:45:00,-0.0019946868055555
2021-08-17 05:00:00,-0.0013638423076923
2021-08-17 05:15:00,-0.0022774045454545
2021-08-17 05:30:00,-0.0032174986111111
2021-08-17 05:45:00,-0.0011734461538461
2021-08-17 06:00:00,-0.0023554641025641
2021-08-17 06:15:00,-0.0025112984848484
2021-08-17 06:30:00,-0.0027544673611111
2021-08-17 06:45:00,-0.0017070724358974
2021-08-17 07:00:00,-0.0011675923076923
2021-08-17 07:15:00,-0.0070757416666666
2021-08-17 07:30:00,-0.0091299645833333
2021-08-17 07:45:00,4.7133333333333e-05
2021-08-17 08:00:00,0.0031537401515151
2021-08-17 08:15:00,0.0020570194444444
2021-08-17 08:30:00,0.001762623076923
2021-08-17 08:45:00,0.0017728794871794
2021-08-17 09:00:00,0.0008730159090909
2021-08-17 09:15:00,0.0002986326388888
2021-08-17 09:30:00,0.0003961955128205
2021-08-17 09:45:00,-2.922619047619813e-07
2021-08-17 10:00:00,0.0002158604166666
2021-08-17 10:15:00,-0.0004574224358974
2021-08-17 10:30:00,0.0011681833333333
2021-08-17 10:45:00,0.0009951613636363
2021-08-17 11:00:00,6.902083333333525e-06
2021-08-17 11:15:00,-0.0006044679487179
2021-08-17 11:30:00,-0.0011227017857142
2021-08-17 11:45:00,0.0003935034722222
2021-08-17 12:00:00,0.0016907525641025
2021-08-17 12:15:00,0.0007585628787878
2021-08-17 12:30:00,-0.0002965673611111
2021-08-17 12:45:00,0.0011444472222222
2021-08-17 13:00:00,0.0013327805555555
2021-08-17 13:15:00,0.0039315910714285
2021-08-17 13:30:00,0.0046831319444444
2021-08-17 13:45:00,0.0033934942307692
2021-08-17 14:00:00,0.0038566825757575
2021-08-17 14:15:00,-9.47298611111112e-05
2021-08-17 14:30:00,0.0006877583333333
2021-08-17 14:45:00,-0.0006234212121212
2021-08-17 15:00:00,-0.0004035909090909
2021-08-17 15:15:00,0.0008582895833333
2021-08-17 15:30:00,-0.0005305692307692
2021-08-17 15:45:00,0.0006310151515151
2021-08-17 16:00:00,0.0001841784722222
2021-08-17 16:15:00,-0.0002809458333333
2021-08-17 16:30:00,0.0001244621212121
2021-08-17 16:45:00,0.0005297143939393
2021-08-17 17:00:00,0.0007122770833333
2021-08-17 17:15:00,-0.0001986621794871
2021-08-17 17:30:00,-0.002328734090909
2021-08-17 17:45:00,-0.0014374469696969
2021-08-17 18:00:00,-0.0015843659722222
2021-08-17 18:15:00,-0.0012331871212121
2021-08-17 18:30:00,-0.0010223893939393
2021-08-17 18:45:00,-1.22611111111111e-05
2021-08-17 19:00:00,-0.0004810805555555
2021-08-17 19:15:00,0.0026507766666666
2021-08-17 19:30:00,0.0015343325757575
2021-08-17 19:45:00,0.0030563708333333
2021-08-17 20:00:00,0.0028144442307692
2021-08-17 20:15:00,0.0043579099999999
2021-08-17 20:30:00,0.0040716234848484
2021-08-17 20:45:00,0.0030927868055555
2021-08-17 21:00:00,0.0042499941666666
2021-08-17 21:15:00,-0.0028975454545454
2021-08-17 21:30:00,-0.0021257430555555
2021-08-17 21:45:00,-0.0014724249999999
